timestamp,indicated_airspeed_m_s,equivalent_airspeed_m_s,true_airspeed_m_s,equivalent_ground_minus_wind_m_s,true_ground_minus_wind_m_s
101988000,14.106859,14.0394535,14.350427,14.154627,14.46815
102988000,14.333781,14.272691,14.589002,14.583414,14.9066105
103988000,14.55338,14.494461,14.815441,15.07408,15.407896
104988000,14.706114,14.649617,14.973928,15.554476,15.898819
105988000,14.916103,14.863351,15.192399,16.027824,16.382654
106988000,15.371961,15.329327,15.668387,16.603125,16.97036
107988000,15.913801,15.888182,16.23929,17.257298,17.638662
108988000,16.580526,16.624065,16.990425,17.795023,18.187187
109988000,17.094858,17.21167,17.589718,18.081026,18.47817
110988000,17.56523,17.710667,18.09803,18.081495,18.476969
111988000,17.850632,17.995142,18.387388,17.987652,18.379734
112988000,18.005205,18.14457,18.539019,17.732094,18.117577
113988000,17.901339,18.03273,18.42402,17.120886,17.492392
114988000,17.343185,17.462574,17.841331,16.140202,16.490278
115988000,16.322372,16.417978,16.775528,15.118379,15.447627
116988000,15.352415,15.434172,15.772284,14.1669,14.477251
117988000,14.523647,14.577555,14.898334,13.412501,13.707643
118988000,13.843932,13.860909,14.166997,12.908164,13.193212
119988000,13.23158,13.224483,13.517321,12.688711,12.969686
120988000,12.933478,12.930325,13.217247,12.821555,13.106064
121988000,12.975756,12.987012,13.275322,13.272372,13.567018
122988000,13.426257,13.445281,13.74333,13.88672,14.194554
123988000,13.616545,13.639938,13.942187,14.420065,14.739599
124987999,13.88165,13.90842,14.216649,14.915815,15.24637
125987999,14.167967,14.197619,14.512034,15.426837,15.768475
126987999,14.926791,14.969106,15.300429,16.23814,16.597553
127987999,16.379492,16.429483,16.793852,17.693272,18.085667
128987999,15.607011,15.645679,15.993341,16.919436,17.295403
129987999,15.511389,15.547019,15.892433,16.606657,16.975613
130988000,15.27058,15.302913,15.642833,16.221434,16.581757
131988000,14.91211,14.94469,15.27641,15.823404,16.17463
132988000,14.704163,14.733017,15.06016,15.580086,15.926037
133988000,14.54877,14.577411,14.901058,15.502678,15.8468685
134988000,14.424539,14.452929,14.773901,15.545113,15.890341
135988000,14.018606,14.048007,14.360188,15.304731,15.644838
136988000,14.72581,14.780907,15.108187,16.016409,16.371044
137988000,15.377311,15.451014,15.792385,16.660263,17.02835
138988000,15.236143,15.310163,15.648664,16.50517,16.870094
139988000,15.016285,15.090083,15.42402,16.231783,16.590986
140988000,14.609006,14.682746,15.008073,15.917172,16.269852
141988000,14.358749,14.430769,14.750576,15.621345,15.967537
142988000,14.202869,14.274663,14.590861,15.388982,15.729864
143988000,13.965288,14.041577,14.352635,15.21756,15.554669
144988000,13.745772,13.822652,14.128677,15.072246,15.405937
145988000,13.48411,13.566544,13.866763,14.946523,15.27728
146988000,13.442276,13.52955,13.828704,14.836202,15.164248
147988000,13.3849945,13.47826,13.776266,14.710749,15.036004
148988000,13.243297,13.339634,13.634389,14.595228,14.917727
149988000,13.170959,13.272926,13.5660515,14.508476,14.828889
150988000,13.022503,13.126995,13.416771,14.406131,14.724143
151988000,13.027879,13.139876,13.429694,14.324418,14.640362
152988000,12.826321,12.941132,13.226548,14.222,14.535667
153988000,12.730258,12.847319,13.130611,14.127539,14.439061
154988000,12.650641,12.7728405,13.054369,14.02317,14.332259
155988000,12.514512,12.63829,12.916659,13.930091,14.236913
156988000,12.300904,12.424682,12.698468,13.73535,14.038019
157988000,11.930793,12.056178,12.321523,13.378058,13.672496
158988000,12.104379,12.237722,12.506223,13.460654,13.755985
159988000,12.256105,12.39046,12.661435,13.563044,13.859659
160988000,12.057262,12.193047,12.458796,13.59311,13.889375
161988000,12.20626,12.342108,12.610226,13.609268,13.904914
162988000,12.137678,12.277699,12.543678,13.604172,13.898886
163988000,12.335195,12.480876,12.750406,13.61117,13.905109
164988000,12.332496,12.473883,12.7423725,13.621951,13.915152
165988000,12.323678,12.465214,12.732749,13.634691,13.927326
166988000,12.317789,12.45806,12.724637,13.657912,13.950163
167988000,12.377802,12.515643,12.782487,13.68868,13.980534
168988000,12.421381,12.557858,12.824778,13.724047,14.015754
169988000,12.521249,12.660156,12.928227,13.765444,14.05692
170988000,12.519373,12.658158,12.925304,13.833964,14.125927
171988000,12.689511,12.826528,13.096353,13.911373,14.20402
172988000,12.636749,12.771723,13.039426,13.985065,14.2782
173988000,12.823648,12.959624,13.230437,14.053596,14.347269
174988000,12.812118,12.949906,13.219498,14.133536,14.427769
175988000,12.950398,13.0918665,13.363462,14.215548,14.510455
176988000,13.116743,13.262941,13.536959,14.31206,14.607753
177988000,13.097411,13.242812,13.515385,14.413934,14.71061
178988000,13.158424,13.3015,13.574238,14.522803,14.820583
179988000,13.287446,13.435051,13.709546,14.617757,14.916416
180988000,13.472721,13.630911,13.908313,14.738398,15.038338
181988000,13.5297985,13.689357,13.966888,14.862968,15.164292
182988000,13.802744,13.9672785,14.249058,14.972138,15.274191
183988000,13.782589,13.938524,14.218918,15.089754,15.393308
184988000,13.786677,13.944867,14.224154,15.063153,15.364839
185988000,13.405033,13.559055,13.830021,14.721926,15.016131
186988000,13.251137,13.40374,13.67087,14.52337,14.812814
187988000,13.168178,13.320435,13.585192,14.464173,14.751664
188988000,13.212442,13.366965,13.632005,14.472497,14.759457
189988000,13.278918,13.433804,13.699541,14.473505,14.759809
190988000,13.254057,13.406364,13.670966,14.488232,14.774186
191988000,13.281487,13.432743,13.697434,14.490011,14.775537
192988000,12.998311,13.146071,13.404644,14.287875,14.568907
193988000,12.80133,12.94894,13.202993,14.056302,14.332082
194988000,12.605998,12.75322,13.002659,13.936745,14.209333
195988000,6.8480163,6.9397955,7.075431,8.086808,8.244863
196988000,1.1995757,1.217698,1.2414967,1.2551259,1.279656
197988000,-0.22494397,-0.23438345,-0.23895985,1.2407074,1.2649328
198988000,0.96834546,1.034683,1.0548936,1.1969894,1.2203704
199988000,-0.77417386,-0.8272094,-0.8433751,1.0955914,1.117002
