timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius
15836000,20.33537,20.757093,12.24527
15860000,20.35265,20.774893,12.244446
15888000,20.374178,20.797115,12.243622
15908000,20.308765,20.730442,12.242798
15932000,20.309212,20.73105,12.241943
15956000,20.31464,20.736761,12.241119
15980000,20.398073,20.82192,12.240295
16004000,20.363026,20.786236,12.239471
16028000,20.23389,20.654657,12.238647
16052000,20.304684,20.727219,12.237854
16076000,20.272093,20.69397,12.23703
16100000,20.283907,20.705994,12.236206
16128000,20.235518,20.65675,12.235382
16148000,20.222208,20.643394,12.234558
16172000,20.229544,20.650906,12.233765
16196000,20.236523,20.65828,12.232941
16220000,20.23354,20.65502,12.232117
16244000,20.200808,20.621761,12.231323
16268000,20.272364,20.695177,12.230499
16296000,20.252811,20.675314,12.229675
16316000,20.211002,20.6329,12.228882
16340000,20.222517,20.644512,12.228058
16364000,20.216837,20.638853,12.227264
16388000,20.158884,20.580101,12.22644
16412000,20.132063,20.552624,12.225647
16436000,20.169743,20.591177,12.224823
16460000,20.118345,20.539059,12.22403
16484000,20.228975,20.651747,12.223236
16508000,20.116367,20.537014,12.222412
16532000,20.130878,20.552032,12.221619
16556000,20.159082,20.580915,12.220825
16580000,20.097702,20.518517,12.220001
16604000,20.166203,20.588446,12.219208
16628000,20.051937,20.471869,12.218414
16652000,20.065823,20.486095,12.21759
16676000,20.090487,20.511602,12.216797
16700000,20.043781,20.463898,12.216003
16724000,20.111345,20.53291,12.21521
16748000,20.013718,20.43328,12.2144165
16772000,20.049938,20.470713,12.213623
16796000,20.16448,20.587566,12.21283
16820000,20.025637,20.446253,12.212036
16844000,20.033762,20.45447,12.211243
16868000,20.071505,20.493254,12.210449
16892000,19.986712,20.40679,12.209656
16916000,20.047312,20.468702,12.208862
16940000,19.943047,20.36244,12.208069
16964000,20.003197,20.42386,12.207275
16988000,20.001469,20.42223,12.206482
17012000,20.02195,20.443361,12.205688
17036000,19.975018,20.395563,12.204895
17060000,20.003988,20.42511,12.204102
17084000,20.018633,20.44025,12.203308
17108000,20.049793,20.472229,12.202545
17132000,19.966684,20.387314,12.201752
17156000,20.014175,20.436129,12.200958
17180000,19.95744,20.378347,12.200165
17204000,20.036774,20.459433,12.199402
17228000,19.900414,20.31992,12.198608
17252000,19.93972,20.360514,12.197815
17276000,19.942427,20.363417,12.197052
17300000,19.952568,20.37394,12.196259
17324000,19.887852,20.30773,12.195465
17348000,19.851974,20.27144,12.194702
17372000,19.9538,20.375385,12.193909
17396000,19.88578,20.306004,12.193115
17420000,19.874651,20.294832,12.192352
17444000,19.87535,20.295595,12.191559
17468000,19.918352,20.339687,12.190796
17492000,19.931368,20.353367,12.190002
17520000,19.889074,20.3101,12.1892395
17544000,19.849424,20.269762,12.188446
17564000,19.839457,20.25935,12.187683
17592000,19.806898,20.22648,12.18692
17612000,19.878021,20.299356,12.186127
17636000,19.880327,20.30187,12.185364
17660000,19.872477,20.293852,12.18457
17684000,19.904428,20.326649,12.183807
17708000,19.784206,20.204082,12.183044
17732000,19.801508,20.22159,12.182251
17756000,19.778818,20.198778,12.181488
17780000,19.785892,20.205734,12.180725
17804000,19.830263,20.251343,12.179962
17828000,19.749916,20.169548,12.179169
17852000,19.828432,20.249668,12.178406
17876000,19.775059,20.195673,12.177643
17900000,19.703514,20.122536,12.17688
17924000,19.811031,20.232412,12.176117
17948000,19.84119,20.263315,12.175354
17972000,19.73923,20.159359,12.174591
17996000,19.775795,20.196867,12.173798
18020000,19.7732,20.194244,12.173035
18044000,19.727163,20.147192,12.172272
18068000,19.77233,20.193502,12.171509
18092000,19.70537,20.12515,12.170746
18116000,19.709152,20.129194,12.169983
18140000,19.69353,20.113483,12.1692505
18164000,19.723518,20.143995,12.168488
18188000,19.775911,20.197845,12.167725
18212000,19.69411,20.114408,12.166962
18236000,19.691792,20.112156,12.166199
18260000,19.641212,20.060537,12.165436
18284000,19.682463,20.102911,12.164703
18308000,19.668634,20.088726,12.16394
18336000,19.74405,20.165857,12.1631775
18356000,19.675558,20.096025,12.162415
18380000,19.640068,20.060059,12.161682
18404000,19.640106,20.060112,12.160919
18428000,19.630295,20.050179,12.160156
18452000,19.597641,20.016874,12.159424
18476000,19.678589,20.099802,12.158661
18500000,19.705187,20.12705,12.157898
18524000,19.566013,19.98504,12.157166
18548000,19.680426,20.101942,12.156403
18572000,19.643728,20.06464,12.15567
18596000,19.61761,20.038193,12.154907
18620000,19.604551,20.024796,12.154175
18644000,19.63385,20.054655,12.153412
18668000,19.628317,20.049238,12.152679
18692000,19.642817,20.06408,12.1519165
18716000,19.557634,19.9774,12.151184
18740000,19.537834,19.95723,12.150421
18764000,19.570597,19.990732,12.149689
18788000,19.547232,19.96711,12.148956
18816000,19.567406,19.987886,12.148193
18836000,19.638975,20.060884,12.147461
18860000,19.61126,20.032854,12.1467285
18884000,19.597094,20.018406,12.145996
18908000,19.590462,20.011677,12.145233
18932000,19.559053,19.97996,12.144501
18956000,19.5035,19.923235,12.143768
18980000,19.50303,19.922815,12.143036
19008000,19.557756,19.97867,12.142303
19028000,19.515242,19.935528,12.141571
19052000,19.566917,19.988356,12.140839
19076000,19.558111,19.979431,12.140106
19100000,19.591751,20.01395,12.139343
19128000,19.529629,19.950708,12.138611
19148000,19.490248,19.910543,12.137878
19172000,19.605284,20.028162,12.137146
19196000,19.463713,19.88356,12.136444
19220000,19.460745,19.880716,12.135712
19244000,19.528551,19.950014,12.134979
19268000,19.497532,19.918478,12.134247
19292000,19.559778,19.98233,12.133514
19316000,19.527626,19.949545,12.132782
19340000,19.5123,19.93394,12.13205
19364000,19.465776,19.886446,12.131348
19392000,19.510822,19.932457,12.130615
19416000,19.419811,19.839802,12.129883
19436000,19.45744,19.878359,12.12915
19460000,19.506506,19.928473,12.1284485
19484000,19.426968,19.847425,12.127716
19508000,19.47484,19.89638,12.126984
19532000,19.419024,19.83944,12.126282
19556000,19.441202,19.862228,12.125549
19580000,19.426462,19.847288,12.124817
19604000,19.431541,19.852676,12.124115
19628000,19.470531,19.892555,12.123383
19652000,19.407274,19.828035,12.12265
19676000,19.432592,19.854023,12.121948
19700000,19.399632,19.820208,12.121216
19724000,19.453773,19.875813,12.120514
19748000,19.38205,19.802761,12.1197815
19772000,19.410538,19.831835,12.11908
19796000,19.425835,19.84742,12.118378
19820000,19.387268,19.808226,12.117645
19844000,19.437647,19.859772,12.116943
19868000,19.471691,19.894827,12.116211
19892000,19.334314,19.754374,12.115509
19916000,19.379305,19.800688,12.114777
19940000,19.40115,19.822962,12.114075
19964000,19.37258,19.793995,12.113373
19992000,19.383175,19.80489,12.11264
20012000,19.399708,19.821804,12.111938
20040000,19.413876,19.836342,12.111237
20060000,19.354591,19.775854,12.110535
20084000,19.39854,19.82089,12.109802
20108000,19.39595,19.818552,12.1091
20132000,19.431877,19.855062,12.108398
20156000,19.3309,19.752062,12.107697
20180000,19.326553,19.747873,12.106995
20204000,19.381908,19.804466,12.106262
20228000,19.343275,19.765165,12.10556
20252000,19.3462,19.768032,12.104858
20276000,19.324152,19.745718,12.1041565
20300000,19.380457,19.803541,12.103455
20324000,19.320807,19.742512,12.102753
20348000,19.351793,19.774141,12.10202
20372000,19.382214,19.80556,12.101318
20396000,19.371626,19.794815,12.100616
20424000,19.257318,19.677996,12.099915
20444000,19.371677,19.794909,12.099213
20468000,19.371723,19.795261,12.098511
20492000,19.346771,19.769688,12.097809
20516000,19.391602,19.815681,12.097107
20540000,19.26545,19.686947,12.096405
20564000,19.287518,19.709454,12.095703
20588000,19.249222,19.670395,12.095001
20612000,19.285753,19.70805,12.094299
20636000,19.336956,19.760315,12.093597
20660000,19.382183,19.806726,12.0928955
20688000,19.323381,19.74695,12.092194
20712000,19.27506,19.697683,12.091492
20732000,19.26439,19.686686,12.09079
20760000,19.240974,19.662922,12.090088
20780000,19.253956,19.676138,12.0894165
20808000,19.237103,19.65921,12.088715
20828000,19.281729,19.704666,12.088013
20856000,19.278696,19.701832,12.087311
20876000,19.244528,19.667133,12.086609
20900000,19.30005,19.723785,12.085907
20924000,19.303759,19.727674,12.085205
20948000,19.284689,19.708397,12.084503
20972000,19.232515,19.655037,12.083832
20996000,19.291508,19.71541,12.08313
21020000,19.213835,19.63619,12.082428
21044000,19.173847,19.59555,12.081726
21068000,19.221697,19.644447,12.081024
21092000,19.253191,19.67685,12.080322
21116000,19.231964,19.655197,12.079651
21140000,19.114464,19.535246,12.078949
21164000,19.224215,19.647388,12.078247
21188000,19.199343,19.622221,12.077545
21212000,19.285692,19.710474,12.076843
21236000,19.184,19.60674,12.076172
21264000,19.170258,19.592827,12.07547
21284000,19.12762,19.549284,12.074768
21308000,19.1518,19.574064,12.074066
21332000,19.163069,19.585814,12.073364
21356000,19.160103,19.582705,12.072693
21380000,19.217226,19.641312,12.071991
21404000,19.150167,19.572748,12.071289
21428000,19.243307,19.668217,12.070587
21452000,19.201998,19.625896,12.069916
21476000,19.207245,19.631128,12.069214
21500000,19.245768,19.67095,12.068512
21524000,19.208977,19.633223,12.06781
21548000,19.09652,19.518482,12.067139
21572000,19.208256,19.632746,12.066437
21596000,19.114477,19.537233,12.065735
21620000,19.00917,19.429676,12.065063
21644000,19.052921,19.47441,12.064362
21668000,19.132132,19.555481,12.06366
21692000,19.02161,19.442743,12.062958
21720000,18.988901,19.409176,12.062286
21740000,19.08437,19.507183,12.061584
21764000,18.962126,19.38192,12.060913
21788000,18.889896,19.30857,12.060211
21812000,18.927116,19.34627,12.05954
21840000,18.782742,19.198925,12.058868
21860000,18.785862,19.202196,12.058197
21884000,18.744812,19.160553,12.057526
21908000,18.742659,19.158384,12.056885
