timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,dist_bottom
103272000,39.8714137,32.7364368,-321.05466,451.77023,-49.32508,-12.429517,-10.431233,0.23587264,3.6861494,-4.1902485,-0.15849154,49.48075
103368000,39.8714137,32.7364368,-322.2366,450.75085,-49.30595,-12.064311,-10.839403,0.21521528,3.9384065,-4.176348,-0.21957605,49.46162
103472000,39.8714137,32.7364368,-323.47696,449.60403,-49.286922,-11.641837,-11.271859,0.18910933,4.2111983,-4.151646,-0.32723972,49.442593
103568000,39.8714137,32.7364368,-324.58047,448.5055,-49.27214,-11.228758,-11.663021,0.15959354,4.4429297,-4.0524817,-0.28188524,49.42781
103672000,39.8714137,32.7364368,-325.73132,447.27475,-49.26018,-10.762119,-12.0759,0.12408076,4.702426,-3.9557445,-0.3552986,49.41585
103768000,39.8714137,32.7364368,-326.7483,446.10046,-49.25326,-10.311149,-12.44559,0.08918239,4.7929025,-3.719072,-0.33816788,49.40893
103872000,39.8714137,32.7364368,-327.80194,444.78857,-49.24962,-9.802466,-12.829537,0.0504409,5.054431,-3.5572896,-0.3570644,49.40529
103968000,39.8714137,32.7364368,-328.72473,443.5425,-49.250355,-9.311953,-13.170036,0.014175234,5.1426654,-3.4674747,-0.38177332,49.406025
104072000,39.8714137,32.7364368,-329.6724,442.16003,-49.254616,-8.766762,-13.520067,-0.026156379,5.2291517,-3.330555,-0.3748452,49.410286
104168000,39.8714137,32.7364368,-330.49432,440.8513,-49.261616,-8.249675,-13.825302,-0.063178785,5.471455,-3.0920258,-0.35782528,49.417286
104272000,39.8714137,32.7364368,-331.33017,439.40353,-49.27166,-7.678643,-14.13198,-0.10417748,5.5319963,-2.8744385,-0.41847673,49.42733
104368000,39.8714137,32.7364368,-332.04654,438.03815,-49.284176,-7.143499,-14.395865,-0.1380756,5.5843444,-2.6180105,-0.2507288,49.439846
104472000,39.8714137,32.7364368,-332.76825,436.533,-49.30259,-6.559065,-14.656725,-0.17176194,5.6375737,-2.3692849,-0.31902733,49.45826
104568000,39.8714137,32.7364368,-333.37802,435.1191,-49.3221,-6.019307,-14.875517,-0.1993942,5.6649857,-2.145241,-0.31219235,49.47777
104672000,39.8714137,32.7364368,-333.98337,433.56586,-49.34721,-5.43563,-15.08956,-0.22588088,5.632935,-2.0724332,-0.22585689,49.50288
104768000,39.8714137,32.7364368,-334.4859,432.11224,-49.373245,-4.900969,-15.263252,-0.2457758,5.61325,-1.6762036,-0.24283117,49.528915
104872000,39.8714137,32.7364368,-334.97577,430.52353,-49.40472,-4.327668,-15.425889,-0.26457953,5.5198174,-1.4963598,-0.12119207,49.56039
104968000,39.8714137,32.7364368,-335.37296,429.0414,-49.436035,-3.8036351,-15.556218,-0.27343014,5.405862,-1.3834889,0.020786187,49.591705
105072000,39.8714137,32.7364368,-335.74905,427.42032,-49.468998,-3.247026,-15.679063,-0.274265,5.3190737,-1.0108303,-0.011169351,49.62467
105176000,39.8714137,32.7364368,-336.06516,425.7864,-49.50051,-2.700693,-15.783184,-0.2708027,5.249076,-0.8463932,0.015242956,49.65618
105272000,39.8714137,32.7364368,-336.3104,424.2716,-49.530846,-2.2086272,-15.860211,-0.2670525,5.143599,-0.77836365,0.098529264,49.686516
105368000,39.8714137,32.7364368,-336.50638,422.74902,-49.560123,-1.7225721,-15.924446,-0.2591913,5.056466,-0.62104636,0.11568516,49.715794
105472000,39.8714137,32.7364368,-336.66937,421.09338,-49.590744,-1.2099276,-15.976959,-0.24733329,5.0430856,-0.44600114,0.20948796,49.746414
105568000,39.8714137,32.7364368,-336.77063,419.56006,-49.616528,-0.7440726,-16.011255,-0.23200832,4.8479686,-0.30194798,0.20254774,49.772198
105672000,39.8714137,32.7364368,-336.8323,417.89627,-49.64339,-0.25181365,-16.032207,-0.2074401,4.8551517,-0.16118504,0.2915049,49.79906
105768000,39.8714137,32.7364368,-336.84247,416.35864,-49.664577,0.19302528,-16.036482,-0.18269627,4.640567,0.000530097,0.33462885,49.820248
105872000,39.8714137,32.7364368,-336.807,414.69232,-49.686115,0.6683672,-16.029388,-0.15650325,4.5577374,0.117760494,0.3470145,49.841785
105968000,39.8714137,32.7364368,-336.72916,413.155,-49.703358,1.0998312,-16.009834,-0.13073589,4.53791,0.28631222,0.29134747,49.859028
106072000,39.8714137,32.7364368,-336.60147,411.49402,-49.71921,1.5604876,-15.975174,-0.10594143,4.4465876,0.3424157,0.21323468,49.87488
106168000,39.8714137,32.7364368,-336.44022,409.9647,-49.73215,1.982491,-15.931159,-0.08045036,4.366718,0.46582162,0.27073544,49.88782
106272000,39.8714137,32.7364368,-336.22012,408.3115,-49.7441,2.432393,-15.87133,-0.054046437,4.36278,0.63681656,0.29742995,49.89977
106368000,39.8714137,32.7364368,-335.97406,406.79083,-49.75303,2.8438368,-15.806825,-0.029441448,4.258529,0.7012929,0.28753465,49.9087
106472000,39.8714137,32.7364368,-335.665,405.15106,-49.760887,3.2837207,-15.725542,-0.000517429,4.21625,0.8929905,0.30697414,49.916557
106568000,39.8714137,32.7364368,-335.33865,403.64545,-49.764267,3.6882503,-15.638935,0.02556438,4.2572637,0.8850008,0.29457918,49.919937
106672000,39.8714137,32.7364368,-334.9426,402.02408,-49.76494,4.127358,-15.535722,0.05454116,4.265477,1.0144619,0.29239896,49.92061
106768000,39.8714137,32.7364368,-334.536,400.53738,-49.76251,4.526972,-15.428559,0.080174014,4.198107,1.1107656,0.32182688,49.91818
106872000,39.8714137,32.7364368,-334.05194,398.93967,-49.75749,4.9600425,-15.29753,0.10739161,4.2499175,1.3702742,0.31862593,49.91316
106968000,39.8714137,32.7364368,-333.56448,397.4776,-49.751045,5.3614383,-15.163208,0.1311942,4.253403,1.4480755,0.3172159,49.906715
107072000,39.8714137,32.7364368,-332.9923,395.90765,-49.739613,5.7971597,-15.005223,0.15593295,4.2797513,1.5449437,0.21666194,49.895283
107168000,39.8714137,32.7364368,-332.4231,394.47324,-49.72603,6.199748,-14.846133,0.17852083,4.2350564,1.6893275,0.23061875,49.8817
107272000,39.8714137,32.7364368,-331.76376,392.93793,-49.70974,6.6356926,-14.657983,0.19789694,4.291025,1.8252058,0.13955775,49.86541
107368000,39.8714137,32.7364368,-331.11554,391.53925,-49.69341,7.0404367,-14.46862,0.21267512,4.2990155,2.028914,0.22736098,49.84908
107472000,39.8714137,32.7364368,-330.369,390.0448,-49.673218,7.478889,-14.249322,0.22922927,4.2611947,2.1719823,0.103303224,49.828888
107576000,39.8714137,32.7364368,-329.57657,388.57382,-49.65254,7.9168077,-14.009017,0.24004124,4.2266746,2.4871087,0.057276335,49.80821
107672000,39.8714137,32.7364368,-328.80392,387.2388,-49.63265,8.322629,-13.767286,0.24880607,4.269022,2.62548,0.10112207,49.78832
107768000,39.8714137,32.7364368,-327.99243,385.92758,-49.61191,8.725452,-13.50689,0.25511158,4.2054734,2.8026803,0.015757045,49.767582
107872000,39.8714137,32.7364368,-327.069,384.53635,-49.588303,9.160557,-13.205328,0.2546441,4.2179976,2.9805462,-0.04044361,49.743973
107968000,39.8714137,32.7364368,-326.1765,383.28076,-49.566895,9.562916,-12.907377,0.24801837,4.155367,3.1569037,-0.09445659,49.722565
108072000,39.8714137,32.7364368,-325.166,381.95462,-49.54523,9.996434,-12.559544,0.23340662,4.0948415,3.49068,-0.15913229,49.7009
108168000,39.8714137,32.7364368,-324.19534,380.76416,-49.52745,10.391606,-12.218151,0.21849889,4.163581,3.5181568,-0.11353101,49.68312
108272000,39.8714137,32.7364368,-323.09918,379.5112,-49.50875,10.815244,-11.831522,0.19897166,4.063444,3.8049293,-0.21680723,49.66442
108368000,39.8714137,32.7364368,-322.0477,378.39008,-49.49395,11.201177,-11.449609,0.17406705,3.9848511,4.023439,-0.18552783,49.64962
108472000,39.8714137,32.7364368,-320.8668,377.21878,-49.48045,11.611356,-11.013379,0.14596114,3.9859295,4.339191,-0.31378117,49.63612
108568000,39.8714137,32.7364368,-319.742,376.17923,-49.471523,11.980716,-10.591715,0.11501361,3.7627707,4.4564214,-0.27231777,49.627193
108672000,39.8714137,32.7364368,-318.48206,375.09964,-49.464466,12.368981,-10.112469,0.079031326,3.6391537,4.674013,-0.3460515,49.620136
108776000,39.8714137,32.7364368,-317.18256,374.0693,-49.461163,12.739429,-9.614503,0.040717427,3.5194309,4.8524013,-0.37044936,49.616833
108872000,39.8714137,32.7364368,-315.9481,373.16556,-49.461372,13.066826,-9.138429,0.006890445,3.3531327,5.035902,-0.35929865,49.617043
108968000,39.8714137,32.7364368,-314.6842,372.30707,-49.46644,13.377418,-8.647941,-0.02784258,3.2272985,5.1983156,-0.38037074,49.62211
109072000,39.8714137,32.7364368,-313.28073,371.4321,-49.475315,13.693695,-8.099606,-0.07012981,2.8666997,5.3539114,-0.35379174,49.630985
109168000,39.8714137,32.7364368,-311.9563,370.67487,-49.486412,13.96668,-7.587753,-0.10330561,2.7715816,5.3558908,-0.26196054,49.642082
109272000,39.8714137,32.7364368,-310.4922,369.91162,-49.500572,14.240136,-7.0234666,-0.13762501,2.4721544,5.412981,-0.31023657,49.656242
109368000,39.8714137,32.7364368,-309.12048,369.259,-49.517593,14.470948,-6.5005927,-0.16804442,2.3173625,5.4706264,-0.28738376,49.673264
109472000,39.8714137,32.7364368,-307.60855,368.60947,-49.53948,14.697514,-5.9333553,-0.19453019,2.0181632,5.441733,-0.17227511,49.69515
109568000,39.8714137,32.7364368,-306.19186,368.06055,-49.563217,14.88648,-5.4134917,-0.21568464,1.8479205,5.461257,-0.16184802,49.718887
109672000,39.8714137,32.7364368,-304.6367,367.52338,-49.58987,15.067073,-4.852927,-0.23177552,1.6571964,5.3917437,-0.20958109,49.74554
109768000,39.8714137,32.7364368,-303.18707,367.0772,-49.615055,15.213734,-4.341934,-0.24221545,1.3972304,5.350434,-0.14754663,49.770725
109872000,39.8714137,32.7364368,-301.60043,366.65027,-49.64316,15.353828,-3.7950337,-0.24968085,1.2728741,5.250579,-0.0412669,49.798832
109968000,39.8714137,32.7364368,-300.12582,366.30472,-49.669098,15.427964,-3.29411,-0.25382456,-0.25963727,5.2881765,0.052926127,49.824768
110072000,39.8714137,32.7364368,-298.52798,365.98618,-49.695168,15.352078,-2.7641575,-0.21621956,-0.7655513,4.7748747,0.71103215,49.850838
110168000,39.8714137,32.7364368,-297.06104,365.73672,-49.713608,15.297449,-2.3526263,-0.1046661,-0.30673748,3.9986815,1.4922376,49.869278
110272000,39.8714137,32.7364368,-295.4742,365.50827,-49.719273,15.284922,-1.9823124,0.06607585,0.10742971,3.27553,1.6942871,49.874943
110368000,39.8714137,32.7364368,-294.0079,365.32767,-49.70993,15.304871,-1.693152,0.19844376,0.36568654,2.7886488,0.99701244,49.8656
110472000,39.8714137,32.7364368,-292.41537,365.16257,-49.687843,15.34285,-1.4220152,0.25011972,0.4005504,2.372404,0.03506429,49.843513
110568000,39.8714137,32.7364368,-290.94492,365.0308,-49.667442,15.373233,-1.2380507,0.22192651,0.29185954,1.5853447,-0.34928414,49.823112
110672000,39.8714137,32.7364368,-289.34805,364.90442,-49.64885,15.400882,-1.1347907,0.1782731,0.24860525,0.4486304,-0.36286283,49.80452
110768000,39.8714137,32.7364368,-287.87167,364.7915,-49.63513,15.423064,-1.1436919,0.16348267,0.2964369,-0.5882043,0.19223522,49.790802
110872000,39.8714137,32.7364368,-286.2688,364.6639,-49.619465,15.453436,-1.2624179,0.19108579,0.36120483,-1.5803484,0.4916256,49.775135
110968000,39.8714137,32.7364368,-284.78598,364.52966,-49.59983,15.481804,-1.4684916,0.24105264,0.23380397,-2.56033,0.5986923,49.7555
111072000,39.8714137,32.7364368,-283.17657,364.35776,-49.572563,15.499808,-1.7913126,0.30206728,0.027784785,-3.5854182,0.59945226,49.728233
111168000,39.8714137,32.7364368,-281.69022,364.16373,-49.541916,15.495254,-2.174707,0.3498866,-0.025266372,-4.3808823,0.4679821,49.697586
111272000,39.8714137,32.7364368,-280.08145,363.90842,-49.504078,15.462423,-2.6743667,0.39310622,-0.4317979,-5.266191,0.36798602,49.659748
111368000,39.8714137,32.7364368,-278.602,363.62247,-49.466553,15.401561,-3.2039578,0.4199138,-0.78510106,-5.8430305,0.21891761,49.622223
111472000,39.8714137,32.7364368,-277.00766,363.2523,-49.4243,15.294376,-3.8447533,0.44488347,-1.2925527,-6.3747687,0.21402723,49.57997
111568000,39.8714137,32.7364368,-275.54587,362.847,-49.38534,15.152217,-4.48143,0.4611142,-1.864842,-6.8502693,0.11330563,49.54101
111672000,39.8714137,32.7364368,-273.9793,362.33685,-49.341667,14.949144,-5.218023,0.47324857,-2.2813103,-7.194697,0.15704332,49.497337
111768000,39.8714137,32.7364368,-272.55478,361.7969,-49.300694,14.709683,-5.9302964,0.4830362,-2.7126021,-7.501331,0.10611954,49.456364
111872000,39.8714137,32.7364368,-271.04068,361.1345,-49.255314,14.389712,-6.7260156,0.4920098,-3.3989747,-7.6546826,0.13709067,49.410984
111968000,39.8714137,32.7364368,-269.67493,360.448,-49.212143,14.03084,-7.4743605,0.5005003,-4.046679,-7.865654,0.082995735,49.367813
112072000,39.8714137,32.7364368,-268.23746,359.6227,-49.164787,13.574195,-8.297804,0.50610185,-4.7498116,-7.9874687,0.08613429,49.320457
112168000,39.8714137,32.7364368,-266.9561,358.78418,-49.120052,13.085846,-9.063554,0.50991344,-5.3855333,-7.9351296,0.07521826,49.275723
112272000,39.8714137,32.7364368,-265.6247,357.79303,-49.071346,12.481302,-9.887182,0.508021,-6.138011,-7.8943367,-0.12183934,49.227016
112368000,39.8714137,32.7364368,-264.45413,356.80078,-49.027752,11.853989,-10.639331,0.49729937,-6.90974,-7.7695575,-0.046880912,49.183422
112472000,39.8714137,32.7364368,-263.25766,355.6444,-48.981,11.094995,-11.431547,0.48434278,-7.7884445,-7.4769363,-0.11596269,49.13667
112576000,39.8714137,32.7364368,-262.14526,354.40912,-48.93572,10.256326,-12.193184,0.4650907,-8.435325,-7.148826,-0.21183583,49.09139
112672000,39.8714137,32.7364368,-261.19998,353.20166,-48.89505,9.411576,-12.859518,0.4381629,-9.078594,-6.7505116,-0.38381755,49.05072
112768000,39.8714137,32.7364368,-260.3385,351.93042,-48.85827,8.509398,-13.4812975,0.40390822,-9.668509,-6.039563,-0.37745756,49.01394
112872000,39.8714137,32.7364368,-259.50534,350.4872,-48.82252,7.490032,-14.08572,0.37063575,-10.025108,-5.3893437,-0.22092927,48.97819
112968000,39.8714137,32.7364368,-258.83163,349.1036,-48.792572,6.532113,-14.570468,0.35006556,-10.057213,-4.6899395,-0.17896666,48.948242
113072000,39.8714137,32.7364368,-258.20636,347.5554,-48.760452,5.487638,-15.017828,0.33354637,-10.015603,-3.8781016,-0.14109443,48.916122
113168000,39.8714137,32.7364368,-257.72482,346.08862,-48.731285,4.5283246,-15.3604355,0.32153243,-9.871879,-3.1383207,-0.14239734,48.886955
113272000,39.8714137,32.7364368,-257.30545,344.46497,-48.701477,3.5099316,-15.652532,0.30872253,-9.655868,-2.4457858,-0.17053446,48.857147
113368000,39.8714137,32.7364368,-257.0114,342.9434,-48.674828,2.5991495,-15.857748,0.2961113,-9.346711,-1.7980796,-0.17772427,48.830498
113472000,39.8714137,32.7364368,-256.78925,341.27448,-48.64715,1.656494,-16.014877,0.28322235,-8.8581505,-1.0974578,-0.15455018,48.80282
113568000,39.8714137,32.7364368,-256.66995,339.72275,-48.62285,0.82842946,-16.105759,0.26755056,-8.333346,-0.59655774,-0.081030644,48.77852
113672000,39.8714137,32.7364368,-256.62933,338.03113,-48.598057,-0.016017668,-16.155338,0.24767923,-7.9194946,-0.18034223,-0.20878296,48.753727
113768000,39.8714137,32.7364368,-256.6665,336.47015,-48.57688,-0.7400729,-16.160357,0.2235282,-7.2516623,0.25460762,-0.19148736,48.73255
113872000,39.8714137,32.7364368,-256.78146,334.78067,-48.557114,-1.4674733,-16.129347,0.194078,-6.7333274,0.44249898,-0.29545927,48.712784
113968000,39.8714137,32.7364368,-256.95264,333.22726,-48.541588,-2.084316,-16.071238,0.16007112,-6.1660624,0.67428756,-0.35114306,48.697258
114072000,39.8714137,32.7364368,-257.20322,331.55032,-48.52673,-2.6941462,-15.986293,0.11947523,-5.5838094,1.0011374,-0.49978676,48.6824
114168000,39.8714137,32.7364368,-257.48785,330.0129,-48.517063,-3.2031493,-15.891139,0.07433342,-5.1222496,1.1375837,-0.49555206,48.672733
114272000,39.8714137,32.7364368,-257.85043,328.35416,-48.51025,-3.6986368,-15.78452,0.020172946,-4.4793286,1.0342704,-0.64681464,48.66592
114368000,39.8714137,32.7364368,-258.22778,326.83588,-48.510113,-4.104401,-15.676516,-0.033159412,-3.9599292,1.1581506,-0.5766684,48.665783
114472000,39.8714137,32.7364368,-258.67926,325.1995,-48.515896,-4.489717,-15.557995,-0.09421202,-3.4317727,1.180868,-0.5342662,48.671566
114568000,39.8714137,32.7364368,-259.12842,323.70322,-48.52634,-4.797831,-15.445681,-0.15295862,-3.030273,1.1921514,-0.6831809,48.68201
114672000,39.8714137,32.7364368,-259.64713,322.09103,-48.542526,-5.086546,-15.330729,-0.21425764,-2.5451484,1.0946789,-0.64933205,48.698196
114768000,39.8714137,32.7364368,-260.14948,320.61636,-48.563698,-5.311096,-15.229073,-0.27272406,-2.1524725,1.1653601,-0.641711,48.719368
114872000,39.8714137,32.7364368,-260.7202,319.0244,-48.592308,-5.517423,-15.124559,-0.3307908,-1.7471747,1.1079334,-0.5859192,48.74798
114968000,39.8714137,32.7364368,-261.26263,317.56818,-48.62409,-5.6711984,-15.03114,-0.3818718,-1.3659211,0.9799103,-0.42009258,48.77976
115072000,39.8714137,32.7364368,-261.86737,315.99808,-48.663246,-5.806055,-14.943915,-0.42835486,-1.0463837,0.89388645,-0.47269368,48.818916
115168000,39.8714137,32.7364368,-262.43488,314.5595,-48.703102,-5.902031,-14.867511,-0.46999204,-0.8302173,0.7492762,-0.39843932,48.858772
115272000,39.8714137,32.7364368,-263.0617,313.00577,-48.75113,-5.982544,-14.793561,-0.5109786,-0.65119976,0.70441395,-0.38521922,48.9068
115368000,39.8714137,32.7364368,-263.64484,311.58084,-48.798786,-6.030969,-14.733077,-0.5412409,-0.3210761,0.6624806,-0.25004986,48.954456
115472000,39.8714137,32.7364368,-264.2836,310.04068,-48.853016,-6.0620604,-14.677647,-0.56671077,-0.15626101,0.5154373,-0.2846997,49.008686
115568000,39.8714137,32.7364368,-264.87326,308.6263,-48.906998,-6.0731745,-14.631646,-0.586582,0.086772814,0.54280794,-0.21305865,49.062668
115672000,39.8714137,32.7364368,-265.51587,307.09555,-48.965195,-6.0717373,-14.589056,-0.59893924,0.10681335,0.3400297,-0.06866268,49.120865
115768000,39.8714137,32.7364368,-266.1065,305.6882,-49.018135,-6.0577397,-14.55928,-0.6043824,0.19562943,0.28166527,-0.16804783,49.173805
115872000,39.8714137,32.7364368,-266.74582,304.16782,-49.07498,-6.0307813,-14.531749,-0.606768,0.34070286,0.26336327,-0.076222226,49.23065
115968000,39.8714137,32.7364368,-267.3312,302.76865,-49.128662,-5.997032,-14.511444,-0.6040401,0.48811698,0.25230476,0.017329117,49.284332
116072000,39.8714137,32.7364368,-267.964,301.25046,-49.18685,-5.9527507,-14.499205,-0.59615123,0.44447854,0.13131371,0.048353333,49.34252
116168000,39.8714137,32.7364368,-268.54175,299.85165,-49.241386,-5.9044,-14.490524,-0.5891987,0.5988964,0.058820527,0.061798837,49.397057
116272000,39.8714137,32.7364368,-269.16348,298.33585,-49.3009,-5.8482027,-14.488938,-0.57491016,0.6132717,-0.03351114,0.15973485,49.45657
116368000,39.8714137,32.7364368,-269.7306,296.93802,-49.354965,-5.792417,-14.487408,-0.55781984,0.5630265,0.055878825,0.12598465,49.510635
116472000,39.8714137,32.7364368,-270.34103,295.42245,-49.41052,-5.731684,-14.489342,-0.53857446,0.656507,-0.00713591,0.21520722,49.56619
116568000,39.8714137,32.7364368,-270.89746,294.02463,-49.458767,-5.674535,-14.4914255,-0.5179428,0.5839817,-0.011180585,0.12041907,49.614437
116672000,39.8714137,32.7364368,-271.49445,292.5117,-49.509216,-5.612834,-14.493768,-0.49589247,0.66962904,0.035986155,0.28922686,49.664886
116768000,39.8714137,32.7364368,-272.03873,291.1164,-49.553707,-5.5539846,-14.497944,-0.47323322,0.6803813,0.02102062,0.24628451,49.709377
116872000,39.8714137,32.7364368,-272.62402,289.60226,-49.598736,-5.4955196,-14.502309,-0.4509257,0.5375255,0.002516928,0.117147334,49.754406
116968000,39.8714137,32.7364368,-273.15793,288.20435,-49.639275,-5.4387164,-14.5088825,-0.4297084,0.66051185,0.016115837,0.29873753,49.794945
117072000,39.8714137,32.7364368,-273.7306,286.69037,-49.68019,-5.381405,-14.51404,-0.4054053,0.58989245,-0.000277651,0.27505958,49.83586
117168000,39.8714137,32.7364368,-274.25342,285.29327,-49.71549,-5.3303823,-14.517768,-0.3841147,0.5819785,-0.061141904,0.18174013,49.87116
117272000,39.8714137,32.7364368,-274.8158,283.77896,-49.750957,-5.2809687,-14.525403,-0.3610079,0.48716816,-0.08250868,0.19325873,49.906628
117368000,39.8714137,32.7364368,-275.3302,282.38077,-49.78172,-5.2354417,-14.530023,-0.34010074,0.4799719,-0.015449098,0.23500527,49.93739
117472000,39.8714137,32.7364368,-275.88333,280.86523,-49.812485,-5.1930027,-14.533574,-0.3162185,0.43879825,-0.033305433,0.19346084,49.968155
117568000,39.8714137,32.7364368,-276.39038,279.46555,-49.83843,-5.155729,-14.538635,-0.29442278,0.4246695,0.01656197,0.18784682,49.9941
117672000,39.8714137,32.7364368,-276.93646,277.94946,-49.864574,-5.1193423,-14.542282,-0.27121884,0.36042672,-0.117128536,0.20171794,50.020245
117768000,39.8714137,32.7364368,-277.43768,276.55048,-49.88515,-5.0886493,-14.544678,-0.24887009,0.26590425,-0.008182832,0.15993787,50.04082
117872000,39.8714137,32.7364368,-277.97653,275.03516,-49.906673,-5.0575504,-14.547062,-0.22880995,0.24952185,0.063588664,0.11875945,50.062344
117968000,39.8714137,32.7364368,-278.4715,273.63666,-49.924923,-5.033152,-14.546528,-0.21184108,0.27721566,-0.019807106,0.19573699,50.080593
118072000,39.8714137,32.7364368,-279.00455,272.12088,-49.94339,-5.0114098,-14.544954,-0.19359614,0.22055577,-0.014463759,0.17314683,50.09906
118168000,39.8714137,32.7364368,-279.49515,270.72012,-49.95929,-4.9921007,-14.544855,-0.17896685,0.24874315,-0.008988718,0.07085129,50.11496
118272000,39.8714137,32.7364368,-280.02435,269.2038,-49.975685,-4.978652,-14.543414,-0.16292205,0.11981082,-0.002049695,0.113937065,50.131355
118368000,39.8714137,32.7364368,-280.51382,267.80408,-49.98766,-4.969501,-14.542069,-0.14845842,0.24623297,0.07522009,0.11995527,50.14333
118472000,39.8714137,32.7364368,-281.04147,266.28827,-50.000305,-4.958142,-14.538712,-0.13175589,0.12713635,0.05807221,0.118288204,50.155975
118568000,39.8714137,32.7364368,-281.52887,264.88892,-50.010334,-4.9523473,-14.5363245,-0.12080144,0.044390403,0.06123018,0.08980277,50.166004
118672000,39.8714137,32.7364368,-282.0538,263.37457,-50.021275,-4.9470124,-14.5343275,-0.108024225,0.068808116,-0.04778863,0.10877195,50.176945
118768000,39.8714137,32.7364368,-282.53873,261.9774,-50.030163,-4.9455605,-14.528622,-0.09578988,0.10599789,0.06096571,0.11877715,50.185833
118872000,39.8714137,32.7364368,-283.0623,260.46414,-50.03887,-4.9430714,-14.522554,-0.08387732,0.07083359,0.06810535,0.063658684,50.194542
118968000,39.8714137,32.7364368,-283.54758,259.06647,-50.046314,-4.9458876,-14.521962,-0.07392637,0.012094053,-0.019282887,0.007820315,50.201984
119072000,39.8714137,32.7364368,-284.07098,257.5537,-50.05373,-4.948217,-14.51979,-0.06650384,0.056425557,-0.09246321,-0.048849728,50.2094
119168000,39.8714137,32.7364368,-284.5572,256.15823,-50.059383,-4.953481,-14.515732,-0.060118932,-0.027221859,-0.001066073,6.24E-05,50.215054
119272000,39.8714137,32.7364368,-285.08188,254.64702,-50.064415,-4.959482,-14.512591,-0.05504651,-0.022208273,-0.04268609,0.04433095,50.220085
119368000,39.8714137,32.7364368,-285.56818,253.25044,-50.06811,-4.9635677,-14.508456,-0.050646376,-0.032289214,0.12284161,0.0711251,50.22378
119472000,39.8714137,32.7364368,-286.09265,251.73929,-50.072063,-4.9680037,-14.503535,-0.04692036,0.03532406,0.0339878,0.09761564,50.227734
119568000,39.8714137,32.7364368,-286.5792,250.34473,-50.07424,-4.9751935,-14.4985695,-0.04281401,0.012167757,0.04801963,-0.020698642,50.22991
119672000,39.8714137,32.7364368,-287.1042,248.83546,-50.074764,-4.9821916,-14.492882,-0.038286883,-0.004763293,0.09060933,0.03464892,50.230434
119768000,39.8714137,32.7364368,-287.59225,247.44237,-50.075542,-4.991143,-14.48888,-0.03566168,-0.0892324,-0.08361181,0.05254056,50.231213
119872000,39.8714137,32.7364368,-288.11865,245.93431,-50.076103,-4.9998536,-14.486533,-0.033888113,-0.0729478,0.12813982,0.06401259,50.231773
119968000,39.8714137,32.7364368,-288.60687,244.54297,-50.076084,-5.0054855,-14.482756,-0.032233495,-0.03641334,-0.00093822,0.020951962,50.231754
120072000,39.8714137,32.7364368,-289.13345,243.03656,-50.077213,-5.0120955,-14.47908,-0.027581947,-0.03140255,0.103346504,0.07057189,50.232883
120168000,39.8714137,32.7364368,-289.62497,241.6433,-50.07755,-5.0200977,-14.474399,-0.029316504,-0.045266204,0.08632376,-0.046566125,50.23322
120272000,39.8714137,32.7364368,-290.1549,240.13576,-50.078056,-5.0286894,-14.470249,-0.029885763,-0.043807533,0.082052074,-0.06987526,50.233727
120368000,39.8714137,32.7364368,-290.6474,238.74568,-50.07884,-5.040414,-14.46651,-0.03246306,-0.034922324,0.12528592,-0.04384573,50.23451
120472000,39.8714137,32.7364368,-291.17923,237.2409,-50.080296,-5.0489764,-14.457864,-0.035143066,-0.033759203,0.07902077,-0.012238509,50.235966
120568000,39.8714137,32.7364368,-291.67297,235.85117,-50.08182,-5.0565844,-14.453555,-0.037195772,-0.009935495,0.08746201,-0.024307517,50.23749
120672000,39.8714137,32.7364368,-292.20578,234.34666,-50.08408,-5.064606,-14.448007,-0.040805772,-0.09178108,0.07877408,-0.038440336,50.23975
120768000,39.8714137,32.7364368,-292.6998,232.95703,-50.085545,-5.0697875,-14.442781,-0.043811996,-0.083153404,0.08147442,-0.08035916,50.241215
120872000,39.8714137,32.7364368,-293.23364,231.45297,-50.086998,-5.076744,-14.43597,-0.048165504,-0.01914594,0.034662545,-0.087752,50.24267
120968000,39.8714137,32.7364368,-293.7278,230.06503,-50.088043,-5.081239,-14.428677,-0.0475095,-0.011185532,0.06445098,0.023666767,50.243713
121072000,39.8714137,32.7364368,-294.2619,228.5629,-50.089344,-5.0881286,-14.423035,-0.046217915,-0.06886154,0.04978705,0.062422823,50.245014
121168000,39.8714137,32.7364368,-294.757,227.17763,-50.0907,-5.096414,-14.419298,-0.04426251,-0.05731641,0.07457722,0.027598811,50.24637
121272000,39.8714137,32.7364368,-295.2928,225.67807,-50.091587,-5.102718,-14.411509,-0.044064093,-0.001762761,0.11748302,0.022797843,50.247257
121368000,39.8714137,32.7364368,-295.78946,224.29156,-50.091034,-5.107736,-14.410156,-0.042359263,-0.10546615,0.026135093,-0.056382265,50.246704
121472000,39.8714137,32.7364368,-296.32703,222.79016,-50.089996,-5.116627,-14.4042015,-0.042511124,-0.039750315,0.11148553,0.041474584,50.245667
121568000,39.8714137,32.7364368,-296.8248,221.40466,-50.08787,-5.123278,-14.402362,-0.04159103,-0.04930935,0.012936594,-0.027841887,50.24354
