timestamp,device_id,x,y,z,temperature
51828000,2294028,-0.055360317,-0.15717448,-0.003828536,-340.26352
51928000,2294028,-0.06534905,-0.19979076,-0.015344521,11.72821
52028000,2294028,-0.059678692,-0.25919712,-0.005391636,-340.26352
52128000,2294028,-0.048127703,-0.3107849,-0.011685929,-340.26352
52228000,2294028,-0.04475743,-0.31151628,-0.01074043,-340.26352
52328000,2294028,-0.027395263,-0.3074422,-0.023523523,-340.26352
52428000,2294028,-0.012982702,-0.2997153,-0.020102067,-340.26352
52528000,2294028,-0.014378046,-0.2779402,-0.03246587,11.717773
52628000,2294028,0.000223473,-0.2799897,-0.022594588,-340.26352
52728000,2294028,0.002898808,-0.28070194,-0.034706097,-340.26352
52828000,2294028,0.00203403,-0.28296456,-0.033635963,-340.26352
52928000,2294028,0.009167576,-0.2555533,-0.038024854,-340.26352
53028000,2294028,0.016040135,-0.22844273,-0.035981275,-340.26352
53128000,2294028,0.005829065,-0.21602724,-0.031799596,11.717804
53228000,2294028,0.002044702,-0.18752417,-0.027363999,-340.26352
53328000,2294028,0.022466537,-0.17989124,-0.023965953,-340.26352
53428000,2294028,0.023876216,-0.15494898,-0.029779918,-340.26352
53528000,2294028,0.01900439,-0.12511066,-0.026750328,-340.26352
53628000,2294028,0.02144557,-0.0940913,-0.023206517,-340.26352
53728000,2294028,0.023058984,-0.07673838,-0.011524292,11.725616
53828000,2294028,0.023169054,-0.054937463,-0.018592963,-340.26352
53928000,2294028,0.03172341,-0.031961408,-0.01563445,-340.26352
54028000,2294028,0.02918837,-0.018770603,-0.000858904,-340.26352
54128000,2294028,0.028131217,-0.00134743,-0.011821624,-340.26352
54228000,2294028,0.029190069,0.012056767,-0.004836815,-340.26352
54328000,2294028,0.0229963,0.025963275,-0.005563521,11.73703
54428000,2294028,0.036226023,0.035292916,0.004821179,-340.26352
54528000,2294028,0.04295827,0.053243347,0.00231864,-340.26352
54628000,2294028,0.030830946,0.059858963,-0.006322106,-340.26352
54728000,2294028,0.029749045,0.05883031,0.008867661,-340.26352
54828000,2294028,0.0347617,0.0743776,0.013025744,-340.26352
54928000,2294028,0.033443805,0.09189509,0.008754439,11.74823
55028000,2294028,0.021796111,0.087272026,0.018303288,-340.26352
55128000,2294028,0.022036716,0.08392832,0.013245084,-340.26352
55228000,2294028,0.01856627,0.08022289,0.02173143,-340.26352
55328000,2294028,0.028726222,0.08496473,0.028454047,-340.26352
55428000,2294028,0.008525115,0.08541933,0.019529652,-340.26352
55528000,2294028,0.006916835,0.08314525,0.02650235,11.756866
55628000,2294028,0.013402316,0.078537025,0.022263316,-340.26352
55728000,2294028,-0.002846195,0.08439294,0.006450573,-340.26352
55828000,2294028,0.001025899,0.08123369,0.021692675,-340.26352
55928000,2294028,-0.004900039,0.08659028,0.023989184,-340.26352
56028000,2294028,0.009213176,0.076321654,0.020817196,-340.26352
56128000,2294028,-0.006346359,0.06563717,0.020297362,11.762207
56228000,2294028,-0.013451932,0.062100086,0.02149668,-340.26352
56328000,2294028,-0.008275094,0.06736039,0.018167907,-340.26352
56428000,2294028,-0.012822745,0.061460562,0.021002347,-340.26352
56528000,2294028,-0.014241686,0.047556687,0.022465566,-340.26352
56628000,2294028,-0.005822506,0.049449865,0.017568776,-340.26352
56728000,2294028,-0.008372233,0.045150954,0.021861225,11.764709
56828000,2294028,-0.011039656,0.039254326,0.01449866,-340.26352
56928000,2294028,-0.002981346,0.029026356,0.014219399,-340.26352
57028000,2294028,-0.02316405,0.03329132,0.01687444,-340.26352
57128000,2294028,-0.022888832,0.026498718,0.015714249,-340.26352
57228000,2294028,-0.026008373,0.02122479,0.007139151,-340.26352
57328000,2294028,-0.022567403,0.024293838,0.017750267,11.76532
57428000,2294028,-0.022853091,0.011234508,0.01714365,-340.26352
57528000,2294028,-0.02669148,0.007885727,0.010468209,-340.26352
57628000,2294028,-0.024899315,0.004695587,0.010507485,-340.26352
57728000,2294028,-0.022129824,0.005233559,0.004354004,-340.26352
57828000,2294028,-0.009620423,0.007045242,1.06E-05,-340.26352
57928000,2294028,-0.001707283,0.004467327,0.014085089,11.764893
58028000,2294028,-0.012213117,-0.001600195,0.006104543,-340.26352
58128000,2294028,-0.008686797,-0.003889981,-0.011346614,-340.26352
58228000,2294028,-0.008473849,-0.000548958,0.001591088,-340.26352
58328000,2294028,-0.002873506,-0.002960885,0.003306898,-340.26352
58428000,2294028,-0.01728749,-0.005619355,0.00607548,-340.26352
58528000,2294028,-0.011457589,-0.01250356,0.003261621,11.764069
58628000,2294028,-0.010879061,-0.00906252,0.003331961,-340.26352
58728000,2294028,-0.011349252,-0.012972819,-0.002368673,-340.26352
58828000,2294028,-0.013594348,-0.006181596,0.008652231,-340.26352
58928000,2294028,-0.009206981,-0.006759238,-0.006708873,-340.26352
59028000,2294028,-0.008266757,0.000416695,0.000433944,-340.26352
59128000,2294028,-0.013147798,-0.011587988,-0.000934568,11.763214
59228000,2294028,-0.021222664,-0.014745983,-0.000209438,-340.26352
59328000,2294028,-0.02139088,-0.013696463,-0.000710778,-340.26352
59428000,2294028,-0.007899785,-0.012183378,-0.004486397,-340.26352
59528000,2294028,-0.006909238,0.001077927,0.007460822,-340.26352
59628000,2294028,-0.014317056,-0.015976192,-0.011662511,-340.26352
59728000,2294028,0.048646744,-0.017492224,-0.004928151,11.762543
59828000,2294028,0.21872813,-0.006238258,0.007361443,-340.26352
59928000,2294028,0.40318772,-0.00348892,0.033139817,-340.26352
60028000,2294028,0.5683003,-0.003996063,0.06714771,-340.26352
60128000,2294028,0.7240268,0.011962985,0.08213137,-340.26352
60228000,2294028,0.7192261,0.017989594,0.13330345,-340.26352
60328000,2294028,0.63605464,0.047869895,0.18439454,11.762085
60428000,2294028,0.54399824,0.074966796,0.22827326,-340.26352
60528000,2294028,0.4505337,0.0982491,0.27780652,-340.26352
60628000,2294028,0.3930508,0.13675109,0.32557648,-340.26352
60728000,2294028,0.33582947,0.18127304,0.3559564,-340.26352
60828000,2294028,0.31080538,0.21141912,0.37075225,-340.26352
60932000,2294028,0.26188847,0.25520214,0.37121767,-340.26352
61036000,2294028,0.20948905,0.274368,0.36892518,-340.26352
61140000,2294028,0.17301495,0.30928692,0.3941488,-340.26352
61244000,2294028,0.14518514,0.3499613,0.40386236,-340.26352
61344000,2294028,0.09355341,0.37572744,0.42203346,-340.26352
61444000,2294028,0.0666836,0.39727652,0.44742748,-340.26352
61548000,2294028,0.034007017,0.42235655,0.46078786,-340.26352
61652000,2294028,-0.00695718,0.44002616,0.47911754,11.762238
61756000,2294028,-0.036899064,0.46198595,0.4977942,-340.26352
61860000,2294028,-0.08227564,0.46798763,0.5078454,-340.26352
61960000,2294028,-0.10946064,0.468455,0.51389146,11.761261
62060000,2294028,-0.15078008,0.47249228,0.5318829,-340.26352
62164000,2294028,-0.18835026,0.47253108,0.5338288,-340.26352
62268000,2294028,-0.22895296,0.4477451,0.5380796,-340.26352
62372000,2294028,-0.27618995,0.42352986,0.52657205,-340.26352
62472000,2294028,-0.31217065,0.39308885,0.5292567,-340.26352
62572000,2294028,-0.35300085,0.34970307,0.51412684,-340.26352
62676000,2294028,-0.38362145,0.30008373,0.5044363,-340.26352
62780000,2294028,-0.42106438,0.25808144,0.48145363,-340.26352
62884000,2294028,-0.44059557,0.20610505,0.44644186,-340.26352
62988000,2294028,-0.45334378,0.15276408,0.43535545,-340.26352
63088000,2294028,-0.46351543,0.106687866,0.39974797,11.752075
63188000,2294028,-0.4568056,0.06643018,0.36216685,-340.26352
63292000,2294028,-0.47311744,0.034097955,0.33130452,-340.26352
63396000,2294028,-0.44696477,0.023959724,0.29528543,-340.26352
63500000,2294028,-0.4375285,0.001972742,0.2591888,-340.26352
63600000,2294028,-0.42696813,-0.019850029,0.24179661,-340.26352
63700000,2294028,-0.4168347,-0.045629967,0.19213466,-340.26352
63804000,2294028,-0.39005563,-0.061370064,0.16671577,-340.26352
63903999,2294028,-0.37662363,-0.063041076,0.14009747,-340.26352
64004000,2294028,-0.33465844,-0.08279089,0.11469922,-340.26352
64104000,2294028,-0.3171439,-0.083378136,0.09779021,-340.26352
64204000,2294028,-0.3014026,-0.0858797,0.06436968,-340.26352
64304000,2294028,-0.27853766,-0.06491625,0.038194127,-340.26352
64404000,2294028,-0.24704888,-0.07004286,0.02079994,-340.26352
64504000,2294028,-0.23962456,-0.057252694,0.01565479,11.745972
64604000,2294028,-0.2141282,-0.06556209,-0.016397327,-340.26352
64704000,2294028,-0.20314127,-0.04363852,-0.023145987,-340.26352
64804000,2294028,-0.18525028,-0.038426887,-0.03906904,-340.26352
64904000,2294028,-0.1639286,-0.025953196,-0.04968349,-340.26352
65004000,2294028,-0.13515697,-0.019419033,-0.050563183,-340.26352
65104000,2294028,-0.1322626,0.002579276,-0.059824184,11.74823
65204000,2294028,-0.113477156,0.007580339,-0.07911603,-340.26352
65304000,2294028,-0.09458823,0.013615815,-0.08006971,-340.26352
65404000,2294028,-0.08092303,0.026415545,-0.07704709,-340.26352
65504000,2294028,-0.0606106,0.019200359,-0.08297243,-340.26352
65604000,2294028,-0.07058858,0.035546534,-0.08723913,-340.26352
65704000,2294028,-0.04157894,0.039778292,-0.08103703,11.751556
65804000,2294028,-0.034947194,0.040910773,-0.086916655,-340.26352
65904000,2294028,-0.01119094,0.044711277,-0.08405931,-340.26352
66004000,2294028,-0.001238972,0.038279023,-0.06993661,-340.26352
66104000,2294028,0.011578374,0.038414296,-0.087451965,-340.26352
66204000,2294028,0.022748312,0.04188023,-0.08234772,-340.26352
66304000,2294028,0.016821176,0.045269962,-0.07593652,11.754578
66404000,2294028,0.03745897,0.049680956,-0.07444374,-340.26352
66504000,2294028,0.04615358,0.048622474,-0.06703762,-340.26352
66604000,2294028,0.045571912,0.033455502,-0.07811673,-340.26352
66704000,2294028,0.05388306,0.04728587,-0.066880934,-340.26352
66804000,2294028,0.07110467,0.040966723,-0.060424507,-340.26352
66904000,2294028,0.07217133,0.027164,-0.050751947,11.756683
67004000,2294028,0.07601915,0.03382579,-0.05275916,-340.26352
67104000,2294028,0.071294636,0.03061568,-0.043061573,-340.26352
67204000,2294028,0.06923392,0.035602648,-0.043610133,-340.26352
67304000,2294028,0.06470488,0.024858974,-0.029087739,-340.26352
67404000,2294028,0.073069364,0.025713554,-0.04293922,-340.26352
67504000,2294028,0.06865344,0.032675494,-0.032111146,11.75766
67604000,2294028,0.06886449,0.021445837,-0.026701443,-340.26352
67704000,2294028,0.07299238,0.012092943,-0.014728748,-340.26352
67804000,2294028,0.07144912,0.017247207,-0.005636174,-340.26352
67904000,2294028,0.0678649,0.017314082,-0.013269287,-340.26352
68004000,2294028,0.057219714,0.007999784,-0.003692958,-340.26352
68104000,2294028,0.06264543,0.007222982,0.007834462,11.757507
68204000,2294028,0.05007205,0.01765417,0.007316527,-340.26352
68304000,2294028,0.052714467,0.011836785,-0.000657452,-340.26352
68404000,2294028,0.046146464,0.008705063,0.012106016,-340.26352
68504000,2294028,0.033439476,0.001347665,0.008059054,-340.26352
68604000,2294028,0.030660877,0.005864227,0.013844149,-340.26352
68704000,2294028,0.037891228,0.001528501,0.012456773,11.756622
68804000,2294028,0.03273526,-0.015294449,0.023481319,-340.26352
68904000,2294028,0.029438166,0.00193938,0.020599995,-340.26352
69004000,2294028,0.014787188,-0.006196348,0.017071828,-340.26352
69104000,2294028,0.012976437,-0.011243506,0.016896062,-340.26352
69204000,2294028,0.009614524,-0.012950336,0.02192147,-340.26352
69304000,2294028,0.013781875,-0.010620629,0.019129172,11.755402
69404000,2294028,-0.003091264,-0.004661484,0.018143062,-340.26352
69504000,2294028,0.003714972,-0.011012775,0.020102,-340.26352
69604000,2294028,-0.003836149,-0.011689581,0.023528429,-340.26352
69704000,2294028,0.006129199,-0.007454621,0.018413547,-340.26352
69804000,2294028,-0.005788388,-0.015272439,0.02492935,-340.26352
69904000,2294028,-0.009757936,-0.013651543,0.017663285,11.754181
70004000,2294028,-0.005161522,-0.022762187,0.031305555,-340.26352
70104000,2294028,-0.013765152,-0.016382469,0.013733672,-340.26352
70204000,2294028,-0.016503062,-0.014230479,0.025122112,-340.26352
70304000,2294028,-0.00899323,-0.016277656,0.016323,-340.26352
70404000,2294028,-0.009361635,-0.019304689,0.0232098,-340.26352
70504000,2294028,-0.01180143,-0.011546155,0.010912011,11.753235
70604000,2294028,-0.013830774,-0.010765988,0.01592698,-340.26352
70704000,2294028,-0.009868209,-0.018368213,0.010175992,-340.26352
70804000,2294028,-0.019410877,-0.001688571,0.005913659,-340.26352
70904000,2294028,-0.016978335,-0.014484825,0.008207435,-340.26352
71004000,2294028,-0.017675817,-0.01759236,0.00421611,-340.26352
71104000,2294028,-0.02843995,-0.007528203,0.008567314,11.752563
71204000,2294028,-0.021018215,-0.018600114,0.004009519,-340.26352
71304000,2294028,-0.016154971,-0.012905547,0.008596591,-340.26352
71404000,2294028,0.004255539,-0.014870024,0.006219584,-340.26352
71504000,2294028,-0.000781389,-0.010727127,0.009145314,-340.26352
71604000,2294028,-0.007661734,-0.009913437,0.006729041,-340.26352
71704000,2294028,-0.003553562,-0.009872976,0.004842693,11.752228
71804000,2294028,-0.015187702,-0.017362464,0.008661001,-340.26352
71904000,2294028,-0.007077181,-0.012388736,-6.06E-05,-340.26352
72004000,2294028,-0.014719427,-0.005076055,-0.009521619,-340.26352
72104000,2294028,-0.011665729,-0.013801163,-0.002627875,-340.26352
72204000,2294028,-0.018848782,-0.007156091,0.002785684,-340.26352
72304000,2294028,-0.014145452,-0.000623674,0.00177844,11.752106
72404000,2294028,-0.008834736,0.003590298,-0.005785569,-340.26352
72504000,2294028,-0.009012291,-0.01351877,-0.00146115,-340.26352
72604000,2294028,0.009928819,-0.011802889,-0.002861937,-340.26352
72704000,2294028,-0.009817015,-0.003074347,0.00248605,-340.26352
72804000,2294028,0.00155726,-0.00526996,-0.003559949,-340.26352
72904000,2294028,0.006386351,-0.003301334,-0.00417851,11.752106
73004000,2294028,-0.003513425,9.07E-05,-0.006911195,-340.26352
73104000,2294028,-0.00407919,-0.004477243,-0.005086953,-340.26352
73204000,2294028,-0.006279064,-0.006213487,-0.001215011,-340.26352
73304000,2294028,-0.006085492,-0.001176159,-0.010926359,-340.26352
73404000,2294028,-0.009111522,-0.004205097,-0.004318454,-340.26352
73504000,2294028,-0.012721852,-0.003870689,-0.007802685,11.752136
73604000,2294028,0.05953071,-0.037688345,-0.004371275,11.752136
73704000,2294028,0.21861087,-0.12338594,0.015167756,-340.26352
73804000,2294028,0.4085577,-0.18654065,0.052275572,-340.26352
73904000,2294028,0.61961377,-0.1274715,0.081970334,-340.26352
74004000,2294028,0.8012944,0.019967083,0.10629889,-340.26352
74104000,2294028,0.9202303,0.103937685,0.10937252,11.752838
74204000,2294028,0.86115646,0.10255371,0.122815266,-340.26352
74304000,2294028,0.7451055,0.14139003,0.16293728,-340.26352
74404000,2294028,0.6316356,0.1782593,0.22129399,-340.26352
74504000,2294028,0.5595204,0.23061465,0.29327175,-340.26352
74604000,2294028,0.4783818,0.2612319,0.34730715,-340.26352
74704000,2294028,0.38058925,0.2897551,0.37543204,11.752106
74804000,2294028,0.31121355,0.3124256,0.38924468,-340.26352
74904000,2294028,0.24475417,0.3414716,0.37691328,-340.26352
75004000,2294028,0.18603535,0.33317354,0.38777187,-340.26352
75104000,2294028,0.110155836,0.32538733,0.41749164,-340.26352
75204000,2294028,0.057333004,0.32374674,0.43378413,-340.26352
75304000,2294028,-0.002386772,0.3138743,0.4498085,11.748322
75404000,2294028,-0.04205927,0.28888807,0.45786095,-340.26352
75504000,2294028,-0.08566342,0.2669882,0.45901376,-340.26352
75604000,2294028,-0.11379064,0.21595596,0.46031597,-340.26352
75704000,2294028,-0.14636846,0.19141804,0.4505788,-340.26352
75804000,2294028,-0.16465479,0.15158999,0.4406869,-340.26352
75904000,2294028,-0.15427653,0.1794852,0.43590522,-340.26352
76004000,2294028,-0.16982988,0.12500323,0.42688102,-340.26352
76104000,2294028,-0.17293169,0.041623157,0.40181834,-340.26352
76204000,2294028,-0.18575208,0.006928253,0.38237074,-340.26352
76304000,2294028,-0.18425189,-0.007620686,0.3765015,-340.26352
76404000,2294028,-0.1807961,-0.001453112,0.36771923,-340.26352
76504000,2294028,-0.16656826,-0.001740102,0.36326846,11.745575
76604000,2294028,-0.15449294,-0.023685388,0.35409632,-340.26352
76704000,2294028,-0.15615466,-0.01667983,0.3216601,-340.26352
76804000,2294028,-0.15237834,-0.025930736,0.32082024,-340.26352
76904000,2294028,-0.13214044,0.043618318,0.30617565,-340.26352
77004000,2294028,-0.14186719,0.018571649,0.28141356,-340.26352
77104000,2294028,-0.13627043,-0.059511937,0.26353535,11.752106
77204000,2294028,-0.14099297,-0.05402251,0.23852497,-340.26352
77304000,2294028,-0.13545014,-0.03304235,0.22768615,-340.26352
77404000,2294028,-0.13557674,-0.005525399,0.21893607,-340.26352
77504000,2294028,-0.12677296,0.023635907,0.1994946,-340.26352
77604000,2294028,-0.12864044,0.039033815,0.20253436,-340.26352
77704000,2294028,-0.12262578,0.020350004,0.2054963,11.763092
77804000,2294028,-0.12618461,0.01256163,0.17930073,-340.26352
77904000,2294028,-0.13373625,0.05666176,0.16531639,-340.26352
78004000,2294028,-0.12526292,0.058556613,0.14804819,-340.26352
78104000,2294028,-0.12975515,-0.005958852,0.13133505,-340.26352
78204000,2294028,-0.13842364,-0.038758248,0.12540291,-340.26352
78304000,2294028,-0.13450362,-0.024469534,0.12139762,11.776093
78400000,2294028,-0.12907773,0.029749287,0.11380506,11.778229
78504000,2294028,-0.12415714,0.051276498,0.10935091,-340.26352
78604000,2294028,-0.12996696,0.047532924,0.10056431,-340.26352
78704000,2294028,-0.12938853,0.03537904,0.08276925,-340.26352
78804000,2294028,-0.121200465,0.023560362,0.06667912,-340.26352
78904000,2294028,-0.124597564,0.07204877,0.06509418,11.78952
79004000,2294028,-0.117212884,0.117259026,0.05499401,-340.26352
79104000,2294028,-0.113181494,0.049308017,0.051581137,-340.26352
79204000,2294028,-0.10084753,-0.049906403,0.050607014,-340.26352
79304000,2294028,-0.099607274,-0.074604765,0.03358392,-340.26352
79404000,2294028,-0.10049206,-0.028541522,0.029582288,-340.26352
79504000,2294028,-0.10343563,0.03733315,0.018896477,11.801788
79604000,2294028,-0.09644736,0.05875295,0.017546715,-340.26352
79704000,2294028,-0.088717304,0.043630395,0.014030804,-340.26352
79804000,2294028,-0.093647614,0.02474915,0.021923842,-340.26352
79904000,2294028,-0.07341152,0.05136698,0.006701708,-340.26352
80004000,2294028,-0.0764847,0.10458663,-0.000227244,-340.26352
80104000,2294028,-0.06749667,0.05206089,-0.006173442,11.813538
80204000,2294028,-0.05292381,-0.033645075,-0.006636615,-340.26352
80304000,2294028,-0.048377674,-0.07471868,-0.013047745,-340.26352
80404000,2294028,-0.042117115,-0.05777121,-0.005241572,-340.26352
80504000,2294028,-0.029694246,0.002857777,-0.003342541,-340.26352
80604000,2294028,-0.035250437,0.04529149,-0.018269276,-340.26352
80704000,2294028,-0.028496036,0.03680866,-0.020290775,11.824066
80804000,2294028,-0.036745675,0.02150446,-0.001291834,-340.26352
80904000,2294028,-0.028397592,0.0380601,-0.014810808,-340.26352
81004000,2294028,-0.021562109,0.10247376,-0.014791387,-340.26352
81104000,2294028,-0.008927114,0.04993051,-0.021466194,-340.26352
81204000,2294028,-0.015162675,-0.027719375,-0.030613812,-340.26352
81304000,2294028,0.008238585,-0.07549894,-0.021095557,11.834015
81404000,2294028,0.002597071,-0.07427797,-0.015851798,-340.26352
81504000,2294028,0.013301107,-0.03297607,-0.020898541,-340.26352
81604000,2294028,0.001521844,0.023901198,-0.016349617,-340.26352
81704000,2294028,0.01138541,0.023858616,-0.029401654,-340.26352
81804000,2294028,0.00485521,0.007693221,-0.005514486,-340.26352
81904000,2294028,0.010543663,0.022590209,-0.014484727,11.843842
82004000,2294028,-0.007094667,0.08587625,-0.015287205,-340.26352
82104000,2294028,0.013654673,0.052442644,-0.015019403,-340.26352
82204000,2294028,0.013734312,-0.02751377,-0.00870411,-340.26352
82304000,2294028,0.003016522,-0.08560547,-0.001002422,-340.26352
82404000,2294028,0.008268551,-0.0808743,-0.007805874,-340.26352
82504000,2294028,0.005128435,-0.05859048,0.001434278,11.853088
82604000,2294028,0.002162742,-0.013565646,-0.010963766,-340.26352
82704000,2294028,0.017462628,0.008451095,-0.00751305,-340.26352
82804000,2294028,0.014370848,0.010112833,-0.013031093,-340.26352
82904000,2294028,0.003527562,0.030025698,-0.010128794,-340.26352
83004000,2294028,-0.000750877,0.07555536,-0.007503298,-340.26352
83104000,2294028,0.01331108,0.07849367,-0.01482518,11.863007
83204000,2294028,0.001753833,-0.007697637,-0.005782226,-340.26352
83304000,2294028,0.010221756,-0.08485024,-0.003794102,-340.26352
83404000,2294028,0.02451653,-0.08212404,-0.010015209,-340.26352
83504000,2294028,0.018225564,-0.068636626,0.009357176,-340.26352
83604000,2294028,0.015290525,-0.04757681,-0.010529741,-340.26352
83704000,2294028,0.014660252,-0.03052572,0.001293997,11.8723755
83804000,2294028,0.016631018,-0.000845663,-0.005043807,-340.26352
83904000,2294028,0.014302035,0.014428072,-0.005653288,-340.26352
84004000,2294028,0.006515213,0.0633119,-0.000324178,-340.26352
84104000,2294028,0.002640354,0.10735478,-0.005707742,-340.26352
84204000,2294028,-0.004954541,0.00754135,0.002577664,-340.26352
84304000,2294028,-0.001292419,-0.07253887,0.002011557,11.882629
84404000,2294028,0.005662995,-0.08431754,0.000654206,-340.26352
84504000,2294028,-0.001826097,-0.0661852,0.005200405,-340.26352
84604000,2294028,0.00685214,-0.051463243,0.000331708,-340.26352
84704000,2294028,0.008078082,-0.025071042,-0.000858314,-340.26352
84804000,2294028,0.016507003,-0.030527964,0.00812067,-340.26352
84904000,2294028,0.00250898,0.005723904,0.003253039,-340.26352
85004000,2294028,0.009294216,0.06740308,0.003027508,-340.26352
85104000,2294028,0.003956513,0.10349861,-0.001509119,-340.26352
85204000,2294028,-0.005767539,0.034023337,0.008879354,-340.26352
85304000,2294028,-0.003644452,-0.052726265,0.008175396,-340.26352
85404000,2294028,-0.007616134,-0.08277933,-0.000844164,-340.26352
85504000,2294028,-0.009816066,-0.044283506,0.010857538,11.90332
85604000,2294028,0.004392739,-0.039480288,0.005279012,-340.26352
85704000,2294028,-0.015164029,-0.032238975,-0.002671709,-340.26352
85804000,2294028,-0.005784642,-0.041573413,0.005784378,-340.26352
85904000,2294028,-0.000916128,-0.023544058,0.005470636,-340.26352
86004000,2294028,-0.012326531,0.035132542,0.001865344,-340.26352
86104000,2294028,-0.012468294,0.09539441,0.001893924,11.914337
86204000,2294028,0.004127432,0.050984044,-0.006664719,-340.26352
86304000,2294028,0.011262103,-0.031822074,-0.003205957,-340.26352
86404000,2294028,0.008283058,-0.059472185,0.002812366,-340.26352
86504000,2294028,0.015412084,-0.056187596,0.004860351,-340.26352
86604000,2294028,-0.052446023,-0.037628967,0.003471843,-340.26352
86704000,2294028,-0.21134526,-0.03244849,-0.002395956,11.925049
86804000,2294028,-0.3290082,-0.034082495,-0.02110152,-340.26352
86904000,2294028,-0.3733979,-0.017660923,-0.031827766,-340.26352
87004000,2294028,-0.41178465,0.023281334,-0.04696432,-340.26352
87104000,2294028,-0.42502782,0.09103374,-0.053380862,-340.26352
87204000,2294028,-0.45141345,0.08560998,-0.07997952,-340.26352
87304000,2294028,-0.45536286,0.009003812,-0.106875785,11.936493
87404000,2294028,-0.45159853,-0.022578374,-0.123592876,-340.26352
87504000,2294028,-0.44579923,-0.00151724,-0.14505441,-340.26352
87604000,2294028,-0.4512811,0.040537886,-0.15665482,-340.26352
87704000,2294028,-0.4415154,0.054052662,-0.17544053,-340.26352
87804000,2294028,-0.43344778,0.071518645,-0.18522243,-340.26352
87904000,2294028,-0.41744712,0.09821115,-0.20540385,-340.26352
88004000,2294028,-0.41038463,0.16090293,-0.22257482,-340.26352
88104000,2294028,-0.3910397,0.22997168,-0.23519233,-340.26352
88204000,2294028,-0.3631195,0.22761779,-0.24685024,-340.26352
88304000,2294028,-0.33576685,0.17426619,-0.2606094,-340.26352
88404000,2294028,-0.3041446,0.16526915,-0.26576722,-340.26352
88504000,2294028,-0.27488846,0.16707934,-0.27491027,11.960205
88604000,2294028,-0.24864477,0.19497801,-0.28239045,-340.26352
88704000,2294028,-0.163331,0.20254259,-0.28298444,-340.26352
88804000,2294028,0.07296173,0.14825495,-0.2728967,-340.26352
88904000,2294028,0.3096143,0.08115955,-0.2509967,-340.26352
89004000,2294028,0.5111173,0.068937495,-0.2286607,-340.26352
89104000,2294028,0.6882382,0.0799241,-0.20959148,11.973816
89204000,2294028,0.83370477,0.083209686,-0.17990819,11.976227
89304000,2294028,0.9284136,0.10079227,-0.14792475,-340.26352
89404000,2294028,1.0195693,0.16238528,-0.12264127,-340.26352
89504000,2294028,1.106953,0.17460743,-0.07390731,-340.26352
89604000,2294028,1.1915298,0.16406558,0.007943156,-340.26352
89704000,2294028,1.2470585,0.15227248,0.053689364,11.987671
89804000,2294028,1.1805104,0.14994407,0.11951864,11.989258
89904000,2294028,1.0484738,0.18437357,0.15737645,-340.26352
90004000,2294028,0.9072657,0.25211528,0.21180649,-340.26352
90104000,2294028,0.7724299,0.32197118,0.25048456,-340.26352
90204000,2294028,0.63965935,0.2707894,0.25360483,-340.26352
90304000,2294028,0.5417028,0.22242235,0.2669041,11.994476
90404000,2294028,0.44718248,0.25252885,0.27669406,11.995026
90504000,2294028,0.34764552,0.32621658,0.312515,-340.26352
90604000,2294028,0.2772406,0.3312943,0.33604875,-340.26352
90704000,2294028,0.20750213,0.34008062,0.33937508,-340.26352
90804000,2294028,0.1369124,0.33556324,0.34662357,-340.26352
90904000,2294028,0.08947354,0.33984575,0.36118907,11.99765
91004000,2294028,0.04224023,0.34090084,0.34676585,-340.26352
91104000,2294028,0.001938044,0.34902182,0.34056893,-340.26352
91204000,2294028,-0.06961209,0.22280027,0.32724053,-340.26352
91304000,2294028,-0.11429412,0.13575728,0.32968864,-340.26352
91404000,2294028,-0.1622508,0.12799193,0.329788,-340.26352
91504000,2294028,-0.18130815,0.13959086,0.32748199,12.00116
91604000,2294028,-0.22021644,0.12678576,0.30153525,-340.26352
91704000,2294028,-0.2464085,0.10960723,0.28243572,-340.26352
91804000,2294028,-0.2691377,0.09306133,0.2735814,-340.26352
91904000,2294028,-0.27007616,0.07443269,0.25750548,-340.26352
92004000,2294028,-0.082404755,0.13005213,0.23525603,-340.26352
92104000,2294028,0.15088561,0.17029507,0.22448364,12.008118
92204000,2294028,0.33595535,0.11820154,0.28546694,-340.26352
92304000,2294028,0.39341387,0.10247415,0.33404946,-340.26352
92404000,2294028,0.38342127,0.15428637,0.3242082,-340.26352
92504000,2294028,0.3414281,0.21066418,0.29967672,-340.26352
92604000,2294028,0.29999018,0.24137716,0.27361736,-340.26352
92704000,2294028,0.14005163,0.23429458,0.26075754,12.017944
92804000,2294028,-0.0992787,0.15827791,0.26444888,-340.26352
92904000,2294028,-0.31586087,0.075043455,0.2640495,-340.26352
93004000,2294028,-0.5109415,0.03590066,0.27700186,-340.26352
93104000,2294028,-0.70390844,0.021119151,0.25313002,-340.26352
93204000,2294028,-0.85371953,0.06257937,0.20833144,-340.26352
93304000,2294028,-0.96226203,0.10486913,0.16012426,-340.26352
93404000,2294028,-1.0451199,0.15547803,0.110859275,-340.26352
93504000,2294028,-1.1391655,0.11468073,0.042558983,-340.26352
93604000,2294028,-1.218309,0.07243152,-0.005650892,-340.26352
93704000,2294028,-1.2712183,0.05901504,-0.078678474,-340.26352
93804000,2294028,-1.2324846,0.086893536,-0.13078453,-340.26352
93904000,2294028,-1.1067725,0.14188844,-0.18160853,12.04306
