timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius
100640000,17.491476,17.87366,12.099457
100664000,17.439537,17.820526,12.099518
100688000,17.397383,17.777637,12.099579
100712000,17.440489,17.821756,12.09964
100736000,17.472279,17.8542,12.099701
100760000,17.430897,17.811922,12.099762
100784000,17.47838,17.86056,12.099823
100808000,17.461666,17.843304,12.099884
100832000,17.515305,17.898073,12.099915
100860000,17.490604,17.872868,12.099976
100880000,17.516518,17.899517,12.100037
100904000,17.46101,17.842695,12.100067
100928000,17.552313,17.935844,12.100128
100952000,17.54215,17.925558,12.100159
100976000,17.431969,17.812876,12.100189
101004000,17.50431,17.886967,12.10022
101024000,17.566936,17.950966,12.100281
101048000,17.459084,17.840563,12.100311
101072000,17.511683,17.894562,12.100342
101096000,17.475557,17.857502,12.100342
101120000,17.487598,17.869738,12.100372
101144000,17.523321,17.906162,12.100403
101168000,17.586958,17.971243,12.100433
101192000,17.519753,17.90271,12.100433
101220000,17.587385,17.971718,12.100464
101240000,17.540638,17.924082,12.100464
101264000,17.558704,17.942532,12.100464
101288000,17.464758,17.846558,12.100464
101312000,17.434322,17.815277,12.100464
101336000,17.464241,17.84602,12.100464
101360000,17.522953,17.905909,12.100464
101384000,17.496725,17.879025,12.100464
101408000,17.408655,17.78904,12.100464
101432000,17.502523,17.88498,12.100464
101456000,17.48673,17.868902,12.100433
101484000,17.500244,17.8827,12.100433
101504000,17.459064,17.84048,12.100403
101528000,17.55558,17.939386,12.100372
101552000,17.530128,17.913363,12.100342
101576000,17.494772,17.877039,12.100311
101600000,17.4234,17.804222,12.100281
101624000,17.447525,17.828934,12.10025
101648000,17.532038,17.915154,12.10022
101676000,17.432896,17.81391,12.100189
101696000,17.409351,17.789974,12.100128
101720000,17.353535,17.732817,12.100098
101744000,17.43674,17.817858,12.100037
101768000,17.406076,17.786736,12.100006
101796000,17.43422,17.815315,12.099945
101816000,17.498186,17.880527,12.099884
101844000,17.417751,17.798307,12.099823
101864000,17.337193,17.716032,12.099762
101888000,17.435112,17.81599,12.099701
101912000,17.427736,17.808748,12.09964
101936000,17.30863,17.68697,12.099579
101964000,17.334742,17.713802,12.099487
101984000,17.426497,17.807487,12.099426
102012000,17.30722,17.685442,12.099335
102032000,17.41161,17.792389,12.099274
102056000,17.363266,17.742887,12.099182
102080000,17.258163,17.635498,12.099091
102104000,17.350935,17.730349,12.09903
102128000,17.389545,17.769754,12.098938
102152000,17.2112,17.58742,12.098846
102176000,17.402998,17.783472,12.098755
102200000,17.28611,17.664156,12.098663
102224000,17.24494,17.62212,12.098572
102252000,17.281105,17.658934,12.09848
102276000,17.170374,17.54569,12.098389
102296000,17.156984,17.532028,12.098297
102320000,17.23423,17.61122,12.098206
102344000,17.181376,17.557007,12.0980835
102368000,17.246897,17.624054,12.097992
102392000,17.183975,17.559761,12.0979
102416000,17.276112,17.654036,12.097778
102440000,17.172848,17.548462,12.097687
102464000,17.149462,17.52453,12.097595
102488000,17.053469,17.426508,12.097473
102512000,17.075111,17.44853,12.097382
102540000,17.114796,17.488983,12.0972595
102560000,17.073923,17.447294,12.097137
102584000,17.116436,17.490753,12.097046
102608000,17.133247,17.508226,12.096924
102632000,17.030685,17.403442,12.096832
102656000,17.163877,17.539438,12.09671
102684000,17.095629,17.469795,12.096588
102704000,17.036753,17.409647,12.096497
102728000,17.067135,17.440615,12.0963745
102752000,17.033955,17.406721,12.096283
102776000,17.168177,17.543945,12.096161
102800000,16.995407,17.367346,12.096039
102824000,17.000408,17.372412,12.095947
102848000,16.95384,17.325031,12.095825
102872000,17.001692,17.37385,12.095703
102896000,17.030434,17.403034,12.095612
102920000,16.920248,17.290585,12.0954895
102944000,16.99158,17.363647,12.095398
102968000,17.000717,17.372898,12.095276
102992000,16.920174,17.290651,12.095154
103016000,16.97852,17.350311,12.095062
103040000,16.890846,17.260681,12.09494
103064000,16.989487,17.361353,12.094849
103088000,16.93141,17.302176,12.094727
103112000,16.956585,17.32805,12.094635
103136000,16.900524,17.270666,12.094513
103160000,16.79797,17.165846,12.094421
103184000,16.90324,17.273357,12.09433
103208000,16.810318,17.178528,12.094208
103232000,16.947395,17.318567,12.094116
103256000,16.818876,17.187317,12.094025
103284000,16.902048,17.2723,12.093903
103304000,16.816317,17.184675,12.093811
103328000,16.76524,17.132322,12.0937195
103356000,16.835358,17.203964,12.093628
103376000,16.686943,17.052378,12.093536
103400000,16.764687,17.131838,12.093414
103424000,16.839586,17.208601,12.093323
103448000,16.842125,17.21125,12.093231
103472000,16.753635,17.120714,12.09314
103496000,16.820417,17.189024,12.093048
103524000,16.754269,17.121262,12.092957
103544000,16.791103,17.159119,12.0928955
103568000,16.770378,17.137817,12.092804
103592000,16.783339,17.151138,12.092712
103616000,16.763565,17.13097,12.092621
103640000,16.739939,17.106853,12.092529
103664000,16.702951,17.06896,12.092468
103688000,16.769722,17.137238,12.092377
103712000,16.631042,16.995535,12.092316
103740000,16.685375,17.050993,12.092224
103760000,16.765444,17.132898,12.092163
103784000,16.739275,17.106249,12.092072
103808000,16.73895,17.105967,12.0920105
103832000,16.6113,16.975391,12.091919
103856000,16.70518,17.071388,12.091858
103880000,16.636063,17.000662,12.091797
103904000,16.5919,16.95557,12.091736
103928000,16.622221,16.986523,12.091644
103956000,16.69833,17.064411,12.091583
103976000,16.671785,17.037153,12.091522
104000000,16.709093,17.075396,12.091461
104028000,16.6417,17.006598,12.0914
104048000,16.64535,17.010225,12.091339
104072000,16.679441,17.045137,12.091278
104096000,16.565823,16.928965,12.091217
104120000,16.730291,17.09699,12.091156
104144000,16.652102,17.017113,12.0911255
104168000,16.51433,16.876326,12.091064
104192000,16.5553,16.918125,12.091003
104216000,16.604239,16.968334,12.090942
104240000,16.602797,16.966854,12.090912
104264000,16.617191,16.981544,12.090851
104288000,16.519741,16.88204,12.09079
104312000,16.544832,16.907679,12.090759
104336000,16.579071,16.942545,12.090698
104364000,16.546497,16.90938,12.090668
104384000,16.556488,16.919537,12.090607
104408000,16.533915,16.896389,12.090576
104432000,16.57986,16.943415,12.090515
104456000,16.555092,16.918161,12.090485
104480000,16.613886,16.9782,12.090454
104504000,16.571577,16.935026,12.090393
104528000,16.601875,16.965904,12.090363
104556000,16.570885,16.934359,12.090332
104576000,16.433914,16.794302,12.090271
104600000,16.528616,16.891197,12.0902405
104624000,16.399021,16.75864,12.09021
104648000,16.429617,16.79006,12.090149
104672000,16.441439,16.802088,12.090118
104696000,16.499746,16.861753,12.090088
104720000,16.459126,16.820032,12.090057
104744000,16.491158,16.852713,12.090027
104768000,16.46319,16.824478,12.089966
104792000,16.407164,16.767021,12.089935
104816000,16.378498,16.737917,12.089905
104840000,16.40949,16.769491,12.089874
104864000,16.449553,16.810455,12.089844
104888000,16.353125,16.711758,12.089813
104912000,16.416386,16.776518,12.089752
104936000,16.32916,16.687304,12.089722
104960000,16.43084,16.791103,12.089691
104984000,16.381907,16.74117,12.089661
105008000,16.447588,16.808273,12.08963
105032000,16.336393,16.694817,12.089569
105060000,16.397356,16.757116,12.089539
105080000,16.398424,16.758135,12.089508
105104000,16.390808,16.750475,12.089478
105128000,16.237885,16.594194,12.0894165
105156000,16.290144,16.647608,12.089386
105176000,16.436895,16.797443,12.089355
105200000,16.39756,16.757282,12.089294
105224000,16.372303,16.73148,12.089264
105248000,16.221329,16.577204,12.089233
105272000,16.377323,16.736698,12.089172
105296000,16.28869,16.645996,12.089142
105320000,16.315533,16.673527,12.089081
105344000,16.310663,16.668413,12.08905
105368000,16.260988,16.617752,12.088989
105392000,16.281563,16.638681,12.088959
105416000,16.320665,16.67864,12.088898
105440000,16.299088,16.656624,12.088867
105468000,16.325602,16.683996,12.088806
105488000,16.198668,16.554195,12.088745
105512000,16.326118,16.684296,12.088715
105536000,16.21848,16.57441,12.088654
105560000,16.214142,16.56987,12.088593
105584000,16.253063,16.609587,12.0885315
105608000,16.273945,16.630901,12.088501
105632000,16.20249,16.55805,12.08844
105656000,16.323296,16.681528,12.088379
105680000,16.22752,16.58366,12.088318
105708000,16.19712,16.552578,12.088257
105728000,16.264545,16.621479,12.088196
105752000,16.18774,16.543114,12.088135
105776000,16.23057,16.586782,12.088074
105800000,16.233011,16.589226,12.088013
105824000,14.935582,15.263447,12.088074
105848000,15.020302,15.349992,12.088135
105872000,15.022446,15.35212,12.088196
105896000,15.019896,15.34931,12.088287
105924000,14.99416,15.323344,12.088348
105944000,15.187968,15.521354,12.08844
105968000,15.139091,15.471309,12.088501
105992000,15.1153,15.447005,12.088593
106016000,15.212977,15.546868,12.088654
106040000,15.356908,15.693848,12.088745
106068000,15.266619,15.601748,12.088837
106088000,15.330658,15.667157,12.088928
106112000,15.357186,15.694048,12.088989
106136000,15.317491,15.653642,12.089081
106160000,15.500656,15.840711,12.089172
106184000,15.346693,15.683495,12.089264
106208000,15.390297,15.727949,12.089325
106232000,15.429178,15.767733,12.0894165
106256000,15.494343,15.834311,12.089508
106280000,15.623517,15.96627,12.089569
106304000,15.474362,15.813844,12.089661
106328000,15.549586,15.890852,12.089722
106352000,15.616517,15.95905,12.089813
106376000,15.569229,15.910705,12.089874
106400000,15.619821,15.962326,12.089935
106428000,15.616019,15.958491,12.089996
106448000,15.708231,16.05285,12.090057
106472000,15.738979,16.084074,12.090118
106496000,15.745821,16.091091,12.090149
106520000,15.689832,16.034067,12.09021
106544000,15.855234,16.202925,12.0902405
106568000,15.712982,16.057611,12.0903015
106592000,15.858591,16.206423,12.090332
106616000,15.862601,16.210567,12.090393
106640000,15.897992,16.24655,12.090424
106664000,15.884998,16.23325,12.090454
106688000,16.00444,16.355324,12.090485
106712000,15.970192,16.320494,12.090546
106736000,15.930498,16.279903,12.090576
106760000,15.970894,16.321173,12.090607
106788000,15.933642,16.283205,12.090637
106808000,16.054996,16.40707,12.090698
106832000,16.03062,16.38219,12.090729
106856000,16.033138,16.384684,12.090759
106880000,16.125904,16.479496,12.09079
106904000,16.082596,16.435198,12.090851
106928000,16.15931,16.51354,12.090881
106952000,16.131481,16.485146,12.090912
106980000,16.160973,16.515177,12.090942
107004000,16.080175,16.432756,12.090973
107028000,16.128872,16.482576,12.091003
107048000,16.11099,16.464167,12.091034
107072000,16.114468,16.467745,12.091064
107096000,16.230545,16.586323,12.091095
107120000,16.193626,16.54878,12.091095
107144000,16.282635,16.63977,12.0911255
107168000,16.11159,16.464916,12.0911255
107192000,16.237309,16.593204,12.091156
107216000,16.230808,16.586737,12.091156
107240000,16.262997,16.61952,12.091156
107264000,16.217266,16.572882,12.091156
107292000,16.285938,16.642862,12.091156
107312000,16.280313,16.637146,12.091156
107336000,16.20955,16.564922,12.091156
107360000,16.263866,16.620497,12.091156
107384000,16.27111,16.627865,12.091156
107408000,16.232061,16.588007,12.0911255
107432000,16.414515,16.774416,12.0911255
107456000,16.299728,16.657087,12.0911255
107480000,16.274252,16.631203,12.091095
107504000,16.31258,16.67013,12.091095
107528000,16.406502,16.766262,12.091064
107556000,16.474827,16.83607,12.091064
107576000,16.295506,16.652828,12.091034
107604000,16.39327,16.752672,12.091034
107624000,16.297335,16.654766,12.091003
107648000,16.304993,16.662447,12.090973
107672000,16.469757,16.830744,12.090973
107696000,16.417177,16.776962,12.090942
107720000,16.372503,16.731636,12.090942
107744000,16.44509,16.80566,12.090912
107772000,16.408484,16.768177,12.090881
107792000,16.377048,16.73619,12.090881
107816000,16.36199,16.72074,12.090851
107840000,16.39756,16.757101,12.09082
107864000,16.397078,16.756557,12.09082
107888000,16.382423,16.74166,12.09079
107912000,16.470535,16.831686,12.090759
107936000,16.397825,16.75746,12.090729
107960000,16.303493,16.661018,12.090698
107984000,16.41951,16.779613,12.090668
108008000,16.487604,16.84915,12.090637
108036000,16.3552,16.713888,12.090637
108056000,16.42967,16.789957,12.090607
108080000,16.411407,16.771297,12.090576
108104000,16.420773,16.780884,12.090546
108128000,16.386688,16.746042,12.090515
108152000,16.30355,16.660955,12.090485
108176000,16.468264,16.829302,12.090454
108200000,16.323689,16.681746,12.090424
108224000,16.320456,16.67845,12.090393
108248000,16.450739,16.811548,12.090363
108272000,16.365385,16.724424,12.090332
108296000,16.451042,16.81172,12.090271
108320000,16.398949,16.758566,12.0902405
108344000,16.467016,16.82823,12.09021
108368000,16.344658,16.703115,12.090179
108392000,16.329117,16.687368,12.090149
108416000,16.372318,16.731394,12.090118
108444000,16.450817,16.81159,12.090088
108464000,16.367739,16.726864,12.090057
108488000,16.428045,16.788506,12.090057
108512000,16.42862,16.788815,12.090027
108536000,16.414927,16.774889,12.089996
108560000,16.340336,16.698713,12.089966
108588000,16.397593,16.757217,12.089935
108608000,16.448652,16.809473,12.089905
108632000,16.502842,16.864832,12.089874
108656000,16.367958,16.726929,12.089844
108680000,16.448153,16.808977,12.089813
108704000,16.414461,16.774601,12.089783
108728000,16.42755,16.787798,12.089752
108752000,16.42605,16.786234,12.089752
108780000,16.397093,16.7569,12.089722
108800000,16.309944,16.66786,12.089691
108824000,16.31624,16.674212,12.089661
108848000,16.342253,16.700748,12.08963
108876000,16.31401,16.671898,12.0896
108896000,16.381416,16.740702,12.089569
108920000,16.401386,16.76119,12.089539
108944000,16.35148,16.710268,12.089539
108968000,16.321178,16.679176,12.089508
108992000,16.317825,16.675812,12.089478
109016000,16.475655,16.836975,12.089447
109040000,16.369698,16.72891,12.0894165
109064000,16.35083,16.709518,12.089386
109088000,16.297792,16.655283,12.089386
109116000,16.3314,16.689537,12.089355
109136000,16.422413,16.782701,12.089325
109160000,16.323074,16.681114,12.089294
109188000,16.30126,16.658861,12.089264
109208000,16.317104,16.675142,12.089233
109232000,16.32198,16.680136,12.089203
109256000,16.22619,16.582296,12.089203
109280000,16.283278,16.640387,12.089172
109304000,16.335194,16.693665,12.089142
109328000,16.32624,16.684496,12.089111
109352000,16.230112,16.586266,12.089081
109376000,16.182154,16.537254,12.08905
109400000,16.277044,16.63423,12.08902
109428000,16.330717,16.689045,12.088989
109448000,16.19694,16.552467,12.088989
109476000,16.227345,16.583372,12.088959
109496000,16.27638,16.63352,12.088928
109520000,16.29014,16.647636,12.088898
109544000,16.282675,16.63992,12.088867
109572000,16.268402,16.625196,12.088837
109592000,16.231577,16.587732,12.088806
109620000,16.196398,16.55178,12.088745
109640000,16.270983,16.628014,12.088715
109664000,16.268711,16.625689,12.088684
109688000,16.248434,16.604939,12.088654
109712000,16.137207,16.49137,12.088623
109736000,16.193668,16.549156,12.088593
109760000,16.197132,16.552511,12.0885315
109784000,16.18037,16.535234,12.088501
109812000,16.256346,16.613031,12.08847
109832000,16.210752,16.56655,12.088409
109856000,16.203743,16.559313,12.088379
109880000,16.154535,16.50899,12.088348
109904000,16.193977,16.549364,12.088287
109928000,16.160067,16.514584,12.088257
109952000,16.138187,16.492266,12.088196
109976000,16.152727,16.50735,12.088135
110000000,16.138315,16.492489,12.088104
110024000,16.202003,16.55762,12.088043
110048000,16.143383,16.497667,12.088013
110072000,16.087372,16.440569,12.087952
110096000,16.155075,16.509663,12.087891
110120000,16.116272,16.470076,12.08783
110144000,16.117851,16.471663,12.087769
110168000,16.23367,16.590027,12.0877075
110192000,16.070892,16.42378,12.087677
110220000,16.08201,16.435074,12.087616
110240000,16.069588,16.42234,12.087555
110264000,16.033678,16.385527,12.087494
110292000,16.157003,16.51173,12.087402
110312000,15.990946,16.341919,12.087341
110336000,16.05105,16.403341,12.08728
110360000,15.992347,16.343256,12.087219
110384000,16.077717,16.43066,12.087158
110408000,16.063871,16.416601,12.087067
110436000,16.069212,16.422035,12.087006
110456000,15.998652,16.35,12.086945
110480000,15.973963,16.324633,12.086853
110504000,16.068995,16.42189,12.086792
110528000,15.993472,16.344578,12.0867
110552000,15.99018,16.341133,12.086639
110576000,16.000195,16.351591,12.086548
110600000,16.01552,16.367144,12.086487
110624000,15.880781,16.22955,12.086395
110648000,15.999097,16.350367,12.086304
110672000,15.921249,16.270979,12.086243
110700000,15.912905,16.262415,12.086151
110720000,16.044596,16.39686,12.08606
110744000,15.938961,16.289104,12.085968
110768000,16.007227,16.358757,12.085876
110792000,15.968769,16.319386,12.085815
110816000,15.918088,16.267673,12.085724
110840000,15.798958,16.14589,12.085632
110864000,15.957461,16.307907,12.085541
110892000,15.924028,16.27384,12.085449
110912000,15.94389,16.294031,12.085358
110936000,15.884831,16.233892,12.085266
110960000,15.989536,16.340675,12.085175
110984000,15.975481,16.326487,12.085083
111012000,15.93133,16.281332,12.084991
111032000,15.810725,16.157988,12.0849
111056000,15.987218,16.3384,12.084808
111080000,15.875195,16.22381,12.084717
111104000,15.722295,16.067791,12.084625
111128000,15.94708,16.297445,12.084534
111152000,15.936028,16.286346,12.084442
111176000,15.902056,16.251625,12.084351
111200000,15.900208,16.249592,12.084259
111224000,15.897075,16.246454,12.0841675
111248000,15.949216,16.299572,12.084076
111272000,15.879629,16.228619,12.083984
111296000,15.951609,16.302254,12.083893
111320000,15.809388,16.15681,12.083801
111344000,15.908962,16.258831,12.08371
111368000,15.83925,16.18745,12.083649
111396000,15.901769,16.251291,12.083557
111416000,15.916345,16.266384,12.083466
111440000,15.88762,16.236858,12.083374
111464000,15.91489,16.264715,12.083282
111488000,15.929346,16.279572,12.083191
111512000,15.908958,16.258787,12.08313
111536000,15.877859,16.227001,12.083038
111560000,15.843554,16.19185,12.082947
111584000,15.8454075,16.19365,12.082855
111608000,14.632805,14.95467,12.082916
111632000,14.671526,14.99407,12.082947
111656000,14.686352,15.00925,12.082977
111680000,14.717811,15.04144,12.083038
111704000,14.874872,15.2019825,12.083099
111728000,14.814817,15.1405115,12.08316
111756000,14.845112,15.171422,12.083221
111776000,14.891311,15.2187,12.083282
111804000,14.938092,15.266624,12.083374
111824000,14.977843,15.306919,12.083435
111848000,15.014524,15.344539,12.083527
111876000,15.001042,15.330893,12.083588
111896000,15.055189,15.386225,12.083679
111920000,14.960209,15.289072,12.083771
111944000,15.041637,15.37226,12.083862
111968000,15.054897,15.385753,12.083923
111992000,15.14453,15.477391,12.084015
112016000,15.093507,15.425126,12.084106
112040000,15.203324,15.537538,12.084198
112064000,15.222974,15.557583,12.08429
112088000,15.382929,15.720965,12.084381
112112000,15.414844,15.753473,12.084473
112136000,15.287692,15.62366,12.084564
112164000,15.388231,15.726544,12.084656
112184000,15.399974,15.738449,12.084747
112208000,15.329032,15.665838,12.084839
112232000,15.465414,15.805214,12.08493
112256000,15.349456,15.686787,12.084991
112280000,15.420957,15.75989,12.085083
112304000,15.466428,15.806089,12.085144
112328000,15.435196,15.774283,12.085236
112352000,15.524062,15.865097,12.085297
112376000,15.6044035,15.947267,12.085388
112400000,15.503766,15.844465,12.085449
112424000,15.591915,15.934453,12.085541
112448000,15.629488,15.972807,12.085602
112472000,15.703338,16.048042,12.085693
112496000,15.654348,15.998339,12.085754
112520000,15.69627,16.040964,12.085846
112544000,15.678158,16.022484,12.085907
112568000,15.633243,15.976649,12.085999
112592000,15.657609,16.00155,12.08606
112616000,15.751311,16.097286,12.086151
112640000,15.800377,16.147535,12.086212
112664000,15.71111,16.056229,12.086304
112688000,15.781564,16.128094,12.086395
112712000,15.913241,16.26269,12.086456
112736000,15.878603,16.22746,12.086548
112760000,15.8848915,16.233685,12.086639
112784000,15.809431,16.156713,12.0867
112808000,15.918256,16.267897,12.086792
112832000,15.905002,16.254301,12.086853
112856000,15.941112,16.29107,12.086914
112880000,15.831511,16.179205,12.087006
112904000,15.958799,16.309174,12.087067
112928000,15.946134,16.296057,12.087128
112952000,15.84368,16.191536,12.087189
112976000,15.91937,16.268879,12.08725
113000000,15.991431,16.342514,12.08728
113024000,15.958228,16.308512,12.087341
113052000,15.930916,16.280643,12.087402
113072000,16.021349,16.373095,12.087433
113096000,16.007349,16.358734,12.087494
113120000,15.970965,16.321653,12.087524
113144000,16.031843,16.383905,12.087555
113168000,16.044062,16.39633,12.087616
113192000,16.086405,16.439482,12.0876465
113216000,16.017231,16.36872,12.087677
113240000,16.114777,16.468626,12.0877075
113268000,16.046339,16.398624,12.087738
113292000,15.985413,16.336304,12.087769
113312000,16.051075,16.403316,12.087799
113340000,16.029156,16.381056,12.08783
113360000,16.049614,16.40196,12.08786
113384000,16.015205,16.366766,12.087891
113408000,16.027826,16.37955,12.087891
113432000,16.068365,16.421091,12.087921
113456000,15.9867735,16.33775,12.087952
113480000,16.084671,16.437748,12.087982
113504000,16.08006,16.433067,12.088013
113528000,16.06043,16.412867,12.088013
113552000,16.074833,16.427643,12.088043
113576000,16.066898,16.419632,12.088043
113600000,16.086517,16.4395,12.088074
113624000,16.139828,16.493992,12.088104
113648000,16.104033,16.457561,12.088104
113672000,16.078562,16.431576,12.088135
113696000,16.020628,16.372242,12.088135
113720000,16.146044,16.500484,12.088135
113744000,16.11396,16.467709,12.088165
113768000,16.070805,16.423439,12.088165
113792000,16.064672,16.417248,12.088165
113816000,16.089329,16.442566,12.088165
113840000,16.036505,16.38852,12.088165
113864000,16.067595,16.42014,12.088165
113888000,15.999369,16.350397,12.088165
113912000,16.1099,16.463316,12.088165
113936000,16.026865,16.378645,12.088165
113960000,16.029345,16.38114,12.088165
113984000,16.126429,16.480438,12.088165
114008000,16.040447,16.392458,12.088135
114032000,16.094625,16.447899,12.088135
114056000,15.983979,16.33469,12.088135
114084000,16.012228,16.363712,12.088104
114104000,15.977216,16.327845,12.088104
114128000,16.097027,16.450335,12.088074
114152000,15.873672,16.222054,12.088074
114180000,15.9949665,16.345955,12.088043
114200000,16.106436,16.45998,12.088013
114224000,15.944563,16.294586,12.088013
114248000,16.010614,16.362095,12.087982
114272000,15.999482,16.350792,12.087952
114296000,15.910604,16.25977,12.087921
114320000,16.001324,16.35269,12.087891
114344000,16.05972,16.412182,12.08786
114368000,16.059175,16.411524,12.08783
114396000,15.972879,16.32355,12.087799
114416000,15.943257,16.293232,12.087769
114444000,15.990214,16.341152,12.087738
114464000,15.926611,16.276077,12.0877075
114488000,15.947513,16.297503,12.087677
114512000,15.962973,16.313343,12.087616
114536000,15.993415,16.344568,12.087585
114560000,15.919961,16.26935,12.087555
114584000,15.958745,16.309198,12.087494
114608000,15.849947,16.197798,12.087463
114632000,16.019997,16.371614,12.087402
114656000,15.952359,16.30257,12.087341
114680000,15.9911785,16.342287,12.087311
114704000,15.903978,16.253202,12.08725
114732000,15.942689,16.292534,12.087189
114752000,15.946392,16.296446,12.087128
114776000,15.915053,16.264439,12.087067
114800000,15.903225,16.252449,12.087006
114824000,15.968158,16.318659,12.086945
114848000,15.917632,16.267126,12.086884
114872000,15.790553,16.137325,12.0868225
114896000,15.864921,16.213287,12.086731
114920000,15.9071245,16.256416,12.08667
114944000,15.811246,16.158396,12.086609
114968000,15.908779,16.2581,12.086517
114992000,15.973477,16.324183,12.086456
115016000,15.829821,16.17737,12.086365
115040000,15.861197,16.209513,12.086273
115064000,15.883543,16.23228,12.086212
115088000,15.770732,16.117176,12.086121
115112000,15.85052,16.198767,12.086029
115136000,15.8132515,16.160503,12.0859375
115160000,15.941187,16.291351,12.085876
115184000,15.923939,16.273773,12.085785
115208000,15.796638,16.143475,12.085693
115232000,15.834345,16.182169,12.085602
115256000,15.858974,16.207214,12.08551
115280000,15.767164,16.113636,12.085388
115304000,15.7244,16.06973,12.085297
115328000,15.817932,16.1655,12.085205
115352000,15.769485,16.11586,12.085114
115376000,15.732021,16.077766,12.085022
115400000,15.810331,16.157768,12.0849
115428000,15.79253,16.139574,12.084808
115448000,15.791293,16.138367,12.084717
115476000,15.707992,16.053213,12.084595
115496000,15.702533,16.047567,12.084503
115520000,15.711991,16.057186,12.084381
115544000,15.767852,16.114328,12.08429
115568000,15.748522,16.09454,12.0841675
115592000,15.708679,16.053762,12.084076
115616000,15.678769,16.023062,12.083954
115640000,15.642123,15.986007,12.083862
115664000,15.7547035,16.10102,12.08374
115688000,15.684719,16.029404,12.083649
115712000,15.661457,16.005495,12.083527
115736000,15.828523,16.176445,12.083405
115764000,15.67624,16.020775,12.083313
115784000,15.628083,15.971753,12.083191
115808000,15.659692,16.00403,12.083099
115832000,15.635008,15.978577,12.082977
115856000,15.710007,16.055485,12.082855
115880000,15.715572,16.061232,12.082764
115904000,15.71422,16.059711,12.082642
115928000,15.601091,15.944174,12.08252
115956000,15.580936,15.923635,12.082428
115976000,15.667108,16.01157,12.082306
116000000,15.643832,15.987957,12.082214
116028000,15.675527,16.02028,12.082092
116048000,15.55564,15.897816,12.08197
116072000,15.6556635,16.000061,12.081879
116096000,15.662718,16.0073,12.081757
116120000,15.662543,16.007183,12.081665
116144000,15.621965,15.965518,12.081543
116168000,15.537856,15.879836,12.081451
116192000,15.683112,16.028126,12.08136
116216000,15.654949,15.999417,12.081238
116240000,15.684638,16.029655,12.081146
116264000,15.63085,15.97473,12.081024
116288000,15.637143,15.981258,12.080933
116312000,15.672318,16.017174,12.080841
116336000,15.518744,15.860158,12.080719
116360000,15.718873,16.064676,12.080627
116388000,15.621473,15.965124,12.080536
116408000,15.657912,16.002502,12.080444
116432000,15.656412,16.0008,12.080353
116456000,15.718004,16.063875,12.080261
116480000,15.591363,15.934473,12.08017
116508000,15.558523,15.900908,12.080078
116528000,15.497345,15.838502,12.079987
116556000,15.55831,15.900753,12.079895
116576000,15.654416,15.998914,12.079803
116600000,15.611934,15.955582,12.079712
116624000,15.589432,15.932612,12.07962
116652000,15.492975,15.8339405,12.079559
116672000,15.665613,16.010374,12.079468
116696000,15.57171,15.9144945,12.079376
116720000,15.6715555,16.01651,12.079315
116744000,15.601978,15.945497,12.079224
116768000,15.616131,15.959873,12.079163
116792000,15.587004,15.930214,12.079071
116816000,15.592185,15.935465,12.07901
116840000,15.696434,16.042149,12.078949
116864000,15.632756,15.977096,12.078857
116888000,15.642439,15.98674,12.078796
116912000,15.657607,16.002247,12.078735
116936000,15.614315,15.958164,12.078674
116960000,15.594088,15.937441,12.078613
116984000,15.660536,16.0054,12.078552
117012000,15.779945,16.127438,12.078491
117032000,15.670744,16.015835,12.07843
117060000,15.575254,15.918102,12.078369
117080000,15.643392,15.98789,12.078308
117104000,15.681542,16.02682,12.078247
117128000,15.664415,16.009436,12.078186
117152000,15.609805,15.953536,12.0781555
117176000,15.625265,15.96942,12.0780945
117200000,15.550734,15.893248,12.078033
117224000,15.562501,15.905151,12.078003
117248000,15.55964,15.902392,12.077942
117272000,15.610374,15.9542265,12.077911
117296000,15.645525,15.990002,12.07785
117320000,15.589645,15.933197,12.07782
117344000,15.63772,15.982021,12.077789
117368000,15.6509285,15.995567,12.077759
117392000,15.622637,15.966735,12.077698
117416000,15.664975,16.01006,12.077667
117444000,15.617702,15.961681,12.077637
117464000,15.61445,15.958404,12.077606
117488000,15.614896,15.958855,12.077576
117512000,15.604962,15.948825,12.077545
117536000,15.574977,15.918103,12.077515
117560000,15.570732,15.91352,12.077484
117584000,15.598901,15.942522,12.077454
117608000,15.630515,15.974678,12.077454
117632000,15.660839,16.005941,12.077423
117656000,15.594828,15.938218,12.077393
117680000,15.562432,15.90508,12.077393
117704000,15.604771,15.948592,12.077362
117728000,15.568396,15.911536,12.077362
117752000,15.66211,16.007202,12.077332
117776000,15.633922,15.978402,12.077332
117800000,15.59521,15.938668,12.077301
117824000,15.6325245,15.976879,12.077301
117848000,15.68557,16.031033,12.077301
117872000,15.702028,16.048035,12.0772705
117896000,15.631693,15.976014,12.0772705
117920000,15.6543255,15.999222,12.0772705
117944000,15.602153,15.945928,12.0772705
117972000,15.638236,15.982826,12.0772705
117992000,15.655271,16.000061,12.0772705
118016000,15.60158,15.945311,12.0772705
118040000,15.605845,15.949717,12.0772705
118064000,15.693145,16.038942,12.0772705
118088000,15.615587,15.959552,12.0772705
118116000,15.608184,15.952081,12.0772705
118136000,15.596585,15.940327,12.0772705
118160000,15.645797,15.990429,12.0772705
