timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
171992000,72.99605,72.99605,12.1970215
173000000,74.26628,74.26628,12.207611
174008000,71.63924,71.63924,12.21814
174992000,70.90824,70.90824,12.2283325
176004000,68.91171,68.91171,12.2387085
177008000,69.447014,69.447014,12.2491455
177992000,66.57511,66.57511,12.2595215
179004000,69.30434,69.30434,12.270264
180008000,68.69959,68.69959,12.281128
180992000,68.85232,68.85232,12.291748
182004000,69.25045,69.25045,12.302521
183008000,67.26787,67.26787,12.313202
183992000,69.046776,69.046776,12.3237
185000000,69.268715,69.268715,12.334595
185984000,67.23176,67.23176,12.350342
186992000,78.718506,78.718506,12.367645
188004000,74.01379,74.01379,12.377472
188984000,66.10896,66.10896,12.382904
189996000,64.75515,64.75515,12.391266
191004000,36.780643,36.780643,12.404541
192008000,0.5142252,0.5142252,12.404572
192996000,-1.2665774,-1.2665774,12.404572
194000000,-0.21466877,-0.21466877,12.404572
194988000,0.49438137,0.49438137,12.404572
