timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,dist_bottom
27064000,764000,39.8714138,32.7364368,-64.354836,33.079792,-42.52341,5.598,-19.197134,-4.055702,-0.1329263,0.44332185,-0.38887557,42.693565
27160000,764000,39.8714138,32.7364368,-63.83315,31.231178,-42.939655,5.5608325,-19.16267,-4.10445,-0.43743968,0.3761578,-0.42859742,43.10981
27264000,764000,39.8714138,32.7364368,-63.274223,29.230177,-43.394775,5.499755,-19.130875,-4.154979,-0.5312558,0.3373972,-0.34763104,43.56493
27368000,764000,39.8714138,32.7364368,-62.72049,27.2311,-43.85286,5.4200826,-19.10762,-4.2001033,-0.75607896,0.2500948,-0.29030535,44.023014
27464000,764000,39.8714138,32.7364368,-62.217346,25.385384,-44.27826,5.3273396,-19.096046,-4.2372346,-0.92323345,0.08967728,-0.26137286,44.448414
27560000,764000,39.8714138,32.7364368,-61.722126,23.541794,-44.705086,5.2117357,-19.091545,-4.2678266,-1.2327123,0.097867675,-0.23076123,44.87524
27664000,764000,39.8714138,32.7364368,-61.20107,21.54363,-45.17227,5.0557914,-19.094519,-4.299755,-1.5057935,0.019376397,-0.15771854,45.342426
27760000,764000,39.8714138,32.7364368,-60.73364,19.697908,-45.604473,4.885727,-19.105469,-4.3270946,-1.7578067,-0.014837132,-0.16764458,45.774628
27864000,764000,39.8714138,32.7364368,-60.248215,17.690931,-46.075485,4.6694098,-19.124243,-4.3548384,-2.1138654,-0.09986967,-0.17698202,46.24564
27960000,764000,39.8714138,32.7364368,-59.818962,15.83855,-46.509804,4.4445114,-19.148783,-4.376327,-2.3887,-0.22664268,-0.11247582,46.67996
28064000,764000,39.8714138,32.7364368,-59.38165,13.823786,-46.982044,4.170817,-19.183495,-4.398786,-2.6226199,-0.2651078,-0.13322662,47.1522
28160000,764000,39.8714138,32.7364368,-59.001823,11.963725,-47.418285,3.8968065,-19.216795,-4.4160323,-2.9692812,-0.21573167,-0.15597044,47.58844
28264000,764000,39.8714138,32.7364368,-58.62246,9.940912,-47.89149,3.5729492,-19.25886,-4.434048,-3.2037737,-0.29374146,-0.1520384,48.061646
28360000,764000,39.8714138,32.7364368,-58.30052,8.074103,-48.32865,3.252684,-19.293863,-4.448154,-3.3870025,-0.24756147,-0.122861,48.498806
28464000,764000,39.8714138,32.7364368,-57.98699,6.0441046,-48.80452,2.8862345,-19.334896,-4.4637313,-3.5144272,-0.20223948,-0.10139867,48.974674
28560000,764000,39.8714138,32.7364368,-57.73027,4.1702523,-49.24286,2.529621,-19.36512,-4.475758,-3.7634487,-0.26402888,-0.048180107,49.413013
28664000,764000,39.8714138,32.7364368,-57.491673,2.1276762,-49.718826,2.130336,-19.398624,-4.486662,-3.8772047,-0.15847594,-0.05692709,49.88898
28767999,764000,39.8714138,32.7364368,-57.293636,0.08787929,-50.195618,1.718168,-19.412752,-4.4957757,-4.0104218,0.46504214,-0.001380565,50.365772
28871999,764000,39.8714138,32.7364368,-57.139675,-1.955935,-50.67271,1.2940767,-19.317804,-4.4722476,-4.0469737,1.5464981,0.60360694,50.842865
28968000,764000,39.8714138,32.7364368,-57.0352,-3.824337,-51.108517,0.9147059,-19.15227,-4.385938,-3.876474,2.0440307,1.2378114,51.27867
29072000,764000,39.8714138,32.7364368,-56.962868,-5.837646,-51.568752,0.5255024,-18.947018,-4.2289996,-3.6327412,2.2682288,1.8956352,51.738907
29176000,764000,39.8714138,32.7364368,-56.928196,-7.8216205,-52.006996,0.16487731,-18.735826,-4.006465,-3.3660798,2.136276,2.4919248,52.17715
29280000,764000,39.8714138,32.7364368,-56.930443,-9.786866,-52.41981,-0.17395186,-18.541264,-3.728278,-3.0441132,1.9278805,2.9337428,52.589966
