timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
82984000,181.32703,181.32703,11.861053
83992000,188.53593,188.53593,11.877441
85000000,193.7746,193.7746,11.894623
85984000,200.96707,200.96707,11.912048
86992000,209.05652,209.05652,11.930542
88000000,217.78767,217.78767,11.94986
88984000,219.26321,219.26321,11.970856
89992000,217.2477,217.2477,11.991791
91000000,193.87422,193.87422,11.998138
91984000,186.97745,186.97745,12.00647
92992000,193.1393,193.1393,12.023682
94000000,198.53398,198.53398,12.044495
94984000,189.71071,189.71071,12.053772
95992000,192.70474,192.70474,12.060516
97000000,192.95331,192.95331,12.071167
97984000,201.40842,201.40842,12.084076
98992000,208.19678,208.19678,12.09671
100000000,196.39258,196.39258,12.102142
100984000,180.82396,180.82396,12.098846
101996000,169.0217,169.0217,12.092773
103000000,163.44243,163.44243,12.088959
103984000,160.90375,160.90375,12.088104
104992000,160.8117,160.8117,12.088989
106000000,161.2188,161.2188,12.090118
106984000,153.77248,153.77248,12.086945
107992000,142.86342,142.86342,12.078613
109000000,136.6396,136.6396,12.069519
109984000,135.84047,135.84047,12.065186
110992000,151.25038,151.25038,12.06662
112000000,177.87904,177.87904,12.078827
112984000,200.71118,200.71118,12.09964
113996000,225.70776,225.70776,12.121918
115000000,232.87427,232.87427,12.141724
115984000,214.82907,214.82907,12.14563
116992000,185.84135,185.84135,12.129791
118000000,163.45496,163.45496,12.10907
118984000,152.42802,152.42802,12.093903
119992000,147.15201,147.15201,12.084412
121000000,135.72946,135.72946,12.07785
121984000,124.38458,124.38458,12.070557
122992000,114.996,114.996,12.062714
124000000,118.33526,118.33526,12.059906
125008000,122.34982,122.34982,12.060974
125991999,122.89976,122.89976,12.062317
127000000,127.18054,127.18054,12.062866
128008000,132.30104,132.30104,12.063263
128991999,141.98526,141.98526,12.065308
130000000,155.3149,155.3149,12.070343
131008000,165.56781,165.56781,12.078613
131992000,176.56665,176.56665,12.08905
133000000,184.53406,184.53406,12.099396
134008000,191.42601,191.42601,12.1076355
134992000,193.7715,193.7715,12.114319
136000000,189.2532,189.2532,12.118683
137008000,174.73094,174.73094,12.115601
137992000,153.90193,153.90193,12.102997
139000000,135.95546,135.95546,12.08725
140008000,121.16309,121.16309,12.074829
140996000,113.9766,113.9766,12.06662
142000000,102.20445,102.20445,12.059937
143008000,97.947495,97.947495,12.055267
143992000,104.20193,104.20193,12.055054
145000000,106.403854,106.403854,12.057251
146008000,112.978195,112.978195,12.059174
146992000,137.48575,137.48575,12.059692
148000000,141.12625,141.12625,12.046539
149008000,139.01927,139.01927,12.04184
149992000,140.25171,140.25171,12.045013
151000000,141.21786,141.21786,12.048401
151984000,141.61687,141.61687,12.050568
152996000,143.6845,143.6845,12.05191
154000000,143.21382,143.21382,12.052734
155008000,142.1276,142.1276,12.053253
155992000,140.20079,140.20079,12.053619
157000000,142.1368,142.1368,12.053833
158008000,141.14735,141.14735,12.053986
158992000,139.5522,139.5522,12.054169
160000000,137.79533,137.79533,12.054382
161008000,140.13799,140.13799,12.0546875
161992000,137.98625,137.98625,12.055023
163000000,138.63206,138.63206,12.055328
164008000,136.75415,136.75415,12.055603
164992000,138.80067,138.80067,12.055847
166000000,135.45529,135.45529,12.05603
166988000,130.06862,130.06862,12.059357
167992000,152.41829,152.41829,12.069275
169000000,155.28273,155.28273,12.074036
169988000,145.17413,145.17413,12.07309
170996000,135.70926,135.70926,12.069977
172000000,129.85469,129.85469,12.068146
172988000,126.120735,126.120735,12.06842
173992000,123.80045,123.80045,12.069519
175004000,118.81898,118.81898,12.06897
175988000,113.80236,113.80236,12.067383
176992000,110.79748,110.79748,12.066101
178000000,108.600685,108.600685,12.065308
179008000,103.09137,103.09137,12.065063
179992000,123.160515,123.160515,12.06488
181000000,103.83258,103.83258,12.059265
181988000,96.73665,96.73665,12.063202
182996000,96.8303,96.8303,12.072632
184004000,99.85459,99.85459,12.082886
185008000,101.12688,101.12688,12.092712
185996000,103.016624,103.016624,12.102051
187004000,101.96061,101.96061,12.111572
187984000,102.10995,102.10995,12.121002
188992000,104.075745,104.075745,12.130737
190004000,105.09241,105.09241,12.140564
191008000,106.13361,106.13361,12.150513
191992000,107.78111,107.78111,12.16037
193000000,108.83853,108.83853,12.170502
193984000,108.16741,108.16741,12.180511
194992000,109.04522,109.04522,12.190918
196000000,113.12374,113.12374,12.201447
197008000,112.891914,112.891914,12.212097
197992000,115.59602,115.59602,12.222656
199000000,117.0976,117.0976,12.233582
200008000,115.586105,115.586105,12.244629
200992000,121.47962,121.47962,12.255585
202000000,123.74287,123.74287,12.266968
203008000,126.094986,126.094986,12.278503
203992000,127.94573,127.94573,12.289917
205000000,131.78252,131.78252,12.301788
205988000,133.17877,133.17877,12.313538
206992000,136.38287,136.38287,12.325775
208000000,129.2431,129.2431,12.3341675
208984000,124.36277,124.36277,12.340668
209992000,118.610146,118.610146,12.34845
211000000,117.06946,117.06946,12.356995
212008000,114.17525,114.17525,12.365509
212992000,115.16944,115.16944,12.373383
214004000,113.55633,113.55633,12.380676
215008000,112.21089,112.21089,12.3871765
215996000,108.28133,108.28133,12.394775
217004000,106.89888,106.89888,12.402863
217984000,21.504103,21.504103,12.404602
218996000,0.108531885,0.108531885,12.404602
220004000,-0.49724668,-0.49724668,12.404602
221008000,1.3501589,1.3501589,12.404602
221992000,0.93032324,0.93032324,12.404602
