timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
177000000,146.94748,146.94748,11.744965
178008000,152.45157,152.45157,11.753479
178996000,153.58801,153.58801,11.757385
180000000,149.71129,149.71129,11.75827
181008000,149.7209,149.7209,11.758362
181992000,147.26743,147.26743,11.758423
183004000,148.95737,148.95737,11.758514
184008000,147.46703,147.46703,11.758484
184992000,175.20099,175.20099,11.758972
186000000,192.12566,192.12566,11.754791
187008000,152.97437,152.97437,11.749542
187992000,139.1778,139.1778,11.756714
189004000,146.13596,146.13596,11.776398
190008000,158.04947,158.04947,11.799927
190996000,166.37039,166.37039,11.821503
192000000,169.11125,169.11125,11.841919
192984000,173.6481,173.6481,11.861298
193996000,175.35086,175.35086,11.881531
195004000,180.66246,180.66246,11.902374
196008000,186.29245,186.29245,11.923706
196996000,191.56567,191.56567,11.945068
198000000,196.70108,196.70108,11.967987
199008000,196.11668,196.11668,11.99173
199992000,193.52458,193.52458,12.011963
201000000,210.38516,210.38516,12.023102
201988000,236.88345,236.88345,12.017212
202992000,205.99107,205.99107,11.997925
204004000,169.33344,169.33344,11.985748
204988000,160.08783,160.08783,11.986969
205992000,161.04596,161.04596,11.994141
207004000,165.25468,165.25468,12.001923
208008000,168.71788,168.71788,12.008087
208992000,171.26416,171.26416,12.012054
210000000,159.35359,159.35359,12.015381
211008000,167.1016,167.1016,12.0329895
211996000,179.64493,179.64493,12.058258
213000000,190.40732,190.40732,12.069275
213984000,188.73941,188.73941,12.069183
214992000,185.23497,185.23497,12.066437
216004000,179.19824,179.19824,12.063965
217008000,178.0213,178.0213,12.062408
217992000,179.65787,179.65787,12.062286
219004000,180.0946,180.0946,12.063751
219984000,180.37186,180.37186,12.065979
220992000,183.91194,183.91194,12.067291
222000000,179.71037,179.71037,12.069611
223008000,173.2711,173.2711,12.071106
223992000,169.64655,169.64655,12.071106
225004000,167.2533,167.2533,12.071411
226008000,166.31577,166.31577,12.072205
226996000,167.39069,167.39069,12.072815
228000000,167.62425,167.62425,12.07309
229008000,165.3357,165.3357,12.073273
229996000,159.47902,159.47902,12.073914
231000000,157.24194,157.24194,12.075104
232008000,159.38179,159.38179,12.076599
232992000,158.86281,158.86281,12.077728
234000000,159.68352,159.68352,12.078064
235008000,160.54604,160.54604,12.077759
235996000,156.57967,156.57967,12.077484
237000000,152.45659,152.45659,12.077728
238008000,152.30133,152.30133,12.078644
238992000,150.55269,150.55269,12.0798645
240004000,152.16507,152.16507,12.080872
241008000,155.09595,155.09595,12.081024
241992000,153.70804,153.70804,12.080383
243000000,150.69138,150.69138,12.079559
244008000,147.71918,147.71918,12.079193
244992000,145.50162,145.50162,12.079468
246000000,146.45808,146.45808,12.080292
246988000,147.97247,147.97247,12.081177
247996000,133.18593,133.18593,12.081177
249004000,117.85828,117.85828,12.081207
250008000,113.22526,113.22526,12.084076
250992000,109.51134,109.51134,12.087921
252000000,111.173836,111.173836,12.091309
252987999,109.20769,109.20769,12.093292
253992000,106.89146,106.89146,12.094086
254999999,103.66062,103.66062,12.094116
256008000,99.86757,99.86757,12.09375
256992000,92.30821,92.30821,12.097382
257999999,94.37767,94.37767,12.111786
259008000,95.98173,95.98173,12.125092
259996000,93.12058,93.12058,12.136658
261004000,91.65446,91.65446,12.147949
262008000,89.62371,89.62371,12.159302
262996000,86.54277,86.54277,12.170471
264004000,88.36399,88.36399,12.181854
265008000,84.33807,84.33807,12.193237
265992000,83.2485,83.2485,12.204193
267000000,81.998024,81.998024,12.2153015
268008000,79.84546,79.84546,12.226257
268996000,80.07707,80.07707,12.236908
270004000,79.14705,79.14705,12.247711
270984000,77.00957,77.00957,12.258148
271992000,75.36144,75.36144,12.268707
273000000,75.56521,75.56521,12.279144
273984000,74.039,74.039,12.289276
274996000,72.809654,72.809654,12.299561
276000000,73.502495,73.502495,12.309784
276984000,71.38573,71.38573,12.319672
277992000,71.61268,71.61268,12.329742
279004000,69.95135,69.95135,12.339783
280008000,68.726364,68.726364,12.3498535
280992000,67.13488,67.13488,12.359863
282000000,69.623764,69.623764,12.370148
283008000,69.87719,69.87719,12.380432
283992000,68.4398,68.4398,12.390564
285004000,73.16765,73.16765,12.403503
286008000,0.2740941,0.2740941,12.404602
286992000,-1.363298,-1.363298,12.404602
288004000,-1.088644,-1.088644,12.404602
289008000,0.47623697,0.47623697,12.404602
