timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
190484000,190484000,-0.020757161,0.024392618,-0.0687343,0,0,0,0,0
190488000,190488000,-0.020314429,0.024303129,-0.068702005,0,0,0,0,0
190492000,190492000,-0.021137994,0.032450613,-0.06781005,0,0,0,0,0
190496000,190496000,-0.021363983,0.032306224,-0.0679417,0,0,0,0,0
190500000,190500000,-0.021510126,0.032152403,-0.06810256,0,0,0,0,0
190504000,190504000,-0.021545375,0.032024078,-0.068206295,0,0,0,0,0
190512000,190512000,-0.020819955,0.031943563,-0.06801112,0,0,0,0,0
190516000,190516000,-0.02132298,0.027907642,-0.06801408,0,0,0,0,0
190520000,190520000,-0.020925216,0.027879491,-0.068070814,0,0,0,0,0
190524000,190524000,-0.020571133,0.02775467,-0.068322435,0,0,0,0,0
190532000,190532000,-0.019878551,0.02753275,-0.06864012,0,0,0,0,0
190536000,190536000,-0.019597825,0.027416315,-0.06879394,0,0,0,0,0
190540000,190540000,-0.020474404,0.031343937,-0.068962865,0,0,0,0,0
190544000,190544000,-0.020375956,0.031487256,-0.06897441,0,0,0,0,0
190548000,190548000,-0.019901168,0.031423673,-0.06905204,0,0,0,0,0
190552000,190552000,-0.019738542,0.031245787,-0.06919245,0,0,0,0,0
190556000,190556000,-0.019751176,0.031081865,-0.06931605,0,0,0,0,0
190560000,190560000,-0.019774163,0.031022035,-0.06942838,0,0,0,0,0
190564000,190564000,-0.020292707,0.025918674,-0.069478296,0,0,0,0,0
190568000,190568000,-0.0199463,0.025843734,-0.06957656,0,0,0,0,0
190572000,190572000,-0.019899324,0.02575009,-0.06959843,0,0,0,0,0
190576000,190576000,-0.020081928,0.02566404,-0.069588624,0,0,0,0,0
190580000,190580000,-0.020133097,0.025638536,-0.069634154,0,0,0,0,0
190584000,190584000,-0.020097636,0.025631765,-0.06969702,0,0,0,0,0
190588000,190588000,-0.020744342,0.02598685,-0.069715574,0,0,0,0,0
190592000,190592000,-0.020618672,0.025907414,-0.0692879,0,0,0,0,0
190596000,190596000,-0.020341396,0.025857322,-0.06936773,0,0,0,0,0
190600000,190600000,-0.020086937,0.025788102,-0.06945366,0,0,0,0,0
190604000,190604000,-0.019604366,0.025747433,-0.06939331,0,0,0,0,0
190608000,190608000,-0.019247567,0.02566479,-0.0693655,0,0,0,0,0
190612000,190612000,-0.019428879,0.021093382,-0.06936689,0,0,0,0,0
190616000,190616000,-0.0188776,0.021103974,-0.069484346,0,0,0,0,0
190620000,190620000,-0.018428437,0.021110978,-0.06958557,0,0,0,0,0
190624000,190624000,-0.018226093,0.021051764,-0.06966514,0,0,0,0,0
190628000,190628000,-0.018228026,0.020874055,-0.06977068,0,0,0,0,0
190632000,190632000,-0.01839958,0.020613113,-0.06991365,0,0,0,0,0
190636000,190636000,-0.019181853,0.0206428,-0.07008273,0,0,0,0,0
190640000,190640000,-0.01927584,0.020605471,-0.07019975,0,0,0,0,0
190644000,190644000,-0.019569702,0.02064068,-0.070216455,0,0,0,0,0
190648000,190648000,-0.01983433,0.020680225,-0.0702235,0,0,0,0,0
190652000,190652000,-0.019545097,0.020712204,-0.07025892,0,0,0,0,0
190656000,190656000,-0.018855441,0.020736681,-0.070292026,0,0,0,0,0
190660000,190660000,-0.01953721,0.028879343,-0.07043591,0,0,0,0,0
190664000,190664000,-0.019288616,0.028815959,-0.07051539,0,0,0,0,0
190668000,190668000,-0.019046148,0.02875763,-0.070595875,0,0,0,0,0
190672000,190672000,-0.018874085,0.02860907,-0.0706056,0,0,0,0,0
190676000,190676000,-0.018684227,0.028513197,-0.07069241,0,0,0,0,0
190680000,190680000,-0.018483067,0.028461823,-0.070816055,0,0,0,0,0
190684000,190684000,-0.018901441,0.024826251,-0.07095494,0,0,0,0,0
190688000,190688000,-0.018838756,0.024757382,-0.07104747,0,0,0,0,0
190692000,190692000,-0.018553853,0.024667487,-0.071402185,0,0,0,0,0
190696000,190696000,-0.018137392,0.024576936,-0.071399815,0,0,0,0,0
190700000,190700000,-0.01784259,0.024503453,-0.071462706,0,0,0,0,0
190704000,190704000,-0.017832728,0.02442037,-0.07151296,0,0,0,0,0
190708000,190708000,-0.018456819,0.028156938,-0.07165639,0,0,0,0,0
190716000,190716000,-0.018008742,0.028017756,-0.07192277,0,0,0,0,0
190724000,190724000,-0.01750312,0.027875077,-0.07194962,0,0,0,0,0
190728000,190728000,-0.017136203,0.027819078,-0.07195378,0,0,0,0,0
190732000,190732000,-0.017103046,0.022646928,-0.07205683,0,0,0,0,0
190736000,190736000,-0.016478846,0.0225253,-0.07218185,0,0,0,0,0
190740000,190740000,-0.016057067,0.022412544,-0.072242856,0,0,0,0,0
190744000,190744000,-0.016078211,0.022236008,-0.072261356,0,0,0,0,0
190748000,190748000,-0.016041664,0.02202651,-0.072315834,0,0,0,0,0
190752000,190752000,-0.015784543,0.02191158,-0.07238536,0,0,0,0,0
190756000,190756000,-0.015861182,0.022327036,-0.072438255,0,0,0,0,0
190764000,190764000,-0.015785407,0.022638934,-0.07266292,0,0,0,0,0
190768000,190768000,-0.015697379,0.022718469,-0.07282505,0,0,0,0,0
190772000,190772000,-0.015156157,0.022720564,-0.07296627,0,0,0,0,0
190780000,190780000,-0.015327242,0.017896306,-0.07309832,0,0,0,0,0
190784000,190784000,-0.015830304,0.017622976,-0.072853975,0,0,0,0,0
190788000,190788000,-0.016285062,0.017404962,-0.07293607,0,0,0,0,0
190792000,190792000,-0.016583627,0.017204579,-0.072485514,0,0,0,0,0
190796000,190796000,-0.016719885,0.017045684,-0.07264125,0,0,0,0,0
190800000,190800000,-0.01671024,0.017009629,-0.07271521,0,0,0,0,0
190804000,190804000,-0.016926562,0.017214192,-0.07270303,0,0,0,0,0
190808000,190808000,-0.016483694,0.017262544,-0.07268231,0,0,0,0,0
190812000,190812000,-0.015991453,0.017242005,-0.072754964,0,0,0,0,0
190816000,190816000,-0.015911914,0.017201714,-0.07285921,0,0,0,0,0
190820000,190820000,-0.01609305,0.017187677,-0.07288593,0,0,0,0,0
190824000,190824000,-0.016090069,0.017204981,-0.07290369,0,0,0,0,0
190828000,190828000,-0.01634819,0.02544512,-0.07288752,0,0,0,0,0
190832000,190832000,-0.016225219,0.02554421,-0.07290129,0,0,0,0,0
190836000,190836000,-0.016023949,0.025513195,-0.07296798,0,0,0,0,0
190844000,190844000,-0.016126338,0.025291774,-0.073133774,0,0,0,0,0
190848000,190848000,-0.016034983,0.025191074,-0.07319878,0,0,0,0,0
190852000,190852000,-0.016048577,0.021495163,-0.0733006,0,0,0,0,0
190856000,190856000,-0.015401072,0.021405118,-0.07336373,0,0,0,0,0
190860000,190860000,-0.014783721,0.0212867,-0.073448315,0,0,0,0,0
190868000,190868000,-0.014180135,0.021126933,-0.07366036,0,0,0,0,0
190872000,190872000,-0.01413796,0.021202244,-0.0737704,0,0,0,0,0
190876000,190876000,-0.014814929,0.024965372,-0.07374772,0,0,0,0,0
190880000,190880000,-0.014760604,0.024836207,-0.07377793,0,0,0,0,0
190884000,190884000,-0.014734755,0.024686685,-0.07384988,0,0,0,0,0
190892000,190892000,-0.014448993,0.024565483,-0.0745628,0,0,0,0,0
190900000,190900000,-0.01445645,0.019400444,-0.07472083,0,0,0,0,0
190904000,190904000,-0.014320168,0.019224422,-0.07478581,0,0,0,0,0
190908000,190908000,-0.014301149,0.019073196,-0.07484355,0,0,0,0,0
190912000,190912000,-0.014292715,0.019026473,-0.07491507,0,0,0,0,0
190916000,190916000,-0.013998871,0.019040048,-0.07500614,0,0,0,0,0
190920000,190920000,-0.013772176,0.019038972,-0.07510111,0,0,0,0,0
190924000,190924000,-0.013821552,0.019095603,-0.075167224,0,0,0,0,0
190928000,190928000,-0.013896577,0.018898154,-0.07514243,0,0,0,0,0
190932000,190932000,-0.013709807,0.01883397,-0.075208105,0,0,0,0,0
190940000,190940000,-0.01411693,0.018865203,-0.07536709,0,0,0,0,0
190944000,190944000,-0.013928771,0.01888964,-0.07548466,0,0,0,0,0
190948000,190948000,-0.013962067,0.014162734,-0.07562381,0,0,0,0,0
190952000,190952000,-0.01337286,0.014047688,-0.075591415,0,0,0,0,0
190956000,190956000,-0.013100697,0.013859688,-0.07563951,0,0,0,0,0
190964000,190964000,-0.012581807,0.013591369,-0.0757982,0,0,0,0,0
190968000,190968000,-0.012661997,0.013527479,-0.075853415,0,0,0,0,0
190972000,190972000,-0.012877953,0.013483271,-0.07588997,0,0,0,0,0
190976000,190976000,-0.012485478,0.013608119,-0.07595292,0,0,0,0,0
190980000,190980000,-0.011939831,0.013591462,-0.076031,0,0,0,0,0
190984000,190984000,-0.011947922,0.013497982,-0.0760943,0,0,0,0,0
190988000,190988000,-0.012269057,0.013408283,-0.07616621,0,0,0,0,0
190992000,190992000,-0.012432377,0.013453988,-0.0749214,0,0,0,0,0
190996000,190996000,-0.01913963,0.021558356,-0.074870735,0,0,0,0,0
191000000,191000000,-0.01914334,0.021582676,-0.07493497,0,0,0,0,0
191004000,191004000,-0.018949121,0.021617513,-0.074894845,0,0,0,0,0
191008000,191008000,-0.018718889,0.021578858,-0.07480341,0,0,0,0,0
191012000,191012000,-0.01862673,0.021448089,-0.07479697,0,0,0,0,0
191016000,191016000,-0.018305253,0.021307832,-0.074876055,0,0,0,0,0
191020000,191020000,-0.017918766,0.01781977,-0.075059235,0,0,0,0,0
191024000,191024000,-0.01749739,0.017831683,-0.075219795,0,0,0,0,0
191028000,191028000,-0.01735687,0.017868042,-0.075347155,0,0,0,0,0
191032000,191032000,-0.017185781,0.01782785,-0.07540798,0,0,0,0,0
191036000,191036000,-0.017746557,0.017808653,-0.07549806,0,0,0,0,0
191044000,191044000,-0.017643584,0.021477895,-0.07551258,0,0,0,0,0
191052000,191052000,-0.016185176,0.021337392,-0.07551113,0,0,0,0,0
191060000,191060000,-0.015806936,0.021177672,-0.075640164,0,0,0,0,0
191064000,191064000,-0.01589883,0.021078717,-0.075644225,0,0,0,0,0
191068000,191068000,-0.016382938,0.01610611,-0.0757764,0,0,0,0,0
191072000,191072000,-0.016620765,0.016023781,-0.07578485,0,0,0,0,0
191076000,191076000,-0.016531758,0.015994614,-0.0758278,0,0,0,0,0
191080000,191080000,-0.016235663,0.01602768,-0.07595928,0,0,0,0,0
191084000,191084000,-0.015805336,0.01604006,-0.0760658,0,0,0,0,0
191088000,191088000,-0.015336443,0.015964903,-0.0760649,0,0,0,0,0
191092000,191092000,-0.015327632,0.016098423,-0.07688064,0,0,0,0,0
191096000,191096000,-0.01489675,0.016040966,-0.076996826,0,0,0,0,0
