timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,vx,vy,vz,ax,ay,az,dist_bottom
10248000,756000,39.8714137,32.7364371,-1.3067052,36.948,-1.5966955,-2.3354762,23.251123,-3.2555103,-2.0606413,-1.1185582,-3.299493,1.6559949
10344000,756000,39.8714137,32.7364371,-1.548587,39.19333,-1.9386916,-2.5348852,23.149298,-3.5755477,-1.9511032,-1.2169454,-3.2002263,1.997991
10448000,756000,39.8714137,32.7364371,-1.8403677,41.6152,-2.3434966,-2.7517452,23.023249,-3.908884,-1.8990189,-1.4568604,-3.0730457,2.4027958
10544000,756000,39.8714137,32.7364371,-2.1345325,43.838287,-2.7469082,-2.951685,22.895754,-4.2164154,-1.793665,-1.5699276,-3.2483404,2.8062074
10648000,756000,39.8714137,32.7364371,-2.4807792,46.232224,-3.2160683,-3.173908,22.741367,-4.5545855,-1.9127742,-1.654407,-3.315685,3.2753675
10752000,756000,39.8714137,32.7364371,-2.8533523,48.607967,-3.7198215,-3.3972335,22.569971,-4.901644,-1.7390226,-1.7644019,-3.3631175,3.7791207
10848000,756000,39.8714137,32.7364371,-3.2209532,50.78423,-4.2159047,-3.603534,22.398184,-5.2267165,-1.7908603,-1.9532399,-3.3994594,4.275204
10944000,756000,39.8714137,32.7364371,-3.6103885,52.943024,-4.741083,-3.8065894,22.216572,-5.551275,-1.7900465,-1.9922932,-3.3995674,4.8003826
11048000,756000,39.8714137,32.7364371,-4.0568504,55.2623,-5.340939,-4.020542,22.020628,-5.877357,-1.6449336,-1.8568184,-2.777024,5.4002385
11144000,756000,39.8714137,32.7364371,-4.4922843,57.38653,-5.918479,-4.244913,21.859354,-6.1026883,-2.1721065,-1.727824,-2.0848289,5.9777784
11248000,756000,39.8714137,32.7364371,-4.9905405,59.66968,-6.56477,-4.5512776,21.69341,-6.2775755,-2.891592,-1.7018346,-1.4362158,6.6240697
11344000,756000,39.8714137,32.7364371,-5.4835978,61.76215,-7.1767273,-4.8925624,21.53582,-6.4050746,-3.4336495,-1.9250461,-1.124558,7.236027
11448000,756000,39.8714137,32.7364371,-6.0552077,64.01028,-7.853719,-5.309434,21.35386,-6.51041,-3.7705321,-1.8838205,-1.0156305,7.9130187
11544000,756000,39.8714137,32.7364371,-6.6234016,66.0694,-8.488378,-5.721743,21.185957,-6.578842,-4.016667,-1.8315184,-0.46957374,8.547677
11648000,756000,39.8714137,32.7364371,-7.279584,68.280205,-9.182509,-6.1755853,21.006983,-6.614056,-4.062721,-1.8712763,-0.17174704,9.241809
11744000,756000,39.8714137,32.7364371,-7.92772,70.30621,-9.82433,-6.600657,20.846378,-6.616482,-4.1910214,-1.8276881,0.0901604,9.88363
11848000,756000,39.8714137,32.7364371,-8.67117,72.47966,-10.518346,-7.047851,20.553562,-6.5680914,-3.817708,-5.1320395,1.1051735,10.577645
11944000,756000,39.8714137,32.7364371,-9.397608,74.4461,-11.150903,-7.47093,20.048195,-6.476305,-4.604818,-5.4256,0.8629225,11.210202
12048000,756000,39.8714137,32.7364371,-10.230395,76.518715,-11.826752,-8.006566,19.510654,-6.3849993,-5.1804457,-4.987467,1.081447,11.886051
12144000,756000,39.8714137,32.7364371,-11.052891,78.38747,-12.437596,-8.529728,19.091133,-6.238915,-5.2666907,-4.044883,1.8386188,12.496896
12248000,756000,39.8714137,32.7364371,-11.995196,80.36858,-13.080703,-9.080579,18.728981,-6.001155,-5.0784345,-3.2342184,2.6039302,13.140002
12344000,756000,39.8714137,32.7364371,-12.916306,82.169106,-13.649937,-9.585977,18.461246,-5.7286468,-5.1008673,-2.6670418,2.9688005,13.709236
12448000,756000,39.8714137,32.7364371,-13.964554,84.08878,-14.234584,-10.151619,18.186487,-5.433145,-5.466796,-2.8888543,2.6826835,14.293883
12543999,756000,39.8714137,32.7364371,-14.988331,85.836395,-14.745048,-10.723891,17.899317,-5.192788,-6.0039606,-3.3987308,2.333104,14.804347
12648000,756000,39.8714137,32.7364371,-16.157444,87.69178,-15.274091,-11.393506,17.516844,-4.968496,-6.5708146,-4.0419183,1.9922358,15.33339
12752000,756000,39.8714137,32.7364371,-17.401344,89.50582,-15.780426,-12.119721,17.058794,-4.781959,-7.0148807,-4.861511,1.5473186,15.8397255
12856000,756000,39.8714137,32.7364371,-18.717827,91.2651,-16.269962,-12.876217,16.515894,-4.627342,-7.313096,-5.7084203,1.3186586,16.329262
12952000,756000,39.8714137,32.7364371,-20.005304,92.83977,-16.706236,-13.595616,15.944636,-4.506257,-7.4212284,-6.3989286,1.2060841,16.765535
13055999,756000,39.8714137,32.7364371,-21.475182,94.47653,-17.16563,-14.378602,15.247823,-4.389393,-7.434718,-7.1585646,1.0356922,17.22493
13151999,756000,39.8714137,32.7364371,-22.909153,95.922676,-17.57767,-15.110121,14.535631,-4.2914367,-7.491715,-7.9326634,0.9290766,17.636969
13256000,756000,39.8714137,32.7364371,-24.536911,97.40354,-18.015112,-15.898972,13.6757345,-4.199298,-7.4254584,-8.760783,0.7819831,18.074411
13352000,756000,39.8714137,32.7364371,-26.113558,98.68874,-18.409409,-16.622656,12.7961855,-4.1314783,-7.320888,-9.732097,0.5314182,18.468708
13456000,756000,39.8714137,32.7364371,-27.895042,99.97696,-18.831396,-17.386824,11.7466545,-4.079202,-7.1206703,-10.705453,0.34661123,18.890696
13552000,756000,39.8714137,32.7364371,-29.610762,101.06571,-19.216072,-18.069902,10.695461,-4.0437875,-6.8802323,-11.445437,0.29506347,19.275372
13656000,756000,39.8714137,32.7364371,-31.536894,102.12336,-19.630768,-18.75758,9.472732,-4.016303,-6.1811957,-12.100501,0.27979162,19.690067
13752000,756000,39.8714137,32.7364371,-33.37426,102.98798,-20.006304,-19.33935,8.293915,-3.9857175,-5.6513104,-12.549924,0.27532968,20.065603
13856000,756000,39.8714137,32.7364371,-35.421425,103.79095,-20.409271,-19.895367,6.9741416,-3.9461448,-4.9187493,-12.906749,0.3738403,20.46857
13952000,756000,39.8714137,32.7364371,-37.367924,104.41104,-20.775673,-20.343292,5.736621,-3.8933012,-4.174565,-12.989225,0.49440652,20.834972
14056000,756000,39.8714137,32.7364371,-39.516487,104.944984,-21.16855,-20.742285,4.390795,-3.8190157,-3.3571844,-12.929917,0.73956877,21.22785
14152000,756000,39.8714137,32.7364371,-41.533905,105.31695,-21.523615,-21.034233,3.1718886,-3.7329855,-2.5427706,-12.598898,0.9112404,21.582914
14256000,756000,39.8714137,32.7364371,-43.743416,105.586716,-21.900368,-21.265238,1.8865128,-3.6208389,-1.8150448,-12.134802,1.226291,21.959667
14352000,756000,39.8714137,32.7364371,-45.801918,105.722885,-22.235485,-21.41163,0.7472872,-3.4957337,-1.028118,-11.657291,1.3266019,22.294785
