timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
174004000,64.27052,64.27052,12.200714
175008000,64.18143,64.18143,12.208618
175992000,66.85097,66.85097,12.219177
177000000,72.18781,72.18781,12.231476
178008000,72.137054,72.137054,12.241791
178992000,66.05768,66.05768,12.248779
180000000,62.488388,62.488388,12.255554
181008000,65.64858,65.64858,12.265045
181992000,70.6654,70.6654,12.27713
183000000,70.836586,70.836586,12.289307
183984000,69.05447,69.05447,12.298065
184992000,64.08493,64.08493,12.304749
186000000,64.1702,64.1702,12.312744
186984000,67.952965,67.952965,12.3237915
187996000,72.01121,72.01121,12.336578
189000000,68.85029,68.85029,12.347168
190008000,65.195885,65.195885,12.354584
190996000,61.95402,61.95402,12.361542
192000000,66.65174,66.65174,12.3714905
192984000,69.728165,69.728165,12.3836975
193992000,70.921364,70.921364,12.397247
195000000,6.4114614,6.4114614,12.404572
196008000,-0.8717297,-0.8717297,12.404572
196992000,0.08987688,0.08987688,12.404572
198000000,-1.5646737,-1.5646737,12.404572
