timestamp,control[0],control[1],control[2],control[3],control[4]
129136000,-0.001445773,-0.06094764,-0.052803464,0,0
129140000,-0.002377125,-0.06110768,-0.053051785,0,0
129143999,-0.001825715,-0.060954057,-0.053058457,0,0
129148000,-0.002055336,-0.0608086,-0.053096417,0,0
129156000,-0.002230726,-0.06084104,-0.053113718,0,0
129160000,-0.00240135,-0.06091624,-0.05312478,0,0
129164000,-0.000942969,-0.06110932,-0.05272966,0,0
129168000,-0.000885028,-0.061127335,-0.052678827,0,0
129172000,-0.00078243,-0.06115115,-0.05263248,0,0
129176000,-0.000669964,-0.061162993,-0.052592773,0,0
129180000,-0.000713442,-0.061187893,-0.052545447,0,0
129184000,-0.000878869,-0.061216157,-0.052527416,0,0
129188000,-0.001914439,-0.061348267,-0.052703522,0,0
129192000,-0.001723067,-0.061382256,-0.052765023,0,0
129196000,-0.001703103,-0.0614005,-0.05276462,0,0
129200000,-0.001443819,-0.061383985,-0.052800752,0,0
129204000,-0.001303641,-0.061213613,-0.05276884,0,0
129208000,-0.001175326,-0.061094753,-0.052740857,0,0
129212000,-0.000821226,-0.0612851,-0.05265734,0,0
129216000,-0.00115331,-0.061503936,-0.052691694,0,0
129219999,-0.001128404,-0.061617017,-0.052801248,0,0
129224000,-0.00109149,-0.061688974,-0.05286825,0,0
129228000,-0.00105641,-0.061744273,-0.052812066,0,0
129231999,-0.001032452,-0.06174804,-0.05269751,0,0
129236000,0.000442131,-0.061949328,-0.05224392,0,0
129240000,0.000264909,-0.061994486,-0.052276958,0,0
129243999,0.000235144,-0.062022902,-0.05236812,0,0
129248000,0.000326568,-0.061997265,-0.052457813,0,0
129252000,0.000376286,-0.061950006,-0.05250934,0,0
129255999,0.000328663,-0.061952554,-0.05252099,0,0
129260000,-0.0007376,-0.06214477,-0.052721933,0,0
129264000,-0.000721429,-0.062149517,-0.05258773,0,0
129267999,-0.000639768,-0.062179867,-0.052479576,0,0
129272000,-0.000412283,-0.062305562,-0.052484877,0,0
129276000,-0.000174681,-0.06242788,-0.052524794,0,0
129279999,-0.000282476,-0.06244873,-0.052505713,0,0
129284000,0.001348797,-0.06267154,-0.052100256,0,0
129288000,0.00115935,-0.062526084,-0.051972724,0,0
129291999,0.00152578,-0.062537596,-0.052049603,0,0
129296000,0.001831547,-0.06254767,-0.05208126,0,0
129300000,0.00173496,-0.06252205,-0.05200799,0,0
129303999,0.001350059,-0.062495746,-0.051866718,0,0
129308000,-6.40E-05,-0.062682435,-0.052024942,0,0
129312000,-0.000241766,-0.06274783,-0.052066214,0,0
129315999,-3.93E-06,-0.06278592,-0.052169867,0,0
129320000,0.000168667,-0.06279587,-0.0522732,0,0
129324000,3.62E-05,-0.062751256,-0.052337408,0,0
129332000,-0.001347977,-0.06295172,-0.05253403,0,0
129336000,-0.001471865,-0.06303556,-0.052505005,0,0
129339999,-0.001610732,-0.06302127,-0.052502416,0,0
129344000,-0.00165862,-0.062935844,-0.052504215,0,0
129348000,-0.001346187,-0.06283217,-0.05249654,0,0
129351999,-0.000795396,-0.062811665,-0.052472003,0,0
129356000,0.000982267,-0.06306039,-0.05207313,0,0
129360000,0.000907966,-0.06304816,-0.052112255,0,0
129363999,0.000898854,-0.06308925,-0.05212559,0,0
129368000,0.000797895,-0.06320247,-0.052064836,0,0
129372000,0.000660663,-0.0632808,-0.051987484,0,0
129375999,0.000490412,-0.06337069,-0.051981486,0,0
129380000,0.000238557,-0.06368302,-0.051970504,0,0
129384000,-0.000423218,-0.063692115,-0.05203842,0,0
129387999,-0.000517564,-0.06345065,-0.051735364,0,0
129392000,-1.89E-05,-0.063411854,-0.051710486,0,0
129396000,0.000232337,-0.06338872,-0.051675644,0,0
129400000,0.000169345,-0.06337883,-0.05171882,0,0
129404000,0.001953157,-0.06357039,-0.051431112,0,0
129412000,0.002219394,-0.0636752,-0.05156827,0,0
129416000,0.00206303,-0.063626245,-0.051487237,0,0
129420000,0.002063081,-0.06362757,-0.051485542,0,0
129424000,0.0015063,-0.06348322,-0.051343054,0,0
129428000,0.000180938,-0.063548945,-0.051587783,0,0
129432000,0.000176016,-0.0635792,-0.051574342,0,0
129436000,0.000276122,-0.0636964,-0.051603828,0,0
129440000,0.000345537,-0.063778035,-0.051616088,0,0
129444000,0.000359554,-0.06380087,-0.051591396,0,0
129448000,0.000320151,-0.06385106,-0.051584944,0,0
129452000,-0.017270984,-0.06384949,-0.05567058,0,0
129460000,-0.016793964,-0.06392562,-0.05568161,0,0
129464000,-0.016450286,-0.06392335,-0.055671044,0,0
129468000,-0.016199376,-0.063843824,-0.055663045,0,0
129472000,-0.016067257,-0.06374009,-0.05568963,0,0
129475999,0.016333837,-0.06409549,-0.051662907,0,0
129480000,0.016572166,-0.06417038,-0.051700402,0,0
129484000,0.016893215,-0.06430692,-0.05175592,0,0
129487999,0.017337607,-0.06440494,-0.05177482,0,0
129492000,0.017493157,-0.064468965,-0.05180528,0,0
129499999,0.016525244,-0.06459847,-0.051797595,0,0
129504000,0.016396333,-0.064566895,-0.051758826,0,0
129508000,0.015938226,-0.06458975,-0.051768985,0,0
129511999,0.015214587,-0.06462683,-0.05179373,0,0
129516000,0.014488815,-0.06464459,-0.051779542,0,0
129520000,0.013851285,-0.06468044,-0.05175531,0,0
129523999,0.015040411,-0.06487702,-0.05135455,0,0
129528000,0.014746852,-0.064875744,-0.051338833,0,0
129532000,0.014725401,-0.06489318,-0.051335413,0,0
129540000,0.014351456,-0.06484824,-0.051210243,0,0
129544000,0.013846993,-0.064691104,-0.051206958,0,0
129547999,0.012536331,-0.064826526,-0.051471278,0,0
129552000,0.012334933,-0.06484989,-0.05143958,0,0
129556000,0.012168147,-0.06487936,-0.051459126,0,0
129564000,0.011933579,-0.06498794,-0.05147319,0,0
129571999,-0.006558866,-0.06510459,-0.055441823,0,0
129576000,-0.006807423,-0.0650744,-0.05535687,0,0
129580000,-0.007085282,-0.06500579,-0.055264797,0,0
129588000,-0.007743399,-0.065044045,-0.05522459,0,0
129595999,-0.02400176,-0.06495777,-0.05471298,0,0
129600000,-0.023848824,-0.06501504,-0.054770995,0,0
129604000,-0.023463555,-0.0650313,-0.054794945,0,0
129607999,-0.023233308,-0.06501981,-0.05475804,0,0
129612000,-0.023139343,-0.06498405,-0.054758303,0,0
129619999,-0.006011766,-0.0650591,-0.054830674,0,0
129624000,-0.005183127,-0.06508588,-0.054816782,0,0
129628000,-0.004181588,-0.06518526,-0.05474424,0,0
129631999,-0.003383803,-0.06532284,-0.05468024,0,0
129636000,-0.003019065,-0.06537506,-0.054697633,0,0
129640000,-0.002970348,-0.06536159,-0.05475798,0,0
129643999,-0.019422779,-0.065444276,-0.054759886,0,0
