timestamp,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
172004000,151.19365,151.19365,11.847778
172988000,153.28029,153.28029,11.864899
173992000,154.06499,154.06499,11.882751
175000000,156.56259,156.56259,11.9010315
175984000,160.75865,160.75865,11.919281
176992000,163.17422,163.17422,11.9383545
178000000,168.25073,168.25073,11.957733
178984000,170.15466,170.15466,11.97699
179992000,176.42883,176.42883,11.997101
181000000,177.37065,177.37065,12.017578
181988000,169.91049,169.91049,12.030029
182992000,162.6146,162.6146,12.036163
184000000,198.6728,198.6728,12.038605
184988000,218.50807,218.50807,12.020599
185992000,218.5518,218.5518,11.988983
187004000,213.97047,213.97047,11.9539795
187984000,210.23178,210.23178,11.919983
188992000,206.29428,206.29428,11.8862915
190000000,203.67903,203.67903,11.853821
190984000,201.61769,201.61769,11.822937
191996000,197.25247,197.25247,11.791901
193000000,195.0225,195.0225,11.761108
193984000,171.00348,171.00348,11.733765
194992000,141.24403,141.24403,11.722351
196000000,138.69398,138.69398,11.727966
196984000,144.14447,144.14447,11.744507
197992000,164.65016,164.65016,11.773132
199004000,184.49626,184.49626,11.803009
199984000,193.86787,193.86787,11.828217
200996000,198.03896,198.03896,11.851227
202004000,202.69211,202.69211,11.873718
202984000,209.80788,209.80788,11.896362
203992000,214.37251,214.37251,11.920898
205004000,212.99812,212.99812,11.946838
205984000,224.34041,224.34041,11.97467
206992000,219.29195,219.29195,11.999634
208000000,197.16183,197.16183,12.015503
208984000,228.67194,228.67194,12.026398
209992000,233.93784,233.93784,12.015076
211000000,194.18605,194.18605,11.995056
211984000,170.68568,170.68568,11.987518
212992000,171.5631,171.5631,11.991333
214000000,173.8936,173.8936,12
214984000,174.03647,174.03647,12.007477
215992000,174.51404,174.51404,12.013062
217000000,176.52568,176.52568,12.016876
217984000,175.79706,175.79706,12.019257
218992000,175.80574,175.80574,12.0208435
220000000,173.86482,173.86482,12.0217285
220988000,172.4804,172.4804,12.022217
221996000,171.34517,171.34517,12.022491
223000000,162.17178,162.17178,12.022675
223984000,159.81056,159.81056,12.033813
224996000,175.76497,175.76497,12.059509
226000000,194.37798,194.37798,12.074554
226984000,194.19957,194.19957,12.0737
227996000,189.74017,189.74017,12.0686035
229000000,183.22876,183.22876,12.064331
229984000,176.921,176.921,12.06192
230992000,175.65096,175.65096,12.061493
232000000,181.03342,181.03342,12.06308
232984000,180.25935,180.25935,12.065857
233992000,183.81683,183.81683,12.06778
235000000,180.92111,180.92111,12.0703125
235984000,177.29982,177.29982,12.072449
236992000,174.02188,174.02188,12.07254
238000000,169.3726,169.3726,12.072296
238984000,170.32637,170.32637,12.072571
239992000,166.40274,166.40274,12.072968
241000000,166.27911,166.27911,12.073212
241988000,163.75034,163.75034,12.073456
242992000,161.96413,161.96413,12.074066
244000000,157.17282,157.17282,12.075134
244984000,159.6267,159.6267,12.076355
245996000,159.5909,159.5909,12.077148
247004000,162.96487,162.96487,12.077148
247984000,159.4874,159.4874,12.076721
248996000,153.74835,153.74835,12.076477
250004000,130.03175,130.03175,12.076233
250988000,117.027916,117.027916,12.078552
251996000,113.316475,113.316475,12.083527
253000000,113.93545,113.93545,12.088776
254008000,111.83522,111.83522,12.092407
254996000,110.21746,110.21746,12.093964
256000000,101.38025,101.38025,12.09436
257008000,101.810005,101.810005,12.104889
257991999,104.73597,104.73597,12.1197815
259003999,103.202034,103.202034,12.132996
259984000,101.818726,101.818726,12.144623
260996000,98.12253,98.12253,12.1562195
262000000,98.00125,98.00125,12.167877
262988000,94.92867,94.92867,12.179321
263991999,91.88417,91.88417,12.19104
265003999,90.5877,90.5877,12.202667
266008000,90.976006,90.976006,12.214203
266996000,89.78041,89.78041,12.225311
268000000,86.624176,86.624176,12.236572
269008000,85.46427,85.46427,12.247742
269992000,81.749725,81.749725,12.258545
271000000,81.93874,81.93874,12.269562
271988000,78.5776,78.5776,12.280243
272996000,78.08385,78.08385,12.291077
274000000,76.98241,76.98241,12.301849
274984000,75.59241,75.59241,12.312317
275996000,75.49618,75.49618,12.322937
277000000,72.57855,72.57855,12.333496
278008000,72.50262,72.50262,12.343933
278992000,69.3268,69.3268,12.354095
280004000,69.069626,69.069626,12.364349
281008000,69.53723,69.53723,12.374542
281996000,69.60452,69.60452,12.384369
283004000,70.551994,70.551994,12.395782
283988000,8.65239,8.65239,12.404602
284992000,-0.087670214,-0.087670214,12.404602
286000000,0.9928491,0.9928491,12.404602
286988000,0.63454443,0.63454443,12.404602
