timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
124264000,792000,47.3977419,8.545594,-3.6522732,1379.3761,-99.406136,0.011807763,-0.003991564,0.0,-2.280774,15.362554,-1.0328497,-1.0168301,0.018587714,-0.039994493,0.0343713,7.16418,1.0475035,0.7525347,1.6718403,488.1152,99.612305,0.40929118,0.15847719,0.21158092,0.08933865,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
124360000,792000,47.3977419,8.545594,-3.8436549,1380.8718,-99.49772,0.011807763,-0.003991564,0.0,-1.600453,15.454588,-0.9648711,-0.94658107,0.018587714,-0.039994493,0.0343713,7.0322056,0.81175613,0.6371019,1.6322291,488.1152,99.70389,0.42190808,0.15880072,0.21961784,0.0902278,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
124464000,792000,47.3977419,8.545594,-3.9758863,1382.4955,-99.58923,0.011807763,-0.003991564,0.0,-0.87272155,15.522567,-0.8886146,-0.86794245,0.018587714,-0.039994493,0.0343713,6.949571,0.4746825,0.8065076,1.5902237,488.1152,99.7954,0.4365506,0.15918458,0.22831795,0.09117684,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
124560000,792000,47.3977419,8.545594,-4.0332613,1384.0027,-99.66675,0.011807763,-0.003991564,0.0,-0.21749336,15.561739,-0.8214262,-0.7987674,0.018587714,-0.039994493,0.0343713,6.822095,0.2137296,0.72962415,1.552356,488.1152,99.87292,0.42199394,0.15892616,0.21932139,0.09113956,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
124664000,792000,47.3977419,8.545594,-4.022949,1385.6329,-99.74286,0.011807763,-0.003991564,0.0,0.48038667,15.573034,-0.74545026,-0.7204916,0.018587714,-0.039994493,0.0343713,6.630354,-0.07853319,0.7308889,1.5119328,488.1152,99.94903,0.4367457,0.15937468,0.22752383,0.09206496,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
124760000,792000,47.3977419,8.545594,-3.9497817,1387.1448,-99.80525,0.011807763,-0.003991564,0.0,1.1115295,15.560274,-0.67731327,-0.64952916,0.018587714,-0.039994493,0.0343713,6.5787854,-0.35374492,0.6366977,1.4756184,488.1152,100.01142,0.4221059,0.15914741,0.21818164,0.091963574,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
124864000,792000,47.3977419,8.545594,-3.801258,1388.7754,-99.86502,0.011807763,-0.003991564,0.0,1.7833523,15.517489,-0.6017617,-0.57100546,0.018587714,-0.039994493,0.0343713,6.449119,-0.6396606,0.63989496,1.4368873,488.1152,100.07119,0.43690202,0.15964648,0.22588155,0.092833854,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
124960000,792000,47.3977419,8.545594,-3.604395,1390.2771,-99.9134,0.011807763,-0.003991564,0.0,2.3890955,15.453914,-0.5358415,-0.5026599,0.018587714,-0.039994493,0.0343713,6.264444,-0.8927932,0.6419755,1.4017802,488.1152,100.11957,0.42207924,0.15943527,0.21626112,0.09265585,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
125064000,792000,47.3977419,8.545594,-3.325344,1391.8917,-99.95918,0.011807763,-0.003991564,0.0,3.0297515,15.358958,-0.46663287,-0.43160358,0.018587714,-0.039994493,0.0343713,6.047754,-1.1243281,0.54673755,1.3641618,488.1152,100.16535,0.43688074,0.15997647,0.22357261,0.09349336,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
125160000,792000,47.3977419,8.545594,-3.0083323,1393.3763,-99.995056,0.011807763,-0.003991564,0.0,3.610141,15.25063,-0.40749434,-0.3706466,0.018587714,-0.039994493,0.0343713,6.0115,-1.3526846,0.55833995,1.329531,488.1152,100.201225,0.42204317,0.15977213,0.21402296,0.09325733,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
125264000,792000,47.3977419,8.545594,-2.601367,1394.9675,-100.02716,0.011807763,-0.003991564,0.0,4.2259216,15.1073885,-0.34763643,-0.30837157,0.018587714,-0.039994493,0.0343713,5.8403187,-1.5640966,0.5629835,1.2924267,488.1152,100.23333,0.4368012,0.16033901,0.22094908,0.09403502,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
125360000,792000,47.3977419,8.545594,-2.1686304,1396.4243,-100.049484,0.011807763,-0.003991564,0.0,4.7822623,14.955262,-0.2933218,-0.2502355,0.018587714,-0.039994493,0.0343713,5.6810946,-1.772623,0.5564205,1.2586124,488.1152,100.25565,0.42185375,0.16012987,0.21150847,0.09374612,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
125464000,792000,47.3977419,8.545594,-1.6396811,1397.9811,-100.06744,0.011807763,-0.003991564,0.0,5.371432,14.767482,-0.23436204,-0.18743083,0.018587714,-0.039994493,0.0343713,5.6216145,-1.9209467,0.53200775,1.2217774,488.1152,100.273605,0.4365488,0.1607179,0.21817958,0.09449941,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
125560000,792000,47.3977419,8.545594,-1.0971432,1399.4031,-100.07809,0.011807763,-0.003991564,0.0,5.902191,14.574341,-0.18386807,-0.13306683,0.018587714,-0.039994493,0.0343713,5.506117,-2.1763563,0.46516487,1.1879723,488.1152,100.284256,0.42165244,0.16049962,0.20901799,0.09417167,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
125664000,792000,47.3977419,8.545594,-0.45185074,1400.9182,-100.08482,0.011807763,-0.003991564,0.0,6.465709,14.34614,-0.13199608,-0.07805407,0.018587714,-0.039994493,0.0343713,5.389769,-2.3472912,0.51023716,1.1513724,488.1152,100.29099,0.4362618,0.16109802,0.2154525,0.09489792,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
125760000,792000,47.3977419,8.545594,0.1956095,1402.2954,-100.08517,0.011807763,-0.003991564,0.0,6.9746623,14.11626,-0.08574569,-0.028114524,0.018587714,-0.039994493,0.0343713,5.1509356,-2.5309224,0.37928203,1.1177431,488.1152,100.291336,0.4213151,0.16086373,0.20653203,0.09453876,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
125864000,792000,47.3977419,8.545594,0.95129037,1403.7587,-100.082344,0.011807763,-0.003991564,0.0,7.512038,13.845914,-0.046094906,0.013749579,0.018587714,-0.039994493,0.0343713,5.163119,-2.775791,0.32131186,1.0811187,488.1152,100.28851,0.43580964,0.1614622,0.21275505,0.095232666,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
125960000,792000,47.3977419,8.545594,1.699875,1405.0865,-100.07608,0.011807763,-0.003991564,0.0,7.9966817,13.579036,-0.009045478,0.052702993,0.018587714,-0.039994493,0.0343713,5.026249,-2.8767436,0.34680867,1.0473895,488.1152,100.28225,0.42096397,0.16121225,0.2042046,0.09485781,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
126064000,792000,47.3977419,8.545594,2.562846,1406.4933,-100.06586,0.011807763,-0.003991564,0.0,8.509506,13.269737,0.030543873,0.09352754,0.018587714,-0.039994493,0.0343713,4.863247,-3.175176,0.31032133,1.010877,488.1152,100.272026,0.43535787,0.16181488,0.21033198,0.095555894,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
126160000,792000,47.3977419,8.545594,3.4069443,1407.7622,-100.05258,0.011807763,-0.003991564,0.0,8.971928,12.963682,0.06829672,0.1324862,0.018587714,-0.039994493,0.0343713,4.7092423,-3.3005455,0.34042352,0.97682625,488.1152,100.25875,0.42050332,0.1615458,0.2020507,0.09516703,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
126264000,792000,47.3977419,8.545594,4.3708177,1409.1007,-100.03485,0.011807763,-0.003991564,0.0,9.461845,12.61575,0.10325812,0.16821374,0.018587714,-0.039994493,0.0343713,4.620856,-3.4587739,0.29690188,0.9398255,488.1152,100.24102,0.4347716,0.16214214,0.20802833,0.09585133,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
126359999,792000,47.3977419,8.545594,5.3065963,1410.3033,-100.01489,0.011807763,-0.003991564,0.0,9.899916,12.276621,0.13156556,0.19770703,0.018587714,-0.039994493,0.0343713,4.457303,-3.6987107,0.23118971,0.9055225,488.1152,100.22106,0.42004654,0.16185743,0.20010334,0.09546724,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
126464000,792000,47.3977419,8.545594,6.367039,1411.567,-99.991066,0.011807763,-0.003991564,0.0,10.361475,11.890392,0.15735106,0.2240105,0.018587714,-0.039994493,0.0343713,4.3470335,-3.879721,0.10769255,0.8678152,488.1152,100.197235,0.4342099,0.16245574,0.20603114,0.096167505,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
126567999,792000,47.3977419,8.545594,7.476245,1412.789,-99.96472,0.011807763,-0.003991564,0.0,10.812085,11.485543,0.18524203,0.2522226,0.018587714,-0.039994493,0.0343713,4.2286797,-3.965695,0.22596182,0.82983917,488.1152,100.17089,0.42054966,0.16219743,0.19879968,0.09583126,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
126664000,792000,47.3977419,8.545594,8.541075,1413.8779,-99.93837,0.011807763,-0.003991564,0.0,11.216145,11.094217,0.20772451,0.2746026,0.018587714,-0.039994493,0.0343713,4.0728207,-4.1969743,0.22248271,0.79430187,488.1152,100.14454,0.4335397,0.16274527,0.20420794,0.09647531,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
126768000,792000,47.3977419,8.545594,9.7402725,1415.0135,-99.907196,0.011807763,-0.003991564,0.0,11.640029,10.652122,0.22762816,0.2947978,0.018587714,-0.039994493,0.0343713,3.8666155,-4.3453636,0.17013524,0.755499,488.1152,100.113365,0.42002144,0.16247837,0.19731025,0.09615918,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
126871999,792000,47.3977419,8.545594,10.9827585,1416.1007,-99.873276,0.011807763,-0.003991564,0.0,12.049486,10.19007,0.244249,0.31259927,0.018587714,-0.039994493,0.0343713,3.821008,-4.468757,0.12678283,0.7166841,488.1152,100.079445,0.43401304,0.16306879,0.20314108,0.09687548,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
126976000,792000,47.3977419,8.545594,12.267691,1417.1377,-99.83558,0.011807763,-0.003991564,0.0,12.441033,9.712222,0.2605642,0.33193338,0.018587714,-0.039994493,0.0343713,3.6875386,-4.6874075,0.1502239,0.6780175,488.1152,100.04175,0.4204518,0.162788,0.1964333,0.096561015,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
127072000,792000,47.3977419,8.545594,13.488632,1418.0496,-99.79882,0.011807763,-0.003991564,0.0,12.788069,9.260306,0.277714,0.35181275,0.018587714,-0.039994493,0.0343713,3.4120805,-4.7815523,0.04400051,0.6418667,488.1152,100.00499,0.4332998,0.16333543,0.20180896,0.09723787,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
127168000,792000,47.3977419,8.545594,14.742675,1418.9177,-99.760216,0.011807763,-0.003991564,0.0,13.121735,8.793339,0.28813553,0.3652091,0.018587714,-0.039994493,0.0343713,3.2899978,-5.0321226,0.065158114,0.6054428,488.1152,99.966385,0.418836,0.16299675,0.19488013,0.09685789,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
127272000,792000,47.3977419,8.545594,16.13562,1419.8069,-99.71801,0.011807763,-0.003991564,0.0,13.465881,8.268979,0.29258987,0.37206805,0.018587714,-0.039994493,0.0343713,3.1153264,-5.068985,-0.035431232,0.56587845,488.1152,99.92418,0.43263656,0.16359338,0.20069012,0.09760312,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
127376000,792000,47.3977419,8.545594,17.564138,1420.6384,-99.67607,0.011807763,-0.003991564,0.0,13.791704,7.733877,0.2928652,0.3740601,0.018587714,-0.039994493,0.0343713,2.990573,-5.2035728,-0.047667142,0.5266598,488.1152,99.88224,0.41922382,0.16328585,0.19433679,0.097268716,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
127471999,792000,47.3977419,8.545594,18.911785,1421.3552,-99.638115,0.011807763,-0.003991564,0.0,14.073462,7.227027,0.2948982,0.37661353,0.018587714,-0.039994493,0.0343713,2.842144,-5.3088555,-0.018369341,0.49062335,488.1152,99.844284,0.43189803,0.16383667,0.19970259,0.09796361,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
127576000,792000,47.3977419,8.545594,20.402441,1422.0757,-99.59713,0.011807763,-0.003991564,0.0,14.357392,6.670652,0.29624152,0.37822986,0.018587714,-0.039994493,0.0343713,2.553456,-5.392813,-0.010817311,0.45182565,488.1152,99.8033,0.41862777,0.16352418,0.193575,0.097624995,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
127680000,792000,47.3977419,8.545594,21.921118,1422.7369,-99.555244,0.011807763,-0.003991564,0.0,14.618749,6.105636,0.2920612,0.3752501,0.018587714,-0.039994493,0.0343713,2.4406817,-5.494218,-0.14328118,0.41332826,488.1152,99.76141,0.43229932,0.1641213,0.19934526,0.098367885,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
127775999,792000,47.3977419,8.545594,23.345623,1423.2943,-99.51615,0.011807763,-0.003991564,0.0,14.841066,5.5808587,0.28611267,0.3713184,0.018587714,-0.039994493,0.0343713,2.1246934,-5.4370546,-0.18650205,0.37806216,488.1152,99.72232,0.41796538,0.16374744,0.19280323,0.097931914,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
127880000,792000,47.3977419,8.545594,24.911125,1423.8407,-99.47409,0.011807763,-0.003991564,0.0,15.058283,5.0065465,0.27627987,0.3638775,0.018587714,-0.039994493,0.0343713,1.9537163,-5.4194407,-0.1537716,0.34076086,488.1152,99.68026,0.43156233,0.16434973,0.19858772,0.098665975,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
127983999,792000,47.3977419,8.545594,26.500225,1424.3275,-99.43268,0.011807763,-0.003991564,0.0,15.252462,4.436669,0.26905623,0.35908216,0.018587714,-0.039994493,0.0343713,1.6723582,-5.4592648,-0.20012793,0.30453646,488.1152,99.63885,0.4183737,0.16400832,0.19261605,0.09824265,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
128079999,792000,47.3977419,8.545594,27.984583,1424.7239,-99.39527,0.011807763,-0.003991564,0.0,15.410192,3.9131877,0.25907227,0.35103583,0.018587714,-0.039994493,0.0343713,1.4668143,-5.4014125,-0.14568037,0.27161714,488.1152,99.60144,0.4308767,0.16456129,0.19791615,0.09888586,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
128184000,792000,47.3977419,8.545594,29.607815,1425.0961,-99.35707,0.011807763,-0.003991564,0.0,15.560994,3.3506463,0.24389671,0.33676153,0.018587714,-0.039994493,0.0343713,1.2710627,-5.3960543,-0.16767158,0.23698741,488.1152,99.56324,0.4177116,0.1642059,0.19198486,0.098404735,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
128287999,792000,47.3977419,8.545594,31.244028,1425.4093,-99.32091,0.011807763,-0.003991564,0.0,15.683789,2.7949135,0.23147921,0.32446036,0.018587714,-0.039994493,0.0343713,1.0952808,-5.304087,-0.1559461,0.203348,488.1152,99.52708,0.43120256,0.1647976,0.19766326,0.099037625,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
128392000,792000,47.3977419,8.545594,32.891968,1425.665,-99.28609,0.011807763,-0.003991564,0.0,15.781374,2.2492795,0.21660686,0.3099404,0.018587714,-0.039994493,0.0343713,0.7528186,-5.2110777,-0.1743622,0.17086153,488.1152,99.492256,0.4181076,0.1644249,0.1918235,0.098492965,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
128488000,792000,47.3977419,8.545594,34.42094,1425.8511,-99.25482,0.011807763,-0.003991564,0.0,15.852587,1.7556937,0.2011731,0.29534724,0.018587714,-0.039994493,0.0343713,0.57658964,-5.021976,-0.24348557,0.14149974,488.1152,99.46099,0.43052647,0.16496393,0.19702919,0.09902565,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
128591999,792000,47.3977419,8.545594,36.084038,1425.9988,-99.22298,0.011807763,-0.003991564,0.0,15.909261,1.2307457,0.18150789,0.27637595,0.018587714,-0.039994493,0.0343713,0.36984363,-4.925967,-0.27190053,0.11080641,488.1152,99.429146,0.41743377,0.16456313,0.19114171,0.098390415,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
128688000,792000,47.3977419,8.545594,37.623745,1426.0869,-99.19528,0.011807763,-0.003991564,0.0,15.945067,0.76013124,0.16076733,0.25633162,0.018587714,-0.039994493,0.0343713,0.16819973,-4.774015,-0.35425645,0.08340638,488.1152,99.40145,0.42978498,0.16508843,0.19629921,0.09885617,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
128792000,792000,47.3977419,8.545594,39.295467,1426.1311,-99.166794,0.011807763,-0.003991564,0.0,15.964636,0.26217538,0.13643877,0.23352526,0.018587714,-0.039994493,0.0343713,-0.0007964746,-4.5920157,-0.31112644,0.054487426,488.1152,99.37296,0.41682243,0.16466881,0.19053552,0.0981656,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
128895999,792000,47.3977419,8.545594,40.968933,1426.1238,-99.141014,0.011807763,-0.003991564,0.0,15.968065,-0.21542624,0.11246826,0.21065402,0.018587714,-0.039994493,0.0343713,-0.07472408,-4.4855933,-0.19316082,0.026866173,488.1152,99.34718,0.43016025,0.1652161,0.1960701,0.09859329,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
129000000,792000,47.3977419,8.545594,42.63998,1426.068,-99.11889,0.011807763,-0.003991564,0.0,15.950955,-0.67665124,0.0887912,0.18689023,0.018587714,-0.039994493,0.0343713,-0.3083481,-4.2869453,-0.3398394,0.0004427074,488.1152,99.32506,0.41715407,0.16476807,0.19029899,0.097833514,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
129096000,792000,47.3977419,8.545594,44.179413,1425.9751,-99.10071,0.011807763,-0.003991564,0.0,15.9239235,-1.087224,0.06573391,0.16373032,0.018587714,-0.039994493,0.0343713,-0.45652404,-4.1337304,-0.36641458,-0.023023473,488.1152,99.30688,0.42943406,0.16525255,0.19537549,0.09816055,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
129192000,792000,47.3977419,8.545594,45.716312,1425.8425,-99.08481,0.011807763,-0.003991564,0.0,15.884345,-1.4806044,0.038871456,0.13696077,0.018587714,-0.039994493,0.0343713,-0.528731,-3.967541,-0.30418763,-0.045512218,488.1152,99.29098,0.4155462,0.1647386,0.18923111,0.09732017,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
129304000,792000,47.3977419,8.545594,47.504463,1425.6405,-99.06924,0.011807763,-0.003991564,0.0,15.822169,-1.9199314,0.007491023,0.10592756,0.018587714,-0.039994493,0.0343713,-0.63686484,-3.7816525,-0.39682302,-0.070680454,488.1152,99.275406,0.42980927,0.16527455,0.19509682,0.09763075,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
129400000,792000,47.3977419,8.545594,49.029186,1425.4292,-99.05907,0.011807763,-0.003991564,0.0,15.75823,-2.2803144,-0.020861002,0.07767224,0.018587714,-0.039994493,0.0343713,-0.7930813,-3.58407,-0.32896426,-0.09144407,488.1152,99.265236,0.41587657,0.16473463,0.18895863,0.096749194,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
129495999,792000,47.3977419,8.545594,50.546097,1425.1841,-99.05179,0.011807763,-0.003991564,0.0,15.685219,-2.6225827,-0.04866335,0.049752437,0.018587714,-0.039994493,0.0343713,-0.8551312,-3.3879359,-0.3302271,-0.11160271,488.1152,99.25796,0.4280462,0.16516662,0.19395135,0.09695668,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
129608000,792000,47.3977419,8.545594,52.306602,1424.8578,-99.04659,0.011807763,-0.003991564,0.0,15.591603,-2.998563,-0.08419249,0.014395352,0.018587714,-0.039994493,0.0343713,-0.86377925,-3.1581013,-0.35702452,-0.1336559,488.1152,99.25276,0.41625917,0.16467641,0.18872133,0.09609013,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
129704000,792000,47.3977419,8.545594,53.80711,1424.5452,-99.04473,0.011807763,-0.003991564,0.0,15.5053425,-3.3054078,-0.11333428,-0.014166506,0.018587714,-0.039994493,0.0343713,-0.97302216,-3.0336018,-0.36711708,-0.15153648,488.1152,99.2509,0.4284276,0.16507821,0.19368179,0.09624493,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
129799999,792000,47.3977419,8.545594,55.298225,1424.2036,-99.04571,0.011807763,-0.003991564,0.0,15.413342,-3.5951738,-0.14307219,-0.04333306,0.018587714,-0.039994493,0.0343713,-0.984823,-2.9345152,-0.32520413,-0.16857986,488.1152,99.25188,0.4146202,0.16449791,0.18762372,0.09532681,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
129904000,792000,47.3977419,8.545594,56.90412,1423.8016,-99.05085,0.011807763,-0.003991564,0.0,15.308965,-3.8886383,-0.17594144,-0.076431245,0.018587714,-0.039994493,0.0343713,-1.0914351,-2.7005453,-0.3991136,-0.18620235,488.1152,99.25702,0.42771822,0.16490121,0.19294088,0.09545212,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
130007999,792000,47.3977419,8.545594,58.498623,1423.3707,-99.06034,0.011807763,-0.003991564,0.0,15.203392,-4.1631227,-0.20687342,-0.10848992,0.018587714,-0.039994493,0.0343713,-1.0479687,-2.4910831,-0.33571956,-0.20254901,488.1152,99.26651,0.41500923,0.16433883,0.1873869,0.094552636,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
130103999,792000,47.3977419,8.545594,59.96088,1422.9471,-99.07221,0.011807763,-0.003991564,0.0,15.102637,-4.4036984,-0.23582229,-0.13866529,0.018587714,-0.039994493,0.0343713,-1.0702672,-2.3478115,-0.40954253,-0.21718277,488.1152,99.27838,0.42708623,0.16468358,0.19228093,0.0946338,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
130208000,792000,47.3977419,8.545594,61.532993,1422.4646,-99.08832,0.011807763,-0.003991564,0.0,14.993809,-4.6440945,-0.26990622,-0.1737505,0.018587714,-0.039994493,0.0343713,-1.0544398,-2.2113144,-0.39672756,-0.23213433,488.1152,99.29449,0.41436777,0.16410308,0.18668407,0.09373721,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
130311999,792000,47.3977419,8.545594,63.093945,1421.9575,-99.10837,0.011807763,-0.003991564,0.0,14.885232,-4.867314,-0.2987213,-0.2040692,0.018587714,-0.039994493,0.0343713,-1.0665193,-2.004296,-0.38138533,-0.24588579,488.1152,99.31454,0.42743418,0.16444826,0.19197446,0.093808055,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
130408000,792000,47.3977419,8.545594,64.525635,1421.47,-99.12976,0.011807763,-0.003991564,0.0,14.783683,-5.0599957,-0.326689,-0.23341031,0.018587714,-0.039994493,0.0343713,-1.153375,-1.8303097,-0.37542355,-0.25799373,488.1152,99.33593,0.41379547,0.16383651,0.18607126,0.09293509,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
130512000,792000,47.3977419,8.545594,66.06853,1420.9203,-99.155846,0.011807763,-0.003991564,0.0,14.677083,-5.252136,-0.3527296,-0.26082268,0.018587714,-0.039994493,0.0343713,-1.0665747,-1.7304912,-0.23382086,-0.27051067,488.1152,99.362015,0.42682445,0.16415559,0.19132577,0.09299105,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
130615999,792000,47.3977419,8.545594,67.59801,1420.3533,-99.18422,0.011807763,-0.003991564,0.0,14.569414,-5.4248967,-0.37543568,-0.2843909,0.018587714,-0.039994493,0.0343713,-1.054908,-1.6022891,-0.14838934,-0.28205574,488.1152,99.39039,0.4141556,0.16356252,0.18579839,0.092153646,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
130712000,792000,47.3977419,8.545594,68.99964,1419.8136,-99.21143,0.011807763,-0.003991564,0.0,14.472964,-5.5757375,-0.39450422,-0.3032252,0.018587714,-0.039994493,0.0343713,-1.0297592,-1.4417188,-0.28633696,-0.29192328,488.1152,99.4176,0.42616308,0.1638339,0.1906013,0.092198946,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
130816000,792000,47.3977419,8.545594,70.5066,1419.2144,-99.24381,0.011807763,-0.003991564,0.0,14.367901,-5.72482,-0.41515353,-0.32446486,0.018587714,-0.039994493,0.0343713,-1.0696583,-1.2720041,-0.23773701,-0.30186623,488.1152,99.44998,0.4136039,0.16324548,0.18516552,0.09140544,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
130912000,792000,47.3977419,8.545594,71.88911,1418.647,-99.276405,0.011807763,-0.003991564,0.0,14.275475,-5.8526273,-0.43339634,-0.34406465,0.018587714,-0.039994493,0.0343713,-0.9649156,-1.1980057,-0.26929748,-0.31065094,488.1152,99.482574,0.4255808,0.16349913,0.1899452,0.091459736,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
131016000,792000,47.3977419,8.545594,73.3752,1418.0209,-99.3148,0.011807763,-0.003991564,0.0,14.176407,-5.9740243,-0.45019543,-0.3632904,0.018587714,-0.039994493,0.0343713,-0.98123115,-1.0164975,-0.2269186,-0.319311,488.1152,99.520966,0.41300404,0.16291241,0.1844787,0.09071162,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
131120000,792000,47.3977419,8.545594,74.85189,1417.3802,-99.3543,0.011807763,-0.003991564,0.0,14.079009,-6.0847197,-0.46156538,-0.37645304,0.018587714,-0.039994493,0.0343713,-0.89435554,-0.90441597,-0.15972753,-0.32713327,488.1152,99.56047,0.42597282,0.16317245,0.18964979,0.09078246,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
131216000,792000,47.3977419,8.545594,76.2055,1416.7808,-99.3934,0.011807763,-0.003991564,0.0,13.994362,-6.177516,-0.47288975,-0.39072016,0.018587714,-0.039994493,0.0343713,-0.981352,-0.8480708,-0.076974735,-0.33411375,488.1152,99.59957,0.41247505,0.16257823,0.18386255,0.090080984,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
131320000,792000,47.3977419,8.545594,77.66424,1416.1199,-99.437355,0.011807763,-0.003991564,0.0,13.905729,-6.268393,-0.47944194,-0.40067157,0.018587714,-0.039994493,0.0343713,-0.9010492,-0.7855008,-0.06443913,-0.34078372,488.1152,99.643524,0.42541447,0.16282685,0.188995,0.09016949,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
131424000,792000,47.3977419,8.545594,79.11201,1415.4519,-99.48133,0.011807763,-0.003991564,0.0,13.821467,-6.349714,-0.48339504,-0.40705338,0.018587714,-0.039994493,0.0343713,-0.7999159,-0.7564592,-0.032206994,-0.3468379,488.1152,99.6875,0.41287202,0.16226298,0.18358105,0.0895248,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
