timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
22904000,0.71923345,-0.096156806,0.07031826,0.6844797,0.46282274,19.787928,-4.798938,-14.163781,213.32489,-46.064133,-1.04111905e-05,-5.1487834e-05,3.198264e-05,-0.0012716238,-0.00045561465,-0.000842498,0.19861016,0.008282381,0.43082035,-0.0044340086,-0.0065791802,0.0045485483,0.59318626,-0.2149878,6.4587e-10,2.4544943e-05,0.00028890523,5.9366295e-05,1.885309e-05,1.9930909e-05,6.473279e-05,0.016821196,0.016103424,0.0071311467,0.0879399,0.087352745,0.025184652,2.7268991e-11,2.637964e-11,1.9108896e-10,1.7971672e-07,3.5425168e-07,5e-08,0.00027358538,9.311566e-06,0.00034217833,4.5981364e-05,0.00026553415,0.00032624428,1.3095129,0.0057665906,0.0009212354,0.010241412,0.020465557,9077735,0.41867965,0.15869673,0.020898338,0.04696302,0.018928511,0.018928511,0.06260951,0.0,0.021530567,0.0,0,0,0,831,24,0,0,0,0,0,0,0
23104000,0.71935993,-0.09611842,0.07033853,0.6843501,0.46721143,19.75388,-4.7821484,-14.095039,217.28654,-47.019096,-1.05961635e-05,-5.1557836e-05,3.1537897e-05,-0.0012718723,-0.00045029278,-0.00084548135,0.1986017,0.008282873,0.43089697,-0.0043957937,-0.0066387556,0.004418037,0.6065844,-0.20928408,5.7644495e-10,2.3823057e-05,0.0002828754,6.0513714e-05,1.8933059e-05,1.9978968e-05,6.616216e-05,0.016734112,0.016083688,0.007117556,0.08759503,0.08702649,0.025146063,2.6910363e-11,2.6080802e-11,1.8920912e-10,1.7938875e-07,3.5275744e-07,5e-08,0.00027225044,9.214202e-06,0.0003420258,4.585706e-05,0.00026443534,0.00032609078,1.2943287,0.005631415,0.001100085,0.010438807,0.017271895,9077735,0.4178774,0.1585751,0.021665376,0.056848887,0.04011546,0.04011546,0.051419597,0.0,0.021777727,0.0,0,0,0,831,24,0,0,0,0,0,0,0
23304000,0.7195404,-0.09617905,0.07056026,0.684129,0.47543153,19.713608,-4.7719865,-14.021466,221.23785,-47.96542,-1.0728003e-05,-5.160707e-05,3.1127187e-05,-0.0012723329,-0.00044627182,-0.000851627,0.19855478,0.008277752,0.4309831,-0.0043551,-0.0067459233,0.004308666,0.6113893,-0.20322578,6.0858985e-10,2.4160854e-05,0.00028204708,6.159044e-05,1.898902e-05,2.0009431e-05,6.75537e-05,0.01664898,0.016070096,0.0071055647,0.08723551,0.08669214,0.025110945,2.6536391e-11,2.57644e-11,1.871801e-10,1.7904355e-07,3.51185e-07,5e-08,0.0002709196,9.111218e-06,0.00034186748,4.5722696e-05,0.0002633525,0.00032593522,1.2677667,0.0054883794,0.0011570342,0.010172121,0.018821465,9077735,0.41704634,0.15846433,0.012343555,0.04421365,0.02371286,0.02371286,0.060616698,0.0,0.02222076,0.0,0,0,0,831,24,0,0,0,0,0,0,0
23504000,0.7197898,-0.09580226,0.07095008,0.6838792,0.47971448,19.674809,-4.7572384,-13.945976,225.18225,-48.9101,-1.0885226e-05,-5.1629944e-05,3.081908e-05,-0.0012715771,-0.00044029483,-0.0008565731,0.198598,0.008280544,0.43104476,-0.004319371,-0.006745286,0.0042087412,0.62250394,-0.19808725,5.494545e-10,2.3485774e-05,0.0002802082,6.27043e-05,1.9048646e-05,2.0025152e-05,6.898353e-05,0.016576506,0.016063906,0.0070957243,0.086911656,0.08639489,0.025079578,2.6177711e-11,2.5447679e-11,1.852747e-10,1.7870137e-07,3.4965842e-07,5e-08,0.00026971547,9.018499e-06,0.0003417215,4.5592726e-05,0.00026240325,0.000325782,1.2536254,0.005366404,0.0010309769,0.009128339,0.017881764,9077735,0.41630104,0.15836532,0.013350909,0.041917413,0.025076583,0.025076583,0.0625522,0.0,0.022359403,0.0,0,0,0,831,24,0,0,0,0,0,0,0
23704000,0.7198764,-0.09570933,0.071368374,0.68375754,0.48296446,19.626936,-4.7532353,-13.868916,229.10739,-49.855747,-1.1024819e-05,-5.1715837e-05,3.0526928e-05,-0.0012718805,-0.00043404213,-0.000860084,0.19867848,0.008281009,0.43112746,-0.004259789,-0.006731108,0.0041133654,0.6320683,-0.19321142,5.4821603e-10,2.3696672e-05,0.00029910303,6.378036e-05,1.9082323e-05,2.0025871e-05,7.032697e-05,0.016503002,0.016059538,0.0070871944,0.08657287,0.086088695,0.025051292,2.5805011e-11,2.51158e-11,1.8322192e-10,1.7833526e-07,3.4805623e-07,5e-08,0.00026850635,8.9204095e-06,0.00034157274,4.545228e-05,0.0002614611,0.0003256265,1.2397472,0.005244263,0.0009459595,0.010661871,0.021330943,9077735,0.41552565,0.158276,0.015778309,0.039216243,0.018671084,0.018671084,0.07101221,0.0,0.022525042,0.0,0,0,0,831,24,0,0,0,0,0,0,0
23904000,0.7200488,-0.09571801,0.071577005,0.6835529,0.48454425,19.589756,-4.7414,-13.793404,233.0409,-50.802593,-1.11930685e-05,-5.1750234e-05,3.005456e-05,-0.0012720312,-0.00042845792,-0.00086227094,0.19864693,0.008281449,0.43121746,-0.0042149853,-0.0067915227,0.004001563,0.63370574,-0.18836796,7.147092e-10,2.5074161e-05,0.00029430073,6.4849e-05,1.9111965e-05,2.0029165e-05,7.174196e-05,0.016437875,0.016056346,0.0070795733,0.086269446,0.08581836,0.025026279,2.5449122e-11,2.4785585e-11,1.812932e-10,1.7796552e-07,3.465082e-07,5e-08,0.00026740227,8.832055e-06,0.000341433,4.5315435e-05,0.0002606275,0.00032547297,1.215524,0.0051265922,0.0012188115,0.0072395527,0.012392675,9077735,0.41483468,0.15819696,0.032650016,0.044116404,0.040649183,0.040649183,0.058625273,0.0,0.022970814,0.0,0,0,0,831,24,0,0,0,0,0,0,0
24104000,0.72018546,-0.09564217,0.07086931,0.6834933,0.48244885,19.487307,-4.7220926,-13.716235,236.96051,-51.748337,-1.1326177e-05,-5.1757786e-05,2.9692286e-05,-0.0012714145,-0.00042509867,-0.0008636893,0.19862439,0.008278016,0.43130904,-0.0041789976,-0.006856443,0.003910487,0.65087515,-0.18201998,2.5914555e-09,2.4219658e-05,0.0002986597,6.5944434e-05,1.9119288e-05,2.0017282e-05,7.313144e-05,0.016327443,0.016038252,0.007077232,0.08595371,0.085539244,0.025003834,2.509128e-11,2.44493e-11,1.7939647e-10,1.7758256e-07,3.449488e-07,5e-08,0.0002663451,8.745625e-06,0.00034129716,4.5176246e-05,0.00025984115,0.00032532195,1.2025985,0.0050159097,0.0012312199,0.005131429,0.009579939,9077735,0.4141171,0.15812601,0.015545145,0.039349817,0.02322981,0.02322981,0.07995405,0.0,0.023172213,0.0,0,0,0,831,24,0,0,0,0,0,0,0
24304000,0.7210002,-0.09424475,0.062627055,0.6836333,0.46716237,19.126238,-4.4811707,-13.63983,240.83127,-52.670685,-1.1474508e-05,-5.1739888e-05,2.9556504e-05,-0.0012699142,-0.00041972287,-0.00086628774,0.19871338,0.008282958,0.4313388,-0.0041668573,-0.0068015875,0.0038404625,0.6679647,-0.17432769,5.759773e-09,2.4015828e-05,0.00030724466,6.705443e-05,1.9048766e-05,1.998123e-05,7.4562064e-05,0.015932424,0.015819488,0.0071034543,0.08567216,0.085296534,0.024986327,2.4721385e-11,2.412052e-11,1.7757186e-10,1.7722459e-07,3.4335972e-07,5e-08,0.00026534998,8.653921e-06,0.00034112876,4.5036504e-05,0.00025907464,0.00032515734,1.1900067,0.0049164593,0.00087785715,0.0045325155,0.009103568,9077735,0.41348362,0.15807064,0.0065426724,0.037095964,0.024166878,0.024166878,0.10891625,0.0,0.023945741,0.0,0,0,0,831,24,0,0,0,0,0,0,0
24504000,0.7222319,-0.08965426,0.04846977,0.6841008,0.47240978,18.76008,-3.9708698,-13.546594,244.61824,-53.513226,-1.1492043e-05,-5.177138e-05,2.9352936e-05,-0.0012711128,-0.00041758938,-0.0008697571,0.19862542,0.00827888,0.43127096,-0.0041683353,-0.0068910345,0.003930349,0.68460304,-0.16615437,9.524047e-09,2.4699157e-05,0.00029795722,6.8277855e-05,1.9264968e-05,2.0243942e-05,7.612589e-05,0.017232,0.017182514,0.007241369,0.09666254,0.09620032,0.025166016,2.4673204e-11,2.4158722e-11,1.7613642e-10,1.7711784e-07,3.42458e-07,5e-08,0.00026491107,8.571224e-06,0.0003405473,4.493391e-05,0.00025861518,0.00032468876,1.1783268,0.004849119,0.0006338271,0.008091311,0.016499668,9077735,0.43916154,0.158638,0.017049441,0.037095964,0.024166878,0.024166878,0.103120774,0.0,0.025114054,0.0,0,0,0,831,24,0,0,0,0,0,0,0
24704000,0.7238096,-0.08148923,0.031869385,0.6844294,0.4852589,18.448053,-3.2703295,-13.464631,248.34181,-54.2379,-1.1555458e-05,-5.1784253e-05,2.9180548e-05,-0.0012715132,-0.0004167902,-0.0008712988,0.19857307,0.008270463,0.4312232,-0.00416829,-0.0069774254,0.0039859796,0.6822831,-0.15938997,1.1054587e-08,2.4919362e-05,0.00030447525,6.94475e-05,1.9286195e-05,2.0055146e-05,7.766095e-05,0.016573299,0.016535187,0.0073013334,0.09618487,0.0957948,0.025164936,2.431656e-11,2.3855782e-11,1.7453883e-10,1.7681026e-07,3.4093193e-07,5e-08,0.00026394968,8.480314e-06,0.00033811067,4.4686076e-05,0.0002577662,0.00032240478,1.1546246,0.004748159,0.00049201545,0.009277694,0.018569896,9077735,0.43815485,0.1586346,0.0050114137,0.020469077,0.016175818,0.016175818,0.068647884,0.0,0.026441613,0.0,0,0,0,831,24,0,0,0,0,0,0,0
24904000,0.725498,-0.07449633,0.017956419,0.68394476,0.5094692,18.147882,-2.571769,-13.373417,252.01389,-54.817413,-1.1589128e-05,-5.179941e-05,2.8998369e-05,-0.0012723041,-0.0004162282,-0.0008728973,0.19858816,0.008278282,0.43082592,-0.004264827,-0.0069502927,0.004344629,0.697743,-0.15155368,1.1143781e-08,2.4987656e-05,0.000301334,7.0524824e-05,1.9412344e-05,1.9933233e-05,7.932449e-05,0.01607042,0.015978402,0.0073801014,0.09570155,0.09537979,0.025174372,2.3993729e-11,2.3591056e-11,1.7318906e-10,1.76552e-07,3.395128e-07,5e-08,0.0002629779,8.395198e-06,0.00033336587,4.4315835e-05,0.00025685603,0.00031792,1.141772,0.0046510804,0.00045868548,0.0107872505,0.021152666,9077735,0.4371285,0.15866433,0.019293202,0.01402666,0.037878722,0.037878722,0.08666655,0.0,0.026895331,0.0,0,0,0,831,24,0,0,0,0,0,0,0
25104000,0.72729063,-0.067547046,0.0060376334,0.682971,0.5510098,17.8619,-1.9659388,-13.272441,255.62526,-55.26437,-1.1582264e-05,-5.1815776e-05,2.8712513e-05,-0.0012743032,-0.00041811977,-0.0008760631,0.19845498,0.008270592,0.43022805,-0.004392201,-0.0070806565,0.004937315,0.70929176,-0.14584847,1.0399187e-08,2.3221846e-05,0.0003061115,7.1500224e-05,1.9606769e-05,1.9838455e-05,8.106116e-05,0.015739126,0.015565606,0.007472706,0.095182195,0.09492627,0.025194999,2.3686558e-11,2.3352592e-11,1.71943e-10,1.763053e-07,3.3809928e-07,5e-08,0.00026192315,8.30865e-06,0.00032619198,4.3799744e-05,0.00025582616,0.00031113252,1.1287915,0.0045598284,0.00069769315,0.012213615,0.024174023,9077735,0.4360143,0.15872933,0.026820026,0.00537321,0.02376189,0.02376189,0.066935524,0.0,0.027483957,0.0,0,0,0,831,24,0,0,0,0,0,0,0
25304000,0.7293173,-0.060318563,-0.0047262283,0.68149513,0.60489315,17.606812,-1.4170005,-13.157671,259.1783,-55.597286,-1.1557188e-05,-5.1852403e-05,2.8518762e-05,-0.0012768029,-0.00041815397,-0.00087897363,0.19837593,0.008262847,0.42984468,-0.004449715,-0.0071631107,0.0053320094,0.7095141,-0.14027691,1.0003536e-08,2.3311395e-05,0.00031201795,7.234854e-05,1.984102e-05,1.9752211e-05,8.281869e-05,0.015496108,0.015251708,0.007572794,0.094682194,0.09449074,0.02522791,2.337858e-11,2.3129464e-11,1.7069003e-10,1.7602895e-07,3.366005e-07,5e-08,0.0002607444,8.213371e-06,0.00031594385,4.308378e-05,0.00025463852,0.00030143993,1.1040114,0.004458779,0.00071643,0.013388971,0.026883144,9077735,0.43494013,0.15883297,0.040350053,0.01377015,0.023491707,0.023491707,0.08804875,0.0,0.028202133,0.0,0,0,0,831,24,0,0,0,0,0,0,0
25504000,0.731331,-0.05278816,-0.0133560095,0.67984563,0.6712808,17.390905,-0.92999023,-13.029164,262.68118,-55.826756,-1.1514867e-05,-5.187104e-05,2.835318e-05,-0.0012784862,-0.0004191195,-0.00088112016,0.19831197,0.008259504,0.42939687,-0.0045351107,-0.007224298,0.005780039,0.72160965,-0.1357651,9.329549e-09,2.3238365e-05,0.00029900228,7.322101e-05,2.0104819e-05,1.9679375e-05,8.465563e-05,0.015302327,0.015022959,0.0076728654,0.09417078,0.09403721,0.025272252,2.3090436e-11,2.2922747e-11,1.696188e-10,1.7571878e-07,3.3513126e-07,5e-08,0.00025961662,8.124574e-06,0.0003047434,4.2295746e-05,0.00025350042,0.00029084893,1.090306,0.004369073,0.0006183581,0.013704438,0.028240021,9077735,0.43382943,0.15897249,0.00866155,0.018592723,0.009561424,0.009561424,0.052235287,0.0,0.028331367,0.0,0,0,0,831,24,0,0,0,0,0,0,0
25704000,0.7332796,-0.045692783,-0.020242104,0.6780881,0.7362813,17.20311,-0.51289785,-12.888297,266.15527,-55.966015,-1.1487434e-05,-5.188252e-05,2.8067256e-05,-0.0012820397,-0.0004208661,-0.00088400894,0.19807924,0.008231745,0.428859,-0.0046014944,-0.0074638994,0.006359425,0.7389489,-0.13110703,8.4275875e-09,2.4052057e-05,0.00029365832,7.40219e-05,2.035928e-05,1.9620416e-05,8.649721e-05,0.015155507,0.014882333,0.0077746008,0.0936951,0.09361922,0.025327757,2.2797488e-11,2.2720891e-11,1.6853499e-10,1.7533777e-07,3.335689e-07,5e-08,0.00025847604,8.0281425e-06,0.00029158348,4.13586e-05,0.0002523369,0.00027842447,1.0760024,0.004275527,0.00076510455,0.012852176,0.026694609,9077735,0.43279824,0.15914696,0.017432755,0.012307082,0.03659695,0.03659695,0.05797419,0.0,0.02869258,0.0,0,0,0,831,24,0,0,0,0,0,0,0
25904000,0.7352954,-0.03923643,-0.02571459,0.6761213,0.8092724,17.042925,-0.15573026,-12.727637,269.5857,-56.02723,-1.14552e-05,-5.1896746e-05,2.7948277e-05,-0.0012844598,-0.00041723016,-0.0008868157,0.19803962,0.00822386,0.42879447,-0.0045637055,-0.00749777,0.0064554773,0.7378094,-0.12769692,7.81273e-09,2.5257625e-05,0.00029026731,7.484597e-05,2.0612752e-05,1.9580883e-05,8.841907e-05,0.015030401,0.014808708,0.007870444,0.09322118,0.093198165,0.025392408,2.2520793e-11,2.2523842e-11,1.6759237e-10,1.7489171e-07,3.3205907e-07,5e-08,0.00025746436,7.9396605e-06,0.00027916214,4.0448747e-05,0.00025131364,0.00026671417,1.0503236,0.0041818935,0.0006225851,0.0131987445,0.028097056,9077735,0.43176305,0.15934995,0.0063970606,0.031999167,0.020426763,0.020426763,0.043490957,0.0,0.029138556,0.0,0,0,0,831,24,0,0,0,0,0,0,0
26104000,0.7370625,-0.033424575,-0.029515415,0.6743519,0.8800056,16.905415,0.13578454,-12.555636,272.98868,-56.027424,-1.1426128e-05,-5.190213e-05,2.781423e-05,-0.0012863025,-0.00041766476,-0.0008877987,0.19795205,0.008214543,0.42847285,-0.0046088896,-0.0075813555,0.0067923088,0.7532618,-0.12411823,6.7726926e-09,2.4178906e-05,0.0002823864,7.568171e-05,2.0829957e-05,1.9541485e-05,9.02861e-05,0.014934938,0.014807331,0.007960789,0.092789695,0.09282369,0.02546501,2.2235661e-11,2.2322897e-11,1.666208e-10,1.743478e-07,3.3047968e-07,5e-08,0.00025648932,7.845001e-06,0.0002660413,3.946376e-05,0.00025032193,0.00025437208,1.0349785,0.0040904926,0.00045719263,0.011866579,0.025761759,9077735,0.43082872,0.1595776,0.006119685,0.015507305,0.021738775,0.021738775,0.029104285,0.0,0.029302193,0.0,0,0,0,831,24,0,0,0,0,0,0,0
26304000,0.7387351,-0.02816488,-0.032144025,0.67263955,0.95196587,16.787748,0.36837777,-12.363472,276.36078,-55.972195,-1.1352598e-05,-5.1924362e-05,2.7666121e-05,-0.001288361,-0.00041731197,-0.0008896176,0.19789724,0.008210288,0.42807484,-0.00466326,-0.0076297824,0.0072031664,0.76382625,-0.12167103,5.7109646e-09,2.452318e-05,0.00027724373,7.656186e-05,2.1027512e-05,1.950669e-05,9.2215516e-05,0.014865288,0.014862984,0.00804157,0.09236502,0.09245518,0.02554284,2.196325e-11,2.2117603e-11,1.6575193e-10,1.7371778e-07,3.289835e-07,5e-08,0.00025565742,7.759415e-06,0.00025465045,3.8576654e-05,0.00024948813,0.0002436765,1.019337,0.004004948,0.00050877786,0.012326321,0.027001617,9077735,0.4299072,0.15982127,0.019134209,0.03360342,0.00951414,0.00951414,0.034265872,0.0,0.029309971,0.0,0,0,0,831,24,0,0,0,0,0,0,0
26504000,0.74016166,-0.023479996,-0.033835247,0.6711666,1.020121,16.69719,0.5558076,-12.156127,279.723,-55.874794,-1.1270338e-05,-5.193078e-05,2.750571e-05,-0.0012907936,-0.00041852074,-0.000892008,0.1978079,0.008208301,0.42746165,-0.004783313,-0.007706524,0.007815564,0.7618013,-0.11929047,5.0047655e-09,2.4294864e-05,0.00028466465,7.745739e-05,2.1187127e-05,1.945877e-05,9.407797e-05,0.014815052,0.014968177,0.008109394,0.09198355,0.09213901,0.025623932,2.1680397e-11,2.19023e-11,1.6483265e-10,1.7297347e-07,3.2745288e-07,5e-08,0.00025488329,7.668918e-06,0.00024331514,3.7665795e-05,0.00024871156,0.00023305716,0.99257624,0.0039195786,0.0005813107,0.01217366,0.026469445,9077735,0.42909506,0.16007477,0.013329736,0.03269081,0.0363396,0.0363396,0.04799429,0.0,0.029398374,0.0,0,0,0,831,24,0,0,0,0,0,0,0
26704000,0.7414736,-0.019136705,-0.034615904,0.66981524,1.0814811,16.616571,0.70308036,-11.938257,283.063,-55.749203,-1.1246973e-05,-5.1925406e-05,2.7265158e-05,-0.0012932053,-0.00041679994,-0.00089136884,0.19768988,0.008178902,0.4274523,-0.0046887803,-0.0078097866,0.007902874,0.77184033,-0.1172144,4.384233e-09,2.5006684e-05,0.00027141246,7.839925e-05,2.132029e-05,1.940545e-05,9.599777e-05,0.014794423,0.0151046915,0.008167825,0.09160714,0.0918306,0.025705257,2.1408014e-11,2.1677276e-11,1.639913e-10,1.7212868e-07,3.2602375e-07,5e-08,0.00025422813,7.58774e-06,0.00023380884,3.6869234e-05,0.0002480701,0.00022416549,0.9762965,0.0039285584,0.0007838385,0.010509681,0.023736384,9077735,0.42829633,0.1603286,0.022936553,0.029409941,0.021986187,0.021986187,0.033789136,0.0,0.029398646,0.0,0,0,0,831,24,0,0,0,0,0,0,0
26904000,0.74249977,-0.015313117,-0.034698676,0.66877174,1.1325599,16.55422,0.8154908,-11.709418,286.3908,-55.60001,-1.1193672e-05,-5.1908177e-05,2.7036438e-05,-0.0012947655,-0.00041922645,-0.0008900653,0.19755422,0.0081535885,0.42724338,-0.0046681217,-0.007932003,0.00816901,0.7804182,-0.11527035,3.8682373e-09,2.4623841e-05,0.00027784848,7.9410805e-05,2.1420186e-05,1.9337693e-05,9.786676e-05,0.014805069,0.015273581,0.008213344,0.09127583,0.09157549,0.025785327,2.1135574e-11,2.1441711e-11,1.631499e-10,1.7117104e-07,3.2463203e-07,5e-08,0.00025364404,7.509006e-06,0.0002252756,3.612647e-05,0.00024750837,0.00021619676,0.95931023,0.00392966,0.00087107596,0.0094800005,0.021719899,9077735,0.42761117,0.1605781,0.016506929,0.022215039,0.02309927,0.02309927,0.005474329,0.0,0.029454654,0.0,0,0,0,831,24,0,0,0,0,0,0,0
27104000,0.74339885,-0.011990326,-0.03433273,0.66785896,1.176496,16.498693,0.90317696,-11.467725,289.70422,-55.427464,-1.1126974e-05,-5.1878673e-05,2.6888521e-05,-0.001296049,-0.00042022165,-0.0008902664,0.19746403,0.008141525,0.42706138,-0.0046670353,-0.00799729,0.008388333,0.77649844,-0.113498345,3.4166485e-09,2.47755e-05,0.0002763016,8.0423364e-05,2.1479465e-05,1.9242647e-05,9.965864e-05,0.014835582,0.015453271,0.008248869,0.0909385,0.09132526,0.02586126,2.0849952e-11,2.119105e-11,1.6223049e-10,1.7008755e-07,3.2321367e-07,5e-08,0.00025309532,7.4264926e-06,0.00021709269,3.5387227e-05,0.00024698887,0.00020856774,0.9336427,0.003929614,0.0007343649,0.009405624,0.021127623,9077735,0.4269236,0.16081436,0.0019095573,0.03388638,0.011122383,0.011122383,0.022699796,0.0,0.029488532,0.0,0,0,0,831,24,0,0,0,0,0,0,0
27304000,0.7440898,-0.009078111,-0.033402253,0.6671824,1.2133816,16.462732,0.96791273,-11.21957,293.01685,-55.240917,-1.1083845e-05,-5.1848623e-05,2.6732483e-05,-0.0012967855,-0.00042157812,-0.0008896999,0.19735749,0.008131874,0.42673725,-0.004714599,-0.008078841,0.008735567,0.7883111,-0.111153215,2.9548053e-09,2.4011224e-05,0.0002911082,8.152441e-05,2.1514139e-05,1.913816e-05,0.00010145706,0.014899541,0.015651243,0.008269319,0.09064783,0.09112582,0.025931882,2.0576327e-11,2.0932608e-11,1.613704e-10,1.6890768e-07,3.2190053e-07,5e-08,0.0002525982,7.352962e-06,0.0002104211,3.4754925e-05,0.00024653474,0.0002023525,0.91697985,0.003925976,0.00061097444,0.008321837,0.019164704,9077735,0.42634922,0.1610338,0.02345425,0.023922818,0.037273664,0.037273664,0.014353863,0.0,0.029552864,0.0,0,0,0,831,24,0,0,0,0,0,0,0
27504000,0.7446112,-0.0065526403,-0.0322988,0.6666843,1.2380589,16.432772,1.0078753,-10.967001,296.31744,-55.044575,-1.1043406e-05,-5.1832907e-05,2.6559228e-05,-0.0012987526,-0.00042319664,-0.00088963815,0.197291,0.008113597,0.42663082,-0.0046804585,-0.008127643,0.008893749,0.79688644,-0.10926858,2.6141076e-09,2.3899704e-05,0.00028373513,8.2615814e-05,2.151293e-05,1.9002768e-05,0.00010316632,0.014984121,0.015851542,0.008279383,0.09034906,0.09092737,0.025994789,2.0290648e-11,2.0660905e-11,1.604172e-10,1.6761338e-07,3.205577e-07,5e-08,0.0002521039,7.2760467e-06,0.00020408677,3.4129796e-05,0.00024609276,0.00019645644,0.9012599,0.003925692,0.0006582333,0.0071360776,0.016455075,9077735,0.42576572,0.161229,0.011668355,0.019917723,0.023880892,0.023880892,0.01729171,0.0,0.029572396,0.0,0,0,0,831,24,0,0,0,0,0,0,0
27704000,0.7449287,-0.004207172,-0.030804357,0.6664193,1.2564933,16.412985,1.036121,-10.710533,299.613,-54.84403,-1.0984181e-05,-5.1798357e-05,2.6447988e-05,-0.0012975362,-0.0004270445,-0.00088700635,0.19723012,0.008102455,0.4265416,-0.0046815746,-0.008172791,0.009011438,0.78625166,-0.10805773,2.418051e-09,2.5188014e-05,0.00027555454,8.3808576e-05,2.148864e-05,1.8855475e-05,0.00010485673,0.01509697,0.016052164,0.008279028,0.09009541,0.090775244,0.026049761,2.0017219e-11,2.0383714e-11,1.5951071e-10,1.6623888e-07,3.1930594e-07,5e-08,0.00025162532,7.207597e-06,0.00019894006,3.3595003e-05,0.00024567996,0.00019166192,0.8773898,0.0039173304,0.00055123,0.0065261372,0.0144159645,9077735,0.42528892,0.16139938,0.01637473,0.013426428,0.023444962,0.023444962,0.021648748,0.0,0.029554795,0.0,0,0,0,831,24,0,0,0,0,0,0,0
27904000,0.7450359,-0.002289058,-0.029377079,0.66637325,1.2624935,16.397127,1.0487964,-10.455425,302.8994,-54.63891,-1.0991962e-05,-5.177933e-05,2.6345868e-05,-0.0012965153,-0.00042659644,-0.0008845727,0.19721273,0.008094901,0.4265154,-0.004665625,-0.008177551,0.0090619195,0.79090846,-0.10651732,2.1401823e-09,2.4215533e-05,0.00028924455,8.5001e-05,2.1435731e-05,1.8677058e-05,0.00010641658,0.015219128,0.016241467,0.008270471,0.08983191,0.09061798,0.026095254,1.9733423e-11,2.0096706e-11,1.584959e-10,1.647733e-07,3.1801156e-07,5e-08,0.0002511208,7.1359646e-06,0.00019404922,3.3065146e-05,0.00024525283,0.0001871033,0.8628707,0.0039150696,0.0004306746,0.004386359,0.01099547,9077735,0.42479393,0.16154025,0.011743488,0.008437402,0.011764895,0.011764895,0.01112852,0.0,0.029594384,0.0,0,0,0,831,24,0,0,0,0,0,0,0
28104000,0.7449707,-0.00064992066,-0.027815398,0.66651684,1.2637868,16.387342,1.0525578,-10.194757,306.19598,-54.429016,-1.0924931e-05,-5.172561e-05,2.6250098e-05,-0.0012967257,-0.00043136682,-0.0008847011,0.1971545,0.008081518,0.42647627,-0.0046514375,-0.0082207015,0.009135793,0.7985252,-0.10449577,1.9884985e-09,2.4710482e-05,0.00029751167,8.626935e-05,2.1364765e-05,1.849008e-05,0.000107970074,0.015365025,0.016427178,0.008256888,0.08961286,0.090501495,0.026131999,1.9462912e-11,1.9808006e-11,1.575227e-10,1.6325451e-07,3.1679426e-07,5e-08,0.00025060948,7.072133e-06,0.00019006417,3.260874e-05,0.00024483041,0.0001833792,0.8486132,0.0039076256,0.0004169911,0.00529082,0.011311843,9077735,0.4243988,0.16165395,0.0075663393,0.010274462,0.03703239,0.03703239,0.025384,0.0,0.029562961,0.0,0,0,0,831,24,0,0,0,0,0,0,0
28304000,0.74462354,0.0007289441,-0.025899054,0.6669817,1.24913,16.379658,1.0491135,-9.941155,309.47946,-54.220436,-1.0963995e-05,-5.1732855e-05,2.6126349e-05,-0.001297663,-0.00042888333,-0.000883792,0.1971691,0.0080770515,0.4264172,-0.00463281,-0.008194629,0.009217646,0.8022224,-0.10302877,1.8230573e-09,2.4355531e-05,0.0002925318,8.7551896e-05,2.1259812e-05,1.8273722e-05,0.00010936159,0.015503941,0.016587839,0.008236336,0.08938249,0.09037336,0.02615944,1.9183766e-11,1.9513528e-11,1.5643126e-10,1.6167475e-07,3.1552264e-07,5e-08,0.00025004955,7.005235e-06,0.00018628093,3.215575e-05,0.00024437008,0.00017983605,0.8355451,0.0039042328,0.0004169028,0.002106897,0.006530606,9077735,0.42397624,0.1617388,0.015617855,0.009172605,0.02209721,0.02209721,0.005261224,0.0,0.029563209,0.0,0,0,0,831,24,0,0,0,0,0,0,0
