timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
187696000,2294028,-0.00052795454,-0.005924576,8.0596816e-05,1311244,-0.2665282,0.2183775,-0.029726652,197388,-9.7933735e-05,0.00032897643,0.0032079178
188696000,2294028,-0.0005315452,-0.0059161927,7.913501e-05,1311244,-0.26648787,0.21842797,-0.029686116,197388,-9.685547e-05,0.00031815888,0.003241665
189696000,2294028,-0.00053994014,-0.0059064864,7.259693e-05,1311244,-0.2666006,0.21858203,-0.029695213,197388,-8.332744e-05,0.000314826,0.003226778
190696000,2294028,-0.0005443784,-0.005900719,7.121161e-05,1311244,-0.26661852,0.21867773,-0.02992881,197388,-7.281984e-05,0.0003135615,0.0032131178
191696000,2294028,-0.0005486588,-0.0058980896,7.5817625e-05,1311244,-0.26665425,0.2187707,-0.03003966,197388,-6.472497e-05,0.00031310596,0.0032084808
192696000,2294028,-0.00055200135,-0.005881476,6.4343585e-05,1311244,-0.26624677,0.22001891,-0.029767213,197388,-6.322523e-05,0.0002921232,0.003214001
193696000,2294028,-0.0005505066,-0.0058695474,5.9272235e-05,1311244,-0.26554012,0.22103302,-0.028415533,197388,-7.2802046e-05,0.00027894162,0.0032085236
194696000,2294028,-0.00054646435,-0.0058555556,5.2873616e-05,1311244,-0.26510194,0.22232708,-0.026810812,197388,-7.8457306e-05,0.000264182,0.0032044328
195696000,2294028,-0.0005423137,-0.0058446834,4.670264e-05,1311244,-0.26447496,0.22329834,-0.025493035,197388,-7.6054544e-05,0.0002520593,0.0031983508
196696000,2294028,-0.00053527293,-0.00583816,3.6663485e-05,1311244,-0.26373324,0.22367716,-0.023711663,197388,-7.718279e-05,0.00024273535,0.0032016777
197696000,2294028,-0.0005323872,-0.0058322465,3.4155946e-05,1311244,-0.2630325,0.22387157,-0.022113694,197388,-6.8214445e-05,0.00023700105,0.003200773
198696000,2294028,-0.00052330195,-0.0058346614,2.7575275e-05,1311244,-0.261644,0.2239557,-0.021853743,197388,-6.872081e-05,0.00023380113,0.0032014167
199696000,2294028,-0.0005199873,-0.0058399565,2.5875328e-05,1311244,-0.26022518,0.22376828,-0.022568356,197388,-5.8190846e-05,0.00023210383,0.003196665
200696000,2294028,-0.0005157426,-0.00584823,2.1227108e-05,1311244,-0.2588738,0.22326215,-0.023324726,197388,-5.2363088e-05,0.00023501144,0.003183119
201696000,2294028,-0.00050353067,-0.0058558662,1.2231615e-05,1311244,-0.25710005,0.22255939,-0.025109041,197388,-5.251042e-05,0.00023629358,0.00318407
202696000,2294028,-0.00048645248,-0.005864361,3.7027978e-06,1311244,-0.25529888,0.221885,-0.026569191,197388,-5.638067e-05,0.00023853374,0.0031939899
203696000,2294028,-0.00047307267,-0.0058770203,-1.2427679e-06,1311244,-0.25344738,0.22081281,-0.028524017,197388,-5.424885e-05,0.00024362274,0.0031943098
204696000,2294028,-0.0004647792,-0.0059016915,-7.799498e-06,1311244,-0.25199842,0.21914908,-0.030283934,197388,-4.9866125e-05,0.00025536295,0.003177883
205696000,2294028,-0.00045310197,-0.0059127607,-8.379453e-06,1311244,-0.2500375,0.21769203,-0.031203045,197388,-4.5155855e-05,0.00025730894,0.0031988607
206696000,2294028,-0.00044107877,-0.005929502,-1.1198078e-05,1311244,-0.24907708,0.21632174,-0.03095126,197388,-4.2815478e-05,0.00025974194,0.003202843
207696000,2294028,-0.00043066216,-0.0059398324,1.5584949e-06,1311244,-0.24854891,0.21454807,-0.030702362,197388,-4.8039117e-05,0.00025836338,0.0032290088
208696000,2294028,-0.00041414888,-0.005949084,2.7801207e-05,1311244,-0.24802731,0.21263683,-0.029417433,197388,-6.335659e-05,0.0002565835,0.0032509917
209696000,2294028,-0.00039855795,-0.0059605795,6.6511544e-05,1311244,-0.24769954,0.21053097,-0.02746762,197388,-7.549291e-05,0.0002533578,0.0032723325
210696000,2294028,-0.00038931295,-0.00597294,0.000106977146,1311244,-0.24744955,0.20843637,-0.02526665,197388,-8.885058e-05,0.00025768124,0.0032656237
211696000,2294028,-0.00037535178,-0.0059846602,0.00015598978,1311244,-0.24688272,0.2064144,-0.022041794,197388,-0.00010599768,0.00026139576,0.0032510215
212696000,2294028,-0.00036435857,-0.0059841857,0.00019613077,1311244,-0.2462136,0.2049979,-0.01983555,197388,-0.00011922252,0.00026189486,0.003251958
213696000,2294028,-0.00035703715,-0.005991025,0.00023841175,1311244,-0.2457252,0.2035388,-0.017069174,197388,-0.00012736759,0.00026758146,0.0032174536
214696000,2294028,-0.00035507372,-0.005991371,0.0002626757,1311244,-0.24534787,0.20178838,-0.014968576,197388,-0.00012919084,0.00027183743,0.0032131993
215696000,2294028,-0.00035050482,-0.005992615,0.0002729873,1311244,-0.24498291,0.2002688,-0.011440888,197388,-0.00013070206,0.00027351527,0.003204403
216696000,2294028,-0.000340179,-0.0059925807,0.00028587805,1311244,-0.24450931,0.19861063,-0.008533066,197388,-0.00013661763,0.00027239125,0.0031867535
217696000,2294028,-0.00032580405,-0.0059988596,0.00029309487,1311244,-0.24367455,0.19710267,-0.0050915377,197388,-0.000139749,0.00026625744,0.0031676213
218696000,2294028,-0.0003036954,-0.0060155555,0.0003106011,1311244,-0.2426443,0.1959443,-0.0018589594,197388,-0.00014543279,0.00025981263,0.00314507
219696000,2294028,-0.00029276704,-0.0060358285,0.00032213118,1311244,-0.24168997,0.19453256,0.0010074053,197388,-0.00014498811,0.00024937597,0.0031232943
220696000,2294028,-0.0002753767,-0.006057865,0.0003294547,1311244,-0.24089764,0.1935005,0.0035059,197388,-0.00013760777,0.0002360756,0.0031051736
221696000,2294028,-0.0002758557,-0.0060826647,0.00033521323,1311244,-0.24005847,0.19281086,0.005540156,197388,-0.00013439379,0.00022696539,0.003104126
222696000,2294028,-0.00025828226,-0.006095671,0.00033581548,1311244,-0.24007635,0.19199502,0.006514947,197388,-0.00012597648,0.00021653275,0.0030963654
223696000,2294028,-0.00024705596,-0.0061002676,0.00033309762,1311244,-0.24025853,0.19089255,0.007657004,197388,-0.0001190156,0.0002066001,0.0030855804
224696000,2294028,-0.00024381076,-0.006105978,0.00033707952,1311244,-0.24060136,0.19005193,0.009368683,197388,-0.00011953676,0.00019751958,0.0030766786
225696000,2294028,-0.00024094734,-0.0061020292,0.00034040184,1311244,-0.24088453,0.18896827,0.010399642,197388,-0.000119468794,0.00018856977,0.0030608177
226696000,2294028,-0.00024779627,-0.0060820687,0.0003417996,1311244,-0.24087912,0.1879491,0.011729268,197388,-0.00012292444,0.00018871702,0.0030442516
227696000,2294028,-0.00024405922,-0.0060588126,0.00034171762,1311244,-0.24090539,0.1863683,0.012456192,197388,-0.000120511555,0.00018685535,0.003021424
228696000,2294028,-0.00023682673,-0.0060336385,0.00034193238,1311244,-0.24095803,0.18496692,0.012771667,197388,-0.00012059224,0.00018823493,0.0030013418
229696000,2294028,-0.00022943362,-0.0060043405,0.00034540865,1311244,-0.24106102,0.18349497,0.0120605985,197388,-0.00012010175,0.00018869514,0.002983704
230696000,2294028,-0.00021507537,-0.005967531,0.00034414066,1311244,-0.24105933,0.18192632,0.01031256,197388,-0.00011650621,0.00019434953,0.0029691504
231696000,2294028,-0.00019698015,-0.0059410804,0.00035988638,1311244,-0.24138871,0.18057293,0.0072436673,197388,-0.00011465234,0.00019639479,0.0029597904
232696000,2294028,-0.00017917462,-0.0059038075,0.0003734692,1311244,-0.24135834,0.17944743,0.0046668947,197388,-0.00011282569,0.000200838,0.002948554
233696000,2294028,-0.00016463497,-0.005880059,0.0003878586,1311244,-0.24145271,0.17912817,0.0009590972,197388,-0.00011178184,0.0002049214,0.0029426636
234696000,2294028,-0.00015118584,-0.0058533684,0.0004022053,1311244,-0.2413355,0.17927551,-0.0017610028,197388,-0.00011162058,0.00021246422,0.002940314
235696000,2294028,-0.00012825346,-0.0058250464,0.00040301293,1311244,-0.24115458,0.17948896,-0.0046018697,197388,-0.000108747256,0.00021802896,0.0029325413
236696000,2294028,-0.00010461188,-0.005809047,0.00040695418,1311244,-0.2410641,0.17966695,-0.0071663545,197388,-0.00010620807,0.00022193443,0.0029281557
237696000,2294028,-9.068158e-05,-0.0057893554,0.0004084629,1311244,-0.24083152,0.18004769,-0.010187259,197388,-0.00010555117,0.00022621485,0.0029251478
238696000,2294028,-8.32423e-05,-0.0057725497,0.00040109636,1311244,-0.24058963,0.18036304,-0.013335567,197388,-0.00010525771,0.00022835073,0.0029208162
239696000,2294028,-7.1410104e-05,-0.005754095,0.00040404173,1311244,-0.2403126,0.18057688,-0.017870639,197388,-0.0001051193,0.00023113047,0.0029178173
240696000,2294028,-6.690946e-05,-0.005734018,0.00040898443,1311244,-0.23999366,0.18101817,-0.022783535,197388,-0.00010624633,0.0002358459,0.0029183396
241696000,2294028,-5.9515238e-05,-0.0057126437,0.00041739686,1311244,-0.23970377,0.1814323,-0.02786605,197388,-0.00010691449,0.00024021523,0.002918513
242696000,2294028,-5.0905644e-05,-0.005694745,0.00042992545,1311244,-0.23948975,0.18179159,-0.03223102,197388,-0.00010691146,0.00024257641,0.0029170925
243696000,2294028,-5.2836895e-05,-0.005677497,0.00042757345,1311244,-0.2392993,0.18199626,-0.035929643,197388,-0.000108250766,0.00024533932,0.0029164166
244696000,2294028,-5.3535263e-05,-0.005664577,0.00042931337,1311244,-0.23918937,0.18204825,-0.037949067,197388,-0.00010857029,0.00024551785,0.002913408
245696000,2294028,-5.314046e-05,-0.005648048,0.00042593628,1311244,-0.23910385,0.1817266,-0.039227728,197388,-0.00010883666,0.00024562096,0.0029092268
246696000,2294028,-5.579882e-05,-0.0056414614,0.00043050662,1311244,-0.23902261,0.1818266,-0.041764643,197388,-0.00010925299,0.0002455984,0.0029080384
247696000,2294028,-5.688042e-05,-0.0056385933,0.00044198477,1311244,-0.23895076,0.18188594,-0.043789305,197388,-0.00010912728,0.0002463723,0.0029098464
248696000,2294028,-5.0320312e-05,-0.0056351214,0.00044445996,1311244,-0.23895139,0.18173133,-0.045246486,197388,-0.00010839038,0.00024594893,0.002908393
249696000,2294028,-4.6987963e-05,-0.005629981,0.0004523303,1311244,-0.23891227,0.18156318,-0.04772709,197388,-0.00010767501,0.00024555318,0.0029075032
250696000,2294028,-4.729574e-05,-0.0056223404,0.00044625634,1311244,-0.23890735,0.18146615,-0.04958713,197388,-0.000108107735,0.0002457845,0.0029056058
251696000,2294028,-5.232255e-05,-0.005613772,0.00045094194,1311244,-0.2388133,0.18171816,-0.0499859,197388,-0.0001084503,0.00024711955,0.0029062924
252696000,2294028,-4.6637088e-05,-0.0056075933,0.0004544753,1311244,-0.23878211,0.18173629,-0.04922438,197388,-0.00010779855,0.00024696375,0.0029051255
253696000,2294028,-5.0502906e-05,-0.005604844,0.00045408474,1311244,-0.23874836,0.1820156,-0.04690962,197388,-0.00010800423,0.0002461852,0.0029033264
254695999,2294028,-5.10251e-05,-0.0056053926,0.00046336322,1311244,-0.23868458,0.18201067,-0.044237703,197388,-0.000107509964,0.00024630022,0.002904359
255695999,2294028,-4.694067e-05,-0.0056057223,0.0004718038,1311244,-0.23859519,0.18209074,-0.04042871,197388,-0.00010729491,0.0002463944,0.0029084005
256695999,2294028,-2.1543701e-05,-0.005613239,0.000455547,1311244,-0.23856471,0.18216135,-0.039586525,197388,-0.00011785185,0.00025166542,0.002913665
257695999,2294028,7.0017004e-06,-0.005639052,0.0004238369,1311244,-0.23837146,0.1825624,-0.03962468,197388,-0.00013243794,0.0002651389,0.0029184492
258695999,2294028,1.6189502e-05,-0.005655179,0.0004150678,1311244,-0.23798606,0.18316625,-0.03991937,197388,-0.00013371267,0.00027279026,0.0029212153
