timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
227432000,228972000,473999094,85529200,533020,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.94,-0.29999998,-11.96,2.84,4.6869073,0,0.0,0.0,3,0,10
227636000,229180000,473999089,85528868,532427,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.04,-0.32,-12.03,2.81,4.685336,0,0.0,0.0,3,0,10
227840000,229380000,473999083,85528545,531867,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.12,-0.32999998,-12.12,2.8,4.684987,0,0.0,0.0,3,0,10
228044000,229588000,473999076,85528209,531311,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.2,-0.37,-12.21,2.6299999,4.681671,0,0.0,0.0,3,0,10
228248000,229792000,473999069,85527877,530772,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.25,-0.41,-12.259999,2.54,4.6788783,0,0.0,0.0,3,0,10
228452000,229992000,473999061,85527550,530283,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.28,-0.38,-12.28,2.3899999,4.6807985,0,0.0,0.0,3,0,10
228656000,230200000,473999054,85527209,529796,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.3,-0.39,-12.29,2.27,4.680449,0,0.0,0.0,3,0,10
228860000,230404000,473999047,85526875,529356,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.29,-0.39,-12.28,2.1399999,4.680275,0,0.0,0.0,3,0,10
229064000,230604000,473999040,85526547,528944,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.2699995,-0.38,-12.2699995,2.04,4.6811476,0,0.0,0.0,3,0,10
229268000,230812000,473999033,85526208,528524,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.24,-0.34,-12.219999,1.9,4.68394,0,0.0,0.0,3,0,10
229472000,231016000,473999026,85525876,528135,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.2,-0.34,-12.2,1.86,4.683591,0,0.0,0.0,3,0,10
229676000,231216000,473999020,85525552,527781,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.16,-0.35,-12.16,1.76,4.6830673,0,0.0,0.0,3,0,10
229880000,231424000,473999014,85525215,527412,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.11,-0.34,-12.09,1.7199999,4.6834164,0,0.0,0.0,3,0,10
230084000,231628000,473999008,85524887,527070,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.05,-0.29,-12.03,1.6899999,4.6881285,0,0.0,0.0,3,0,10
230288000,231828000,473999003,85524566,526735,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,12.009999,-0.28,-12.009999,1.65,4.688652,0,0.0,0.0,3,0,10
230492000,232036000,473998998,85524233,526385,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.96,-0.26999998,-11.96,1.66,4.689525,0,0.0,0.0,3,0,10
230696000,232240000,473998993,85523909,526049,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.91,-0.22999999,-11.9,1.63,4.6926665,0,0.0,0.0,3,0,10
230900000,232440000,473998989,85523593,525726,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.87,-0.22,-11.849999,1.5899999,4.6930156,0,0.0,0.0,3,0,10
231104000,232648000,473998985,85523265,525397,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.82,-0.17,-11.83,1.5699999,4.6972046,0,0.0,0.0,3,0,10
231308000,232848000,473998982,85522949,525073,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.78,-0.16,-11.7699995,1.5999999,4.698426,0,0.0,0.0,3,0,10
231512000,233052000,473998979,85522629,524749,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.75,-0.13,-11.74,1.62,4.700695,0,0.0,0.0,3,0,10
231716000,233260000,473998977,85522305,524409,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.719999,-0.12,-11.719999,1.5699999,4.701568,0,0.0,0.0,3,0,10
231920000,233460000,473998976,85521992,524091,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.7,-0.08,-11.71,1.5799999,4.704884,0,0.0,0.0,3,0,10
232124000,233664000,473998974,85521675,523771,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.67,-0.06,-11.679999,1.5799999,4.7066293,0,0.0,0.0,3,0,10
232328000,233872000,473998974,85521351,523439,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.65,-0.03,-11.66,1.55,4.7092476,0,0.0,0.0,3,0,10
232532000,234072000,473998973,85521041,523123,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.63,0.0,-11.65,1.53,4.711516,0,0.0,0.0,3,0,10
232736000,234276000,473998973,85520726,522804,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.61,0.01,-11.599999,1.5899999,4.7132616,0,0.0,0.0,3,0,10
232940000,234484000,473998973,85520404,522481,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.58,0.04,-11.58,1.54,4.7158794,0,0.0,0.0,3,0,10
233144000,234684000,473998974,85520095,522158,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.559999,0.049999997,-11.559999,1.52,4.7169266,0,0.0,0.0,3,0,10
233348000,234888000,473998975,85519781,521844,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.54,0.049999997,-11.54,1.53,4.717101,0,0.0,0.0,3,0,10
233552000,235096000,473998977,85519461,521534,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.5199995,0.089999996,-11.49,1.49,4.7204175,0,0.0,0.0,3,0,10
233756000,235296000,473998978,85519155,521245,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.49,0.11,-11.509999,1.5,4.7221627,0,0.0,0.0,3,0,10
233960000,235504000,473998980,85518837,520930,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.469999,0.12,-11.48,1.51,4.7233844,0,0.0,0.0,3,0,10
234164000,235708000,473998983,85518525,520619,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.45,0.12,-11.45,1.4699999,4.723559,0,0.0,0.0,3,0,10
234368000,235908000,473998985,85518220,520324,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.429999,0.14,-11.45,1.4599999,4.7247806,0,0.0,0.0,3,0,10
234572000,236116000,473998988,85517903,520022,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.41,0.19999999,-11.41,1.4699999,4.729842,0,0.0,0.0,3,0,10
234776000,236320000,473998991,85517593,519725,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.389999,0.19,-11.41,1.43,4.729842,0,0.0,0.0,3,0,10
234980000,236520000,473998995,85517290,519430,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.36,0.17999999,-11.38,1.48,4.728795,0,0.0,0.0,3,0,10
235184000,236728000,473998998,85516975,519135,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.34,0.19999999,-11.36,1.4699999,4.7303658,0,0.0,0.0,3,0,10
235388000,236932000,473999002,85516667,518847,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.32,0.22,-11.32,1.43,4.7319365,0,0.0,0.0,3,0,10
235592000,237132000,473999006,85516366,518558,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.3,0.19999999,-11.28,1.4,4.730715,0,0.0,0.0,3,0,10
235796000,237340000,473999010,85516053,518258,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.2699995,0.22,-11.259999,1.4399999,4.731762,0,0.0,0.0,3,0,10
236000000,237544000,473999015,85515747,517974,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.25,0.22999999,-11.23,1.4499999,4.732809,0,0.0,0.0,3,0,10
236204000,237744000,473999019,85515447,517683,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.24,0.26,-11.219999,1.39,4.7363,0,0.0,0.0,3,0,10
236408000,237952000,473999023,85515136,517396,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.219999,0.25,-11.2,1.4499999,4.735253,0,0.0,0.0,3,0,10
236612000,238156000,473999028,85514832,517090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.2,0.22999999,-11.2,1.4399999,4.7329836,0,0.0,0.0,3,0,10
236816000,238356000,473999032,85514533,516815,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.179999,0.24,-11.179999,1.4,4.7340307,0,0.0,0.0,3,0,10
237020000,238564000,473999038,85514223,516522,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.16,0.26999998,-11.16,1.4399999,4.737172,0,0.0,0.0,3,0,10
237224000,238764000,473999042,85513926,516237,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.139999,0.25,-11.139999,1.43,4.734904,0,0.0,0.0,3,0,10
237428000,238968000,473999047,85513623,515958,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.13,0.25,-11.12,1.42,4.734904,0,0.0,0.0,3,0,10
237632000,239176000,473999052,85513315,515662,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.11,0.24,-11.12,1.39,4.73438,0,0.0,0.0,3,0,10
237836000,239376000,473999057,85513020,515378,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.09,0.26,-11.099999,1.37,4.7364745,0,0.0,0.0,3,0,10
238040000,239580000,473999062,85512718,515081,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.08,0.25,-11.07,1.4399999,4.735253,0,0.0,0.0,3,0,10
238244000,239788000,473999066,85512411,514797,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.059999,0.24,-11.04,1.38,4.7347293,0,0.0,0.0,3,0,10
238448000,239988000,473999071,85512117,514530,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.05,0.26,-11.04,1.38,4.735951,0,0.0,0.0,3,0,10
238652000,240192000,473999076,85511816,514233,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.04,0.26,-11.05,1.42,4.736125,0,0.0,0.0,3,0,10
238856000,240400000,473999081,85511511,513943,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.0199995,0.26999998,-11.01,1.37,4.737172,0,0.0,0.0,3,0,10
239060000,240600000,473999086,85511217,513663,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,11.0,0.25,-11.0,1.35,4.7354274,0,0.0,0.0,3,0,10
239264000,240804000,473999090,85510918,513385,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.99,0.26,-10.98,1.41,4.735951,0,0.0,0.0,3,0,10
239468000,241012000,473999095,85510615,513091,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.969999,0.24,-10.96,1.41,4.734904,0,0.0,0.0,3,0,10
239672000,241212000,473999100,85510322,512806,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.95,0.26,-10.96,1.36,4.7363,0,0.0,0.0,3,0,10
239876000,241416000,473999104,85510025,512528,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.929999,0.25,-10.92,1.35,4.735253,0,0.0,0.0,3,0,10
240080000,241624000,473999108,85509722,512236,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.92,0.24,-10.92,1.42,4.73438,0,0.0,0.0,3,0,10
240284000,241824000,473999113,85509431,511958,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.9,0.24,-10.889999,1.36,4.7345543,0,0.0,0.0,3,0,10
240488000,242032000,473999117,85509128,511659,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.889999,0.24,-10.889999,1.42,4.7347293,0,0.0,0.0,3,0,10
240692000,242236000,473999122,85508833,511376,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.87,0.22,-10.87,1.39,4.732635,0,0.0,0.0,3,0,10
240896000,242436000,473999125,85508544,511097,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.86,0.22999999,-10.88,1.4,4.733507,0,0.0,0.0,3,0,10
241100000,242644000,473999129,85508243,510805,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.849999,0.22999999,-10.86,1.41,4.733507,0,0.0,0.0,3,0,10
241304000,242848000,473999134,85507948,510520,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.84,0.19,-10.84,1.42,4.730016,0,0.0,0.0,3,0,10
241508000,243048000,473999138,85507659,510245,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.82,0.21,-10.82,1.37,4.7321115,0,0.0,0.0,3,0,10
241712000,243256000,473999142,85507359,509955,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.809999,0.16,-10.8,1.36,4.728097,0,0.0,0.0,3,0,10
241916000,243460000,473999145,85507064,509666,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.8,0.19999999,-10.8,1.41,4.7310643,0,0.0,0.0,3,0,10
242120000,243660000,473999149,85506777,509382,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.79,0.16,-10.79,1.41,4.7272243,0,0.0,0.0,3,0,10
242324000,243868000,473999152,85506478,509094,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.7699995,0.17999999,-10.78,1.39,4.728969,0,0.0,0.0,3,0,10
242528000,244072000,473999156,85506185,508817,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.76,0.17,-10.75,1.36,4.7286205,0,0.0,0.0,3,0,10
242732000,244272000,473999159,85505899,508540,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.75,0.17,-10.76,1.41,4.728969,0,0.0,0.0,3,0,10
242936000,244480000,473999163,85505602,508249,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.74,0.17,-10.719999,1.36,4.728795,0,0.0,0.0,3,0,10
243140000,244684000,473999166,85505309,507972,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.719999,0.17,-10.71,1.39,4.7286205,0,0.0,0.0,3,0,10
243344000,244884000,473999169,85505024,507691,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.71,0.19,-10.719999,1.4499999,4.730191,0,0.0,0.0,3,0,10
243548000,245092000,473999172,85504727,507403,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.7,0.17,-10.66,1.37,4.7282715,0,0.0,0.0,3,0,10
243752000,245292000,473999176,85504442,507119,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.16,-10.679999,1.4,4.7282715,0,0.0,0.0,3,0,10
243956000,245496000,473999178,85504152,506847,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.679999,0.14,-10.679999,1.39,4.725653,0,0.0,0.0,3,0,10
244160000,245704000,473999182,85503856,506542,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.67,0.17,-10.67,1.39,4.7284455,0,0.0,0.0,3,0,10
244364000,245904000,473999185,85503572,506263,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.66,0.17,-10.66,1.4,4.7286205,0,0.0,0.0,3,0,10
244568000,246108000,473999188,85503282,505971,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.66,0.16,-10.65,1.48,4.7273984,0,0.0,0.0,3,0,10
244772000,246316000,473999191,85502986,505665,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.66,0.17,-10.67,1.4399999,4.7284455,0,0.0,0.0,3,0,10
244976000,246516000,473999194,85502702,505365,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.66,0.14,-10.65,1.4499999,4.725479,0,0.0,0.0,3,0,10
245180000,246720000,473999197,85502413,505071,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.66,0.17,-10.69,1.4599999,4.7284455,0,0.0,0.0,3,0,10
245384000,246928000,473999200,85502117,504761,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.66,0.17999999,-10.66,1.49,4.7293186,0,0.0,0.0,3,0,10
245588000,247128000,473999203,85501832,504467,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.67,0.16,-10.69,1.4599999,4.7273984,0,0.0,0.0,3,0,10
245792000,247332000,473999206,85501542,504162,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.67,0.16,-10.69,1.48,4.728097,0,0.0,0.0,3,0,10
245996000,247540000,473999209,85501246,503846,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.679999,0.14999999,-10.65,1.51,4.7272243,0,0.0,0.0,3,0,10
246200000,247740000,473999212,85500961,503550,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.679999,0.14999999,-10.69,1.49,4.7263513,0,0.0,0.0,3,0,10
246404000,247944000,473999215,85500671,503243,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.679999,0.17,-10.67,1.54,4.7282715,0,0.0,0.0,3,0,10
246608000,248152000,473999218,85500375,502933,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.679999,0.14,-10.7,1.5,4.725653,0,0.0,0.0,3,0,10
246812000,248352000,473999221,85500090,502631,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.14999999,-10.67,1.5,4.726875,0,0.0,0.0,3,0,10
247016000,248560000,473999223,85499794,502322,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.14,-10.679999,1.48,4.726177,0,0.0,0.0,3,0,10
247220000,248764000,473999226,85499504,502008,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.16,-10.71,1.52,4.7273984,0,0.0,0.0,3,0,10
247424000,248964000,473999228,85499218,501701,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.12,-10.69,1.55,4.724257,0,0.0,0.0,3,0,10
247628000,249172000,473999231,85498922,501383,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.13,-10.7,1.53,4.725304,0,0.0,0.0,3,0,10
247832000,249376000,473999234,85498631,501072,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.13,-10.7,1.52,4.7251296,0,0.0,0.0,3,0,10
248036000,249576000,473999237,85498347,500772,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.13,-10.69,1.5,4.724606,0,0.0,0.0,3,0,10
248240000,249784000,473999239,85498050,500465,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.12,-10.7,1.49,4.7237334,0,0.0,0.0,3,0,10
248444000,249988000,473999242,85497758,500153,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.099999994,-10.69,1.4699999,4.7218137,0,0.0,0.0,3,0,10
248648000,250188000,473999244,85497473,499854,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.12,-10.71,1.5,4.723908,0,0.0,0.0,3,0,10
248852000,250396000,473999246,85497177,499533,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.099999994,-10.71,1.52,4.722512,0,0.0,0.0,3,0,10
249056000,250600000,473999249,85496886,499223,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.099999994,-10.7,1.5,4.7221627,0,0.0,0.0,3,0,10
249260000,250800000,473999251,85496601,498916,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.12,-10.69,1.5,4.7240825,0,0.0,0.0,3,0,10
249464000,251008000,473999253,85496305,498607,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.11,-10.679999,1.52,4.722861,0,0.0,0.0,3,0,10
249668000,251212000,473999255,85496014,498293,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.089999996,-10.679999,1.49,4.7214646,0,0.0,0.0,3,0,10
249872000,251412000,473999257,85495730,497982,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.099999994,-10.71,1.53,4.7221627,0,0.0,0.0,3,0,10
250076000,251620000,473999259,85495433,497665,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.7,0.099999994,-10.679999,1.54,4.7221627,0,0.0,0.0,3,0,10
250280000,251820000,473999261,85495148,497355,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.7,0.12,-10.7,1.53,4.724257,0,0.0,0.0,3,0,10
250484000,252024000,473999263,85494857,497048,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.71,0.08,-10.71,1.54,4.7202425,0,0.0,0.0,3,0,10
250688000,252232000,473999265,85494560,496728,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.71,0.11,-10.719999,1.53,4.722861,0,0.0,0.0,3,0,10
250892000,252432000,473999266,85494274,496424,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.719999,0.12,-10.71,1.51,4.723559,0,0.0,0.0,3,0,10
251096000,252636000,473999268,85493982,496105,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.719999,0.089999996,-10.71,1.52,4.720766,0,0.0,0.0,3,0,10
251300000,252844000,473999270,85493685,495786,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.719999,0.099999994,-10.73,1.54,4.722512,0,0.0,0.0,3,0,10
251504000,253044000,473999272,85493399,495479,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.719999,0.11,-10.75,1.51,4.7226863,0,0.0,0.0,3,0,10
251708000,253248000,473999275,85493108,495182,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.719999,0.11,-10.74,1.48,4.7233844,0,0.0,0.0,3,0,10
251912000,253456000,473999276,85492811,494863,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.71,0.089999996,-10.71,1.51,4.721639,0,0.0,0.0,3,0,10
252116000,253656000,473999278,85492526,494563,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.71,0.06,-10.719999,1.4599999,4.718672,0,0.0,0.0,3,0,10
252320000,253860000,473999280,85492234,494260,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.71,0.12,-10.69,1.4399999,4.723908,0,0.0,0.0,3,0,10
252524000,254068000,473999282,85491937,493958,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.7,0.099999994,-10.71,1.4599999,4.722512,0,0.0,0.0,3,0,10
252728000,254268000,473999284,85491652,493659,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.7,0.099999994,-10.71,1.5,4.721639,0,0.0,0.0,3,0,10
252932000,254472000,473999285,85491362,493363,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.69,0.089999996,-10.69,1.4399999,4.721639,0,0.0,0.0,3,0,10
253136000,254680000,473999287,85491065,493047,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.679999,0.089999996,-10.679999,1.4399999,4.7212896,0,0.0,0.0,3,0,10
253340000,254880000,473999289,85490781,492761,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.679999,0.08,-10.67,1.54,4.720766,0,0.0,0.0,3,0,10
253544000,255088000,473999291,85490484,492455,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.679999,0.08,-10.66,1.49,4.7204175,0,0.0,0.0,3,0,10
253748000,255292000,473999293,85490195,492152,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.679999,0.11,-10.7,1.4599999,4.722861,0,0.0,0.0,3,0,10
253952000,255492000,473999295,85489909,491851,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.679999,0.06,-10.65,1.5,4.7184978,0,0.0,0.0,3,0,10
254156000,255700000,473999297,85489614,491545,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.679999,0.089999996,-10.679999,1.54,4.7212896,0,0.0,0.0,3,0,10
254360000,255904000,473999299,85489323,491224,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.679999,0.099999994,-10.7,1.53,4.7223372,0,0.0,0.0,3,0,10
254564000,256103999,473999300,85489039,490920,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.62,0.11,-10.63,1.5,4.72321,0,0.0,0.0,3,0,10
254767999,256308000,473999302,85488751,490598,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.5199995,0.11,-10.53,1.76,4.7233844,0,0.0,0.0,3,0,10
254972000,256516000,473999304,85488460,490212,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.469999,0.099999994,-10.48,2.0,4.7221627,0,0.0,0.0,3,0,10
255176000,256716000,473999307,85488182,489776,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.45,0.089999996,-10.44,2.18,4.7218137,0,0.0,0.0,3,0,10
255380000,256920000,473999309,85487897,489308,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.469999,0.11,-10.48,2.34,4.7230353,0,0.0,0.0,3,0,10
255584000,257128000,473999311,85487606,488819,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.5199995,0.099999994,-10.53,2.45,4.721988,0,0.0,0.0,3,0,10
255788000,257327999,473999314,85487325,488310,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,10.58,0.12,-10.58,2.6499999,4.7240825,0,0.0,0.0,3,0,10
255992000,257531999,473999314,85487098,488116,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,6.6,0.01,-6.5699997,-0.01,4.714134,0,0.0,0.0,3,0,10
256195999,257740000,473999314,85486943,488112,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,4.5299997,-0.01,-4.5299997,0.01,4.7101197,0,0.0,0.0,3,0,10
256399999,257940000,473999314,85486850,488116,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,2.5,0.03,-2.51,-0.049999997,4.724432,0,0.0,0.0,3,0,10
256604000,258144000,473999314,85486811,488120,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.41,0.01,-0.42,0.0,4.739965,0,0.0,0.0,3,0,10
256808000,258351999,473999314,85486811,488123,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,6.279869,0,0.0,0.0,3,0,10
257012000,258552000,473999314,85486810,488122,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,4.550771,0,0.0,0.0,3,0,10
257216000,258755999,473999314,85486810,488117,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.0,0.01,3.271096,0,0.0,0.0,3,0,10
257420000,258964000,473999314,85486810,488124,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.01,0.02,2.6555183,0,0.0,0.0,3,0,10
257623999,259164000,473999314,85486810,488130,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,3.095516,0,0.0,0.0,3,0,10
257827999,259368000,473999314,85486809,488122,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.02,0.03,1.1264355,0,0.0,0.0,3,0,10
258032000,259576000,473999315,85486810,488118,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,5.844235,0,0.0,0.0,3,0,10
258236000,259776000,473999315,85486810,488122,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,-0.02,0.0,5.4295444,0,0.0,0.0,3,0,10
258440000,259980000,473999314,85486810,488119,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.1847486,0,0.0,0.0,3,0,10
258644000,260188000,473999314,85486810,488124,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,6.1337852,0,0.0,0.0,3,0,10
258848000,260387999,473999314,85486810,488121,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.03,2.8075366,0,0.0,0.0,3,0,10
