timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
115992000,-0.73036706,-0.09991276,-0.103153504,-0.66779476,0.0,0.0,0.0,0.0,0
116004000,-0.7296179,-0.09996549,-0.10339539,-0.66856796,0.0,0.0,0.0,0.0,0
116016000,-0.72886795,-0.10001747,-0.103640735,-0.6693397,0.0,0.0,0.0,0.0,0
116028000,-0.7281176,-0.10007123,-0.10388945,-0.6701094,0.0,0.0,0.0,0.0,0
116040000,-0.7273668,-0.10012564,-0.10413812,-0.6708776,0.0,0.0,0.0,0.0,0
116052000,-0.7266153,-0.10017842,-0.10438845,-0.6716447,0.0,0.0,0.0,0.0,0
116064000,-0.7258639,-0.10023014,-0.10464029,-0.6724099,0.0,0.0,0.0,0.0,0
116076000,-0.7251119,-0.100282975,-0.10489345,-0.6731735,0.0,0.0,0.0,0.0,0
116088000,-0.7243592,-0.10033499,-0.1051468,-0.6739361,0.0,0.0,0.0,0.0,0
116100000,-0.7236065,-0.100385666,-0.10540078,-0.67469704,0.0,0.0,0.0,0.0,0
116112000,-0.72285396,-0.10043655,-0.1056542,-0.67545605,0.0,0.0,0.0,0.0,0
116124000,-0.7221005,-0.10048972,-0.10590888,-0.67621374,0.0,0.0,0.0,0.0,0
116136000,-0.7213465,-0.10054452,-0.10616573,-0.6769697,0.0,0.0,0.0,0.0,0
116148000,-0.72059274,-0.10060006,-0.10642175,-0.6777236,0.0,0.0,0.0,0.0,0
116160000,-0.7198385,-0.100656755,-0.1066764,-0.6784763,0.0,0.0,0.0,0.0,0
116172000,-0.71908367,-0.100714855,-0.10693163,-0.6792274,0.0,0.0,0.0,0.0,0
116184000,-0.7183289,-0.10077477,-0.10718732,-0.6799765,0.0,0.0,0.0,0.0,0
116196000,-0.7175738,-0.10083416,-0.10744269,-0.6807242,0.0,0.0,0.0,0.0,0
116208000,-0.716818,-0.10089324,-0.107699245,-0.6814709,0.0,0.0,0.0,0.0,0
116220000,-0.71606183,-0.10095227,-0.107957624,-0.68221575,0.0,0.0,0.0,0.0,0
116232000,-0.7153057,-0.101010546,-0.108214825,-0.6829592,0.0,0.0,0.0,0.0,0
116244000,-0.71454877,-0.10106883,-0.10847177,-0.68370175,0.0,0.0,0.0,0.0,0
116256000,-0.7137918,-0.10112568,-0.1087287,-0.6844429,0.0,0.0,0.0,0.0,0
116268000,-0.71303463,-0.10118399,-0.108986005,-0.6851821,0.0,0.0,0.0,0.0,0
116280000,-0.71227646,-0.10124562,-0.109245025,-0.68591994,0.0,0.0,0.0,0.0,0
116292000,-0.7115172,-0.10131014,-0.10950696,-0.68665624,0.0,0.0,0.0,0.0,0
116304000,-0.710758,-0.101376005,-0.10976896,-0.6873906,0.0,0.0,0.0,0.0,0
116316000,-0.7099981,-0.10144439,-0.11003082,-0.6881236,0.0,0.0,0.0,0.0,0
116328000,-0.70923704,-0.10151556,-0.11029433,-0.68885535,0.0,0.0,0.0,0.0,0
116340000,-0.70847535,-0.10158834,-0.11056086,-0.68958527,0.0,0.0,0.0,0.0,0
116352000,-0.707713,-0.10166223,-0.11082932,-0.69031376,0.0,0.0,0.0,0.0,0
116364000,-0.70694965,-0.101735316,-0.11109852,-0.69104147,0.0,0.0,0.0,0.0,0
116376000,-0.7061857,-0.10180848,-0.11137029,-0.6917677,0.0,0.0,0.0,0.0,0
116388000,-0.7054212,-0.10188312,-0.11164348,-0.6924923,0.0,0.0,0.0,0.0,0
116400000,-0.7046558,-0.101957686,-0.11191647,-0.69321615,0.0,0.0,0.0,0.0,0
116412000,-0.70388967,-0.10203261,-0.11219156,-0.6939387,0.0,0.0,0.0,0.0,0
116424000,-0.7031235,-0.10210733,-0.11246605,-0.6946596,0.0,0.0,0.0,0.0,0
116436000,-0.7023565,-0.102183945,-0.11274116,-0.69537926,0.0,0.0,0.0,0.0,0
116448000,-0.7015885,-0.102261595,-0.113018006,-0.6960978,0.0,0.0,0.0,0.0,0
116460000,-0.70082015,-0.10233967,-0.113296844,-0.69681466,0.0,0.0,0.0,0.0,0
116472000,-0.7000512,-0.10241919,-0.113575116,-0.69753027,0.0,0.0,0.0,0.0,0
116484000,-0.69928133,-0.10249655,-0.11385334,-0.69824535,0.0,0.0,0.0,0.0,0
116496000,-0.6985114,-0.10257083,-0.11413183,-0.69895923,0.0,0.0,0.0,0.0,0
116508000,-0.6977412,-0.10264445,-0.114410415,-0.69967186,0.0,0.0,0.0,0.0,0
116520000,-0.6969703,-0.10271615,-0.114687994,-0.70038384,0.0,0.0,0.0,0.0,0
116532000,-0.69619906,-0.102785796,-0.11496584,-0.70109475,0.0,0.0,0.0,0.0,0
116544000,-0.6954276,-0.10285596,-0.11524422,-0.7018041,0.0,0.0,0.0,0.0,0
116556000,-0.6946549,-0.10292587,-0.115524255,-0.70251274,0.0,0.0,0.0,0.0,0
116568000,-0.693881,-0.102993935,-0.115807325,-0.7032206,0.0,0.0,0.0,0.0,0
116580000,-0.69310665,-0.10306071,-0.1160926,-0.70392704,0.0,0.0,0.0,0.0,0
116592000,-0.69233143,-0.10312692,-0.11637911,-0.7046325,0.0,0.0,0.0,0.0,0
116604000,-0.69155514,-0.10319203,-0.11666717,-0.70533735,0.0,0.0,0.0,0.0,0
116616000,-0.6907784,-0.103256226,-0.11695697,-0.7060408,0.0,0.0,0.0,0.0,0
116628000,-0.69000065,-0.103322364,-0.1172489,-0.70674276,0.0,0.0,0.0,0.0,0
116640000,-0.6892217,-0.10338935,-0.11754199,-0.7074441,0.0,0.0,0.0,0.0,0
116652000,-0.6884419,-0.10345689,-0.117837355,-0.708144,0.0,0.0,0.0,0.0,0
116664000,-0.68766195,-0.1035244,-0.118131876,-0.7088425,0.0,0.0,0.0,0.0,0
116676000,-0.68688136,-0.103592135,-0.11842523,-0.7095401,0.0,0.0,0.0,0.0,0
116688000,-0.6861001,-0.10365937,-0.11871861,-0.71023685,0.0,0.0,0.0,0.0,0
116700000,-0.6853186,-0.10372549,-0.11901301,-0.71093214,0.0,0.0,0.0,0.0,0
116712000,-0.68453616,-0.103790745,-0.11930745,-0.7116267,0.0,0.0,0.0,0.0,0
116724000,-0.6837526,-0.1038548,-0.11960266,-0.71232074,0.0,0.0,0.0,0.0,0
116736000,-0.68296856,-0.1039187,-0.119899765,-0.71301335,0.0,0.0,0.0,0.0,0
116748000,-0.6821837,-0.10398413,-0.12019806,-0.7137046,0.0,0.0,0.0,0.0,0
116760000,-0.6813979,-0.104049176,-0.12049583,-0.7143952,0.0,0.0,0.0,0.0,0
116772000,-0.68061143,-0.10411492,-0.12079536,-0.71508443,0.0,0.0,0.0,0.0,0
116784000,-0.6798246,-0.10418065,-0.1210948,-0.71577233,0.0,0.0,0.0,0.0,0
116796000,-0.6790364,-0.104246676,-0.12139603,-0.71645963,0.0,0.0,0.0,0.0,0
116808000,-0.67824715,-0.10431389,-0.12169848,-0.71714574,0.0,0.0,0.0,0.0,0
116820000,-0.6774575,-0.10438151,-0.12200203,-0.71783036,0.0,0.0,0.0,0.0,0
116832000,-0.6766673,-0.10444777,-0.1223047,-0.71851426,0.0,0.0,0.0,0.0,0
116844000,-0.6758758,-0.10451384,-0.122608714,-0.71919745,0.0,0.0,0.0,0.0,0
116856000,-0.6750842,-0.10457824,-0.12291241,-0.71987945,0.0,0.0,0.0,0.0,0
116868000,-0.67429197,-0.10464304,-0.123215504,-0.7205603,0.0,0.0,0.0,0.0,0
116880000,-0.67349887,-0.10470717,-0.12351719,-0.7212408,0.0,0.0,0.0,0.0,0
116892000,-0.6727053,-0.10477075,-0.12381903,-0.7219201,0.0,0.0,0.0,0.0,0
116904000,-0.67191136,-0.10483561,-0.124120854,-0.7225979,0.0,0.0,0.0,0.0,0
116916000,-0.6711161,-0.1049003,-0.12442382,-0.7232751,0.0,0.0,0.0,0.0,0
116928000,-0.6703198,-0.104963765,-0.12472872,-0.7239515,0.0,0.0,0.0,0.0,0
116940000,-0.669523,-0.10502674,-0.12503469,-0.72462666,0.0,0.0,0.0,0.0,0
116952000,-0.6687255,-0.10508858,-0.12533939,-0.72530115,0.0,0.0,0.0,0.0,0
116964000,-0.6679268,-0.10514985,-0.12564449,-0.7259751,0.0,0.0,0.0,0.0,0
116976000,-0.66712767,-0.10521068,-0.12595025,-0.7266478,0.0,0.0,0.0,0.0,0
116988000,-0.6663281,-0.10527219,-0.12625542,-0.7273193,0.0,0.0,0.0,0.0,0
117000000,-0.6655273,-0.10533399,-0.12656023,-0.7279902,0.0,0.0,0.0,0.0,0
117012000,-0.6647257,-0.105393775,-0.1268667,-0.7286603,0.0,0.0,0.0,0.0,0
117024000,-0.66392374,-0.10545202,-0.12717322,-0.7293293,0.0,0.0,0.0,0.0,0
117036000,-0.6631205,-0.105509445,-0.12747973,-0.72999793,0.0,0.0,0.0,0.0,0
117048000,-0.6623163,-0.10556546,-0.12778723,-0.7306658,0.0,0.0,0.0,0.0,0
117060000,-0.66151184,-0.10562077,-0.12809494,-0.7313325,0.0,0.0,0.0,0.0,0
117072000,-0.66070664,-0.10567622,-0.12840205,-0.73199815,0.0,0.0,0.0,0.0,0
117084000,-0.6599004,-0.10573131,-0.12870888,-0.7326633,0.0,0.0,0.0,0.0,0
117096000,-0.6590939,-0.105785444,-0.12901588,-0.73332715,0.0,0.0,0.0,0.0,0
117108000,-0.658287,-0.10584013,-0.1293216,-0.7339899,0.0,0.0,0.0,0.0,0
117120000,-0.65747905,-0.10589547,-0.1296259,-0.7346521,0.0,0.0,0.0,0.0,0
117132000,-0.6566705,-0.1059492,-0.12993072,-0.7353133,0.0,0.0,0.0,0.0,0
117144000,-0.6558617,-0.106001884,-0.13023545,-0.7359734,0.0,0.0,0.0,0.0,0
117156000,-0.65505165,-0.106054716,-0.13054067,-0.7366328,0.0,0.0,0.0,0.0,0
117168000,-0.65424025,-0.106108546,-0.13084869,-0.7372913,0.0,0.0,0.0,0.0,0
117180000,-0.6534283,-0.10616306,-0.1311578,-0.7379482,0.0,0.0,0.0,0.0,0
117192000,-0.6526158,-0.10621745,-0.13146526,-0.7386044,0.0,0.0,0.0,0.0,0
117204000,-0.6518023,-0.10627118,-0.1317715,-0.7392602,0.0,0.0,0.0,0.0,0
117216000,-0.65098864,-0.10632426,-0.13207707,-0.73991466,0.0,0.0,0.0,0.0,0
117228000,-0.6501742,-0.10637918,-0.13238348,-0.7405678,0.0,0.0,0.0,0.0,0
117240000,-0.64935845,-0.10643291,-0.13269033,-0.74122065,0.0,0.0,0.0,0.0,0
117252000,-0.64854205,-0.10648389,-0.13299723,-0.7418728,0.0,0.0,0.0,0.0,0
117264000,-0.64772505,-0.10653505,-0.13330488,-0.7425237,0.0,0.0,0.0,0.0,0
117276000,-0.6469065,-0.10658755,-0.13361369,-0.74317396,0.0,0.0,0.0,0.0,0
117288000,-0.6460869,-0.10663908,-0.1339227,-0.74382365,0.0,0.0,0.0,0.0,0
117300000,-0.64526695,-0.10669048,-0.13423161,-0.7444721,0.0,0.0,0.0,0.0,0
117312000,-0.6444465,-0.106741324,-0.13453855,-0.7451198,0.0,0.0,0.0,0.0,0
117324000,-0.64362437,-0.10679147,-0.13484745,-0.74576706,0.0,0.0,0.0,0.0,0
117336000,-0.6428013,-0.10684064,-0.13515887,-0.7464133,0.0,0.0,0.0,0.0,0
117348000,-0.64197737,-0.1068893,-0.13547054,-0.7470586,0.0,0.0,0.0,0.0,0
117360000,-0.6411523,-0.10693615,-0.13578083,-0.7477038,0.0,0.0,0.0,0.0,0
117372000,-0.64032626,-0.10698224,-0.13609265,-0.7483482,0.0,0.0,0.0,0.0,0
117384000,-0.63949955,-0.10702906,-0.13640507,-0.7489912,0.0,0.0,0.0,0.0,0
117396000,-0.6386718,-0.10707675,-0.13671726,-0.7496335,0.0,0.0,0.0,0.0,0
117408000,-0.637843,-0.10712151,-0.13702908,-0.75027555,0.0,0.0,0.0,0.0,0
117420000,-0.6370134,-0.10716511,-0.13734286,-0.75091654,0.0,0.0,0.0,0.0,0
117432000,-0.63618225,-0.10720992,-0.13765904,-0.7515566,0.0,0.0,0.0,0.0,0
117444000,-0.6353495,-0.10725415,-0.13797627,-0.75219625,0.0,0.0,0.0,0.0,0
117456000,-0.6345162,-0.10729685,-0.13829418,-0.7528349,0.0,0.0,0.0,0.0,0
117468000,-0.6336824,-0.10733947,-0.13861148,-0.7534725,0.0,0.0,0.0,0.0,0
117480000,-0.6328477,-0.10738134,-0.13892713,-0.7541097,0.0,0.0,0.0,0.0,0
117492000,-0.6320119,-0.107424356,-0.13924488,-0.7547456,0.0,0.0,0.0,0.0,0
117504000,-0.6311757,-0.107468285,-0.13956249,-0.7553802,0.0,0.0,0.0,0.0,0
117516000,-0.63033813,-0.10751171,-0.13988045,-0.7560143,0.0,0.0,0.0,0.0,0
117528000,-0.6294993,-0.10755357,-0.14019956,-0.7566479,0.0,0.0,0.0,0.0,0
117540000,-0.6286599,-0.10759434,-0.14051929,-0.7572804,0.0,0.0,0.0,0.0,0
117552000,-0.62781966,-0.10763534,-0.14083901,-0.757912,0.0,0.0,0.0,0.0,0
117564000,-0.62697774,-0.107677825,-0.14116073,-0.7585428,0.0,0.0,0.0,0.0,0
117576000,-0.6261353,-0.107719705,-0.14148265,-0.7591725,0.0,0.0,0.0,0.0,0
117588000,-0.62529254,-0.107761614,-0.14180265,-0.75980115,0.0,0.0,0.0,0.0,0
117600000,-0.6244487,-0.10780427,-0.14212133,-0.7604293,0.0,0.0,0.0,0.0,0
117612000,-0.6236041,-0.107847184,-0.14244005,-0.76105636,0.0,0.0,0.0,0.0,0
117624000,-0.6227592,-0.1078898,-0.14275864,-0.7616823,0.0,0.0,0.0,0.0,0
117636000,-0.62191296,-0.10793296,-0.14307845,-0.7623073,0.0,0.0,0.0,0.0,0
117648000,-0.62106556,-0.10797455,-0.14339834,-0.7629319,0.0,0.0,0.0,0.0,0
117660000,-0.6202179,-0.108015046,-0.1437179,-0.76355535,0.0,0.0,0.0,0.0,0
117672000,-0.6193693,-0.10805634,-0.1440371,-0.7641779,0.0,0.0,0.0,0.0,0
117684000,-0.61851937,-0.1080977,-0.14435591,-0.7648001,0.0,0.0,0.0,0.0,0
117696000,-0.61766905,-0.10813835,-0.1446743,-0.7654211,0.0,0.0,0.0,0.0,0
117708000,-0.6168184,-0.10817944,-0.14499079,-0.7660411,0.0,0.0,0.0,0.0,0
117720000,-0.6159668,-0.10822126,-0.14530563,-0.7666606,0.0,0.0,0.0,0.0,0
117732000,-0.6151143,-0.1082617,-0.145621,-0.76727927,0.0,0.0,0.0,0.0,0
117744000,-0.6142612,-0.108300686,-0.14593582,-0.7678971,0.0,0.0,0.0,0.0,0
117756000,-0.6134069,-0.10833881,-0.14624959,-0.7685147,0.0,0.0,0.0,0.0,0
117768000,-0.61255133,-0.10837547,-0.14656337,-0.7691319,0.0,0.0,0.0,0.0,0
117780000,-0.6116953,-0.10841141,-0.14687695,-0.7697481,0.0,0.0,0.0,0.0,0
117792000,-0.6108386,-0.10844715,-0.14718884,-0.77036357,0.0,0.0,0.0,0.0,0
117804000,-0.60998064,-0.10848228,-0.14749938,-0.77097875,0.0,0.0,0.0,0.0,0
117816000,-0.6091219,-0.10851525,-0.14781033,-0.7715932,0.0,0.0,0.0,0.0,0
117828000,-0.60826194,-0.10854829,-0.14812297,-0.77220684,0.0,0.0,0.0,0.0,0
117840000,-0.60740006,-0.10858062,-0.14843619,-0.7728203,0.0,0.0,0.0,0.0,0
117852000,-0.6065366,-0.108612545,-0.14875224,-0.77343297,0.0,0.0,0.0,0.0,0
117864000,-0.6056724,-0.10864403,-0.14906828,-0.7740447,0.0,0.0,0.0,0.0,0
117876000,-0.6048068,-0.10867584,-0.14938413,-0.77465594,0.0,0.0,0.0,0.0,0
117888000,-0.60393995,-0.10870589,-0.14969926,-0.7752669,0.0,0.0,0.0,0.0,0
117900000,-0.6030723,-0.10873335,-0.15001482,-0.77587724,0.0,0.0,0.0,0.0,0
117912000,-0.6022033,-0.108758844,-0.1503298,-0.7764874,0.0,0.0,0.0,0.0,0
117924000,-0.6013322,-0.10878377,-0.15064679,-0.7770974,0.0,0.0,0.0,0.0,0
117936000,-0.60045975,-0.10880799,-0.15096621,-0.7777064,0.0,0.0,0.0,0.0,0
117948000,-0.59958607,-0.10883297,-0.15128669,-0.7783145,0.0,0.0,0.0,0.0,0
117960000,-0.5987107,-0.10885716,-0.15160666,-0.7789224,0.0,0.0,0.0,0.0,0
117972000,-0.59783375,-0.10887911,-0.15192927,-0.7795298,0.0,0.0,0.0,0.0,0
117984000,-0.59695554,-0.10889968,-0.15225317,-0.7801366,0.0,0.0,0.0,0.0,0
117996000,-0.59607524,-0.10891973,-0.15257819,-0.78074306,0.0,0.0,0.0,0.0,0
118008000,-0.5951932,-0.108938694,-0.1529052,-0.7813491,0.0,0.0,0.0,0.0,0
118020000,-0.5943102,-0.1089573,-0.15323351,-0.7819541,0.0,0.0,0.0,0.0,0
118032000,-0.59342587,-0.108976595,-0.1535622,-0.7825583,0.0,0.0,0.0,0.0,0
118044000,-0.59253985,-0.10899614,-0.15389144,-0.7831621,0.0,0.0,0.0,0.0,0
118056000,-0.591653,-0.109015524,-0.1542214,-0.7837648,0.0,0.0,0.0,0.0,0
118068000,-0.59076476,-0.10903442,-0.1545522,-0.7843668,0.0,0.0,0.0,0.0,0
118080000,-0.58987445,-0.109052524,-0.15488395,-0.7849686,0.0,0.0,0.0,0.0,0
118092000,-0.5889829,-0.10906902,-0.15521714,-0.7855698,0.0,0.0,0.0,0.0,0
118104000,-0.5880905,-0.109084904,-0.15554987,-0.78617007,0.0,0.0,0.0,0.0,0
118116000,-0.5871966,-0.10910086,-0.15588209,-0.78677,0.0,0.0,0.0,0.0,0
118128000,-0.5863017,-0.10911512,-0.15621302,-0.78736955,0.0,0.0,0.0,0.0,0
118140000,-0.5854062,-0.10912961,-0.1565433,-0.78796804,0.0,0.0,0.0,0.0,0
118152000,-0.5845095,-0.10914451,-0.15687168,-0.7885661,0.0,0.0,0.0,0.0,0
118164000,-0.58361155,-0.10915591,-0.15719803,-0.7891644,0.0,0.0,0.0,0.0,0
118176000,-0.58271307,-0.10916394,-0.15752292,-0.7897622,0.0,0.0,0.0,0.0,0
118188000,-0.58181345,-0.109171845,-0.15784763,-0.7903593,0.0,0.0,0.0,0.0,0
118200000,-0.58091205,-0.1091797,-0.15817255,-0.7909561,0.0,0.0,0.0,0.0,0
118212000,-0.5800096,-0.10918688,-0.15849803,-0.791552,0.0,0.0,0.0,0.0,0
118224000,-0.5791063,-0.10919485,-0.15882291,-0.7921469,0.0,0.0,0.0,0.0,0
118236000,-0.57820135,-0.109203875,-0.15914688,-0.79274154,0.0,0.0,0.0,0.0,0
118248000,-0.577295,-0.10921213,-0.15947118,-0.7933355,0.0,0.0,0.0,0.0,0
118260000,-0.57638776,-0.10921918,-0.15979613,-0.7939286,0.0,0.0,0.0,0.0,0
118272000,-0.57547915,-0.109225355,-0.16012044,-0.79452133,0.0,0.0,0.0,0.0,0
118284000,-0.574569,-0.10923022,-0.16044497,-0.7951137,0.0,0.0,0.0,0.0,0
118296000,-0.5736581,-0.109234124,-0.16076994,-0.795705,0.0,0.0,0.0,0.0,0
118308000,-0.5727457,-0.10923656,-0.1610956,-0.7962959,0.0,0.0,0.0,0.0,0
118320000,-0.5718311,-0.10923693,-0.16142234,-0.7968867,0.0,0.0,0.0,0.0,0
118332000,-0.57091516,-0.10923548,-0.16175145,-0.79747665,0.0,0.0,0.0,0.0,0
118344000,-0.569998,-0.10923379,-0.16208157,-0.7980657,0.0,0.0,0.0,0.0,0
118356000,-0.56907916,-0.10923131,-0.16241153,-0.7986545,0.0,0.0,0.0,0.0,0
118368000,-0.568159,-0.10922722,-0.16274245,-0.7992426,0.0,0.0,0.0,0.0,0
118380000,-0.5672375,-0.10922211,-0.16307588,-0.79982966,0.0,0.0,0.0,0.0,0
118392000,-0.5663139,-0.10921591,-0.16341066,-0.80041647,0.0,0.0,0.0,0.0,0
118404000,-0.565389,-0.109208584,-0.16374525,-0.80100274,0.0,0.0,0.0,0.0,0
118416000,-0.5644637,-0.10920142,-0.1640788,-0.8015878,0.0,0.0,0.0,0.0,0
118428000,-0.56353736,-0.109193765,-0.16441172,-0.80217224,0.0,0.0,0.0,0.0,0
118440000,-0.5626094,-0.10918494,-0.16474451,-0.8027563,0.0,0.0,0.0,0.0,0
118452000,-0.5616808,-0.10917486,-0.16507716,-0.8033394,0.0,0.0,0.0,0.0,0
118464000,-0.5607513,-0.10916508,-0.16540857,-0.8039217,0.0,0.0,0.0,0.0,0
118476000,-0.5598202,-0.10915544,-0.1657388,-0.80450374,0.0,0.0,0.0,0.0,0
118488000,-0.5588882,-0.10914487,-0.16606858,-0.8050849,0.0,0.0,0.0,0.0,0
118500000,-0.5579553,-0.1091331,-0.16639805,-0.8056653,0.0,0.0,0.0,0.0,0
118512000,-0.5570206,-0.10912019,-0.16672714,-0.8062456,0.0,0.0,0.0,0.0,0
118524000,-0.5560845,-0.10910528,-0.16705649,-0.80682546,0.0,0.0,0.0,0.0,0
118536000,-0.5551479,-0.109088935,-0.16738424,-0.8074045,0.0,0.0,0.0,0.0,0
118548000,-0.55420977,-0.109072715,-0.16771093,-0.8079832,0.0,0.0,0.0,0.0,0
118560000,-0.55327004,-0.10905542,-0.16803734,-0.8085615,0.0,0.0,0.0,0.0,0
118572000,-0.5523293,-0.1090358,-0.16836438,-0.80913913,0.0,0.0,0.0,0.0,0
118584000,-0.5513871,-0.10901513,-0.1686917,-0.8097161,0.0,0.0,0.0,0.0,0
118596000,-0.55044293,-0.108993486,-0.16901971,-0.81029284,0.0,0.0,0.0,0.0,0
118608000,-0.5494979,-0.108970426,-0.16934766,-0.8108687,0.0,0.0,0.0,0.0,0
118620000,-0.54855174,-0.10894708,-0.16967472,-0.81144387,0.0,0.0,0.0,0.0,0
118632000,-0.54760367,-0.108923316,-0.170001,-0.81201893,0.0,0.0,0.0,0.0,0
118644000,-0.54665446,-0.1088983,-0.17032701,-0.8125933,0.0,0.0,0.0,0.0,0
118656000,-0.54570436,-0.10887335,-0.17065184,-0.81316686,0.0,0.0,0.0,0.0,0
118668000,-0.5447523,-0.108846925,-0.17097655,-0.8137404,0.0,0.0,0.0,0.0,0
118680000,-0.54379845,-0.108818114,-0.17130233,-0.8143135,0.0,0.0,0.0,0.0,0
118692000,-0.54284346,-0.10878848,-0.17162856,-0.81488574,0.0,0.0,0.0,0.0,0
118704000,-0.54188657,-0.1087583,-0.17195405,-0.8154578,0.0,0.0,0.0,0.0,0
118716000,-0.5409279,-0.10872658,-0.17227942,-0.81602967,0.0,0.0,0.0,0.0,0
118728000,-0.5399683,-0.10869404,-0.17260417,-0.81660074,0.0,0.0,0.0,0.0,0
118740000,-0.53900737,-0.10866185,-0.1729275,-0.8171713,0.0,0.0,0.0,0.0,0
118752000,-0.5380444,-0.108628646,-0.17325032,-0.8177417,0.0,0.0,0.0,0.0,0
118764000,-0.5370801,-0.10859283,-0.1735737,-0.8183116,0.0,0.0,0.0,0.0,0
118776000,-0.5361141,-0.10855625,-0.173897,-0.81888103,0.0,0.0,0.0,0.0,0
118788000,-0.5351457,-0.10851881,-0.17422074,-0.81945044,0.0,0.0,0.0,0.0,0
118800000,-0.5341763,-0.108478226,-0.17454292,-0.82001954,0.0,0.0,0.0,0.0,0
118812000,-0.53320575,-0.10843719,-0.17486387,-0.82058805,0.0,0.0,0.0,0.0,0
118824000,-0.5322331,-0.10839627,-0.17518423,-0.8211563,0.0,0.0,0.0,0.0,0
118836000,-0.531259,-0.10835467,-0.17550494,-0.821724,0.0,0.0,0.0,0.0,0
118848000,-0.5302834,-0.10831461,-0.17582649,-0.8222905,0.0,0.0,0.0,0.0,0
118860000,-0.52930504,-0.10827459,-0.1761496,-0.8228567,0.0,0.0,0.0,0.0,0
118872000,-0.5283246,-0.108231835,-0.17647302,-0.82342297,0.0,0.0,0.0,0.0,0
118884000,-0.527343,-0.108187474,-0.17679603,-0.82398856,0.0,0.0,0.0,0.0,0
118896000,-0.5263593,-0.10814314,-0.17711918,-0.8245537,0.0,0.0,0.0,0.0,0
118908000,-0.52537316,-0.10809909,-0.1774447,-0.82511824,0.0,0.0,0.0,0.0,0
118920000,-0.52438587,-0.10805388,-0.17776982,-0.825682,0.0,0.0,0.0,0.0,0
118932000,-0.5233966,-0.10800673,-0.17809461,-0.8262457,0.0,0.0,0.0,0.0,0
118944000,-0.5224047,-0.107957035,-0.17841993,-0.8268096,0.0,0.0,0.0,0.0,0
118956000,-0.5214112,-0.107904755,-0.17874627,-0.82737285,0.0,0.0,0.0,0.0,0
118968000,-0.52041596,-0.10785188,-0.17907284,-0.8279355,0.0,0.0,0.0,0.0,0
118980000,-0.5194178,-0.10779952,-0.17940179,-0.8284977,0.0,0.0,0.0,0.0,0
118992000,-0.518418,-0.10774535,-0.17973143,-0.82905936,0.0,0.0,0.0,0.0,0
119004000,-0.51741683,-0.10769015,-0.18005979,-0.82962054,0.0,0.0,0.0,0.0,0
119016000,-0.5164135,-0.10763441,-0.1803867,-0.8301817,0.0,0.0,0.0,0.0,0
119028000,-0.51540834,-0.107575074,-0.18071416,-0.83074266,0.0,0.0,0.0,0.0,0
119040000,-0.5144018,-0.107513644,-0.18104123,-0.83130306,0.0,0.0,0.0,0.0,0
119052000,-0.51339316,-0.107450694,-0.18136759,-0.8318634,0.0,0.0,0.0,0.0,0
119064000,-0.5123826,-0.10738531,-0.18169382,-0.8324235,0.0,0.0,0.0,0.0,0
119076000,-0.5113709,-0.10731868,-0.18201922,-0.83298296,0.0,0.0,0.0,0.0,0
119088000,-0.51035696,-0.10725214,-0.18234445,-0.83354205,0.0,0.0,0.0,0.0,0
119100000,-0.5093402,-0.1071834,-0.18267229,-0.83410084,0.0,0.0,0.0,0.0,0
119112000,-0.50832194,-0.107111484,-0.18300028,-0.83465916,0.0,0.0,0.0,0.0,0
119124000,-0.5073018,-0.10703781,-0.18332763,-0.83521724,0.0,0.0,0.0,0.0,0
119136000,-0.5062793,-0.10696163,-0.18365493,-0.8357754,0.0,0.0,0.0,0.0,0
119148000,-0.50525475,-0.10688223,-0.18398507,-0.83633274,0.0,0.0,0.0,0.0,0
119160000,-0.50422806,-0.106800154,-0.18431567,-0.83688986,0.0,0.0,0.0,0.0,0
119172000,-0.50319856,-0.10671489,-0.18464655,-0.8374473,0.0,0.0,0.0,0.0,0
119184000,-0.50216734,-0.10662616,-0.1849784,-0.8380041,0.0,0.0,0.0,0.0,0
119196000,-0.50113446,-0.1065362,-0.18531038,-0.83856034,0.0,0.0,0.0,0.0,0
119208000,-0.5000993,-0.10644469,-0.18564178,-0.83911645,0.0,0.0,0.0,0.0,0
119220000,-0.49906254,-0.106351115,-0.18597345,-0.83967197,0.0,0.0,0.0,0.0,0
119232000,-0.4980245,-0.10625753,-0.18630463,-0.84022653,0.0,0.0,0.0,0.0,0
119244000,-0.49698406,-0.106163,-0.18663487,-0.84078103,0.0,0.0,0.0,0.0,0
119256000,-0.4959416,-0.10606473,-0.18696587,-0.8413353,0.0,0.0,0.0,0.0,0
119268000,-0.49489778,-0.10596449,-0.18729661,-0.84188884,0.0,0.0,0.0,0.0,0
119280000,-0.4938518,-0.10586303,-0.1876268,-0.8424421,0.0,0.0,0.0,0.0,0
119292000,-0.49280393,-0.10575946,-0.18795694,-0.842995,0.0,0.0,0.0,0.0,0
119304000,-0.49175495,-0.10565496,-0.1882864,-0.8435469,0.0,0.0,0.0,0.0,0
119316000,-0.49070394,-0.10555082,-0.18861489,-0.84409845,0.0,0.0,0.0,0.0,0
119328000,-0.48965046,-0.10544445,-0.18894438,-0.8446496,0.0,0.0,0.0,0.0,0
