timestamp,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var
249584000,0.005601607,-0.09725985,0.0098743,0.0031419683,-0.06537914,2.0723298,0.0,0.0073528877,0.30036765
250584000,0.00577832,-0.097618334,0.010080379,0.0031605086,-0.047384262,2.0718684,0.0,0.008329629,0.30037245
251584000,0.0059631467,-0.10047952,0.010290832,0.003176384,0.07355881,2.0715039,0.0,0.00939229,0.30036753
252584000,0.006194602,-0.10211731,0.010499561,0.0031944388,-0.09716225,2.0722356,0.0,0.0090081515,0.30037484
253584000,0.0063770134,-0.10376896,0.010708955,0.0032196802,-0.090566635,2.0718832,0.0,0.008166287,0.30038133
254584000,0.006581467,-0.10706942,0.01092238,0.0032362083,-0.0015220642,2.0713906,0.0,0.008943264,0.30037516
255584000,0.0067916317,-0.10835993,0.011135646,0.0032545605,0.05579567,2.0701478,0.0,0.008254849,0.30037948
256584000,0.006835596,-0.1163881,0.011370142,0.0034085878,2.705103,2.070183,0.0,0.008824499,0.30036458
257584000,0.006297977,-0.11629648,0.01159285,0.0036105951,2.705103,2.070183,0.0,0.008824499,0.30036458
258584000,0.006028827,-0.11631641,0.011799269,0.0038081922,2.705103,2.070183,0.0,0.008824499,0.30036458
259584000,0.005943197,-0.11637483,0.01199099,0.003996424,2.705103,2.070183,0.0,0.008824499,0.30036458
