timestamp,altitude_sp,altitude_filtered,height_rate_setpoint,height_rate,airspeed_sp,airspeed_filtered,airspeed_derivative_sp,airspeed_derivative,total_energy_error,energy_distribution_error,total_energy_rate_error,energy_distribution_rate_error,throttle_integ,pitch_integ,mode
135320000,588.11176,588.45825,-0.01732483,-0.0043743234,15.434019,14.5270815,0.018138751,-0.001065386,10.188469,-16.984375,0.18240303,-0.40598115,-0.34405366,58.525177,0
135512000,588.11176,588.4552,-0.017172242,-0.014667011,15.433895,14.532896,0.018019982,0.0072485274,10.131866,-16.868164,0.15485618,-0.18110833,-0.34369963,58.200916,0
135728000,588.11176,588.45135,-0.016979981,-0.021589138,15.433808,14.53661,0.017943973,0.011455027,10.114143,-16.774902,0.14711834,-0.049126863,-0.34330034,57.836956,0
135920000,588.11176,588.44727,-0.016775513,-0.022624757,15.434082,14.575543,0.017170772,0.02014393,9.592171,-16.172363,0.07071892,0.10069692,-0.34295705,57.521366,0
136112000,588.11176,588.44147,-0.016485596,-0.024657868,15.434066,14.59711,0.01673912,0.023243673,9.333992,-15.800781,-0.011030199,0.17509025,-0.3426285,57.215763,0
136328000,588.11176,588.43494,-0.016159058,-0.029820677,15.433926,14.627537,0.016127776,0.020247713,8.9511795,-15.290039,0.010479089,0.19423926,-0.3422696,56.880547,0
136520000,588.11176,588.4286,-0.015841676,-0.031502604,15.43408,14.6509285,0.015663031,0.015059787,8.67363,-14.887695,0.09365558,0.14474314,-0.34196132,56.590828,0
136712000,588.11176,588.42267,-0.015545654,-0.03174064,15.433931,14.63426,0.015993424,0.010167374,8.973503,-15.071289,0.2001201,0.07355863,-0.34165034,56.30195,0
136928000,588.11176,588.4158,-0.015200806,-0.033212107,15.433895,14.654741,0.0155830765,0.014399042,8.740395,-14.703125,0.19218785,0.15927878,-0.3413037,55.981365,0
137120000,588.11176,588.40686,-0.014755249,-0.036488295,15.434162,14.636857,0.015946101,0.013492009,9.093849,-14.881836,0.22660896,0.17720816,-0.34099486,55.69924,0
137312000,588.11176,588.39856,-0.01434021,-0.03602617,15.43388,14.634082,0.01599596,0.017753456,9.211647,-14.836914,0.23061836,0.23838598,-0.34067383,55.413605,0
137528000,588.11176,588.3886,-0.013842774,-0.035953943,15.434054,14.645494,0.015771197,0.02057685,9.14492,-14.574707,0.16085197,0.28721765,-0.34031063,55.09494,0
137720000,588.11176,588.37885,-0.013354492,-0.037850935,15.433944,14.642647,0.015825938,0.02069357,9.280617,-14.519043,0.15101153,0.31150305,-0.33998838,54.81566,0
137912000,588.11176,588.3685,-0.0128387455,-0.04051153,15.433872,14.644487,0.015787696,0.028132077,9.35363,-14.389648,0.12202138,0.45215446,-0.3396627,54.538414,0
138128000,588.11176,588.35736,-0.012280273,-0.04114966,15.433978,14.649366,0.015692234,0.025957545,9.393173,-14.2109375,0.10318784,0.43349227,-0.33929354,54.229523,0
138320000,588.11176,588.34753,-0.011788941,-0.044690873,15.434003,14.65189,0.015642261,0.026212526,9.453278,-14.077148,0.1443401,0.47753215,-0.3389621,53.95702,0
138512000,588.11176,588.3376,-0.011291504,-0.045779433,15.433989,14.654591,0.0155879585,0.025756113,9.510651,-13.94043,0.18343318,0.4872212,-0.33863264,53.689457,0
138728000,588.11176,588.3271,-0.010766602,-0.043279614,15.433809,14.678587,0.015104446,0.03212301,9.258957,-13.482422,0.10364033,0.56865215,-0.3382628,53.393303,0
138920000,588.11176,588.32007,-0.01041565,-0.042948555,15.43396,14.713447,0.014410267,0.030196892,8.817841,-12.903809,0.08252631,0.55131453,-0.33794665,53.14008,0
139112000,588.11176,588.3146,-0.010140992,-0.042914994,15.433951,14.758006,0.013518905,0.017547984,8.215286,-12.192871,0.18358335,0.38086432,-0.33764857,52.899136,0
139328000,588.11176,588.31,-0.00991211,-0.04344234,15.433926,14.7772455,0.013133602,0.008444119,7.975685,-11.863281,0.31966606,0.25952154,-0.3373358,52.642643,0
139520000,588.11176,588.3053,-0.009677124,-0.04278004,15.43391,14.764074,0.01339672,-0.0010933597,8.215904,-12.012207,0.48947456,0.11069614,-0.33704844,52.411133,0
139712000,588.11176,588.302,-0.0095123295,-0.04087428,15.433924,14.782305,0.013032379,-0.012952573,7.9790115,-11.710449,0.5859527,-0.076561764,-0.33676806,52.18505,0
139928000,588.11176,588.2999,-0.00940857,-0.036892403,15.43396,14.780994,0.013059311,-0.016988296,8.019447,-11.709961,0.6792948,-0.17460915,-0.33645457,51.932816,0
140120000,588.11176,588.2976,-0.009292603,-0.041300423,15.433853,14.761909,0.013438892,-0.015177181,8.322189,-11.967773,0.70418936,-0.108538345,-0.33616814,51.705147,0
140312000,588.11176,588.29395,-0.009109497,-0.047055304,15.433921,14.791386,0.012850704,-0.012988379,7.92379,-11.49707,0.7240534,-0.010074586,-0.33588597,51.480858,0
140528000,588.11176,588.28815,-0.00881958,-0.04913533,15.43379,14.8115,0.012445812,-0.018748946,7.6806946,-11.140625,0.8086505,-0.06667867,-0.33557826,51.236088,0
140720000,588.11176,588.28406,-0.008615113,-0.050009094,15.434112,14.789679,0.01288866,-0.02218338,8.048668,-11.428711,0.87561095,-0.112767875,-0.33530128,51.01846,0
140912000,588.11176,588.2832,-0.0085723875,-0.04690836,15.433838,14.799663,0.012683506,-0.007319861,7.9055176,-11.267578,0.7568209,0.07990438,-0.33502513,50.802197,0
141128000,588.11176,588.28345,-0.008584595,-0.048037328,15.433923,14.805279,0.01257288,-0.011134058,7.8212585,-11.188477,0.700501,0.03591135,-0.33471423,50.5588,0
141320000,588.11176,588.284,-0.008612061,-0.047776375,15.434083,14.810994,0.012461777,-0.016182393,7.733719,-11.111816,0.7656106,-0.040177926,-0.3344402,50.343555,0
141512000,588.11176,588.2849,-0.008657837,-0.045643818,15.433903,14.811777,0.012442512,-0.017904755,7.71006,-11.106445,0.82931983,-0.086788386,-0.3341713,50.130875,0
141728000,588.11176,588.288,-0.008813477,-0.043927625,15.433966,14.803339,0.012612533,-0.012723772,7.80571,-11.262695,0.7585541,-0.030709743,-0.33386582,49.889183,0
141920000,588.11176,588.29346,-0.009085083,-0.039938707,15.434037,14.805201,0.012576733,-0.0026646636,7.7260284,-11.289551,0.61189914,0.07691875,-0.33359358,49.672245,0
142112000,588.11176,588.3,-0.009411621,-0.03650288,15.433872,14.814756,0.012382316,-0.009408351,7.5179977,-11.209473,0.5727095,-0.057148933,-0.33332995,49.457603,0
142328000,588.11176,588.30695,-0.009759522,-0.035806317,15.43389,14.843117,0.011815472,-0.014048099,7.0293655,-10.857422,0.63212174,-0.12846418,-0.33304608,49.220333,0
142520000,588.11176,588.3126,-0.010043335,-0.036801968,15.434048,14.842869,0.011823578,-0.01583447,6.979805,-10.919434,0.6320816,-0.14811221,-0.33279958,49.010284,0
142712000,588.11176,588.31775,-0.010299683,-0.03567686,15.434066,14.859062,0.011500073,-0.022167856,6.689308,-10.729004,0.69463265,-0.25140873,-0.33256122,48.80269,0
142928000,588.11176,588.32477,-0.010650635,-0.03446367,15.433801,14.874492,0.01118618,-0.03416619,6.386986,-10.564453,0.8162617,-0.44106734,-0.33230415,48.572723,0
143120000,588.11176,588.3312,-0.010971069,-0.029495656,15.433933,14.88931,0.010892468,-0.03267334,6.105522,-10.40918,0.8513148,-0.46700063,-0.33208722,48.37192,0
143312000,588.11176,588.33606,-0.01121521,-0.027233075,15.434046,14.878505,0.011110821,-0.034202367,6.2202225,-10.619629,0.8197554,-0.5171108,-0.33187205,48.17015,0
143528000,588.11176,588.3434,-0.011581421,-0.02282065,15.433974,14.879536,0.011088772,-0.029171547,6.132004,-10.675293,0.75602853,-0.48883566,-0.33162498,47.937855,0
143720000,588.11176,588.3513,-0.011978149,-0.013112633,15.433905,14.87851,0.011107883,-0.027522672,6.06855,-10.766602,0.639814,-0.56363964,-0.3314176,47.73512,0
143912000,588.11176,588.3611,-0.012466431,-0.005761126,15.43379,14.842047,0.011834869,-0.024087675,6.512451,-11.40332,0.50943685,-0.59892064,-0.3311931,47.51957,0
144128000,588.11176,588.36835,-0.01282959,-0.0035161597,15.433908,14.809291,0.012492351,-0.019141993,6.9291077,-11.9609375,0.4152752,-0.55981576,-0.3309314,47.2685,0
144320000,588.11176,588.37494,-0.01315918,-0.0033266055,15.433954,14.822226,0.012234573,-0.0005273227,6.673233,-11.835449,0.20772073,-0.2855843,-0.33069447,47.040367,0
144512000,588.11176,588.38257,-0.01354065,0.0017995491,15.43387,14.797755,0.012722301,-0.0026288957,6.959633,-12.270996,0.118471935,-0.37759924,-0.3304518,46.8064,0
144728000,588.11176,588.3902,-0.0139221195,0.003951418,15.433949,14.801419,0.012650604,0.007823989,6.8319244,-12.292969,-0.033890214,-0.24672028,-0.33018416,46.54277,0
144920000,588.11176,588.3949,-0.014157104,0.0039001838,15.433895,14.857861,0.01152069,0.011339968,5.947693,-11.501465,-0.12099485,-0.17976665,-0.32996082,46.314312,0
145112000,588.11176,588.39996,-0.014410401,0.006848364,15.434105,14.849971,0.011682682,0.0068376497,6.0188065,-11.671387,-0.14086309,-0.28042585,-0.32975164,46.091713,0
145328000,588.11176,588.4071,-0.014767456,0.013161633,15.4339905,14.851898,0.011641845,0.005761907,5.9181137,-11.7109375,-0.1704846,-0.36121905,-0.32951602,45.838665,0
145520000,588.11176,588.41534,-0.015179443,0.022057509,15.433908,14.868198,0.011314201,0.0015129818,5.594055,-11.547852,-0.21212949,-0.5108962,-0.32931656,45.616123,0
145712000,588.11176,588.42395,-0.015609741,0.031151723,15.43398,14.892197,0.010835666,-0.0032804455,5.1535797,-11.276855,-0.2552958,-0.6687932,-0.32912996,45.397587,0
145928000,588.1238,588.4358,0.38519695,0.042535644,15.4340515,14.903683,0.010607376,-0.01600013,4.9850388,-11.10498,0.60153097,2.96381,-0.32892928,45.152763,0
146120000,588.29065,588.4482,0.51295674,0.09246243,15.433981,14.9733715,0.009212188,0.25691786,5.4580307,-8.547852,2.7601688,7.83263,-0.32874298,44.968365,0
146312000,588.3711,588.478,0.22048339,0.22294864,15.4340315,15.064358,0.007393474,0.2736026,4.58889,-6.685547,-2.196988,3.9860935,-0.3285655,44.82512,0
146528000,588.4084,588.5221,0.0817983,0.1832138,15.43405,15.124064,0.006199703,0.122909926,3.6215363,-5.851074,-3.1947443,0.77058667,-0.32840678,44.691895,0
146720000,588.4217,588.53986,0.030712891,0.049211122,15.434025,15.141943,0.0058416366,0.013403982,3.3066483,-5.6240234,-1.3973938,-0.06689708,-0.3282875,44.582184,0
146912000,588.4275,588.5319,0.011054483,-0.09159315,15.434212,15.160326,0.0054777144,-0.051353864,3.1652908,-5.213867,0.80525553,0.14504416,-0.3281764,44.478928,0
147128000,588.4301,588.48914,0.0031524657,-0.2358638,15.43404,15.155833,0.0055641364,-0.06999168,3.6765442,-4.8339844,2.7433975,1.1988376,-0.32803965,44.369167,0
147320000,588.4311,588.4238,0.0023976644,-0.3447219,15.433874,15.1763935,0.005149612,-0.061408244,4.012062,-3.8691406,3.8969796,2.3939722,-0.32790494,44.286396,0
147512000,588.4316,588.3404,0.006593832,-0.41850156,15.433917,15.229189,0.0040945625,-0.041654047,4.0328445,-2.2451172,4.604204,3.4720473,-0.32776457,44.229424,0
147728000,588.4316,588.23486,0.009835816,-0.46053806,15.433803,15.239138,0.003893299,-0.02523458,4.914665,-1.0561523,4.9806714,4.168908,-0.32758543,44.194202,0
147920000,588.4316,588.1366,0.014749146,-0.46515822,15.433633,15.302796,0.0026167296,-0.015948199,4.9032974,0.88183594,5.0019636,4.4221888,-0.32741395,44.19486,0
148112000,588.4316,588.0373,0.019714355,-0.45105362,15.433551,15.332941,0.0020121955,-0.010794428,5.414406,2.3188477,4.893507,4.420294,-0.32723328,44.22786,0
148328000,588.4316,587.92755,0.025201416,-0.42235294,15.433453,15.388341,0.0009022331,-0.008087447,5.638077,4.2475586,4.6712475,4.250673,-0.32701415,44.300568,0
148520000,588.4316,587.8384,0.029660035,-0.3813075,15.4334755,15.435372,-3.7937163e-05,-0.011377444,5.788109,5.8466797,4.3594136,3.8551855,-0.3268139,44.399548,0
148712000,588.4316,587.7595,0.033602905,-0.32477957,15.433314,15.467965,-0.00069301605,-0.008353436,6.0549545,7.1254883,3.88906,3.3960404,-0.3266044,44.524925,0
148928000,588.4316,587.68317,0.037420657,-0.24707626,15.433316,15.5341,-0.0020156668,-0.005121779,5.778862,8.899902,3.1693175,2.741711,-0.32637477,44.70207,0
149120000,588.4316,587.6315,0.040005494,-0.16512856,15.433243,15.555597,-0.00244709,-0.004675907,5.9503784,9.7421875,2.387668,1.9770074,-0.3261686,44.882168,0
149312000,588.4316,587.5934,0.04190979,-0.08607538,15.433277,15.578218,-0.0028988265,-0.0099686505,5.9723053,10.466797,1.6965473,1.1449705,-0.3259613,45.078083,0
149528000,588.4316,587.56793,0.043182373,0.0029368685,15.433316,15.567589,-0.0026854514,-0.012389911,6.3879547,10.550293,0.8888549,0.24359855,-0.3257159,45.305138,0
149720000,588.4316,587.56104,0.043527223,0.074965514,15.433057,15.593213,-0.003203125,-0.018522982,6.052582,11.021484,0.25142103,-0.5471901,-0.3254972,45.51229,0
149912000,588.4316,587.5678,0.04318848,0.14096455,15.433395,15.597725,-0.0032865906,-0.026473306,5.9210434,11.020508,-0.31443018,-1.3205158,-0.32529193,45.7263,0
150128000,588.4316,587.59064,0.04204712,0.21045633,15.433279,15.564917,-0.0026327514,-0.03051283,6.206314,10.286621,-0.96924764,-2.0854812,-0.32504922,45.95401,0
150320000,588.4316,587.621,0.040530395,0.2572894,15.43322,15.531563,-0.0019668578,-0.035187844,6.4266357,9.47168,-1.3904086,-2.6416538,-0.3248301,46.144287,0
150512000,588.4316,587.66003,0.03857727,0.29651597,15.433288,15.520261,-0.0017394638,-0.03450729,6.2198563,8.912109,-1.8161213,-3.0380797,-0.32460842,46.31971,0
150728000,588.4316,587.7081,0.036172487,0.32725942,15.433363,15.478835,-0.0009094429,-0.046123587,6.3914185,7.7973633,-2.0541804,-3.55445,-0.3243604,46.49914,0
150920000,588.4316,587.7561,0.033773806,0.34399122,15.433214,15.457215,-0.00048002243,-0.054574657,6.253319,6.994629,-2.1815624,-3.878346,-0.32414234,46.64181,0
151112000,588.4316,587.80774,0.031192018,0.351229,15.433347,15.434233,-1.7719269e-05,-0.04297653,6.1039963,6.1313477,-2.3735902,-3.801527,-0.32392424,46.765507,0
151328000,588.4316,587.8681,0.028173828,0.35478052,15.433357,15.411354,0.00044006348,-0.045613714,5.8652267,5.1865234,-2.4872556,-3.9126687,-0.3236845,46.88389,0
151520000,588.4316,587.92316,0.025421143,0.3469046,15.43357,15.424929,0.00017282486,-0.043060232,5.119171,4.852539,-2.5017927,-3.8195426,-0.32349765,46.98177,0
151712000,588.4316,587.9771,0.02272339,0.33566302,15.433647,15.392324,0.00082645414,-0.049693506,5.0934525,3.8198242,-2.381453,-3.8465095,-0.32331762,47.06286,0
151928000,588.4316,588.0369,0.019732667,0.3222283,15.4335,15.416343,0.00034315107,-0.04331577,4.1347733,3.6054688,-2.2995005,-3.63953,-0.3231346,47.140743,0
152120000,588.4316,588.0878,0.0171875,0.30304873,15.433717,15.435384,-3.3340453e-05,-0.0446812,3.3453674,3.3969727,-2.2036033,-3.492498,-0.3230069,47.208344,0
152312000,588.4316,588.13776,0.014691162,0.28580248,15.433756,15.433935,-3.5858154e-06,-0.05390343,2.8785782,2.883789,-1.9707637,-3.4905806,-0.32290387,47.270657,0
152528000,588.4316,588.19196,0.011981201,0.26403752,15.433878,15.38991,0.000879364,-0.04917965,3.0272446,1.6723633,-1.7407035,-3.2422316,-0.3227859,47.317463,0
152720000,588.4316,588.2345,0.009854126,0.2373182,15.433813,15.390577,0.00086471555,-0.037661716,2.5989761,1.2666016,-1.6806812,-2.8236046,-0.3226861,47.34362,0
152912000,588.4316,588.2729,0.00793457,0.21327905,15.434069,15.358213,0.001517105,-0.02899102,2.7240295,0.3881836,-1.5854349,-2.4822917,-0.32259625,47.360302,0
153128000,588.4316,588.3107,0.0060424805,0.1849569,15.433844,15.34839,0.0017090797,-0.018648257,2.50029,-0.12988281,-1.4818671,-2.0670035,-0.32249132,47.360844,0
153320000,588.4316,588.34033,0.004562378,0.15859687,15.433788,15.3502865,0.0016700362,-0.00812204,2.1797943,-0.39111328,-1.4069452,-1.6608735,-0.32240948,47.35496,0
153512000,588.4316,588.36426,0.003366089,0.1308644,15.43398,15.3294735,0.0020901298,0.005650213,2.2676468,-0.9472656,-1.3188167,-1.1957572,-0.3223324,47.34179,0
153728000,588.4316,588.38586,0.0022857666,0.10588347,15.433996,15.380534,0.0010692405,0.01363393,1.2719421,-0.37548828,-1.2333603,-0.8226948,-0.32226542,47.328247,0
153920000,588.4316,588.4008,0.001538086,0.089526966,15.4340925,15.371199,0.0012578773,0.018101616,1.2700043,-0.66748047,-1.15392,-0.60396767,-0.3222224,47.318626,0
154112000,588.4316,588.4137,0.0008941651,0.07002834,15.433749,15.353503,0.0016049194,0.028921403,1.4105682,-1.0595703,-1.0875701,-0.25857094,-0.32217613,47.302032,0
154328000,588.4316,588.42834,0.00016174317,0.054889172,15.434017,15.359339,0.0014935684,0.02685404,1.1815414,-1.1181641,-0.98229563,-0.1471727,-0.3221259,47.278503,0
154520000,588.4316,588.4397,-0.0004058838,0.04456687,15.433903,15.353888,0.0016003036,0.027985733,1.152153,-1.3110352,-0.89098984,-0.035913162,-0.3220828,47.253532,0
154712000,588.4316,588.4484,-0.00084228517,0.03528199,15.434007,15.345686,0.0017664146,0.03809132,1.1937103,-1.5249023,-0.89361686,0.20317248,-0.3220425,47.226368,0
154928000,588.4316,588.45636,-0.0012390137,0.025009675,15.433987,15.387443,0.0009308815,0.04050457,0.47411346,-0.9604492,-0.8799032,0.35152614,-0.32200855,47.198772,0
155120000,588.4316,588.46155,-0.0014984132,0.01673004,15.43397,15.394904,0.00078132626,0.0417649,0.3082428,-0.8959961,-0.84843826,0.45217812,-0.321999,47.182938,0
155312000,588.4316,588.46533,-0.001687622,0.009028429,15.434132,15.385818,0.00096628186,0.044256095,0.4134674,-1.0756836,-0.7917558,0.5609606,-0.32198521,47.1633,0
155528000,588.4316,588.4708,-0.0019622804,0.003197881,15.434064,15.384013,0.0010010147,0.04318261,0.3859787,-1.15625,-0.7220674,0.59831834,-0.3219687,47.13865,0
155720000,588.4316,588.4748,-0.0021606446,-0.00035500532,15.434109,15.388958,0.00090301514,0.04185625,0.27201843,-1.1196289,-0.6755755,0.61252034,-0.32195845,47.117302,0
155912000,588.4316,588.4764,-0.0022399903,-0.0024316346,15.433926,15.374235,0.0011938094,0.039628584,0.48001862,-1.3588867,-0.5991155,0.5927847,-0.3219449,47.093224,0
156128000,588.4316,588.4781,-0.0023254396,-0.005551688,15.434017,15.400724,0.0006658554,0.03775757,0.057235718,-0.9692383,-0.5772913,0.60287803,-0.32193124,47.066257,0
156320000,588.4316,588.4772,-0.0022796632,-0.0071536824,15.433858,15.43653,-5.3443906e-05,0.0270371,-0.48851776,-0.40625,-0.42710134,0.4659818,-0.32194152,47.054543,0
156512000,588.4316,588.47626,-0.0022338869,-0.011755742,15.4341135,15.451183,-0.0003413963,0.012415333,-0.7020798,-0.17480469,-0.23012365,0.29048407,-0.32196483,47.050304,0
156728000,588.4316,588.47296,-0.002069092,-0.01597025,15.434019,15.442234,-0.00016429901,0.004065939,-0.53258514,-0.2788086,-0.009337333,0.20164812,-0.3219911,47.046535,0
156920000,588.4316,588.47296,-0.002069092,-0.014146241,15.434028,15.411596,0.00044862746,0.0025852749,-0.059806824,-0.75146484,0.09752462,0.15136552,-0.32200012,47.03609,0
157112000,588.4316,588.4745,-0.0021453858,-0.01574608,15.434067,15.387922,0.0009228897,0.012170254,0.29023743,-1.1318359,0.02192719,0.3064508,-0.32199648,47.018105,0
157328000,588.4316,588.4757,-0.002206421,-0.016243055,15.433874,15.375948,0.0011585235,0.02392089,0.45924377,-1.3251953,-0.1353847,0.48764527,-0.32197687,46.988842,0
157520000,588.4316,588.47595,-0.002218628,-0.0146012595,15.433937,15.391717,0.0008444023,0.025365334,0.21518707,-1.0859375,-0.22688155,0.49885142,-0.32196283,46.96446,0
157712000,588.4316,588.47546,-0.002194214,-0.012953836,15.433987,15.408344,0.0005128479,0.025842994,-0.035224915,-0.8261719,-0.2721197,0.49581146,-0.32196245,46.947582,0
157928000,588.4316,588.4774,-0.00229187,-0.004504851,15.433981,15.41298,0.00042001723,0.021351904,-0.12580109,-0.7739258,-0.28422967,0.34432468,-0.32196635,46.930748,0
158120000,588.4316,588.4801,-0.0024261475,-0.002124944,15.434091,15.426179,0.00015823364,0.015434571,-0.35399628,-0.59814453,-0.2647263,0.23270172,-0.32197747,46.919052,0
158312000,588.4316,588.4831,-0.0025756836,0.002760741,15.433929,15.429169,9.521484e-05,0.014396708,-0.43190765,-0.5786133,-0.26373455,0.1683277,-0.32198963,46.906815,0
158528000,588.4316,588.48615,-0.0027282715,0.007651165,15.433831,15.428034,0.00011594772,0.012142717,-0.4457016,-0.6245117,-0.31157744,0.0837619,-0.32200724,46.894016,0
158720000,588.4316,588.4895,-0.0028961182,0.009550255,15.434028,15.453067,-0.00038078308,0.0053183967,-0.8623886,-0.27441406,-0.2620246,-0.033987425,-0.32203022,46.88535,0
158912000,588.4316,588.4931,-0.003076172,0.012101146,15.434123,15.449877,-0.00031507493,-0.0015107193,-0.8467865,-0.36035156,-0.20659563,-0.1673112,-0.32206273,46.880695,0
159128000,588.4316,588.5004,-0.003442383,0.016847197,15.434111,15.4148855,0.0003845024,-0.0031185388,-0.37875366,-0.9716797,-0.14828436,-0.2529718,-0.32208425,46.86481,0
159320000,588.4316,588.50714,-0.0037780763,0.014075737,15.43387,15.424721,0.00018299102,0.004372905,-0.60004425,-0.8823242,-0.22991143,-0.11045785,-0.32210147,46.8469,0
159512000,588.4316,588.513,-0.004071045,0.01444772,15.433926,15.418845,0.00030160902,0.006072579,-0.5661926,-1.03125,-0.2606853,-0.09262535,-0.32212073,46.827698,0
159728000,588.4316,588.5166,-0.0042510987,0.012076176,15.434042,15.405778,0.0005652809,0.010546302,-0.3981552,-1.2700195,-0.28213555,-0.006350469,-0.32214049,46.803078,0
159920000,588.4316,588.5172,-0.0042816163,0.0052130665,15.433981,15.416629,0.00034704208,0.017832896,-0.5721817,-1.1074219,-0.32887158,0.17646189,-0.32215738,46.780167,0
160112000,588.4316,588.5154,-0.0041900636,0.005909626,15.4340725,15.404116,0.00059913634,0.016815051,-0.3598709,-1.2836914,-0.35604042,0.1507477,-0.32217434,46.757584,0
160328000,588.4316,588.5126,-0.0040496825,0.007687748,15.433783,15.410473,0.00046619415,0.020340431,-0.43495178,-1.1538086,-0.38241184,0.19116652,-0.3221852,46.72866,0
160520000,588.4316,588.5111,-0.0039764405,0.010227415,15.434048,15.421524,0.000250473,0.014721191,-0.58706665,-0.9736328,-0.36395973,0.08386829,-0.32220668,46.710308,0
160712000,588.4316,588.5114,-0.0039916993,0.015291943,15.433992,15.428067,0.000118503565,0.013204167,-0.69177246,-0.8745117,-0.38510698,0.012778558,-0.32222542,46.690582,0
160928000,588.4316,588.51337,-0.0040893555,0.020277677,15.434142,15.423514,0.00021255492,0.014187718,-0.63827515,-0.9663086,-0.3979361,-0.023412831,-0.32225534,46.67268,0
161120000,588.4316,588.51404,-0.004122925,0.026923826,15.434064,15.392968,0.00082191464,0.025974082,-0.17516327,-1.4418945,-0.5930847,0.08270188,-0.32227224,46.650978,0
161312000,588.4316,588.5132,-0.0040802,0.023209022,15.433899,15.391759,0.00084280013,0.024890793,-0.15080261,-1.449707,-0.6471455,0.102525055,-0.32227388,46.62092,0
161528000,588.4316,588.5092,-0.003881836,0.017342364,15.433931,15.42744,0.00012983322,0.0173227,-0.6615448,-0.8618164,-0.5454008,0.0571036,-0.3222922,46.597233,0
161720000,588.4316,588.505,-0.0036712647,0.021550683,15.434067,15.422771,0.00022590636,0.012619394,-0.5459442,-0.89404297,-0.4721934,-0.056200888,-0.3223118,46.579704,0
161912000,588.4316,588.5019,-0.0035156251,0.020656383,15.43413,15.435692,-3.124237e-05,0.011671729,-0.71356964,-0.66503906,-0.42346662,-0.056402955,-0.32233456,46.56516,0
162128000,588.4316,588.4992,-0.0033813477,0.02685002,15.433905,15.433203,1.4038085e-05,0.006669528,-0.6527405,-0.6743164,-0.39057678,-0.19375293,-0.32235613,46.54797,0
162320000,588.4316,588.49506,-0.0031738281,0.02579631,15.433939,15.437489,-7.099151e-05,-0.002094742,-0.6773529,-0.5673828,-0.29942748,-0.31534162,-0.32238147,46.537186,0
162512000,588.4316,588.4892,-0.0028808594,0.025371827,15.433897,15.446533,-0.0002527237,0.006165401,-0.7605362,-0.3701172,-0.34486747,-0.17792642,-0.32240993,46.53014,0
162728000,588.4316,588.4806,-0.0024505616,0.023224808,15.433864,15.460482,-0.00053236005,7.187808e-05,-0.892128,-0.06982422,-0.32554546,-0.24244756,-0.32244483,46.526806,0
162920000,588.4316,588.4737,-0.002105713,0.021829577,15.433838,15.447763,-0.00027851106,-0.00022908382,-0.62810516,-0.1977539,-0.24181381,-0.23396148,-0.32246846,46.522842,0
163112000,588.4316,588.468,-0.0018218994,0.022621943,15.433919,15.427437,0.00012964249,0.0048417845,-0.2574005,-0.45751953,-0.29525256,-0.16701593,-0.3224845,46.516994,0
163328000,588.4316,588.46075,-0.0014587402,0.025149012,15.433887,15.448151,-0.00028528212,0.012871274,-0.5063858,-0.06591797,-0.4186715,-0.057688475,-0.32249707,46.51015,0
163520000,588.4316,588.45337,-0.0010894776,0.024531994,15.433915,15.460764,-0.00053697586,0.010240412,-0.6286087,0.2006836,-0.4208085,-0.084634155,-0.32251647,46.511402,0
163712000,588.4316,588.4467,-0.000756836,0.02360565,15.433788,15.488457,-0.0010933685,-0.0017553432,-0.9936676,0.69677734,-0.33341625,-0.24916737,-0.3225477,46.521744,0
163928000,588.4316,588.43756,-0.00029907227,0.02307451,15.433935,15.488219,-0.0010856818,-0.008526325,-0.89788055,0.7807617,-0.17494398,-0.34445885,-0.3225821,46.536427,0
164120000,588.4316,588.43066,4.5776367e-05,0.024660062,15.433942,15.501265,-0.0013464546,-0.009221257,-1.0325317,1.0498047,-0.13115372,-0.36345306,-0.3226197,46.556267,0
164312000,588.4316,588.4246,0.0003479004,0.025645826,15.433813,15.484632,-0.0010163689,-0.008157935,-0.7177429,0.8535156,-0.095836826,-0.35867244,-0.3226499,46.574543,0
164528000,588.4316,588.416,0.00077819824,0.021039546,15.433921,15.459178,-0.0005051422,-0.00019194745,-0.23779297,0.54248047,-0.14714997,-0.19385421,-0.32266322,46.586655,0
164720000,588.4316,588.4063,0.0012634278,0.016387813,15.434054,15.453233,-0.0003835678,0.0077544763,-0.04862213,0.5439453,-0.25212127,-0.022560462,-0.32267147,46.5991,0
164912000,588.4316,588.3974,0.0017089844,0.008132515,15.433951,15.465653,-0.0006340408,0.0054104915,-0.15483093,0.82470703,-0.19406132,0.030489326,-0.32267147,46.610435,0
165128000,588.4316,588.3865,0.002255249,0.002847977,15.433895,15.499466,-0.0013114166,0.0006908218,-0.57177734,1.456543,-0.100754455,0.02522095,-0.32268578,46.635357,0
165320000,588.4316,588.3788,0.0026397705,0.006921743,15.433966,15.510309,-0.0015268706,0.002754772,-0.66362,1.6987305,-0.09723679,0.024417799,-0.32271078,46.667862,0
165512000,588.4316,588.37335,0.002911377,0.0069503803,15.433929,15.507689,-0.0014752006,0.0004024601,-0.57032776,1.7119141,-0.11178808,-0.010490909,-0.32273138,46.700237,0
165728000,588.4316,588.3673,0.003213501,0.0049491045,15.434001,15.483243,-0.0009848403,-0.0032755376,-0.1313324,1.3911133,-0.016296512,-0.052487876,-0.32274687,46.734802,0
