timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
101408000,0.014440865,0.049651634,0.027788451,0.0,0.99957186,0.0068725683,0.024920512,0.013709919,0.27780363,0.0,0.0,1,0,0,0,0,0
101432000,0.015617018,0.049402032,0.031055689,0.0,0.99954695,0.0074216193,0.024815978,0.0153291775,0.27775377,0.0,0.0,1,0,0,0,0,0
101456000,0.01407248,0.04915789,0.035309233,0.0,0.9995204,0.0065991054,0.024696209,0.017475033,0.27769524,0.0,0.0,1,0,0,0,0,0
101480000,0.015257761,0.048922203,0.038590692,0.0,0.99948925,0.0071532093,0.024600545,0.01910126,0.27763256,0.0,0.0,1,0,0,0,0,0
101504000,0.016450081,0.048743285,0.041871313,0.0,0.9994542,0.007710571,0.024535196,0.02072681,0.2774524,0.0,0.0,1,0,0,0,0,0
101528000,0.014401111,0.04856724,0.04537099,0.0,0.99942595,0.0066457475,0.024437642,0.022501478,0.277282,0.0,0.0,1,0,0,0,0,0
101552000,0.015555669,0.048398226,0.04866566,0.0,0.99938565,0.0071844775,0.024378037,0.024134431,0.2771233,0.0,0.0,1,0,0,0,0,0
101576000,0.016728412,0.04823647,0.05195928,0.0,0.999342,0.007732424,0.024324125,0.025766613,0.27695474,0.0,0.0,1,0,0,0,0,0
101600000,0.014650352,0.04816772,0.055522073,0.0,0.9993028,0.0066517396,0.024274873,0.027572345,0.27656665,0.0,0.0,1,0,0,0,0,0
101624000,0.01587184,0.048104074,0.05882939,0.0,0.9992524,0.007222818,0.024271887,0.029210249,0.276178,0.0,0.0,1,0,0,0,0,0
101648000,0.0139760785,0.048041772,0.062440712,0.0,0.9992052,0.006232834,0.024224354,0.031037757,0.27579942,0.0,0.0,1,0,0,0,0,0
101672000,0.015210424,0.047981992,0.06576154,0.0,0.999149,0.0068102386,0.024224982,0.032682095,0.27543807,0.0,0.0,1,0,0,0,0,0
101696000,0.016426919,0.04792182,0.06908091,0.0,0.9990897,0.007378762,0.024227075,0.034325846,0.27505285,0.0,0.0,1,0,0,0,0,0
101720000,0.014614367,0.047861576,0.072755896,0.0,0.9990319,0.006429938,0.024177719,0.036183808,0.2745918,0.0,0.0,1,0,0,0,0,0
101744000,0.015915772,0.04780201,0.076088384,0.0,0.9989666,0.0070408126,0.024183268,0.03783291,0.27414665,0.0,0.0,1,0,0,0,0,0
101768000,0.017214537,0.047741868,0.07941916,0.0,0.99889815,0.007650396,0.024190567,0.039481085,0.27370748,0.0,0.0,1,0,0,0,0,0
101792000,0.01552164,0.047602065,0.083158,0.0,0.9988304,0.0067626233,0.024100002,0.04136946,0.27352744,0.0,0.0,1,0,0,0,0,0
101816000,0.016800575,0.04746574,0.08650151,0.0,0.9987568,0.0073639574,0.024070712,0.043024417,0.27336705,0.0,0.0,1,0,0,0,0,0
101840000,0.015150204,0.047332063,0.090289846,0.0,0.99868083,0.0064972844,0.023980796,0.044936586,0.27321553,0.0,0.0,1,0,0,0,0,0
101864000,0.016540922,0.047201503,0.093645826,0.0,0.9986008,0.0071544903,0.023958884,0.046596214,0.27307257,0.0,0.0,1,0,0,0,0,0
101888000,0.017852152,0.047116943,0.09699968,0.0,0.99851733,0.007771004,0.023960274,0.04825543,0.27281958,0.0,0.0,1,0,0,0,0,0
101912000,0.016244713,0.047031056,0.10085224,0.0,0.9984295,0.006924554,0.023891985,0.050198417,0.2725785,0.0,0.0,1,0,0,0,0,0
101936000,0.017598595,0.046947554,0.104218125,0.0,0.99833953,0.007562336,0.023897037,0.051862862,0.2723522,0.0,0.0,1,0,0,0,0,0
101960000,0.018960692,0.04686464,0.10758166,0.0,0.99824655,0.008204229,0.023904799,0.053525917,0.27213898,0.0,0.0,1,0,0,0,0,0
101984000,0.01738716,0.0467327,0.11149842,0.0,0.9981474,0.0073757814,0.023811314,0.05550022,0.27207547,0.0,0.0,1,0,0,0,0,0
102008000,0.018769812,0.046605956,0.11487351,0.0,0.99804854,0.008029217,0.023800008,0.057168756,0.2720185,0.0,0.0,1,0,0,0,0,0
102032000,0.01727797,0.046481915,0.1188406,0.0,0.9979402,0.007241306,0.02370987,0.05916668,0.27197522,0.0,0.0,1,0,0,0,0,0
102056000,0.018627735,0.046360128,0.12222698,0.0,0.99783486,0.007878302,0.023702402,0.060840927,0.27194405,0.0,0.0,1,0,0,0,0,0
102080000,0.020023521,0.046241388,0.12561055,0.0,0.99772614,0.008538239,0.023700096,0.06251307,0.2719158,0.0,0.0,1,0,0,0,0,0
102104000,0.018655272,0.046128687,0.12964201,0.0,0.99760497,0.0078116264,0.023616895,0.064540915,0.2718863,0.0,0.0,1,0,0,0,0,0
102128000,0.020096086,0.046020146,0.13303638,0.0,0.9974894,0.008493751,0.023623697,0.06621753,0.2718587,0.0,0.0,1,0,0,0,0,0
102152000,0.0187681,0.045911882,0.13711858,0.0,0.9973587,0.0077869967,0.023541674,0.06826963,0.27183664,0.0,0.0,1,0,0,0,0,0
102176000,0.02022027,0.045803837,0.1405234,0.0,0.9972364,0.008474791,0.02355182,0.06995097,0.27181694,0.0,0.0,1,0,0,0,0,0
102200000,0.02160406,0.045673925,0.14392498,0.0,0.99711126,0.0091293035,0.023551,0.07163143,0.27187517,0.0,0.0,1,0,0,0,0,0
102224000,0.020342011,0.045542814,0.14807156,0.0,0.99696755,0.0084562125,0.023458013,0.073714204,0.2719401,0.0,0.0,1,0,0,0,0,0
102248000,0.021838972,0.045414355,0.15148306,0.0,0.99683523,0.009167175,0.023464816,0.0753979,0.2720056,0.0,0.0,1,0,0,0,0,0
102272000,0.02066142,0.045286387,0.15568069,0.0,0.9966814,0.008536074,0.023374612,0.07750449,0.27207482,0.0,0.0,1,0,0,0,0,0
102296000,0.021295574,0.04519394,0.15824687,0.0,0.99657935,0.008825731,0.023364458,0.07877642,0.2720466,0.0,0.0,1,0,0,0,0,0
102320000,0.022725515,0.04510448,0.16166517,0.0,0.99643767,0.009501833,0.023392474,0.080463454,0.27202252,0.0,0.0,1,0,0,0,0,0
102344000,0.021546638,0.04501471,0.16592377,0.0,0.9962704,0.008868492,0.023319256,0.08259933,0.2720051,0.0,0.0,1,0,0,0,0,0
102368000,0.022983428,0.044927713,0.16935118,0.0,0.99612176,0.009547817,0.023351653,0.08429032,0.27199453,0.0,0.0,1,0,0,0,0,0
102392000,0.02185065,0.04492511,0.17366113,0.0,0.99594307,0.008933495,0.023321915,0.08644998,0.27176592,0.0,0.0,1,0,0,0,0,0
102416000,0.023240255,0.044919778,0.17709723,0.0,0.99578667,0.009585528,0.023395821,0.08814473,0.2715477,0.0,0.0,1,0,0,0,0,0
102440000,0.024674868,0.044912994,0.18052912,0.0,0.995627,0.010259848,0.023473306,0.08983655,0.2713289,0.0,0.0,1,0,0,0,0,0
102464000,0.023674933,0.044905543,0.18490303,0.0,0.9954332,0.009711149,0.023445973,0.09202551,0.27112693,0.0,0.0,1,0,0,0,0,0
102488000,0.025140725,0.044773087,0.18834303,0.0,0.99526745,0.010406481,0.023465421,0.09372127,0.2712953,0.0,0.0,1,0,0,0,0,0
102512000,0.024136437,0.0446444,0.19276834,0.0,0.9950641,0.009861079,0.023376198,0.09593591,0.27146217,0.0,0.0,1,0,0,0,0,0
102536000,0.024852747,0.04451764,0.1953546,0.0,0.994937,0.0101933805,0.023360696,0.097215116,0.27162609,0.0,0.0,1,0,0,0,0,0
102560000,0.023885585,0.044392902,0.19982836,0.0,0.99472314,0.009666308,0.02327331,0.09945261,0.27180126,0.0,0.0,1,0,0,0,0,0
102584000,0.025415054,0.044229243,0.20328462,0.0,0.9945438,0.0103949625,0.023285965,0.10115484,0.27208284,0.0,0.0,1,0,0,0,0,0
102608000,0.026844421,0.044067368,0.20673594,0.0,0.99436176,0.01107379,0.023296908,0.10285552,0.27236792,0.0,0.0,1,0,0,0,0,0
102632000,0.025965575,0.0439075,0.21127318,0.0,0.9941322,0.0105925165,0.02319632,0.10512254,0.2726439,0.0,0.0,1,0,0,0,0,0
102656000,0.027440792,0.04375214,0.21473125,0.0,0.99394256,0.01129388,0.023216195,0.10682535,0.27291968,0.0,0.0,1,0,0,0,0,0
102680000,0.026626986,0.043598615,0.21931995,0.0,0.99370086,0.010844666,0.023121374,0.109116174,0.2731846,0.0,0.0,1,0,0,0,0,0
102704000,0.02729487,0.04344553,0.22191867,0.0,0.9935562,0.011154899,0.02309627,0.11040075,0.27345708,0.0,0.0,1,0,0,0,0,0
102728000,0.026554344,0.043293927,0.226556,0.0,0.993303,0.010742121,0.023005052,0.11271391,0.27372476,0.0,0.0,1,0,0,0,0,0
102752000,0.028021326,0.043145254,0.23002757,0.0,0.9930992,0.011439156,0.023033777,0.1144222,0.2739805,0.0,0.0,1,0,0,0,0,0
102776000,0.029461736,0.042999532,0.23349348,0.0,0.99289244,0.012122816,0.02306487,0.11612763,0.27421954,0.0,0.0,1,0,0,0,0,0
102800000,0.028713452,0.04288183,0.23819342,0.0,0.99262244,0.011704208,0.02299056,0.1184702,0.27436677,0.0,0.0,1,0,0,0,0,0
102824000,0.030195473,0.042769536,0.24166454,0.0,0.9924075,0.012406461,0.02304418,0.12017668,0.27449718,0.0,0.0,1,0,0,0,0,0
102848000,0.028786268,0.04266159,0.24554582,0.0,0.9921819,0.011669251,0.022928627,0.122119494,0.27462363,0.0,0.0,1,0,0,0,0,0
102872000,0.03031595,0.042557623,0.24902314,0.0,0.99195987,0.0123945335,0.022992034,0.12382771,0.27474895,0.0,0.0,1,0,0,0,0,0
102896000,0.029728532,0.04241959,0.25382298,0.0,0.9916647,0.012056813,0.022916207,0.12621592,0.2749753,0.0,0.0,1,0,0,0,0,0
102920000,0.031202871,0.0422799,0.25730458,0.0,0.9914357,0.012756741,0.02296223,0.12792635,0.2752033,0.0,0.0,1,0,0,0,0,0
102944000,0.032643113,0.042142134,0.26077977,0.0,0.99120384,0.01343959,0.023009447,0.12963359,0.27541924,0.0,0.0,1,0,0,0,0,0
102968000,0.03130526,0.04200615,0.2647702,0.0,0.9909532,0.012739778,0.022880802,0.13162762,0.27563244,0.0,0.0,1,0,0,0,0,0
102992000,0.03280755,0.041902643,0.2682506,0.0,0.9907138,0.013451048,0.022951828,0.13333564,0.27575746,0.0,0.0,1,0,0,0,0,0
103016000,0.032328084,0.04179882,0.27316013,0.0,0.9903877,0.013164322,0.022900822,0.13577367,0.2758763,0.0,0.0,1,0,0,0,0,0
103040000,0.033777967,0.041695748,0.2766436,0.0,0.99014086,0.013849333,0.022972366,0.13748284,0.27599734,0.0,0.0,1,0,0,0,0,0
103064000,0.032586463,0.041593727,0.28073132,0.0,0.98986673,0.0132197905,0.02286702,0.13952088,0.2761071,0.0,0.0,1,0,0,0,0,0
103088000,0.03404388,0.041551907,0.28421912,0.0,0.98961246,0.0139040025,0.022972273,0.1412306,0.27604806,0.0,0.0,1,0,0,0,0,0
103112000,0.03367919,0.041511685,0.28922766,0.0,0.9892586,0.013668951,0.02296092,0.14371301,0.27598742,0.0,0.0,1,0,0,0,0,0
103136000,0.035115726,0.04147236,0.29271752,0.0,0.9889966,0.014342105,0.02306975,0.14542283,0.27592376,0.0,0.0,1,0,0,0,0,0
103160000,0.033953592,0.041431706,0.29690254,0.0,0.98869866,0.013722314,0.02299391,0.14750579,0.2758684,0.0,0.0,1,0,0,0,0,0
103184000,0.035363458,0.041411687,0.30039582,0.0,0.9884298,0.01438041,0.02311314,0.1492164,0.27575868,0.0,0.0,1,0,0,0,0,0
103208000,0.036697604,0.041389212,0.3038815,0.0,0.98815864,0.015000988,0.02322775,0.15092362,0.27565637,0.0,0.0,1,0,0,0,0,0
103232000,0.036339834,0.041363277,0.30899715,0.0,0.9877723,0.01476683,0.023225786,0.15345511,0.275561,0.0,0.0,1,0,0,0,0,0
103256000,0.036932055,0.041336153,0.31161273,0.0,0.9875666,0.015030982,0.02327751,0.15474017,0.27547812,0.0,0.0,1,0,0,0,0,0
103280000,0.036689483,0.041305806,0.31677613,0.0,0.9871658,0.0148535045,0.02328218,0.1572924,0.2753969,0.0,0.0,1,0,0,0,0,0
103304000,0.038073838,0.041188534,0.32026482,0.0,0.9868805,0.015505338,0.023360256,0.15899923,0.2755658,0.0,0.0,1,0,0,0,0,0
103328000,0.037044637,0.041069627,0.32460436,0.0,0.98654205,0.014956568,0.023252271,0.16115348,0.2757296,0.0,0.0,1,0,0,0,0,0
103352000,0.03835015,0.040950872,0.32809475,0.0,0.9862504,0.015569465,0.023326097,0.16286103,0.27588388,0.0,0.0,1,0,0,0,0,0
103376000,0.038170047,0.040834986,0.33335507,0.0,0.985821,0.0154289175,0.023294954,0.16545786,0.27603695,0.0,0.0,1,0,0,0,0,0
103400000,0.03868108,0.04063347,0.335973,0.0,0.98560125,0.01566713,0.023258442,0.1667444,0.27643389,0.0,0.0,1,0,0,0,0,0
103424000,0.038534384,0.04043858,0.34128046,0.0,0.98515815,0.015549671,0.02319153,0.16936325,0.27681762,0.0,0.0,1,0,0,0,0,0
103448000,0.03983861,0.04024616,0.3447708,0.0,0.9848523,0.016167946,0.023235451,0.17106926,0.27719063,0.0,0.0,1,0,0,0,0,0
103472000,0.038900807,0.040055517,0.34925345,0.0,0.9844753,0.0156708,0.02309655,0.17328927,0.27754715,0.0,0.0,1,0,0,0,0,0
103496000,0.04022932,0.040005106,0.35274392,0.0,0.9841613,0.016288638,0.023215307,0.17499235,0.27751598,0.0,0.0,1,0,0,0,0,0
103520000,0.040153477,0.039951976,0.35814673,0.0,0.98368603,0.0161933,0.02322636,0.17765182,0.27747798,0.0,0.0,1,0,0,0,0,0
103544000,0.040633027,0.039896306,0.36076358,0.0,0.9834493,0.016403707,0.02326306,0.17893383,0.27743667,0.0,0.0,1,0,0,0,0,0
103568000,0.040586255,0.03983766,0.3662128,0.0,0.9829589,0.016322624,0.0232746,0.18161389,0.27739748,0.0,0.0,1,0,0,0,0,0
103592000,0.040941577,0.039745636,0.36882898,0.0,0.98271835,0.016475206,0.023283219,0.18289651,0.27744037,0.0,0.0,1,0,0,0,0,0
103616000,0.040934633,0.039650787,0.37432438,0.0,0.9822129,0.0164166,0.02328118,0.18559723,0.27746907,0.0,0.0,1,0,0,0,0,0
103640000,0.04215255,0.039555643,0.37781012,0.0,0.9818786,0.016982872,0.023377113,0.18729576,0.27749372,0.0,0.0,1,0,0,0,0,0
103664000,0.04133929,0.03945994,0.3824808,0.0,0.98144597,0.016538262,0.023292659,0.18959892,0.27750814,0.0,0.0,1,0,0,0,0,0
103688000,0.042642787,0.03941461,0.3859647,0.0,0.9811036,0.01714145,0.02342388,0.19129357,0.2773864,0.0,0.0,1,0,0,0,0,0
103712000,0.041890413,0.039367985,0.39068145,0.0,0.98065645,0.016721785,0.023368549,0.19361623,0.27725524,0.0,0.0,1,0,0,0,0,0
103736000,0.04310835,0.039317362,0.39416274,0.0,0.980308,0.01728303,0.023491753,0.19530927,0.27712607,0.0,0.0,1,0,0,0,0,0
103760000,0.042317346,0.03926345,0.3989254,0.0,0.9798473,0.016844857,0.023428261,0.1976531,0.27700546,0.0,0.0,1,0,0,0,0,0
103784000,0.04356736,0.039205786,0.4024037,0.0,0.9794917,0.01742205,0.023553882,0.19934292,0.27688172,0.0,0.0,1,0,0,0,0,0
103808000,0.04374656,0.039146952,0.40808153,0.0,0.97892076,0.017448796,0.023592567,0.20212144,0.27676117,0.0,0.0,1,0,0,0,0,0
103832000,0.044051513,0.039085895,0.4106867,0.0,0.9786544,0.017573506,0.023616416,0.20339356,0.27664533,0.0,0.0,1,0,0,0,0,0
103856000,0.044241685,0.039022837,0.41640887,0.0,0.9780673,0.01760539,0.02365537,0.2061913,0.27653265,0.0,0.0,1,0,0,0,0,0
103880000,0.0445404,0.038955588,0.4190109,0.0,0.9777961,0.017727649,0.023676373,0.20746095,0.27643552,0.0,0.0,1,0,0,0,0,0
103904000,0.044764634,0.03883954,0.42477697,0.0,0.9771927,0.017781127,0.023694271,0.21027794,0.27646625,0.0,0.0,1,0,0,0,0,0
103928000,0.044981424,0.038724426,0.42737544,0.0,0.97691756,0.017868444,0.023684062,0.2115463,0.2764993,0.0,0.0,1,0,0,0,0,0
103952000,0.04515075,0.038608555,0.43318492,0.0,0.9762983,0.017894698,0.023697464,0.2143826,0.2765323,0.0,0.0,1,0,0,0,0,0
103976000,0.04539791,0.03849145,0.43577945,0.0,0.97601795,0.017997235,0.023690172,0.21564755,0.27656326,0.0,0.0,1,0,0,0,0,0
104000000,0.045586593,0.0383957,0.44163194,0.0,0.9753817,0.018030353,0.02371666,0.21850172,0.27652153,0.0,0.0,1,0,0,0,0,0
104024000,0.045754395,0.03829731,0.44422206,0.0,0.97509706,0.01809229,0.02371047,0.21976402,0.27648547,0.0,0.0,1,0,0,0,0,0
104048000,0.045220118,0.03819575,0.44925368,0.0,0.97454655,0.017783571,0.023647072,0.22222415,0.2764385,0.0,0.0,1,0,0,0,0,0
104072000,0.04616713,0.03809467,0.45270225,0.0,0.9741541,0.0182154,0.023734493,0.22389434,0.27639163,0.0,0.0,1,0,0,0,0,0
104096000,0.04559232,0.037991542,0.4577776,0.0,0.9735887,0.017887013,0.023665389,0.2263739,0.27633873,0.0,0.0,1,0,0,0,0,0
104120000,0.046613567,0.037886497,0.46121913,0.0,0.9731891,0.01835522,0.023761474,0.22803818,0.27628595,0.0,0.0,1,0,0,0,0,0
104144000,0.046107717,0.037778553,0.4663376,0.0,0.9726077,0.018060843,0.023697581,0.23053549,0.27623183,0.0,0.0,1,0,0,0,0,0
104168000,0.04622379,0.037668087,0.4689142,0.0,0.97230947,0.018099576,0.023680588,0.23178841,0.27616495,0.0,0.0,1,0,0,0,0,0
104192000,0.04663826,0.037557602,0.47493282,0.0,0.9716045,0.018242598,0.023729926,0.23470992,0.2761034,0.0,0.0,1,0,0,0,0,0
104216000,0.046635207,0.037441347,0.4775033,0.0,0.97130287,0.018224364,0.023696547,0.23596008,0.2760459,0.0,0.0,1,0,0,0,0,0
104240000,0.04699517,0.037322972,0.48356226,0.0,0.970581,0.018341372,0.02373721,0.23889887,0.2759742,0.0,0.0,1,0,0,0,0,0
104264000,0.046988584,0.03720372,0.48612615,0.0,0.9702747,0.018322099,0.023702074,0.24014461,0.27591166,0.0,0.0,1,0,0,0,0,0
104288000,0.04656898,0.037069377,0.4913709,0.0,0.9696463,0.018072806,0.023634002,0.24269499,0.27588123,0.0,0.0,1,0,0,0,0,0
104312000,0.047509372,0.036936905,0.49478155,0.0,0.9692232,0.018504445,0.023715494,0.24433888,0.27585232,0.0,0.0,1,0,0,0,0,0
104336000,0.047068283,0.036801625,0.5000678,0.0,0.9685789,0.018244838,0.02364437,0.24690689,0.2758236,0.0,0.0,1,0,0,0,0,0
104360000,0.04669099,0.036666457,0.5053925,0.0,0.96792233,0.018016148,0.023580391,0.24949104,0.27580053,0.0,0.0,1,0,0,0,0,0
104384000,0.047544118,0.036620084,0.50879556,0.0,0.967489,0.01839454,0.023695711,0.25112814,0.27551794,0.0,0.0,1,0,0,0,0,0
104408000,0.04708172,0.0365703,0.514161,0.0,0.9668162,0.018113714,0.023662249,0.25372887,0.27524376,0.0,0.0,1,0,0,0,0,0
104432000,0.04700166,0.036516383,0.5167063,0.0,0.9664936,0.018051794,0.023649028,0.25496078,0.27497151,0.0,0.0,1,0,0,0,0,0
104456000,0.046596065,0.036457166,0.52211154,0.0,0.96580505,0.017799601,0.023616903,0.25757757,0.27469024,0.0,0.0,1,0,0,0,0,0
104480000,0.047398053,0.03639631,0.5254953,0.0,0.96536094,0.018154634,0.023721559,0.2592025,0.27443168,0.0,0.0,1,0,0,0,0,0
104504000,0.047035694,0.036196284,0.5309403,0.0,0.96465605,0.01794148,0.023627002,0.26183683,0.27454033,0.0,0.0,1,0,0,0,0,0
104528000,0.04698071,0.035995234,0.5334702,0.0,0.9643257,0.017911596,0.02354553,0.26306027,0.27464914,0.0,0.0,1,0,0,0,0,0
104552000,0.04664783,0.035794757,0.538954,0.0,0.9636049,0.017713303,0.023453763,0.26571003,0.27474996,0.0,0.0,1,0,0,0,0,0
104576000,0.04631396,0.0355944,0.54447603,0.0,0.9628716,0.017514706,0.02336134,0.26837614,0.2748385,0.0,0.0,1,0,0,0,0,0
104600000,0.04703983,0.03543877,0.54783857,0.0,0.9624135,0.017845772,0.02341387,0.26998824,0.2748018,0.0,0.0,1,0,0,0,0,0
104624000,0.04675653,0.035288442,0.5533989,0.0,0.9616624,0.017664943,0.023352504,0.2726682,0.27475163,0.0,0.0,1,0,0,0,0,0
104648000,0.046518143,0.035135895,0.5559118,0.0,0.961322,0.017541952,0.023268731,0.27388114,0.27469343,0.0,0.0,1,0,0,0,0,0
104672000,0.046225667,0.034984067,0.5615096,0.0,0.96055496,0.017357344,0.02320439,0.2765762,0.2746321,0.0,0.0,1,0,0,0,0,0
104696000,0.046005484,0.034712907,0.56401426,0.0,0.96021116,0.017260326,0.023065373,0.2777851,0.27488768,0.0,0.0,1,0,0,0,0,0
104720000,0.045794584,0.03444131,0.56964946,0.0,0.95942783,0.01713229,0.022954078,0.28049558,0.27512357,0.0,0.0,1,0,0,0,0,0
104744000,0.04556624,0.034172,0.57532215,0.0,0.9586317,0.016995905,0.022841189,0.28322193,0.27533197,0.0,0.0,1,0,0,0,0,0
104768000,0.046200763,0.033905037,0.57864726,0.0,0.9581554,0.017300013,0.02283191,0.28481168,0.27552515,0.0,0.0,1,0,0,0,0,0
104792000,0.04608137,0.033679307,0.58435607,0.0,0.95734066,0.017210158,0.022756007,0.28754985,0.27559596,0.0,0.0,1,0,0,0,0,0
104816000,0.04578051,0.033455215,0.58683914,0.0,0.95698655,0.017070368,0.02262672,0.28874466,0.27565208,0.0,0.0,1,0,0,0,0,0
104840000,0.045594454,0.033233847,0.5925838,0.0,0.9561558,0.016948704,0.022542734,0.29149723,0.27568704,0.0,0.0,1,0,0,0,0,0
104864000,0.045241117,0.033013873,0.595057,0.0,0.95579857,0.016784221,0.022406867,0.29268634,0.27571088,0.0,0.0,1,0,0,0,0,0
104888000,0.045132577,0.032788,0.6008369,0.0,0.95495063,0.016701022,0.02233142,0.2954515,0.27572843,0.0,0.0,1,0,0,0,0,0
104912000,0.045053363,0.032566343,0.6066534,0.0,0.95408905,0.016631346,0.022262368,0.29823127,0.2757419,0.0,0.0,1,0,0,0,0,0
104936000,0.04468152,0.032344993,0.6091143,0.0,0.9537254,0.01645984,0.02212162,0.29941207,0.27573866,0.0,0.0,1,0,0,0,0,0
104960000,0.04453488,0.032126278,0.6149652,0.0,0.95284766,0.016358314,0.022043344,0.30220532,0.27572826,0.0,0.0,1,0,0,0,0,0
104984000,0.044112124,0.03190906,0.6174154,0.0,0.95248103,0.016162984,0.021895818,0.30337992,0.27570683,0.0,0.0,1,0,0,0,0,0
105008000,0.04405111,0.031691585,0.6232999,0.0,0.9515856,0.01610283,0.021830484,0.3061845,0.27567008,0.0,0.0,1,0,0,0,0,0
105032000,0.044037163,0.031475395,0.6292204,0.0,0.9506761,0.016064977,0.021773163,0.30900306,0.27562192,0.0,0.0,1,0,0,0,0,0
105056000,0.04354967,0.03125942,0.6316562,0.0,0.95030373,0.015840378,0.021614514,0.3101687,0.27556682,0.0,0.0,1,0,0,0,0,0
105080000,0.042614974,0.031045698,0.6367996,0.0,0.94951105,0.015374465,0.021407634,0.3126243,0.27550164,0.0,0.0,1,0,0,0,0,0
105104000,0.042136062,0.030714046,0.63922614,0.0,0.9491361,0.015173342,0.02119378,0.31378537,0.27575186,0.0,0.0,1,0,0,0,0,0
105128000,0.04222627,0.030392034,0.64521265,0.0,0.9481932,0.01520368,0.021100752,0.316628,0.27596185,0.0,0.0,1,0,0,0,0,0
105152000,0.042371687,0.030076504,0.65123445,0.0,0.94723564,0.015259448,0.021020252,0.31948388,0.27615276,0.0,0.0,1,0,0,0,0,0
105176000,0.041869007,0.029765919,0.6536445,0.0,0.94685495,0.01504601,0.02081103,0.3206342,0.27632052,0.0,0.0,1,0,0,0,0,0
105200000,0.041963704,0.029562222,0.6596973,0.0,0.9458802,0.015060752,0.02077547,0.32349977,0.2762082,0.0,0.0,1,0,0,0,0,0
105224000,0.041460764,0.029358253,0.66209424,0.0,0.94549626,0.014831247,0.020615464,0.32464084,0.2760796,0.0,0.0,1,0,0,0,0,0
105248000,0.040669143,0.029156432,0.6673808,0.0,0.9446414,0.014435875,0.020429805,0.3271495,0.27594057,0.0,0.0,1,0,0,0,0,0
105272000,0.040792663,0.028955411,0.6734998,0.0,0.9436359,0.0144648105,0.020399433,0.33003926,0.2757852,0.0,0.0,1,0,0,0,0,0
105296000,0.040317293,0.028772563,0.6758812,0.0,0.94324625,0.014246643,0.02025171,0.3311696,0.27557826,0.0,0.0,1,0,0,0,0,0
105320000,0.04053982,0.028594378,0.68202937,0.0,0.9422227,0.014318967,0.020248652,0.33406752,0.27536136,0.0,0.0,1,0,0,0,0,0
105344000,0.03991514,0.028417382,0.6874221,0.0,0.9413236,0.014000141,0.020098764,0.3366153,0.2751416,0.0,0.0,1,0,0,0,0,0
105368000,0.03937367,0.028242487,0.6897867,0.0,0.9409293,0.013751206,0.0199416,0.33773544,0.27490804,0.0,0.0,1,0,0,0,0,0
105392000,0.039649833,0.028081086,0.69599855,0.0,0.93987435,0.013846517,0.019955419,0.34065542,0.27462837,0.0,0.0,1,0,0,0,0,0
105416000,0.039021857,0.027917393,0.6983481,0.0,0.9394784,0.013556093,0.019787485,0.3417675,0.2743597,0.0,0.0,1,0,0,0,0,0
105440000,0.03844393,0.02775361,0.7038069,0.0,0.9385465,0.013259071,0.01964807,0.344338,0.27408755,0.0,0.0,1,0,0,0,0,0
105464000,0.038677927,0.027589753,0.7100807,0.0,0.93746066,0.013335545,0.019653406,0.34728,0.27381745,0.0,0.0,1,0,0,0,0,0
105488000,0.037966363,0.027302789,0.7124115,0.0,0.9370609,0.013029302,0.019410564,0.34838253,0.27385652,0.0,0.0,1,0,0,0,0,0
105512000,0.03749796,0.027021185,0.7179375,0.0,0.93609864,0.01280587,0.019232512,0.35097796,0.27386552,0.0,0.0,1,0,0,0,0,0
105536000,0.0379476,0.026742026,0.72427166,0.0,0.9349802,0.013004566,0.019222064,0.35393965,0.2738623,0.0,0.0,1,0,0,0,0,0
105560000,0.036414713,0.026468346,0.7258131,0.0,0.9347177,0.01232194,0.018832367,0.3546778,0.27385488,0.0,0.0,1,0,0,0,0,0
105584000,0.036769483,0.026356181,0.7321743,0.0,0.93358296,0.012447665,0.018882556,0.35764682,0.27343166,0.0,0.0,1,0,0,0,0,0
105608000,0.036115803,0.026245048,0.7344712,0.0,0.933176,0.01214093,0.01872775,0.3587261,0.27301303,0.0,0.0,1,0,0,0,0,0
105632000,0.035577353,0.02613245,0.740094,0.0,0.93216735,0.011857637,0.018612053,0.3613545,0.27259552,0.0,0.0,1,0,0,0,0,0
105656000,0.03604245,0.026019309,0.74651235,0.0,0.93100035,0.012034984,0.018682081,0.36434096,0.27217782,0.0,0.0,1,0,0,0,0,0
105680000,0.034448136,0.025905386,0.74803007,0.0,0.9307332,0.011299688,0.018347196,0.3650633,0.27176434,0.0,0.0,1,0,0,0,0,0
105704000,0.035009164,0.025708865,0.7544735,0.0,0.92954963,0.011537477,0.01839543,0.3680569,0.27156663,0.0,0.0,1,0,0,0,0,0
105728000,0.034723844,0.025512744,0.7601944,0.0,0.92849517,0.011388746,0.018284436,0.370719,0.2713574,0.0,0.0,1,0,0,0,0,0
105752000,0.034027815,0.025315966,0.7624492,0.0,0.92808115,0.011081756,0.018076587,0.3717739,0.2711477,0.0,0.0,1,0,0,0,0,0
