timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
108908000,-0.009096486,-0.04110087,0.061079532,0.24740127,0.0,0.0
108916000,-0.009444498,-0.041030306,0.06108503,0.24740127,0.0,0.0
108920000,-0.0096054645,-0.04103237,0.061090373,0.24740127,0.0,0.0
108924000,-0.006839681,-0.04108416,0.06262102,0.24744695,0.0,0.0
108932000,-0.0071610846,-0.0409163,0.06261774,0.24744695,0.0,0.0
108936000,-0.007329557,-0.040873695,0.062619686,0.24744695,0.0,0.0
108940000,-0.0074773137,-0.04085715,0.0626231,0.24744695,0.0,0.0
108944000,-0.007644562,-0.040870175,0.06262954,0.24744695,0.0,0.0
108948000,-0.0048515657,-0.040976997,0.06419245,0.2474899,0.0,0.0
108952000,-0.0049812696,-0.04096274,0.06419548,0.2474899,0.0,0.0
108956000,-0.0051231934,-0.040966917,0.0642004,0.2474899,0.0,0.0
108964000,-0.0054230597,-0.04078129,0.06419485,0.2474899,0.0,0.0
108968000,-0.005559223,-0.040742785,0.064196065,0.2474899,0.0,0.0
108972000,-0.009704798,-0.041141324,0.06213875,0.24753508,0.0,0.0
108980000,-0.010078701,-0.041107237,0.062148046,0.24753508,0.0,0.0
108988000,-0.010423148,-0.041156016,0.06164509,0.24753508,0.0,0.0
108992000,-0.010622952,-0.04114042,0.06165026,0.24753508,0.0,0.0
108996000,-0.007854553,-0.040972922,0.06320565,0.247309,0.0,0.0
109004000,-0.0083164275,-0.040910363,0.063215375,0.247309,0.0,0.0
109012000,-0.008695565,-0.040951476,0.06323108,0.247309,0.0,0.0
109016000,-0.008861194,-0.0409335,0.06323493,0.247309,0.0,0.0
109020000,-0.005975157,-0.04077207,0.06481426,0.24709645,0.0,0.0
109028000,-0.006286543,-0.040739287,0.06482158,0.24709645,0.0,0.0
109036000,-0.006636633,-0.04070802,0.06483026,0.24709645,0.0,0.0
109040000,-0.0068147285,-0.040652752,0.064831346,0.24709645,0.0,0.0
109044000,-0.0038469462,-0.040519204,0.06645002,0.24689773,0.0,0.0
109052000,-0.00419649,-0.040512625,0.06646075,0.24689773,0.0,0.0
109060000,-0.00454852,-0.040526446,0.066473305,0.24689773,0.0,0.0
109064000,-0.0047270125,-0.040506896,0.06647741,0.24689773,0.0,0.0
109068000,-0.008814626,-0.040695854,0.06444032,0.24671772,0.0,0.0
109076000,-0.009112805,-0.04057739,0.06443981,0.24671772,0.0,0.0
109084000,-0.009451022,-0.04055051,0.06405933,0.24671772,0.0,0.0
109088000,-0.009648072,-0.04054318,0.064065054,0.24671772,0.0,0.0
109092000,-0.006785922,-0.040244594,0.06562167,0.24633577,0.0,0.0
109100000,-0.0071476717,-0.04016922,0.06562678,0.24633577,0.0,0.0
109108000,-0.007571427,-0.04011908,0.06563603,0.24633577,0.0,0.0
109112000,-0.007750432,-0.040074356,0.065637894,0.24633577,0.0,0.0
109116000,-0.0048542386,-0.03973814,0.06719616,0.24599066,0.0,0.0
109124000,-0.0052164984,-0.03965441,0.067200415,0.24599066,0.0,0.0
109132000,-0.00554719,-0.039548688,0.067201704,0.24599066,0.0,0.0
109136000,-0.005731566,-0.03950567,0.067203805,0.24599066,0.0,0.0
109140000,-0.0028776948,-0.039244734,0.068772085,0.24565452,0.0,0.0
109148000,-0.0032833896,-0.039244834,0.06878497,0.24565452,0.0,0.0
109156000,-0.0037040734,-0.039098307,0.06878538,0.24565452,0.0,0.0
109160000,-0.003904197,-0.039111942,0.06879291,0.24565452,0.0,0.0
109164000,-0.00093859155,-0.038996726,0.06981171,0.24533913,0.0,0.0
109168000,-0.0011471852,-0.0390111,0.06992365,0.24533913,0.0,0.0
109172000,-0.0013340062,-0.03899771,0.07002201,0.24533913,0.0,0.0
109180000,-0.0016322233,-0.038927447,0.07017549,0.24533913,0.0,0.0
109184000,-0.001813087,-0.038905278,0.07067449,0.24533913,0.0,0.0
109188000,-0.006635295,-0.03922419,0.06845839,0.24524197,0.0,0.0
109196000,-0.007005221,-0.039239537,0.0684715,0.24524197,0.0,0.0
109204000,-0.007455392,-0.03929815,0.068491064,0.24524197,0.0,0.0
109208000,-0.007632248,-0.0393065,0.068497434,0.24524197,0.0,0.0
109212000,-0.004739186,-0.03922934,0.07009923,0.2451585,0.0,0.0
109216000,-0.0049570175,-0.039206374,0.07010411,0.2451585,0.0,0.0
109220000,-0.0051815147,-0.039264783,0.07011653,0.2451585,0.0,0.0
109224000,-0.0053862478,-0.039275344,0.070124015,0.2451585,0.0,0.0
109228000,-0.005592713,-0.039209925,0.07012469,0.2451585,0.0,0.0
109232000,-0.0057943556,-0.03917714,0.07012815,0.2451585,0.0,0.0
109236000,-0.002858358,-0.039126493,0.07177276,0.24508461,0.0,0.0
109240000,-0.0030684697,-0.039063726,0.071773775,0.24508461,0.0,0.0
109244000,-0.0032480457,-0.039010372,0.07177465,0.24508461,0.0,0.0
109252000,-0.003598242,-0.03890115,0.071775846,0.24508461,0.0,0.0
109256000,-0.003804883,-0.038849518,0.0717777,0.24508461,0.0,0.0
109260000,-0.0008550701,-0.038874086,0.072741345,0.24502146,0.0,0.0
109268000,-0.0012675019,-0.038770873,0.072954424,0.24502146,0.0,0.0
109276000,-0.0016172281,-0.03876244,0.07314099,0.24502146,0.0,0.0
109280000,-0.001792445,-0.038830236,0.07323985,0.24502146,0.0,0.0
109284000,0.0011935222,-0.038996026,0.07349385,0.24497661,0.0,0.0
109292000,0.00079830084,-0.038914867,0.073699795,0.24497661,0.0,0.0
109300000,0.00042691408,-0.03882004,0.0738919,0.24497661,0.0,0.0
109304000,0.00018137973,-0.038776483,0.07402033,0.24497661,0.0,0.0
109308000,-0.0046328027,-0.039079417,0.07291089,0.24500775,0.0,0.0
109316000,-0.0049984576,-0.039048173,0.072919704,0.24500775,0.0,0.0
109324000,-0.0054080673,-0.03910501,0.07293818,0.24500775,0.0,0.0
109328000,-0.0055993684,-0.03917312,0.07295073,0.24500775,0.0,0.0
109332000,-0.0026326303,-0.039184745,0.07461678,0.24505377,0.0,0.0
109340000,-0.0029850784,-0.03906632,0.074617036,0.24505377,0.0,0.0
109344000,-0.003182277,-0.039010566,0.07461814,0.24505377,0.0,0.0
109348000,-0.0033622491,-0.03898965,0.07462197,0.24505377,0.0,0.0
109352000,-0.0035045194,-0.03895767,0.07462353,0.24505377,0.0,0.0
109356000,-0.00045157562,-0.039063636,0.07537211,0.24510473,0.0,0.0
109364000,-0.00082750025,-0.03902354,0.0755709,0.24510473,0.0,0.0
109372000,-0.0012088738,-0.039015625,0.075775124,0.24510473,0.0,0.0
109376000,-0.0014433285,-0.038993,0.075899296,0.24510473,0.0,0.0
109380000,0.0012064828,-0.039215874,0.07603858,0.24515837,0.0,0.0
109388000,0.0007714487,-0.03925255,0.07634535,0.24515837,0.0,0.0
109396000,0.0003909131,-0.03919542,0.07654559,0.24515837,0.0,0.0
109400000,0.00018958864,-0.03919829,0.07665411,0.24515837,0.0,0.0
109404000,0.0033337513,-0.03941808,0.07680582,0.24524534,0.0,0.0
109412000,0.0029092648,-0.039343588,0.077028416,0.24524534,0.0,0.0
109420000,0.002506579,-0.0392678,0.07723917,0.24524534,0.0,0.0
109424000,0.002295343,-0.039235864,0.07735033,0.24524534,0.0,0.0
109428000,-0.001939668,-0.039397996,0.07746648,0.24533492,0.0,0.0
109432000,-0.0021215763,-0.03931719,0.07755804,0.24533492,0.0,0.0
109436000,-0.0023264727,-0.039296366,0.0776667,0.24533492,0.0,0.0
109444000,-0.0027998493,-0.039292462,0.0776895,0.24533492,0.0,0.0
109448000,-0.0030144458,-0.03931697,0.07769895,0.24533492,0.0,0.0
109452000,-0.00028148247,-0.039541494,0.078177094,0.24541771,0.0,0.0
109460000,-0.0006932755,-0.03948112,0.078394085,0.24541771,0.0,0.0
109468000,-0.0011003388,-0.03934678,0.07860263,0.24541771,0.0,0.0
109472000,-0.0013116689,-0.039373826,0.078718595,0.24541771,0.0,0.0
109476000,0.0018644428,-0.0396104,0.07883762,0.24549684,0.0,0.0
109484000,0.0014799521,-0.039631832,0.078865215,0.24549684,0.0,0.0
109492000,0.0009840031,-0.039524525,0.07912322,0.24549684,0.0,0.0
109496000,0.000749805,-0.03945764,0.07924375,0.24549684,0.0,0.0
109500000,0.0038755091,-0.039619375,0.07937271,0.24550006,0.0,0.0
109508000,0.0034311314,-0.03956389,0.0796072,0.24550006,0.0,0.0
109516000,0.0029727079,-0.03944058,0.07984375,0.24550006,0.0,0.0
109520000,0.002742957,-0.039332606,0.079958536,0.24550006,0.0,0.0
109524000,-0.0019890924,-0.03940606,0.08008102,0.2455053,0.0,0.0
109532000,-0.0023860105,-0.039344832,0.08028952,0.2455053,0.0,0.0
109540000,-0.0028362346,-0.039369304,0.08031807,0.2455053,0.0,0.0
109544000,-0.00307668,-0.039347768,0.080323875,0.2455053,0.0,0.0
109548000,-2.4515437e-05,-0.039482176,0.080810174,0.24551255,0.0,0.0
109556000,-0.00050115865,-0.03939023,0.08105911,0.24551255,0.0,0.0
109564000,-0.00091772026,-0.039339818,0.081279114,0.24551255,0.0,0.0
109568000,-0.0011654894,-0.039300963,0.081409246,0.24551255,0.0,0.0
109572000,0.001579131,-0.039442506,0.08154282,0.2455214,0.0,0.0
109580000,0.0011845604,-0.039345868,0.08174722,0.2455214,0.0,0.0
109588000,0.00082865567,-0.039302763,0.08171271,0.2455214,0.0,0.0
109592000,0.0006082186,-0.039225336,0.081824586,0.2455214,0.0,0.0
109596000,0.003756692,-0.039275546,0.08195209,0.24544251,0.0,0.0
109604000,0.0032986563,-0.039115913,0.08218467,0.24544251,0.0,0.0
109612000,0.0028741616,-0.039007753,0.0824035,0.24544251,0.0,0.0
109616000,0.0026441205,-0.0389224,0.08251983,0.24544251,0.0,0.0
109620000,0.0053519867,-0.039039113,0.082671195,0.24538916,0.0,0.0
109628000,0.00495427,-0.03894651,0.08287695,0.24538916,0.0,0.0
109636000,0.0044776183,-0.03890599,0.08312952,0.24538916,0.0,0.0
109640000,0.0042703943,-0.038880657,0.08323868,0.24538916,0.0,0.0
109644000,-9.390805e-05,-0.03903617,0.083367035,0.24534914,0.0,0.0
109652000,-0.0005111678,-0.038937785,0.08358284,0.24534914,0.0,0.0
109660000,-0.0009916651,-0.03882537,0.08383137,0.24534914,0.0,0.0
109664000,-0.0012043688,-0.03874465,0.08393874,0.24534914,0.0,0.0
109668000,0.0016363284,-0.03883969,0.084057495,0.24530584,0.0,0.0
109676000,0.0012618422,-0.038814954,0.08425662,0.24530584,0.0,0.0
109684000,0.0008580256,-0.038726706,0.084745824,0.24530584,0.0,0.0
109688000,0.0006458401,-0.038643528,0.08485306,0.24530584,0.0,0.0
109692000,0.0038401575,-0.03886747,0.08498812,0.24539426,0.0,0.0
109700000,0.0034003202,-0.03883025,0.08522214,0.24539426,0.0,0.0
109708000,0.002890649,-0.03878931,0.08549352,0.24539426,0.0,0.0
109712000,0.0026546912,-0.038736388,0.0856162,0.24539426,0.0,0.0
109716000,0.0055468385,-0.038937453,0.08575153,0.24548313,0.0,0.0
109724000,0.0051189065,-0.038786266,0.08596928,0.24548313,0.0,0.0
109732000,0.0047029774,-0.038574174,0.08617515,0.24548313,0.0,0.0
109736000,0.0045008417,-0.03855337,0.0862824,0.24548313,0.0,0.0
109740000,0.0077799,-0.03876163,0.08641971,0.24556336,0.0,0.0
109748000,0.0073372712,-0.03862995,0.086647056,0.24556336,0.0,0.0
109756000,0.006824293,-0.038485684,0.08691123,0.24556336,0.0,0.0
109760000,0.0065661995,-0.038466856,0.08704886,0.24556336,0.0,0.0
109764000,0.0019053821,-0.038657233,0.08718568,0.2456623,0.0,0.0
109772000,0.0014839969,-0.038578726,0.08740624,0.2456623,0.0,0.0
109780000,0.0009914874,-0.038467817,0.08766232,0.2456623,0.0,0.0
109784000,0.00075345626,-0.03839129,0.08797662,0.2456623,0.0,0.0
109788000,0.003689324,-0.038669106,0.08814997,0.24582234,0.0,0.0
109796000,0.0031909754,-0.038612686,0.08841472,0.24582234,0.0,0.0
109804000,0.0026164635,-0.038640648,0.08872831,0.24582234,0.0,0.0
109808000,0.0023727524,-0.038583804,0.088855185,0.24582234,0.0,0.0
109812000,0.0057336036,-0.03883311,0.089017995,0.24599153,0.0,0.0
109820000,0.0052051507,-0.03876938,0.08929855,0.24599153,0.0,0.0
109828000,0.004727928,-0.038639143,0.08954534,0.24599153,0.0,0.0
109832000,0.004527129,-0.03857713,0.0896485,0.24599153,0.0,0.0
109836000,0.0074519934,-0.038808305,0.08979063,0.24615708,0.0,0.0
109844000,0.006986904,-0.038674943,0.09003058,0.24615708,0.0,0.0
109852000,0.0065629436,-0.038483255,0.0902429,0.24615708,0.0,0.0
109860000,0.009185982,-0.03884704,0.09053042,0.24630612,0.0,0.0
109864000,0.008929047,-0.038826365,0.090667866,0.24630612,0.0,0.0
109868000,0.008691477,-0.038779765,0.09079242,0.24630612,0.0,0.0
109876000,0.008315594,-0.03864633,0.09098401,0.24630612,0.0,0.0
109884000,0.0038871597,-0.039088123,0.08982319,0.24644956,0.0,0.0
109888000,0.0036605534,-0.039043162,0.08994013,0.24644956,0.0,0.0
109892000,0.0034492393,-0.038960963,0.0900454,0.24644956,0.0,0.0
109900000,0.0029307134,-0.038807593,0.09030822,0.24644956,0.0,0.0
109908000,0.0056104283,-0.03848172,0.09052621,0.24605685,0.0,0.0
109916000,0.0051058996,-0.038392246,0.090787396,0.24605685,0.0,0.0
109924000,0.004597624,-0.038359813,0.09105595,0.24605685,0.0,0.0
109928000,0.0043498394,-0.038321808,0.09118478,0.24605685,0.0,0.0
109932000,0.0071888315,-0.03815736,0.0913098,0.24568728,0.0,0.0
109940000,0.0067035593,-0.038075324,0.09156135,0.24568728,0.0,0.0
109948000,0.00625608,-0.038059793,0.09179902,0.24568728,0.0,0.0
109956000,0.009030206,-0.03788595,0.092027076,0.24531275,0.0,0.0
109964000,0.008571032,-0.03790429,0.09227423,0.24531275,0.0,0.0
109972000,0.008112675,-0.03783559,0.092512645,0.24531275,0.0,0.0
109980000,0.0031187113,-0.0376022,0.09275801,0.2449621,0.0,0.0
109984000,0.0028478375,-0.03747999,0.09361921,0.2449621,0.0,0.0
109988000,0.002605288,-0.037470452,0.09374894,0.2449621,0.0,0.0
109996000,0.0021096289,-0.037447706,0.09401374,0.2449621,0.0,0.0
110000000,0.001858518,-0.03741388,0.094145745,0.2449621,0.0,0.0
110004000,0.0050414437,-0.03747189,0.094273575,0.24490604,0.0,0.0
110012000,0.00461099,-0.037412085,0.09449973,0.24490604,0.0,0.0
110020000,0.0041224416,-0.037328392,0.094754875,0.24490604,0.0,0.0
110024000,0.0038678828,-0.037273437,0.09488672,0.24490604,0.0,0.0
110028000,0.006775,-0.03736707,0.09502578,0.24485445,0.0,0.0
110036000,0.0062942454,-0.03729417,0.09527782,0.24485445,0.0,0.0
110044000,0.0058693374,-0.03716205,0.09549394,0.24485445,0.0,0.0
110052000,0.008582948,-0.03714936,0.09574308,0.24480894,0.0,0.0
110056000,0.008343479,-0.037091836,0.095866546,0.24480894,0.0,0.0
110060000,0.008077938,-0.037040163,0.096004635,0.24480894,0.0,0.0
110068000,0.007504221,-0.036892265,0.096299395,0.24480894,0.0,0.0
110072000,0.0072537777,-0.036823742,0.096427664,0.24480894,0.0,0.0
110076000,0.010233487,-0.036907338,0.09657015,0.2447797,0.0,0.0
110084000,0.009770111,-0.036892023,0.09620273,0.2447797,0.0,0.0
110088000,0.0095681315,-0.03682915,0.09630474,0.2447797,0.0,0.0
110092000,0.009341916,-0.036776043,0.09642068,0.2447797,0.0,0.0
110100000,0.0044695963,-0.036682174,0.096659616,0.24452221,0.0,0.0
110108000,0.003976058,-0.036622327,0.096918166,0.24452221,0.0,0.0
110112000,0.0036804779,-0.03653072,0.097067416,0.24452221,0.0,0.0
110116000,0.003427481,-0.036484897,0.097198434,0.24452221,0.0,0.0
110124000,0.006049375,-0.03635776,0.09746052,0.24428076,0.0,0.0
110132000,0.005525655,-0.03622765,0.09772815,0.24428076,0.0,0.0
110140000,0.0050001205,-0.03619778,0.09800685,0.24428076,0.0,0.0
110148000,0.007610146,-0.03608592,0.09825888,0.24405664,0.0,0.0
110156000,0.0071437927,-0.03607318,0.098507665,0.24405664,0.0,0.0
110164000,0.006655337,-0.036017917,0.098763965,0.24405664,0.0,0.0
110172000,0.009253408,-0.036070153,0.09906374,0.24383762,0.0,0.0
110180000,0.0087727625,-0.036068425,0.099321395,0.24383762,0.0,0.0
110188000,0.00823222,-0.036031533,0.100254126,0.24383762,0.0,0.0
110196000,0.010930952,-0.03614496,0.10054207,0.24387285,0.0,0.0
110204000,0.010474944,-0.036069427,0.100780606,0.24387285,0.0,0.0
110212000,0.010084379,-0.036005087,0.10098496,0.24387285,0.0,0.0
110220000,0.0052697062,-0.03619174,0.10126668,0.24392241,0.0,0.0
110228000,0.004777106,-0.03616545,0.10153019,0.24392241,0.0,0.0
110236000,0.0043409653,-0.036091127,0.101758234,0.24392241,0.0,0.0
110240000,0.004102066,-0.036042016,0.10188225,0.24392241,0.0,0.0
110244000,0.0071101524,-0.036188237,0.10203445,0.2439689,0.0,0.0
110252000,0.0066215247,-0.03618683,0.10229853,0.2439689,0.0,0.0
110256000,0.006406255,-0.0361579,0.10241194,0.2439689,0.0,0.0
110260000,0.0061559193,-0.036090046,0.10254022,0.2439689,0.0,0.0
110268000,0.008957904,-0.036217056,0.10283044,0.24401799,0.0,0.0
110272000,0.008698875,-0.03615115,0.10296365,0.24401799,0.0,0.0
110276000,0.008488551,-0.03608652,0.10307063,0.24401799,0.0,0.0
110284000,0.008029941,-0.036146045,0.103010565,0.24401799,0.0,0.0
110292000,0.010596789,-0.036173087,0.10330802,0.24397555,0.0,0.0
110300000,0.010153354,-0.036082517,0.103537716,0.24397555,0.0,0.0
110308000,0.00962715,-0.03592976,0.10380542,0.24397555,0.0,0.0
110316000,0.004687897,-0.036034826,0.10412215,0.24393892,0.0,0.0
110324000,0.004123454,-0.035856374,0.104407765,0.24393892,0.0,0.0
110332000,0.0036589196,-0.035775844,0.104649924,0.24393892,0.0,0.0
110340000,0.0063909544,-0.035868563,0.10490933,0.2439194,0.0,0.0
110348000,0.0059116357,-0.0357599,0.105156496,0.2439194,0.0,0.0
110356000,0.005448433,-0.03568895,0.105399,0.2439194,0.0,0.0
110364000,0.008072826,-0.03565968,0.10564256,0.24391374,0.0,0.0
110372000,0.0075672762,-0.035574283,0.105906405,0.24391374,0.0,0.0
110380000,0.0070664054,-0.035480194,0.106166795,0.24391374,0.0,0.0
110384000,0.0068326197,-0.03541442,0.10629996,0.24391374,0.0,0.0
110388000,0.009876597,-0.03549862,0.106441066,0.2439093,0.0,0.0
110396000,0.009414067,-0.03542905,0.10668349,0.2439093,0.0,0.0
110404000,0.008976743,-0.0353301,0.10690902,0.2439093,0.0,0.0
110408000,0.0087516615,-0.03523949,0.107020736,0.2439093,0.0,0.0
110412000,0.011636262,-0.03533406,0.10718018,0.24391454,0.0,0.0
110420000,0.011069646,-0.035296664,0.10748243,0.24391454,0.0,0.0
110428000,0.010522176,-0.035198502,0.107767664,0.24391454,0.0,0.0
110436000,0.005547895,-0.035227634,0.1080263,0.24393493,0.0,0.0
110444000,0.0051393537,-0.035099663,0.10823312,0.24393493,0.0,0.0
110452000,0.004615383,-0.03501624,0.10850728,0.24393493,0.0,0.0
110456000,0.0043895026,-0.034993414,0.10862694,0.24393493,0.0,0.0
110460000,0.0073956093,-0.03510368,0.108757615,0.24394226,0.0,0.0
110468000,0.0069549293,-0.035067562,0.10899205,0.24394226,0.0,0.0
110472000,0.0067187436,-0.035055414,0.109118536,0.24394226,0.0,0.0
110476000,0.0064706043,-0.03503345,0.109250374,0.24394226,0.0,0.0
110484000,0.009127986,-0.035234947,0.109190986,0.24396709,0.0,0.0
110492000,0.008668893,-0.03518828,0.10943355,0.24396709,0.0,0.0
110500000,0.008140378,-0.035091516,0.10970797,0.24396709,0.0,0.0
110504000,0.007902275,-0.035034146,0.10983001,0.24396709,0.0,0.0
110508000,0.010740393,-0.035020817,0.109958075,0.24388486,0.0,0.0
110516000,0.010285448,-0.034941908,0.11019478,0.24388486,0.0,0.0
110524000,0.0098174745,-0.034866624,0.11043892,0.24388486,0.0,0.0
110528000,0.009531671,-0.034864802,0.11059307,0.24388486,0.0,0.0
110532000,0.0047190627,-0.034915656,0.11074922,0.24381033,0.0,0.0
110540000,0.004247554,-0.034862265,0.11099784,0.24381033,0.0,0.0
110548000,0.003779858,-0.03472601,0.111234926,0.24381033,0.0,0.0
110552000,0.0035648912,-0.034646843,0.11134196,0.24381033,0.0,0.0
110556000,0.0064102537,-0.034701563,0.1114722,0.24374649,0.0,0.0
110564000,0.0058858544,-0.03469982,0.111755356,0.24374649,0.0,0.0
110568000,0.005670624,-0.034652576,0.11186626,0.24374649,0.0,0.0
110572000,0.005479134,-0.034615006,0.1119654,0.24374649,0.0,0.0
110576000,0.0052799536,-0.03459451,0.1120707,0.24374649,0.0,0.0
110580000,0.008243669,-0.03461862,0.112200536,0.24368349,0.0,0.0
110588000,0.007727512,-0.03457926,0.112526074,0.24368349,0.0,0.0
110592000,0.007458654,-0.03447812,0.11265975,0.24368349,0.0,0.0
110596000,0.0071946206,-0.03438826,0.11279214,0.24368349,0.0,0.0
110604000,0.009722932,-0.034360483,0.11307023,0.2436553,0.0,0.0
110612000,0.009289963,-0.034340113,0.11330212,0.2436553,0.0,0.0
110620000,0.008741927,-0.034203447,0.11358267,0.2436553,0.0,0.0
110628000,0.003722593,-0.034190983,0.113869995,0.24363753,0.0,0.0
110636000,0.0031696253,-0.034110114,0.11415979,0.24363753,0.0,0.0
110644000,0.0027197558,-0.03397453,0.11438736,0.24363753,0.0,0.0
110652000,0.0053629084,-0.034038167,0.11465253,0.24362656,0.0,0.0
110660000,0.0048609716,-0.033963233,0.11491547,0.24362656,0.0,0.0
110668000,0.004444291,-0.033895455,0.11513309,0.24362656,0.0,0.0
110676000,0.0072111934,-0.033952475,0.11535005,0.24361959,0.0,0.0
110684000,0.0067711985,-0.033789292,0.1159654,0.24361959,0.0,0.0
110692000,0.0063551962,-0.033734307,0.116185,0.24361959,0.0,0.0
110700000,0.009025871,-0.033907764,0.11645209,0.24374211,0.0,0.0
110708000,0.008571849,-0.033831827,0.11668991,0.24374211,0.0,0.0
110716000,0.008081911,-0.03374121,0.11694553,0.24374211,0.0,0.0
110724000,0.010733837,-0.034011215,0.117236935,0.24387518,0.0,0.0
110732000,0.010224165,-0.033867463,0.11749702,0.24387518,0.0,0.0
110740000,0.0096736215,-0.033729963,0.11778006,0.24387518,0.0,0.0
110748000,0.0046803197,-0.033839777,0.118066564,0.24401203,0.0,0.0
110752000,0.00443491,-0.03378051,0.118193,0.24401203,0.0,0.0
110756000,0.0042075086,-0.03379713,0.118318826,0.24401203,0.0,0.0
110764000,0.0037101929,-0.033732325,0.11858176,0.24401203,0.0,0.0
110772000,0.0062992577,-0.033923097,0.11885904,0.24415052,0.0,0.0
110776000,0.0060566776,-0.033887923,0.11898692,0.24415052,0.0,0.0
110780000,0.0057883253,-0.033817526,0.11912453,0.24415052,0.0,0.0
110788000,0.005371495,-0.033778906,0.11849135,0.24415052,0.0,0.0
110796000,0.00795667,-0.033684544,0.11873633,0.2440294,0.0,0.0
110804000,0.0075132083,-0.03351961,0.11895602,0.2440294,0.0,0.0
110812000,0.0070762867,-0.03340444,0.11917823,0.2440294,0.0,0.0
110820000,0.009722205,-0.03328129,0.11940026,0.24391696,0.0,0.0
110828000,0.009248144,-0.0330756,0.119631365,0.24391696,0.0,0.0
110836000,0.00881324,-0.03285309,0.1198391,0.24391696,0.0,0.0
110844000,0.0040437942,-0.03282274,0.1200602,0.24380785,0.0,0.0
110852000,0.0035725767,-0.032779895,0.12030992,0.24380785,0.0,0.0
110856000,0.003319853,-0.0327726,0.12044579,0.24380785,0.0,0.0
110860000,0.0030771121,-0.032728963,0.120571755,0.24380785,0.0,0.0
110868000,0.005797506,-0.032691874,0.12079386,0.2437011,0.0,0.0
110876000,0.00546407,-0.032584358,0.12096093,0.2437011,0.0,0.0
110884000,0.005035444,-0.032463137,0.12132666,0.2437011,0.0,0.0
110892000,0.007613248,-0.032427005,0.121585816,0.24362987,0.0,0.0
110896000,0.007387604,-0.03239037,0.12170356,0.24362987,0.0,0.0
110900000,0.007165145,-0.032332722,0.121816926,0.24362987,0.0,0.0
110908000,0.006635762,-0.032220755,0.12208989,0.24362987,0.0,0.0
110916000,0.0093219625,-0.03229365,0.12233014,0.24357927,0.0,0.0
110924000,0.008859557,-0.032270297,0.122578025,0.24357927,0.0,0.0
110932000,0.008349348,-0.032129996,0.122837044,0.24357927,0.0,0.0
110936000,0.00809701,-0.032059215,0.12296495,0.24357927,0.0,0.0
110940000,0.0033990515,-0.032112885,0.12312142,0.24354404,0.0,0.0
110948000,0.0028956037,-0.032025248,0.123383455,0.24354404,0.0,0.0
110952000,0.0026850388,-0.031968504,0.1234905,0.24354404,0.0,0.0
110956000,0.0024617699,-0.031891834,0.123601906,0.24354404,0.0,0.0
110964000,0.0049997075,-0.031849597,0.12385914,0.24351689,0.0,0.0
110968000,0.004801643,-0.031789318,0.123958945,0.24351689,0.0,0.0
110972000,0.004582867,-0.031710654,0.124067634,0.24351689,0.0,0.0
110980000,0.004097215,-0.031576037,0.124313995,0.24351689,0.0,0.0
110988000,0.006648319,-0.031554684,0.124516614,0.24347785,0.0,0.0
110996000,0.0061693126,-0.031495035,0.12476889,0.24347785,0.0,0.0
111004000,0.0057325354,-0.03141706,0.12499589,0.24347785,0.0,0.0
111012000,0.008274547,-0.03153403,0.12528612,0.24344489,0.0,0.0
111016000,0.00805207,-0.031537868,0.1254074,0.24344489,0.0,0.0
111020000,0.0078064203,-0.031470813,0.12553212,0.24344489,0.0,0.0
111024000,0.007567892,-0.031396113,0.12565194,0.24344489,0.0,0.0
111028000,0.0073583936,-0.031337142,0.12575804,0.24344489,0.0,0.0
111032000,0.0071520023,-0.031274457,0.12586197,0.24344489,0.0,0.0
111036000,0.0027423743,-0.031348772,0.12597683,0.24341339,0.0,0.0
111044000,0.0023535942,-0.03132347,0.1261847,0.24341339,0.0,0.0
111052000,0.0019591239,-0.031316534,0.12639812,0.24341339,0.0,0.0
111060000,0.004606882,-0.03134402,0.12663738,0.24338007,0.0,0.0
111068000,0.004193899,-0.031230694,0.12684698,0.24338007,0.0,0.0
111076000,0.0038226952,-0.031147877,0.12703785,0.24338007,0.0,0.0
111080000,0.00358945,-0.031124072,0.12716152,0.24338007,0.0,0.0
111084000,0.0064412463,-0.031090392,0.12765485,0.24335086,0.0,0.0
111092000,0.0060847793,-0.03099788,0.12783703,0.24335086,0.0,0.0
111100000,0.005662132,-0.030933475,0.12805898,0.24335086,0.0,0.0
111104000,0.0054324735,-0.03087876,0.12817699,0.24335086,0.0,0.0
111108000,0.00817708,-0.031004842,0.12832661,0.24344489,0.0,0.0
111116000,0.0077864807,-0.030780463,0.12850998,0.24344489,0.0,0.0
111124000,0.0073707337,-0.030553749,0.1287067,0.24344489,0.0,0.0
111132000,0.0025930633,-0.030620947,0.12896672,0.24355164,0.0,0.0
111140000,0.0021209584,-0.030542767,0.12921387,0.24355164,0.0,0.0
111148000,0.0016724758,-0.030367069,0.12943517,0.24355164,0.0,0.0
111156000,0.0042418395,-0.030440418,0.12971401,0.24366099,0.0,0.0
111164000,0.0038067366,-0.030337503,0.12993771,0.24366099,0.0,0.0
111172000,0.0033872158,-0.03020048,0.13014837,0.24366099,0.0,0.0
111180000,0.005943616,-0.030340908,0.13042578,0.24376786,0.0,0.0
111188000,0.00549646,-0.030224472,0.130817,0.24376786,0.0,0.0
111196000,0.00504175,-0.030048154,0.1310419,0.24376786,0.0,0.0
