timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1040000,1040000,-0.00044535537,-0.0050579845,-0.0021438778
1048000,1048000,-0.0005285004,-0.004812189,-0.0010947827
1052000,1052000,-0.00057373743,-0.004594887,-0.00070062914
1056000,1056000,-0.0006512631,-0.004440765,-0.0003632647
1060000,1060000,-0.0007439281,-0.0044210968,8.6554326e-05
1064000,1064000,-0.00087563397,-0.0044353018,0.00068941433
1068000,1068000,-0.0009894979,-0.004249833,0.0013110385
1076000,1076000,-0.0013068033,-0.0032848893,0.0019406357
1080000,1080000,-0.0015682095,-0.0027443883,0.0018872765
1084000,1084000,-0.001810554,-0.002282107,0.00174033
1092000,1092000,-0.0020833681,-0.0019031847,0.0011823543
1096000,1096000,-0.0019391549,-0.0018906246,0.00083551963
1104000,1104000,-0.0013897391,-0.0019334113,0.00018716084
1108000,1108000,-0.001106668,-0.0019182181,-0.00016124023
1112000,1112000,-0.0007853523,-0.0019072987,-0.0005135356
1116000,1116000,-0.0005185483,-0.0019726832,-0.00085864373
1120000,1120000,-0.0002733902,-0.002254555,-0.0012253807
1128000,1128000,0.00051657757,-0.0029974682,-0.0016088547
1132000,1132000,0.00093183416,-0.0033683237,-0.0016632434
1136000,1136000,0.0011798909,-0.0037419912,-0.0017264806
1140000,1140000,0.0013444654,-0.004098215,-0.0016802236
1144000,1144000,0.0014711462,-0.0045391247,-0.0014665242
1148000,1148000,0.0014616613,-0.0050248173,-0.0010981512
1152000,1152000,0.0012972276,-0.005440001,-0.0005879869
1156000,1156000,0.0010064876,-0.0058035334,-0.00010315922
1160000,1160000,0.00061549584,-0.006127908,0.00020642375
1164000,1164000,0.00014656966,-0.0064114896,0.00039039642
1168000,1168000,-0.0003097595,-0.0065874965,0.00052760006
1172000,1172000,-0.0005194701,-0.0066255718,0.00052334345
1176000,1176000,-0.00046388945,-0.00669168,0.000285785
1180000,1180000,-0.00039045565,-0.006850899,-3.5586432e-05
1188000,1188000,-0.00066351047,-0.006850267,-0.00024570097
1192000,1192000,-0.00089520356,-0.006586166,-4.334657e-05
1196000,1196000,-0.0011151426,-0.0063538044,8.924886e-05
1200000,1200000,-0.0014046109,-0.006253111,3.8122926e-06
1204000,1204000,-0.001750535,-0.006272644,-0.00018379209
1212000,1212000,-0.0021614903,-0.006326706,-0.0005342129
1216000,1216000,-0.002263916,-0.0060781324,-0.00073948095
1224000,1224000,-0.0024926667,-0.0055813678,-0.0005276607
1228000,1228000,-0.0026148546,-0.0056654434,-0.00019888245
1232000,1232000,-0.0027811818,-0.005852145,5.1324732e-05
1236000,1236000,-0.0029851208,-0.005986323,0.00017679339
1240000,1240000,-0.0031795546,-0.005986146,0.00024258764
1244000,1244000,-0.003302769,-0.005872365,0.0002855386
1252000,1252000,-0.003305964,-0.00567491,0.00064812665
1256000,1256000,-0.0032997583,-0.0055109574,0.0010089305
1260000,1260000,-0.0032578472,-0.0054896553,0.0013534888
1264000,1264000,-0.003103588,-0.0055830097,0.0016249816
1268000,1268000,-0.0029648843,-0.0056849937,0.0018192466
1272000,1272000,-0.0029272127,-0.005796034,0.0018282202
1276000,1276000,-0.0029184008,-0.005918444,0.0016682378
1280000,1280000,-0.00291366,-0.0059746094,0.0015217456
1284000,1284000,-0.0029105078,-0.0058851317,0.0014751437
1292000,1292000,-0.002689909,-0.005457365,0.0016080253
1296000,1296000,-0.0025248758,-0.005239644,0.0016902473
1300000,1300000,-0.002416211,-0.004980778,0.0017607452
1304000,1304000,-0.002301767,-0.0047434564,0.0016775087
1308000,1308000,-0.0021435707,-0.0046870396,0.001356682
1312000,1312000,-0.0020365324,-0.0047846166,0.0009094984
1316000,1316000,-0.001982595,-0.004896394,0.00049539626
1320000,1320000,-0.0019227399,-0.0049349787,0.00020618405
1328000,1328000,-0.0020609512,-0.0049510594,-0.00019504168
1332000,1332000,-0.0022032165,-0.0050784415,-0.00025517057
1336000,1336000,-0.0023722535,-0.005245246,-0.00018461508
