timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
36472000,0,32767,32767,0,0,32767
36476000,0,32767,32767,0,0,32767
36480000,0,32767,32767,0,0,32767
36484000,0,32767,32767,0,0,32767
36488000,0,32767,32767,0,0,32767
36492000,0,32767,32767,0,0,32767
36496000,0,32767,32767,0,0,32767
36500000,0,32767,32767,0,0,32767
36504000,0,32767,32767,0,0,32767
36508000,0,32767,32767,0,0,32767
36512000,0,32767,32767,0,0,32767
36516000,0,32767,32767,0,0,32767
36520000,0,32767,32767,0,0,32767
36524000,0,32767,32767,0,0,32767
36528000,0,32767,32767,0,0,32767
36532000,0,32767,32767,0,0,32767
36536000,0,32767,32767,0,0,32767
36540000,0,32767,32767,0,0,32767
36544000,0,32767,32767,0,0,32767
36548000,0,32767,32767,0,0,32767
36552000,0,32767,32767,0,0,32767
36556000,0,32767,32767,0,0,32767
36560000,0,32767,32767,0,32767,32767
36564000,0,32767,32767,0,0,32767
36568000,0,32767,32767,0,0,32767
36572000,0,32767,32767,0,0,32767
36576000,0,32767,32767,0,0,32767
36580000,0,32767,32767,0,0,32767
36584000,0,32767,32767,0,0,32767
36588000,0,32767,32767,0,0,32767
36592000,0,32767,32767,0,0,32767
36596000,0,32767,32767,0,0,32767
36600000,0,32767,32767,0,0,32767
36604000,0,32767,32767,0,0,32767
36608000,0,32767,32767,0,0,32767
36612000,0,32767,32767,0,0,32767
36616000,0,32767,32767,0,0,32767
36620000,0,32767,32767,0,0,32767
36624000,0,32767,32767,0,0,32767
36628000,0,32767,32767,0,0,32767
36632000,0,32767,32767,0,0,32767
36636000,0,32767,32767,32767,32767,32767
36640000,0,32767,32767,0,0,32767
36644000,0,32767,32767,0,0,32767
36648000,0,32767,32767,0,0,32767
36652000,0,32767,32767,0,0,32767
36656000,0,32767,32767,0,0,32767
36660000,0,32767,32767,0,0,32767
36664000,0,32767,32767,0,0,32767
36668000,0,32767,32767,0,0,32767
36672000,0,32767,32767,0,0,32767
36676000,0,32767,32767,0,0,32767
36680000,0,32767,32767,0,0,32767
36684000,0,32767,32767,0,0,32767
36688000,0,32767,32767,0,0,32767
36692000,0,32767,32767,0,0,32767
36696000,0,32767,32767,0,0,32767
36700000,0,32767,32767,0,0,32767
36704000,0,32767,32767,0,0,32767
36708000,0,32767,32767,0,0,32767
36712000,0,32767,32767,0,0,32767
36716000,0,32767,32767,0,0,32767
36720000,0,32767,32767,0,0,32767
36724000,0,32767,32767,0,0,32767
36728000,0,32767,32767,0,0,32767
36732000,0,32767,32767,0,0,32767
36740000,0,32767,32767,0,0,32767
36744000,0,32767,32767,0,0,32767
36748000,0,32767,32767,0,0,32767
36752000,0,32767,32767,0,0,32767
36756000,0,32767,32767,0,0,32767
36764000,0,32767,32767,0,32767,32767
36768000,0,32767,32767,0,0,32767
36772000,0,32767,32767,0,0,32767
36776000,0,32767,32767,0,0,32767
36780000,0,32767,32767,0,0,32767
36784000,0,32767,32767,0,0,32767
36788000,0,32767,32767,0,0,32767
36792000,0,32767,32767,0,0,32767
36796000,0,32767,32767,0,0,32767
36800000,0,32767,32767,0,0,32767
36804000,0,32767,32767,0,0,32767
36808000,0,32767,32767,0,0,32767
36812000,0,32767,32767,0,0,32767
36820000,0,32767,32767,0,0,32767
36824000,0,32767,32767,0,0,32767
36828000,0,32767,32767,0,0,32767
36832000,0,32767,32767,0,0,32767
36836000,0,32767,32767,0,0,32767
36840000,0,32767,32767,0,0,32767
36844000,0,32767,32767,0,0,32767
36848000,0,32767,32767,0,0,32767
36852000,0,32767,32767,0,0,32767
36856000,0,32767,32767,32767,32767,32767
36860000,0,32767,32767,0,0,32767
36864000,0,32767,32767,0,0,32767
36868000,0,32767,32767,0,0,32767
36872000,0,32767,32767,0,0,32767
36876000,0,32767,32767,0,0,32767
36884000,0,32767,32767,0,0,32767
36888000,0,32767,32767,0,0,32767
36892000,0,32767,32767,0,0,32767
36900000,0,32767,32767,0,0,32767
36908000,0,32767,32767,0,0,32767
36916000,0,32767,32767,0,0,32767
36920000,0,32767,32767,0,0,32767
36924000,0,32767,32767,0,0,32767
36932000,0,32767,32767,0,0,32767
36940000,0,32767,32767,0,0,32767
36944000,0,32767,32767,0,0,32767
36948000,0,32767,32767,0,0,32767
36952000,0,32767,32767,0,0,32767
36956000,0,32767,32767,0,0,32767
36964000,0,32767,32767,0,0,32767
36968000,0,32767,32767,0,0,32767
36972000,0,32767,32767,0,0,32767
36976000,0,32767,32767,0,0,32767
36980000,0,32767,32767,0,0,32767
36984000,0,32767,32767,0,0,32767
36988000,0,32767,32767,0,0,32767
36992000,0,32767,32767,0,0,32767
36996000,0,32767,32767,0,0,32767
37000000,0,32767,32767,32767,32767,32767
37004000,0,32767,32767,-40,-40,32767
37008000,0,32767,32767,0,0,32767
37012000,0,32767,32767,0,0,32767
37016000,0,32767,32767,0,0,32767
37020000,0,32767,32767,0,0,32767
37024000,0,32767,32767,0,0,32767
37028000,0,32767,32767,0,0,32767
37032000,0,32767,32767,0,0,32767
37036000,0,32767,32767,0,0,32767
37040000,0,32767,32767,0,0,32767
37044000,0,32767,32767,0,0,32767
37052000,0,32767,32767,0,0,32767
37060000,0,32767,32767,0,0,32767
37068000,0,32767,32767,0,0,32767
37072000,0,32767,32767,0,0,32767
37076000,0,32767,32767,0,0,32767
37084000,0,32767,32767,0,0,32767
37088000,0,32767,32767,0,0,32767
37092000,0,32767,32767,0,0,32767
37100000,0,32767,32767,0,0,32767
37108000,0,32767,32767,0,0,32767
37112000,0,32767,32767,0,0,32767
37116000,0,32767,32767,0,0,32767
37124000,0,32767,32767,0,0,32767
37132000,0,32767,32767,0,0,32767
37140000,0,32767,32767,0,0,32767
37144000,0,32767,32767,0,0,32767
37148000,0,32767,32767,0,0,32767
37152000,0,32767,32767,0,0,32767
37156000,0,32767,32767,0,0,32767
37164000,0,32767,32767,0,0,32767
37168000,0,32767,32767,0,0,32767
37172000,0,32767,32767,0,0,32767
37180000,0,32767,32767,0,0,32767
37184000,0,32767,32767,0,0,32767
37188000,0,32767,32767,0,0,32767
37196000,0,32767,32767,0,0,32767
37204000,0,32767,32767,0,0,32767
37212000,0,32767,32767,0,0,32767
37216000,0,32767,32767,0,0,32767
37220000,0,32767,32767,0,0,32767
37224000,0,32767,32767,0,0,32767
37228000,0,32767,32767,0,0,32767
37232000,0,32767,32767,0,0,32767
37236000,0,32767,32767,0,0,32767
37240000,0,32767,32767,0,0,32767
37244000,0,32767,32767,0,0,32767
37248000,0,32767,32767,0,0,32767
37252000,0,32767,32767,0,0,32767
37256000,0,32767,32767,0,0,32767
37260000,0,32767,32767,0,0,32767
37268000,0,32767,32767,0,0,32767
37272000,0,32767,32767,0,0,32767
37276000,0,32767,32767,0,0,32767
37284000,0,32767,32767,0,0,32767
37292000,0,32767,32767,0,0,32767
37296000,0,32767,32767,0,0,32767
37300000,0,32767,32767,0,0,32767
37308000,0,32767,32767,0,0,32767
37316000,0,32767,32767,0,0,32767
37320000,0,32767,32767,0,0,32767
37324000,0,32767,32767,0,0,32767
37332000,0,32767,32767,0,0,32767
37336000,0,32767,32767,0,0,32767
37340000,0,32767,32767,0,0,32767
37344000,0,32767,32767,0,0,32767
37348000,0,32767,32767,0,0,32767
37356000,0,32767,32767,0,0,32767
37360000,0,32767,32767,0,0,32767
37364000,0,32767,32767,0,0,32767
37372000,0,32767,32767,0,0,32767
37376000,0,32767,32767,0,0,32767
37380000,0,32767,32767,0,0,32767
37388000,0,32767,32767,0,0,32767
37396000,0,32767,32767,0,0,32767
37400000,0,32767,32767,0,0,32767
37404000,0,32767,32767,0,0,32767
37408000,0,32767,32767,0,0,32767
37412000,0,32767,32767,0,0,32767
37416000,0,32767,32767,0,0,32767
37420000,0,32767,32767,0,0,32767
37428000,0,32767,32767,0,0,32767
37436000,0,32767,32767,32767,32767,32767
37440000,0,32767,32767,0,0,32767
37444000,0,32767,32767,0,0,32767
37448000,0,32767,32767,0,0,32767
37452000,0,32767,32767,0,0,32767
37456000,0,32767,32767,0,0,32767
37460000,0,32767,32767,0,0,32767
37464000,0,32767,32767,0,0,32767
37468000,0,32767,32767,0,0,32767
37472000,0,32767,32767,0,0,32767
37476000,0,32767,32767,0,0,32767
37484000,0,32767,32767,0,0,32767
37492000,0,32767,32767,0,0,32767
37500000,0,32767,32767,0,0,32767
37508000,0,32767,32767,0,0,32767
37516000,0,32767,32767,0,0,32767
37524000,0,32767,32767,0,0,32767
37532000,0,32767,32767,0,0,32767
37540000,0,32767,32767,0,0,32767
37548000,0,32767,32767,0,0,32767
37556000,0,32767,32767,0,0,32767
37564000,0,32767,32767,0,0,32767
37568000,0,32767,32767,0,0,32767
37572000,0,32767,32767,0,0,32767
37580000,0,32767,32767,0,0,32767
37588000,0,32767,32767,0,0,32767
37596000,0,32767,32767,0,0,32767
37600000,0,32767,32767,0,0,32767
37604000,0,32767,32767,32767,32767,32767
37612000,0,32767,32767,0,0,32767
37620000,0,32767,32767,0,0,32767
37624000,0,32767,32767,0,0,32767
37628000,0,32767,32767,0,0,32767
37636000,0,32767,32767,0,0,32767
37644000,0,32767,32767,0,0,32767
37652000,0,32767,32767,0,0,32767
37660000,0,32767,32767,0,0,32767
37668000,0,32767,32767,0,0,32767
37676000,0,32767,32767,0,0,32767
37684000,0,32767,32767,0,0,32767
37692000,0,32767,32767,0,0,32767
37700000,0,32767,32767,0,0,32767
37708000,0,32767,32767,0,0,32767
37712000,0,32767,32767,0,0,32767
37716000,0,32767,32767,0,0,32767
37720000,0,32767,32767,0,0,32767
37724000,0,32767,32767,0,0,32767
37732000,0,32767,32767,0,0,32767
37740000,0,32767,32767,0,0,32767
37744000,0,32767,32767,0,0,32767
37748000,0,32767,32767,0,0,32767
37752000,0,32767,32767,0,0,32767
37756000,0,32767,32767,0,0,32767
37764000,0,32767,32767,0,0,32767
37772000,0,32767,32767,0,0,32767
37780000,0,32767,32767,0,0,32767
37788000,0,32767,32767,0,0,32767
37796000,0,32767,32767,0,0,32767
37804000,0,32767,32767,0,0,32767
37812000,0,32767,32767,0,0,32767
37816000,0,32767,32767,0,0,32767
37820000,0,32767,32767,0,0,32767
37828000,0,32767,32767,0,0,32767
37836000,0,32767,32767,0,0,32767
37840000,0,32767,32767,0,0,32767
37844000,0,32767,32767,0,0,32767
37852000,0,32767,32767,0,0,32767
37860000,0,32767,32767,0,0,32767
37868000,0,32767,32767,0,0,32767
37876000,0,32767,32767,0,0,32767
37884000,0,32767,32767,0,0,32767
37892000,0,32767,32767,0,0,32767
37900000,0,32767,32767,0,0,32767
37908000,0,32767,32767,0,0,32767
37916000,0,32767,32767,0,0,32767
37924000,0,32767,32767,0,0,32767
37932000,0,32767,32767,0,0,32767
37940000,0,32767,32767,0,0,32767
37948000,0,32767,32767,0,0,32767
37956000,0,32767,32767,0,0,32767
37964000,0,32767,32767,0,0,32767
37968000,0,32767,32767,0,0,32767
37972000,0,32767,32767,0,0,32767
37976000,0,32767,32767,0,0,32767
37980000,0,32767,32767,0,0,32767
37984000,0,32767,32767,0,0,32767
37988000,0,32767,32767,0,0,32767
37992000,0,32767,32767,0,0,32767
37996000,0,32767,32767,0,0,32767
38000000,0,32767,32767,0,0,32767
38004000,0,32767,32767,0,0,32767
38008000,0,32767,32767,0,0,32767
38012000,0,32767,32767,0,0,32767
38016000,0,32767,32767,0,0,32767
38020000,0,32767,32767,0,0,32767
38028000,0,32767,32767,0,0,32767
38032000,0,32767,32767,0,0,32767
38036000,0,32767,32767,32767,32767,32767
38040000,0,32767,32767,0,0,32767
38044000,0,32767,32767,0,0,32767
38048000,0,32767,32767,0,0,32767
38052000,0,32767,32767,0,0,32767
38056000,0,32767,32767,0,0,32767
38060000,0,32767,32767,0,0,32767
38064000,0,32767,32767,0,0,32767
38068000,0,32767,32767,0,0,32767
38072000,0,32767,32767,0,0,32767
38076000,0,32767,32767,0,0,32767
38080000,0,32767,32767,0,0,32767
38084000,0,32767,32767,0,0,32767
38088000,0,32767,32767,0,0,32767
38092000,0,32767,32767,0,0,32767
38096000,0,32767,32767,0,0,32767
38100000,0,32767,32767,0,0,32767
38104000,0,32767,32767,0,0,32767
38108000,0,32767,32767,0,0,32767
38112000,0,32767,32767,0,0,32767
38116000,0,32767,32767,0,0,32767
38124000,0,32767,32767,0,0,32767
38128000,0,32767,32767,0,0,32767
38132000,0,32767,32767,0,0,32767
38136000,0,32767,32767,0,32767,32767
38140000,0,32767,32767,0,0,32767
38144000,0,32767,32767,0,0,32767
38148000,0,32767,32767,0,0,32767
38152000,0,32767,32767,0,0,32767
38156000,0,32767,32767,0,0,32767
38160000,0,32767,32767,0,0,32767
38164000,0,32767,32767,0,0,32767
38168000,0,32767,32767,0,0,32767
38172000,0,32767,32767,0,0,32767
38176000,0,32767,32767,0,0,32767
38180000,0,32767,32767,0,0,32767
38184000,0,32767,32767,0,0,32767
38188000,0,32767,32767,0,0,32767
38192000,0,32767,32767,0,0,32767
38196000,0,32767,32767,0,0,32767
38200000,0,32767,32767,0,0,32767
38204000,0,32767,32767,0,0,32767
38208000,0,32767,32767,0,0,32767
38212000,0,32767,32767,0,0,32767
38216000,0,32767,32767,32767,32767,32767
38220000,0,32767,32767,0,0,32767
38224000,0,32767,32767,0,0,32767
38228000,0,32767,32767,0,0,32767
38232000,0,32767,32767,0,0,32767
38236000,0,32767,32767,32767,32767,32767
38240000,0,32767,32767,0,0,32767
38244000,0,32767,32767,0,0,32767
38248000,0,32767,32767,0,0,32767
38252000,0,32767,32767,0,0,32767
38256000,0,32767,32767,0,0,32767
38260000,0,32767,32767,0,0,32767
38264000,0,32767,32767,0,0,32767
38268000,0,32767,32767,0,0,32767
38272000,0,32767,32767,0,0,32767
38276000,0,32767,32767,0,0,32767
38280000,0,32767,32767,0,0,32767
38284000,0,32767,32767,0,0,32767
38288000,0,32767,32767,0,0,32767
38292000,0,32767,32767,0,0,32767
38296000,0,32767,32767,0,0,32767
38300000,0,32767,32767,0,0,32767
38304000,0,32767,32767,0,0,32767
38308000,0,32767,32767,0,0,32767
38312000,0,32767,32767,0,0,32767
38316000,0,32767,32767,0,0,32767
38320000,0,32767,32767,0,0,32767
38324000,0,32767,32767,0,0,32767
38328000,0,32767,32767,0,0,32767
38332000,0,32767,32767,0,0,32767
38336000,0,32767,32767,0,0,32767
38340000,0,32767,32767,0,0,32767
38344000,0,32767,32767,0,0,32767
38348000,0,32767,32767,0,0,32767
38352000,0,32767,32767,0,0,32767
38356000,0,32767,32767,0,0,32767
38360000,0,32767,32767,0,0,32767
38364000,0,32767,32767,0,0,32767
38368000,0,32767,32767,0,0,32767
38372000,0,32767,32767,0,0,32767
38376000,0,32767,32767,0,0,32767
38380000,0,32767,32767,0,0,32767
38384000,0,32767,32767,0,0,32767
38388000,0,32767,32767,0,0,32767
38392000,0,32767,32767,0,0,32767
38396000,0,32767,32767,0,0,32767
38400000,0,32767,32767,0,0,32767
38404000,0,32767,32767,0,0,32767
38408000,0,32767,32767,0,0,32767
38412000,0,32767,32767,0,0,32767
38416000,0,32767,32767,0,0,32767
38420000,0,32767,32767,0,0,32767
38424000,0,32767,32767,0,0,32767
38428000,0,32767,32767,0,0,32767
38432000,0,32767,32767,0,0,32767
38436000,0,32767,32767,0,0,32767
38440000,0,32767,32767,0,0,32767
38444000,0,32767,32767,0,0,32767
38448000,0,32767,32767,0,0,32767
38452000,0,32767,32767,0,0,32767
38456000,0,32767,32767,0,0,32767
38460000,0,32767,32767,0,0,32767
38464000,0,32767,32767,0,0,32767
38468000,0,32767,32767,0,0,32767
38472000,0,32767,32767,0,0,32767
38476000,0,32767,32767,0,0,32767
38480000,0,32767,32767,0,0,32767
38484000,0,32767,32767,0,0,32767
38488000,0,32767,32767,0,0,32767
38492000,0,32767,32767,0,0,32767
38496000,0,32767,32767,0,0,32767
38500000,0,32767,32767,0,0,32767
38504000,0,32767,32767,0,0,32767
38508000,0,32767,32767,0,0,32767
38512000,0,32767,32767,0,0,32767
38516000,0,32767,32767,0,0,32767
38520000,0,32767,32767,0,0,32767
38524000,0,32767,32767,0,0,32767
38532000,0,32767,32767,0,0,32767
38536000,0,32767,32767,0,0,32767
38540000,0,32767,32767,0,0,32767
38544000,0,32767,32767,0,0,32767
38548000,0,32767,32767,0,0,32767
38552000,0,32767,32767,0,0,32767
38556000,0,32767,32767,0,0,32767
38560000,0,32767,32767,0,0,32767
38564000,0,32767,32767,0,0,32767
38568000,0,32767,32767,0,0,32767
38572000,0,32767,32767,0,0,32767
38576000,0,32767,32767,0,0,32767
38580000,0,32767,32767,0,0,32767
38584000,0,32767,32767,0,0,32767
38588000,0,32767,32767,0,0,32767
38592000,0,32767,32767,0,0,32767
38596000,0,32767,32767,0,0,32767
38600000,0,32767,32767,0,0,32767
38604000,0,32767,32767,0,0,32767
38608000,0,32767,32767,0,0,32767
38612000,0,32767,32767,0,0,32767
38616000,0,32767,32767,0,0,32767
38620000,0,32767,32767,0,0,32767
38624000,0,32767,32767,0,0,32767
38628000,0,32767,32767,0,0,32767
38632000,0,32767,32767,0,0,32767
38636000,0,32767,32767,0,32767,32767
38640000,0,32767,32767,0,0,32767
38644000,0,32767,32767,0,0,32767
38648000,0,32767,32767,0,0,32767
38652000,0,32767,32767,0,0,32767
38656000,0,32767,32767,0,0,32767
38660000,0,32767,32767,0,0,32767
38664000,0,32767,32767,0,0,32767
38668000,0,32767,32767,0,0,32767
38672000,0,32767,32767,0,0,32767
38676000,0,32767,32767,0,0,32767
38680000,0,32767,32767,0,0,32767
38684000,0,32767,32767,0,0,32767
38688000,0,32767,32767,0,0,32767
38692000,0,32767,32767,0,0,32767
38696000,0,32767,32767,0,0,32767
38700000,0,32767,32767,0,0,32767
38704000,0,32767,32767,0,0,32767
38708000,0,32767,32767,0,0,32767
38716000,0,32767,32767,0,0,32767
38720000,0,32767,32767,0,0,32767
38724000,0,32767,32767,0,0,32767
38728000,0,32767,32767,0,0,32767
38732000,0,32767,32767,0,0,32767
38736000,0,32767,32767,0,0,32767
38740000,0,32767,32767,0,0,32767
38744000,0,32767,32767,0,0,32767
38748000,0,32767,32767,0,0,32767
38752000,0,32767,32767,0,0,32767
38756000,0,32767,32767,0,0,32767
38760000,0,32767,32767,0,0,32767
38764000,0,32767,32767,0,0,32767
38768000,0,32767,32767,0,0,32767
38772000,0,32767,32767,0,0,32767
38776000,0,32767,32767,0,0,32767
38780000,0,32767,32767,0,0,32767
38784000,0,32767,32767,0,0,32767
38788000,0,32767,32767,0,0,32767
38792000,0,32767,32767,0,0,32767
38796000,0,32767,32767,0,0,32767
38800000,0,32767,32767,0,0,32767
38804000,0,32767,32767,0,0,32767
38808000,0,32767,32767,0,0,32767
38812000,0,32767,32767,0,0,32767
38816000,0,32767,32767,0,0,32767
38820000,0,32767,32767,0,0,32767
38828000,0,32767,32767,0,0,32767
38832000,0,32767,32767,0,0,32767
38836000,0,32767,32767,0,0,32767
38840000,0,32767,32767,0,0,32767
38844000,0,32767,32767,0,0,32767
38848000,0,32767,32767,0,0,32767
38852000,0,32767,32767,0,0,32767
38856000,0,32767,32767,0,0,32767
38860000,0,32767,32767,0,0,32767
38864000,0,32767,32767,0,0,32767
38868000,0,32767,32767,0,0,32767
38872000,0,32767,32767,0,0,32767
38876000,0,32767,32767,0,0,32767
38880000,0,32767,32767,0,0,32767
38884000,0,32767,32767,0,0,32767
38888000,0,32767,32767,0,0,32767
38892000,0,32767,32767,0,0,32767
38896000,0,32767,32767,0,0,32767
38900000,0,32767,32767,0,0,32767
38904000,0,32767,32767,0,0,32767
38908000,0,32767,32767,0,0,32767
38912000,0,32767,32767,0,0,32767
38916000,0,32767,32767,0,0,32767
38920000,0,32767,32767,0,0,32767
38924000,0,32767,32767,0,0,32767
38928000,0,32767,32767,0,0,32767
38932000,0,32767,32767,32767,32767,32767
38940000,0,32767,32767,0,0,32767
38948000,0,32767,32767,0,0,32767
38952000,0,32767,32767,0,0,32767
38956000,0,32767,32767,0,0,32767
38960000,0,32767,32767,0,0,32767
38964000,0,32767,32767,0,0,32767
38968000,0,32767,32767,0,0,32767
38972000,0,32767,32767,0,0,32767
38976000,0,32767,32767,0,0,32767
38980000,0,32767,32767,0,0,32767
38984000,0,32767,32767,0,0,32767
38988000,0,32767,32767,0,0,32767
38992000,0,32767,32767,0,0,32767
38996000,0,32767,32767,0,0,32767
39004000,0,32767,32767,0,0,32767
39008000,0,32767,32767,0,0,32767
39012000,0,32767,32767,0,0,32767
39016000,0,32767,32767,0,0,32767
39020000,0,32767,32767,0,0,32767
39024000,0,32767,32767,0,0,32767
39028000,0,32767,32767,0,0,32767
39032000,0,32767,32767,0,0,32767
39036000,0,32767,32767,0,0,32767
39040000,0,32767,32767,0,0,32767
39044000,0,32767,32767,0,0,32767
39048000,0,32767,32767,0,0,32767
39052000,0,32767,32767,0,0,32767
39056000,0,32767,32767,0,0,32767
39060000,0,32767,32767,0,0,32767
39064000,0,32767,32767,0,0,32767
39068000,0,32767,32767,0,0,32767
39072000,0,32767,32767,0,0,32767
39076000,0,32767,32767,0,0,32767
39080000,0,32767,32767,0,0,32767
39084000,0,32767,32767,0,0,32767
39088000,0,32767,32767,0,0,32767
39092000,0,32767,32767,0,0,32767
39096000,0,32767,32767,0,0,32767
39100000,0,32767,32767,0,0,32767
39104000,0,32767,32767,0,0,32767
39108000,0,32767,32767,0,0,32767
39112000,0,32767,32767,0,0,32767
39116000,0,32767,32767,0,0,32767
39120000,0,32767,32767,0,0,32767
39124000,0,32767,32767,0,0,32767
39128000,0,32767,32767,0,0,32767
39132000,0,32767,32767,0,0,32767
39136000,0,32767,32767,0,0,32767
39140000,0,32767,32767,0,0,32767
39144000,0,32767,32767,0,0,32767
39148000,0,32767,32767,0,0,32767
39152000,0,32767,32767,0,0,32767
39156000,0,32767,32767,0,0,32767
39160000,0,32767,32767,0,0,32767
39164000,0,32767,32767,0,0,32767
39172000,0,32767,32767,0,0,32767
39176000,0,32767,32767,0,0,32767
39180000,0,32767,32767,0,0,32767
39184000,0,32767,32767,0,0,32767
39188000,0,32767,32767,0,0,32767
39192000,0,32767,32767,0,0,32767
39196000,0,32767,32767,0,0,32767
39200000,0,32767,32767,0,0,32767
39204000,0,32767,32767,0,0,32767
39208000,0,32767,32767,0,0,32767
39212000,0,32767,32767,0,0,32767
39216000,0,32767,32767,0,0,32767
39220000,0,32767,32767,0,0,32767
39228000,0,32767,32767,0,0,32767
39232000,0,32767,32767,0,0,32767
39236000,0,32767,32767,0,0,32767
39244000,0,32767,32767,0,0,32767
39248000,0,32767,32767,0,0,32767
39252000,0,32767,32767,0,0,32767
39256000,0,32767,32767,0,0,32767
39260000,0,32767,32767,0,0,32767
39264000,0,32767,32767,0,0,32767
39268000,0,32767,32767,0,0,32767
39272000,0,32767,32767,0,0,32767
39276000,0,32767,32767,0,0,32767
39280000,0,32767,32767,0,0,32767
39284000,0,32767,32767,0,0,32767
39288000,0,32767,32767,0,0,32767
39292000,0,32767,32767,0,0,32767
39300000,0,32767,32767,0,0,32767
39304000,0,32767,32767,0,0,32767
39308000,0,32767,32767,0,0,32767
39316000,0,32767,32767,0,0,32767
39320000,0,32767,32767,0,0,32767
39324000,0,32767,32767,0,0,32767
39332000,0,32767,32767,0,0,32767
39336000,0,32767,32767,0,0,32767
39340000,0,32767,32767,0,0,32767
39348000,0,32767,32767,0,0,32767
39356000,0,32767,32767,0,0,32767
39364000,0,32767,32767,0,0,32767
39368000,0,32767,32767,0,0,32767
39372000,0,32767,32767,0,0,32767
39380000,0,32767,32767,0,0,32767
39388000,0,32767,32767,0,0,32767
39392000,0,32767,32767,0,0,32767
39396000,0,32767,32767,0,0,32767
39404000,0,32767,32767,0,0,32767
39412000,0,32767,32767,0,0,32767
39420000,0,32767,32767,0,0,32767
39424000,0,32767,32767,0,0,32767
39428000,0,32767,32767,0,0,32767
39436000,0,32767,32767,0,0,32767
39440000,0,32767,32767,0,0,32767
39444000,0,32767,32767,0,0,32767
39448000,0,32767,32767,0,0,32767
39452000,0,32767,32767,0,0,32767
39456000,0,32767,32767,0,0,32767
39460000,0,32767,32767,0,0,32767
39468000,0,32767,32767,0,0,32767
39472000,0,32767,32767,0,0,32767
39476000,0,32767,32767,0,0,32767
39480000,0,32767,32767,0,0,32767
39484000,0,32767,32767,0,0,32767
39488000,0,32767,32767,0,0,32767
39492000,0,32767,32767,0,0,32767
39500000,0,32767,32767,0,0,32767
39504000,0,32767,32767,0,0,32767
39508000,0,32767,32767,0,0,32767
39512000,0,32767,32767,0,0,32767
39516000,0,32767,32767,0,0,32767
39524000,0,32767,32767,0,0,32767
39528000,0,32767,32767,0,0,32767
39532000,0,32767,32767,0,0,32767
39536000,0,32767,32767,0,0,32767
39540000,0,32767,32767,0,0,32767
39548000,0,32767,32767,0,0,32767
39552000,0,32767,32767,0,0,32767
39556000,0,32767,32767,0,0,32767
39560000,0,32767,32767,0,0,32767
39564000,0,32767,32767,0,0,32767
39572000,0,32767,32767,0,0,32767
39576000,0,32767,32767,0,0,32767
39580000,0,32767,32767,0,0,32767
39584000,0,32767,32767,0,0,32767
39588000,0,32767,32767,0,0,32767
39592000,0,32767,32767,0,0,32767
39596000,0,32767,32767,0,0,32767
39604000,0,32767,32767,0,0,32767
39608000,0,32767,32767,0,0,32767
39612000,0,32767,32767,0,0,32767
39620000,0,32767,32767,0,0,32767
39628000,0,32767,32767,0,0,32767
39632000,0,32767,32767,0,0,32767
39636000,0,32767,32767,0,0,32767
39640000,0,32767,32767,0,0,32767
39644000,0,32767,32767,0,0,32767
39652000,0,32767,32767,0,0,32767
39660000,0,32767,32767,0,0,32767
39668000,0,32767,32767,0,0,32767
39672000,0,32767,32767,0,0,32767
39676000,0,32767,32767,0,0,32767
39680000,0,32767,32767,0,0,32767
39684000,0,32767,32767,0,0,32767
39692000,0,32767,32767,0,0,32767
39700000,0,32767,32767,0,0,32767
39704000,0,32767,32767,0,0,32767
39708000,0,32767,32767,0,0,32767
39712000,0,32767,32767,0,0,32767
39716000,0,32767,32767,0,0,32767
39724000,0,32767,32767,0,0,32767
39732000,0,32767,32767,0,0,32767
39740000,0,32767,32767,0,0,32767
39748000,0,32767,32767,0,0,32767
39752000,0,32767,32767,0,0,32767
39756000,0,32767,32767,0,0,32767
39764000,0,32767,32767,0,0,32767
39772000,0,32767,32767,0,0,32767
39780000,0,32767,32767,0,0,32767
39788000,0,32767,32767,0,0,32767
39796000,0,32767,32767,0,0,32767
39800000,0,32767,32767,0,0,32767
39804000,0,32767,32767,0,0,32767
39812000,0,32767,32767,0,0,32767
39816000,0,32767,32767,0,0,32767
39820000,0,32767,32767,0,0,32767
39828000,0,32767,32767,0,0,32767
39836000,0,32767,32767,0,0,32767
39844000,0,32767,32767,0,0,32767
39852000,0,32767,32767,0,0,32767
39860000,0,32767,32767,0,0,32767
39868000,0,32767,32767,0,0,32767
39876000,0,32767,32767,0,0,32767
39880000,0,32767,32767,0,0,32767
39884000,0,32767,32767,0,0,32767
39892000,0,32767,32767,0,0,32767
39900000,0,32767,32767,0,0,32767
39908000,0,32767,32767,0,0,32767
39916000,0,32767,32767,0,0,32767
39924000,0,32767,32767,0,0,32767
39932000,0,32767,32767,0,0,32767
39940000,0,32767,32767,0,0,32767
39944000,0,32767,32767,0,0,32767
39948000,0,32767,32767,0,0,32767
39956000,0,32767,32767,0,0,32767
39964000,0,32767,32767,0,0,32767
39968000,0,32767,32767,0,0,32767
39976000,0,32767,32767,0,0,32767
39980000,0,32767,32767,0,0,32767
39988000,0,32767,32767,0,0,32767
39992000,0,32767,32767,0,0,32767
39996000,0,32767,32767,0,0,32767
