timestamp,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var
243984000,0.08829178,-0.073424235,0.050247934,0.047221493,-0.060964584,2.0052009,1.0,0.004208201,0.090388976
244984000,0.08447297,-0.077140346,0.050152667,0.047154956,-0.049669266,2.0051563,1.0,0.0034710963,0.09038774
245984000,0.07310199,-0.08856441,0.050093256,0.047121115,-0.022031784,2.0050745,1.0,0.0016688317,0.09038517
246984000,0.06944265,-0.092217974,0.050045673,0.04709692,0.04907608,2.005189,1.0,0.0010065872,0.090383135
247984000,0.0592753,-0.102534585,0.050001275,0.047074698,-0.06574631,2.0052183,1.0,-0.00055532256,0.090381734
248984000,0.059581455,-0.102279976,0.049958803,0.047053494,-0.100034714,2.0053437,1.0,-0.0018031468,0.090380535
249984000,0.054129433,-0.107918575,0.049899723,0.047016956,-0.08312702,2.0054145,1.0,-0.003219911,0.09037895
250984000,0.051280107,-0.110970825,0.049862403,0.04700035,-0.1050148,2.005315,1.0,-0.0044002132,0.09037823
251984000,0.050957106,-0.11149813,0.049846247,0.047002517,-0.12058926,2.0052617,1.0,-0.0046241106,0.090379424
252984000,0.051440258,-0.11118083,0.04981204,0.046987306,-0.14928627,2.0054686,1.0,-0.003395694,0.09037854
253984000,0.04902888,-0.113795824,0.049772803,0.046967633,-0.07696438,2.0053482,1.0,-0.0045498624,0.09037856
254984000,0.051548142,-0.11139612,0.05055362,0.04776679,0.022483826,2.0051262,1.0,-0.003081458,0.09039197
255984000,0.053878907,-0.10913513,0.051109593,0.04843323,0.08731222,2.0076928,1.0,-0.0035089892,0.09121542
256984000,0.16879785,0.0077853994,0.04231571,0.041102007,0.71213186,1.9931766,1.0,-0.12362045,0.10986786
257984000,0.18109713,0.020292353,0.04737199,0.045659006,1.2104111,2.0008702,1.0,-0.12362045,0.10986786
258984000,0.22061583,0.061280992,0.05333514,0.05132424,-1.697082,1.9983724,1.0,1.5086282,0.13395777
